Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Aaron Brooks,Rockets,2007-2008,REG,51,39.56,16.44,7.56,27.56,3.56,5.33,0.00,0.326,0.378,0.529,0.548,0.250,0.417,0.000
Morris Almond,Jazz,2007-2008,REG,9,13.33,40.00,13.33,20.00,6.67,6.67,0.00,0.500,0.167,0.500,0.333,0.000,0.000,0.000
Wilson Chandler,Knicks,2007-2008,REG,35,7.02,39.26,13.64,35.12,3.31,1.65,0.00,0.294,0.316,0.364,0.647,0.375,0.250,0.000
Jared Dudley,Bobcats,2007-2008,REG,73,6.90,42.24,7.18,38.79,2.30,2.59,0.00,0.250,0.401,0.400,0.630,0.125,0.222,0.000
Daequan Cook,Heat,2007-2008,REG,59,34.24,35.80,5.84,12.26,2.33,9.14,0.39,0.335,0.397,0.333,0.540,0.333,0.340,0.000
Jason Smith,76ers,2007-2008,REG,76,2.58,43.23,14.52,38.06,0.32,1.29,0.00,0.250,0.366,0.311,0.636,0.000,0.250,0.000
Javaris Crittenton,"Lakers, Grizzlies",2007-2008,REG,50,14.59,23.61,9.87,50.64,0.00,1.29,0.00,0.294,0.273,0.348,0.551,0.000,0.000,0.000
Marco Belinelli,Warriors,2007-2008,REG,33,26.88,37.63,2.15,17.20,8.60,6.45,1.08,0.320,0.343,0.500,0.500,0.625,0.333,0.000
Sean Williams,Nets,2007-2008,REG,73,0.00,15.74,23.93,60.33,0.00,0.00,0.00,0.000,0.396,0.466,0.603,0.000,0.000,0.000
Nick Young,Wizards,2007-2008,REG,75,14.85,42.47,12.34,24.48,3.56,2.30,0.00,0.380,0.419,0.356,0.556,0.412,0.455,0.000
Rodney Stuckey,Pistons,2007-2008,REG,57,3.40,40.31,9.16,46.34,0.00,0.52,0.26,0.231,0.377,0.229,0.475,0.000,0.000,0.000
Al Thornton,Clippers,2007-2008,REG,79,14.12,43.28,12.74,29.05,0.00,0.57,0.23,0.341,0.345,0.414,0.613,0.000,0.200,0.000
Julian Wright,Hornets,2007-2008,REG,57,8.88,27.81,7.69,50.30,0.00,5.33,0.00,0.267,0.383,0.231,0.694,0.000,0.667,0.000
Thaddeus Young,76ers,2007-2008,REG,74,1.43,23.47,18.98,53.67,0.61,1.84,0.00,0.143,0.357,0.548,0.631,0.333,0.444,0.000
Acie Law,Hawks,2007-2008,REG,56,10.55,29.54,12.24,43.88,2.95,0.84,0.00,0.160,0.343,0.345,0.519,0.286,0.500,0.000
Spencer Hawes,Kings,2007-2008,REG,71,3.46,39.62,20.44,33.33,0.00,3.14,0.00,0.091,0.405,0.492,0.557,0.000,0.300,0.000
Joakim Noah,Bulls,2007-2008,REG,74,0.27,9.81,14.71,75.20,0.00,0.00,0.00,0.000,0.139,0.315,0.562,0.000,0.000,0.000
Brandan Wright,Warriors,2007-2008,REG,38,0.00,19.64,23.21,57.14,0.00,0.00,0.00,0.000,0.364,0.538,0.625,0.000,0.000,0.000
Corey Brewer,Timberwolves,2007-2008,REG,79,4.73,49.59,9.88,32.72,0.82,1.65,0.62,0.174,0.332,0.333,0.497,0.250,0.250,0.000
Yi Jianlian,Bucks,2007-2008,REG,66,3.65,58.08,8.08,29.81,0.00,0.38,0.00,0.316,0.430,0.238,0.471,0.000,0.000,0.000
Jeff Green,SuperSonics,2007-2008,REG,80,4.01,34.05,19.76,36.05,2.14,3.87,0.13,0.167,0.322,0.385,0.593,0.375,0.345,0.000
Mike Conley,Grizzlies,2007-2008,REG,53,14.48,21.72,9.95,47.74,2.94,2.71,0.45,0.297,0.365,0.318,0.521,0.462,0.417,0.000
Al Horford,Hawks,2007-2008,REG,81,0.60,30.39,26.20,42.66,0.00,0.00,0.15,0.000,0.384,0.434,0.628,0.000,0.000,0.000
Kevin Durant,SuperSonics,2007-2008,REG,80,13.76,45.46,12.52,27.01,0.81,0.37,0.07,0.282,0.393,0.363,0.602,0.455,0.200,0.000
Randolph Morris,Knicks,2007-2008,REG,18,0.00,41.38,34.48,24.14,0.00,0.00,0.00,0.000,0.292,0.300,0.571,0.000,0.000,0.000
Lance Allred,Cavaliers,2007-2008,REG,3,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.000,0.250,0.000,0.000,0.000,0.000,0.000
Jeremy Richardson,"Hawks, Grizzlies, Spurs",2007-2008,REG,27,22.73,43.18,4.55,9.09,6.82,13.64,0.00,0.300,0.368,0.000,0.500,0.333,0.500,0.000
Michael Harris,Rockets,2007-2008,REG,17,1.85,22.22,12.96,61.11,1.85,0.00,0.00,0.000,0.167,0.143,0.727,0.000,0.000,0.000
Walter Herrmann,"Bobcats, Pistons",2007-2008,REG,45,20.83,24.31,6.25,25.00,13.89,9.72,0.00,0.333,0.314,0.556,0.556,0.350,0.214,0.000
Darius Washington,Spurs,2007-2008,REG,18,22.92,31.25,12.50,31.25,2.08,0.00,0.00,0.273,0.333,0.167,0.733,1.000,0.000,0.000
Jose Juan Barea,Mavericks,2007-2008,REG,44,27.06,12.94,5.88,49.41,2.35,1.18,1.18,0.413,0.273,0.200,0.500,0.500,0.000,0.000
Yakhouba Diawara,Nuggets,2007-2008,REG,54,33.58,10.45,5.22,35.07,5.97,8.96,0.75,0.333,0.286,0.429,0.574,0.500,0.167,0.000
Justin Williams,"Kings, Rockets",2007-2008,REG,23,0.00,6.90,31.03,62.07,0.00,0.00,0.00,0.000,0.000,0.444,0.500,0.000,0.000,0.000
Jorge Garbajosa,Raptors,2007-2008,REG,7,44.00,32.00,0.00,4.00,16.00,4.00,0.00,0.455,0.250,0.000,0.000,0.000,1.000,0.000
Tarence Kinsey,Grizzlies,2007-2008,REG,11,10.53,50.00,7.89,23.68,5.26,2.63,0.00,0.250,0.368,0.333,0.556,1.000,0.000,0.000
Lou Amundson,76ers,2007-2008,REG,16,0.00,6.25,18.75,75.00,0.00,0.00,0.00,0.000,0.000,0.333,0.583,0.000,0.000,0.000
Chris Quinn,Heat,2007-2008,REG,60,35.12,32.44,7.24,17.43,2.95,4.56,0.27,0.366,0.455,0.370,0.431,0.818,0.471,0.000
Guillermo Diaz,Clippers,2007-2008,REG,6,25.00,50.00,0.00,25.00,0.00,0.00,0.00,0.000,0.000,0.000,1.000,0.000,0.000,0.000
Cheikh Samb,Pistons,2007-2008,REG,4,0.00,75.00,0.00,25.00,0.00,0.00,0.00,0.000,0.667,0.000,1.000,0.000,0.000,0.000
Ryan Hollins,Bobcats,2007-2008,REG,60,0.00,20.21,17.02,62.77,0.00,0.00,0.00,0.000,0.316,0.313,0.593,0.000,0.000,0.000
Leon Powe,Celtics,2007-2008,REG,56,0.37,10.04,11.52,78.07,0.00,0.00,0.00,0.000,0.333,0.452,0.624,0.000,0.000,0.000
Paul Millsap,Jazz,2007-2008,REG,82,0.60,21.51,18.33,59.36,0.00,0.00,0.20,0.000,0.380,0.402,0.587,0.000,0.000,0.000
Alexander Johnson,Heat,2007-2008,REG,43,0.00,42.40,12.80,44.80,0.00,0.00,0.00,0.000,0.472,0.250,0.571,0.000,0.000,0.000
Marcus Vinicius,Hornets,2007-2008,REG,13,45.00,20.00,0.00,20.00,10.00,5.00,0.00,0.222,0.250,0.000,0.750,1.000,1.000,0.000
Daniel Gibson,Cavaliers,2007-2008,REG,58,32.04,24.95,5.38,11.61,9.25,16.34,0.43,0.430,0.431,0.280,0.463,0.558,0.408,0.000
James Augustine,Magic,2007-2008,REG,25,0.00,23.53,8.82,67.65,0.00,0.00,0.00,0.000,0.375,0.333,0.609,0.000,0.000,0.000
Kosta Perovic,Warriors,2007-2008,REG,7,0.00,10.00,30.00,60.00,0.00,0.00,0.00,0.000,0.000,0.000,0.500,0.000,0.000,0.000
Bobby Jones,"Nuggets, Grizzlies, Rockets, Heat, Spurs",2007-2008,REG,46,18.57,12.14,6.43,44.29,12.14,5.00,1.43,0.423,0.353,0.333,0.548,0.235,0.286,0.000
Craig Smith,Timberwolves,2007-2008,REG,77,0.57,9.85,29.55,58.90,0.38,0.00,0.76,0.000,0.423,0.526,0.621,0.000,0.000,0.000
Paul Davis,Clippers,2007-2008,REG,22,0.00,58.46,7.69,33.85,0.00,0.00,0.00,0.000,0.316,0.200,0.500,0.000,0.000,0.000
Solomon Jones,Hawks,2007-2008,REG,35,6.67,16.67,6.67,70.00,0.00,0.00,0.00,0.000,0.200,0.500,0.476,0.000,0.000,0.000
Steve Novak,Rockets,2007-2008,REG,35,55.88,27.45,0.00,2.94,4.90,8.82,0.00,0.474,0.500,0.000,0.333,0.400,0.556,0.000
Mardy Collins,Knicks,2007-2008,REG,46,12.57,20.57,21.71,39.43,1.71,3.43,0.57,0.182,0.306,0.263,0.406,0.333,0.500,0.000
Maurice Ager,"Mavericks, Nets",2007-2008,REG,26,23.08,29.23,7.69,33.85,4.62,1.54,0.00,0.133,0.368,0.200,0.455,0.333,0.000,0.000
Sergio Rodriguez,Trail Blazers,2007-2008,REG,72,18.37,28.57,10.20,32.14,5.10,3.06,2.55,0.333,0.250,0.450,0.460,0.400,0.167,0.000
Jordan Farmar,Lakers,2007-2008,REG,82,35.82,17.43,6.18,27.89,7.45,4.75,0.48,0.376,0.445,0.487,0.619,0.447,0.267,0.000
Shannon Brown,"Cavaliers, Bulls",2007-2008,REG,21,8.73,30.16,7.94,38.10,6.35,7.94,0.79,0.273,0.237,0.500,0.438,0.250,0.400,0.000
Kyle Lowry,Grizzlies,2007-2008,REG,82,12.84,20.95,13.68,41.72,5.57,3.55,1.69,0.224,0.444,0.457,0.518,0.333,0.381,0.000
Josh Boone,Nets,2007-2008,REG,70,0.00,6.45,9.68,83.87,0.00,0.00,0.00,0.000,0.321,0.500,0.571,0.000,0.000,0.000
Marcus Williams,Nets,2007-2008,REG,53,39.59,29.35,7.85,14.33,3.41,3.75,1.71,0.379,0.349,0.478,0.381,0.500,0.455,0.000
Rajon Rondo,Celtics,2007-2008,REG,77,1.68,32.82,18.65,45.86,0.42,0.28,0.28,0.250,0.436,0.414,0.578,0.333,0.500,0.000
Renaldo Balkman,Knicks,2007-2008,REG,65,3.76,9.14,6.45,77.96,1.61,1.08,0.00,0.143,0.235,0.000,0.593,0.000,0.000,0.000
Quincy Douby,Kings,2007-2008,REG,74,25.67,28.66,12.24,22.69,7.46,3.28,0.00,0.419,0.365,0.439,0.487,0.160,0.182,0.000
Oleksiy Pecherov,Wizards,2007-2008,REG,35,40.80,28.00,5.60,18.40,4.00,3.20,0.00,0.294,0.257,0.571,0.609,0.200,0.250,0.000
Shawne Williams,Pacers,2007-2008,REG,65,28.23,25.00,7.53,30.91,3.76,4.30,0.27,0.333,0.419,0.357,0.583,0.429,0.125,0.000
Rodney Carney,76ers,2007-2008,REG,70,22.19,33.67,9.69,25.77,5.10,3.57,0.00,0.287,0.333,0.342,0.614,0.500,0.286,0.000
Cedric Simmons,"Cavaliers, Bulls",2007-2008,REG,14,0.00,35.71,14.29,50.00,0.00,0.00,0.00,0.000,0.000,0.000,0.571,0.000,0.000,0.000
Ronnie Brewer,Jazz,2007-2008,REG,76,5.05,28.86,3.94,59.62,0.79,0.79,0.95,0.219,0.470,0.240,0.667,0.200,0.400,0.000
Thabo Sefolosha,Bulls,2007-2008,REG,69,11.16,39.19,6.18,33.97,2.14,6.41,0.95,0.319,0.364,0.423,0.559,0.000,0.519,0.000
Hilton Armstrong,Hornets,2007-2008,REG,65,0.00,17.57,17.57,64.86,0.00,0.00,0.00,0.000,0.269,0.269,0.552,0.000,0.000,0.000
JJ Redick,Magic,2007-2008,REG,34,28.70,37.04,10.19,13.89,7.41,2.78,0.00,0.355,0.500,0.273,0.533,0.500,0.667,0.000
Mouhamed Sene,SuperSonics,2007-2008,REG,13,0.00,20.83,20.83,58.33,0.00,0.00,0.00,0.000,0.400,0.600,0.429,0.000,0.000,0.000
Patrick O'Bryant,Warriors,2007-2008,REG,24,0.00,27.59,27.59,44.83,0.00,0.00,0.00,0.000,0.625,0.500,0.538,0.000,0.000,0.000
Rudy Gay,Grizzlies,2007-2008,REG,81,22.29,28.78,15.13,27.53,2.73,2.88,0.66,0.321,0.421,0.473,0.617,0.486,0.487,0.000
Randy Foye,Timberwolves,2007-2008,REG,39,27.06,33.33,14.94,19.70,2.81,1.52,0.65,0.416,0.390,0.391,0.549,0.538,0.286,0.000
Brandon Roy,Trail Blazers,2007-2008,REG,74,13.16,40.09,14.96,26.58,2.05,2.99,0.17,0.338,0.424,0.406,0.605,0.333,0.371,0.000
Shelden Williams,"Hawks, Kings",2007-2008,REG,64,0.94,31.60,18.40,49.06,0.00,0.00,0.00,0.000,0.373,0.385,0.500,0.000,0.000,0.000
Tyrus Thomas,Bulls,2007-2008,REG,74,0.68,40.23,11.59,46.82,0.45,0.23,0.00,0.000,0.367,0.373,0.490,0.000,1.000,0.000
LaMarcus Aldridge,Trail Blazers,2007-2008,REG,76,0.34,52.67,25.43,21.29,0.09,0.00,0.17,0.250,0.422,0.454,0.680,0.000,0.000,0.000
Andrea Bargnani,Raptors,2007-2008,REG,78,35.03,37.79,6.34,20.00,0.14,0.28,0.41,0.358,0.350,0.391,0.517,0.000,0.000,0.000
Jamario Moon,Raptors,2007-2008,REG,78,11.83,43.48,3.30,32.00,4.87,4.17,0.35,0.324,0.420,0.421,0.685,0.321,0.375,0.000
Andre Owens,Pacers,2007-2008,REG,31,28.04,24.30,7.48,30.84,4.67,3.74,0.93,0.400,0.231,0.250,0.424,0.400,1.000,0.000
Keith Langford,Spurs,2007-2008,REG,2,0.00,50.00,0.00,50.00,0.00,0.00,0.00,0.000,0.500,0.000,0.000,0.000,0.000,0.000
Charles Hayes,Rockets,2007-2008,REG,79,0.90,4.07,26.24,68.33,0.00,0.00,0.45,0.000,0.111,0.379,0.596,0.000,0.000,0.000
Kelenna Azubuike,Warriors,2007-2008,REG,81,20.95,16.52,13.29,37.14,4.09,8.01,0.00,0.358,0.392,0.397,0.560,0.167,0.468,0.000
Stephen Graham,Pacers,2007-2008,REG,22,18.97,44.83,3.45,27.59,3.45,1.72,0.00,0.364,0.500,0.500,0.813,1.000,1.000,0.000
Dwayne Jones,Cavaliers,2007-2008,REG,56,2.13,2.13,6.38,89.36,0.00,0.00,0.00,0.000,0.000,0.000,0.595,0.000,0.000,0.000
Shavlik Randolph,76ers,2007-2008,REG,9,0.00,7.14,35.71,57.14,0.00,0.00,0.00,0.000,0.000,0.400,0.250,0.000,0.000,0.000
Jose Calderon,Raptors,2007-2008,REG,82,22.07,47.95,1.98,24.05,1.27,2.55,0.14,0.429,0.493,0.500,0.671,0.556,0.333,1.000
Ronnie Price,Jazz,2007-2008,REG,61,29.41,28.92,3.92,31.37,3.92,0.98,1.47,0.317,0.339,0.250,0.641,0.750,0.000,0.000
Fabricio Oberto,Spurs,2007-2008,REG,82,0.00,26.35,20.95,52.36,0.00,0.00,0.34,0.000,0.474,0.419,0.755,0.000,0.000,0.000
Marcin Gortat,Magic,2007-2008,REG,6,0.00,11.76,23.53,64.71,0.00,0.00,0.00,0.000,0.000,0.250,0.636,0.000,0.000,0.000
Amir Johnson,Pistons,2007-2008,REG,62,0.00,10.91,16.97,72.12,0.00,0.00,0.00,0.000,0.222,0.286,0.672,0.000,0.000,0.000
Orien Greene,Kings,2007-2008,REG,7,0.00,27.27,9.09,54.55,0.00,0.00,9.09,0.000,0.000,0.000,0.500,0.000,0.000,0.000
Ryan Gomes,Timberwolves,2007-2008,REG,82,13.30,42.36,11.20,25.55,3.15,4.08,0.35,0.307,0.427,0.500,0.594,0.296,0.457,0.000
Andray Blatche,Wizards,2007-2008,REG,82,1.31,30.22,16.04,51.31,0.37,0.75,0.00,0.000,0.346,0.349,0.600,0.500,0.500,0.000
Mickael Gelabale,SuperSonics,2007-2008,REG,39,14.65,42.04,10.83,23.57,4.46,4.46,0.00,0.435,0.364,0.471,0.568,0.286,0.571,0.000
Louis Williams,76ers,2007-2008,REG,80,15.29,32.58,11.44,35.64,1.73,3.06,0.27,0.339,0.343,0.360,0.556,0.462,0.435,0.000
Monta Ellis,Warriors,2007-2008,REG,81,2.04,40.18,9.45,46.13,0.73,1.39,0.08,0.120,0.438,0.440,0.659,0.111,0.471,0.000
Von Wafer,"Nuggets, Trail Blazers",2007-2008,REG,28,29.51,29.51,4.92,22.95,4.92,6.56,1.64,0.167,0.278,0.667,0.429,0.000,0.250,0.000
Travis Diener,Pacers,2007-2008,REG,66,45.12,33.72,2.79,9.53,5.58,3.26,0.00,0.314,0.414,0.250,0.561,0.292,0.357,0.000
Ronny Turiaf,Lakers,2007-2008,REG,78,0.25,39.04,15.62,45.09,0.00,0.00,0.00,0.000,0.387,0.258,0.626,0.000,0.000,0.000
CJ Miles,Jazz,2007-2008,REG,60,26.69,27.97,10.59,29.66,3.39,1.27,0.42,0.413,0.348,0.440,0.714,0.250,0.333,0.000
Brandon Bass,Mavericks,2007-2008,REG,79,0.81,44.22,23.73,31.24,0.00,0.00,0.00,0.000,0.491,0.479,0.539,0.000,0.000,0.000
Salim Stoudamire,Hawks,2007-2008,REG,35,40.56,37.22,5.56,10.00,3.33,2.78,0.56,0.342,0.373,0.200,0.500,0.333,0.400,0.000
David Lee,Knicks,2007-2008,REG,81,0.00,16.99,10.19,72.49,0.32,0.00,0.00,0.000,0.400,0.413,0.609,0.000,0.000,0.000
Ian Mahinmi,Spurs,2007-2008,REG,6,0.00,0.00,25.00,75.00,0.00,0.00,0.00,0.000,0.000,0.000,0.667,0.000,0.000,0.000
Linas Kleiza,Nuggets,2007-2008,REG,79,23.22,12.44,10.32,35.20,8.50,9.86,0.46,0.288,0.354,0.441,0.681,0.482,0.354,0.000
Jason Maxiell,Pistons,2007-2008,REG,82,0.00,36.55,14.57,48.65,0.00,0.00,0.22,0.000,0.411,0.492,0.650,0.000,0.000,0.000
Luther Head,Rockets,2007-2008,REG,73,41.09,19.29,2.10,31.45,3.56,2.31,0.21,0.357,0.446,0.500,0.540,0.412,0.182,0.000
Johan Petro,SuperSonics,2007-2008,REG,72,0.00,46.70,29.61,23.69,0.00,0.00,0.00,0.000,0.371,0.477,0.442,0.000,0.000,0.000
Francisco Garcia,Kings,2007-2008,REG,79,28.19,27.93,6.52,27.13,7.45,2.66,0.13,0.373,0.429,0.327,0.632,0.464,0.400,0.000
Jarrett Jack,Trail Blazers,2007-2008,REG,82,18.71,24.68,19.03,25.81,5.81,5.65,0.32,0.310,0.444,0.424,0.531,0.444,0.343,0.000
Nate Robinson,Knicks,2007-2008,REG,72,28.90,30.69,7.29,24.68,4.35,3.20,0.90,0.336,0.454,0.386,0.534,0.382,0.320,0.000
Hakim Warrick,Grizzlies,2007-2008,REG,75,5.51,44.56,11.64,36.45,0.46,1.23,0.15,0.333,0.381,0.408,0.727,0.000,0.125,0.000
Gerald Green,"Timberwolves, Rockets",2007-2008,REG,30,18.54,47.68,7.28,19.21,2.65,4.64,0.00,0.321,0.278,0.364,0.448,0.750,0.429,0.000
Danny Granger,Pacers,2007-2008,REG,80,30.12,31.20,9.05,24.73,1.99,2.82,0.08,0.394,0.402,0.440,0.560,0.500,0.471,0.000
Joey Graham,Raptors,2007-2008,REG,38,2.65,47.79,13.27,36.28,0.00,0.00,0.00,0.667,0.389,0.400,0.488,0.000,0.000,0.000
Antoine Wright,"Nets, Mavericks",2007-2008,REG,56,13.68,22.80,5.47,38.30,9.42,9.42,0.91,0.178,0.373,0.333,0.556,0.387,0.387,0.000
Rashad McCants,Timberwolves,2007-2008,REG,75,31.99,31.04,10.91,21.08,1.91,2.86,0.21,0.421,0.406,0.447,0.608,0.444,0.259,0.000
Andrew Bynum,Lakers,2007-2008,REG,35,0.00,6.06,19.53,74.41,0.00,0.00,0.00,0.000,0.222,0.483,0.710,0.000,0.000,0.000
Deron Williams,Jazz,2007-2008,REG,82,17.19,34.47,8.33,38.50,0.63,0.45,0.45,0.406,0.452,0.495,0.612,0.429,0.400,0.000
Ike Diogu,Pacers,2007-2008,REG,30,0.00,26.87,26.12,47.01,0.00,0.00,0.00,0.000,0.472,0.314,0.571,0.000,0.000,0.000
Channing Frye,Trail Blazers,2007-2008,REG,78,1.55,63.80,13.25,20.75,0.22,0.44,0.00,0.286,0.474,0.317,0.660,1.000,0.000,0.000
Charlie Villanueva,Bucks,2007-2008,REG,76,20.15,26.41,20.02,30.96,1.47,0.86,0.12,0.311,0.372,0.429,0.591,0.167,0.286,0.000
Martell Webster,Trail Blazers,2007-2008,REG,75,25.76,30.49,4.73,16.46,12.20,9.45,0.91,0.432,0.400,0.419,0.565,0.313,0.403,0.000
Raymond Felton,Bobcats,2007-2008,REG,79,15.95,36.91,8.63,34.40,1.50,2.21,0.40,0.283,0.391,0.500,0.493,0.267,0.318,0.000
Chris Paul,Hornets,2007-2008,REG,80,18.13,33.08,24.01,23.63,0.62,0.39,0.15,0.368,0.443,0.532,0.603,0.375,0.600,0.000
Marvin Williams,Hawks,2007-2008,REG,80,0.44,56.64,13.18,29.08,0.11,0.44,0.11,0.250,0.431,0.347,0.588,0.000,0.000,0.000
Billy Thomas,"Nets, Cavaliers",2007-2008,REG,11,52.94,0.00,5.88,0.00,23.53,17.65,0.00,0.222,0.000,0.000,0.000,0.000,0.667,0.000
Andrew Bogut,Bucks,2007-2008,REG,78,0.77,11.76,27.91,59.56,0.00,0.00,0.00,0.000,0.318,0.437,0.590,0.000,0.000,0.000
Kasib Powell,Heat,2007-2008,REG,11,16.84,18.95,16.84,29.47,13.68,4.21,0.00,0.250,0.333,0.375,0.536,0.077,0.750,0.000
Damien Wilkins,SuperSonics,2007-2008,REG,76,14.12,43.68,12.04,21.25,2.38,6.39,0.15,0.295,0.381,0.457,0.503,0.500,0.326,0.000
Andre Barrett,Clippers,2007-2008,REG,4,60.00,40.00,0.00,0.00,0.00,0.00,0.00,0.333,0.500,0.000,0.000,0.000,0.000,0.000
Awvee Storey,Bucks,2007-2008,REG,26,5.62,41.57,7.87,42.70,1.12,1.12,0.00,0.000,0.243,0.286,0.737,0.000,0.000,0.000
Earl Barron,Heat,2007-2008,REG,46,3.06,57.80,9.79,28.44,0.00,0.61,0.31,0.100,0.376,0.438,0.495,0.000,0.000,0.000
Andre Brown,Grizzlies,2007-2008,REG,33,0.00,20.51,25.64,53.85,0.00,0.00,0.00,0.000,0.188,0.350,0.690,0.000,0.000,0.000
Andres Nocioni,Bulls,2007-2008,REG,82,31.24,30.44,9.46,20.64,5.25,2.96,0.00,0.358,0.461,0.398,0.536,0.391,0.385,0.000
DJ Mbenga,"Warriors, Lakers",2007-2008,REG,42,0.00,25.00,33.33,41.67,0.00,0.00,0.00,0.000,0.476,0.393,0.514,0.000,0.000,0.000
Trevor Ariza,"Magic, Lakers",2007-2008,REG,35,2.21,21.32,9.56,55.88,2.21,8.82,0.00,0.000,0.276,0.308,0.684,0.333,0.333,0.000
Chris Duhon,Bulls,2007-2008,REG,66,34.01,17.73,5.81,31.40,4.07,6.69,0.29,0.359,0.328,0.400,0.472,0.286,0.348,0.000
Royal Ivey,Bucks,2007-2008,REG,75,14.55,30.42,9.52,31.48,5.56,8.20,0.26,0.327,0.417,0.306,0.454,0.238,0.419,0.000
Anderson Varejao,Cavaliers,2007-2008,REG,48,0.34,25.42,18.31,55.59,0.00,0.00,0.34,0.000,0.333,0.333,0.567,0.000,0.000,0.000
David Harrison,Pacers,2007-2008,REG,55,0.00,20.00,21.18,58.82,0.00,0.00,0.00,0.000,0.441,0.306,0.640,0.000,0.000,0.000
Beno Udrih,Kings,2007-2008,REG,65,13.28,37.29,9.46,33.90,3.39,2.12,0.56,0.362,0.439,0.552,0.508,0.458,0.533,0.000
Sasha Vujacic,Lakers,2007-2008,REG,72,37.55,30.71,1.45,11.83,8.51,9.54,0.41,0.436,0.432,0.286,0.614,0.488,0.413,0.000
Kevin Martin,Kings,2007-2008,REG,61,21.77,32.39,10.07,28.45,2.84,4.49,0.00,0.397,0.412,0.359,0.596,0.538,0.341,0.000
Tony Allen,Celtics,2007-2008,REG,75,7.71,19.54,12.34,53.47,3.60,3.08,0.26,0.267,0.368,0.313,0.519,0.286,0.500,0.000
Delonte West,"Cavaliers, SuperSonics",2007-2008,REG,61,19.16,30.53,13.68,27.58,5.05,3.79,0.21,0.407,0.428,0.354,0.481,0.333,0.167,0.000
Viktor Khryapa,Bulls,2007-2008,REG,9,3.23,58.06,9.68,29.03,0.00,0.00,0.00,0.000,0.333,0.333,0.556,0.000,0.000,0.000
Jameer Nelson,Magic,2007-2008,REG,69,16.92,32.34,7.96,34.16,2.32,5.64,0.66,0.363,0.385,0.417,0.602,0.286,0.676,0.000
Dorell Wright,Heat,2007-2008,REG,44,1.37,63.48,6.83,25.94,1.71,0.68,0.00,0.250,0.446,0.350,0.645,0.400,0.500,0.000
J.R. Smith,Nuggets,2007-2008,REG,74,46.14,8.01,4.45,29.67,5.04,5.79,0.89,0.405,0.481,0.300,0.595,0.412,0.436,0.000
Josh Smith,Hawks,2007-2008,REG,81,6.00,26.74,19.68,44.84,1.24,1.41,0.09,0.265,0.297,0.318,0.654,0.143,0.313,0.000
Kirk Snyder,"Rockets, Timberwolves",2007-2008,REG,36,8.47,21.69,11.64,54.50,2.65,1.06,0.00,0.188,0.341,0.545,0.631,0.000,1.000,0.000
