name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Lou Amundson,PF,30,Lou Amundson,1,2,0.0,.000,.000,.000,0.0,23.0,0.0,0.0,0.0,-0.274,-9.7,-11.4,-21.1,56.7,0.0,28.7,0.0,0.0,0.0,0.0
Lou Amundson,PF,30,Lou Amundson,18,209,11.7,.449,.000,.381,0.0,12.7,0.1,0.2,0.3,.065,-2.4,1.3,-1.1,13.4,19.7,16.5,5.8,2.3,2.4,14.0
Chris Andersen,C,34,Chris Andersen,42,624,17.4,.631,.024,.756,0.5,14.4,1.6,1.1,2.7,.207,-0.6,1.8,1.2,11.9,21.5,17.0,4.0,1.4,5.8,12.8
Alan Anderson,SF,30,Alan Anderson,65,1495,12.6,.509,.463,.239,0.0,23.6,0.8,0.8,1.6,.052,0.4,-2.4,-2.0,2.7,9.2,5.9,11.7,1.7,0.4,10.5
James Anderson,SG-SF,23,James Anderson,39,401,13.9,.539,.476,.222,0.2,18.0,0.4,0.4,0.9,.106,-0.1,0.0,-0.1,5.2,15.0,10.2,15.8,1.9,0.9,15.3
James Anderson,SF,23,James Anderson,10,94,13.0,.587,.440,.360,0.0,17.6,0.1,0.1,0.2,.109,-1.0,0.3,-0.7,3.9,12.8,8.6,13.9,1.6,1.5,19.5
James Anderson,SG,23,James Anderson,29,307,14.2,.526,.485,.188,0.2,18.1,0.4,0.3,0.7,.105,0.2,-0.1,0.0,5.6,15.7,10.7,16.4,2.0,0.7,14.1
Ryan Anderson,PF,24,Ryan Anderson,81,2503,18.1,.548,.500,.161,2.1,24.0,5.7,0.8,6.5,.125,4.1,-2.9,1.3,8.9,15.9,12.4,6.9,0.9,1.0,7.5
Carmelo Anthony,PF,28,Carmelo Anthony,67,2482,24.8,.560,.278,.344,2.8,35.6,7.5,2.0,9.5,.184,4.7,-2.3,2.4,6.1,15.9,10.8,14.1,1.1,1.1,9.3
Joel Anthony,C,30,Joel Anthony,62,566,10.4,.542,.000,.412,0.2,8.6,0.4,0.8,1.2,.100,-3.0,2.7,-0.3,10.4,14.4,12.5,3.1,1.2,6.1,21.5
Trevor Ariza,SF,27,Trevor Ariza,56,1471,14.0,.538,.463,.211,1.3,17.9,0.7,2.4,3.1,.102,-0.4,1.9,1.5,3.3,16.9,10.0,12.7,2.5,1.1,14.6
Darrell Arthur,PF,24,Darrell Arthur,59,970,11.8,.477,.050,.128,-0.1,20.1,0.2,1.5,1.7,.084,-2.9,0.5,-2.4,8.1,12.5,10.3,5.9,1.3,2.8,10.2
Ömer Aşık,C,26,Ömer Aşık,82,2464,14.9,.558,.002,.487,0.5,16.3,2.0,3.5,5.5,.108,-2.6,1.3,-1.3,12.8,31.0,22.0,4.6,0.9,2.7,18.8
,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Augustin,PG,25,D.J. Augustin,76,1226,11.0,.527,.646,.337,0.0,15.1,1.4,1.5,2.8,.112,-0.4,-1.4,-1.9,1.9,6.3,4.1,21.6,1.5,0.2,16.8
Gustavo Ayón,C,27,Gustavo Ayón,55,734,12.8,.540,.000,.299,0.1,14.5,0.4,0.8,1.2,.077,-2.6,1.3,-1.2,9.0,21.3,15.1,14.7,1.5,1.8,19.9
Gustavo Ayón,C,27,Gustavo Ayón,43,571,11.7,.540,.000,.304,0.0,14.3,0.3,0.5,0.7,.061,-2.9,1.0,-1.9,7.9,19.8,13.8,15.5,1.2,1.8,21.1
Gustavo Ayón,C,27,Gustavo Ayón,12,163,16.6,.539,.000,.286,0.1,15.0,0.1,0.3,0.4,.132,-1.3,2.6,1.3,12.7,26.7,19.4,11.6,2.8,1.8,16.0
Jeff Ayres,PF,25,Jeff Ayres,37,369,14.5,.533,.032,.183,-0.1,19.7,0.3,0.7,1.0,.129,-3.5,0.6,-2.9,8.9,22.2,15.7,7.2,0.9,2.4,14.5
Luke Babbitt,PF,23,Luke Babbitt,62,730,9.4,.509,.761,.056,-0.3,16.4,0.3,0.4,0.7,.047,-1.2,-2.3,-3.6,2.4,19.7,10.9,6.2,1.0,0.5,8.4
Leandro Barbosa,PG,30,Leandro Barbosa,41,513,13.5,.509,.244,.212,-0.1,21.4,0.4,0.5,0.9,.086,-1.1,-1.8,-2.9,1.9,8.5,5.3,19.0,1.7,0.9,9.1
J.J. Barea,PG,28,J.J. Barea,74,1713,14.1,.510,.369,.177,0.4,25.1,0.8,1.0,1.9,.053,1.1,-2.1,-1.0,2.2,11.9,6.9,30.6,1.0,0.0,15.1
Andrea Bargnani,PF,27,Andrea Bargnani,35,1003,11.2,.482,.289,.181,-0.6,23.8,-0.5,0.6,0.1,.007,-2.5,-1.8,-4.3,3.0,12.3,7.6,6.6,1.1,1.8,10.5
Harrison Barnes,SF,20,Harrison Barnes,81,2058,11.0,.526,.231,.303,-0.2,17.7,0.9,1.9,2.8,.065,-2.1,-0.3,-2.4,2.9,14.5,8.9,7.3,1.3,0.5,12.4
Matt Barnes,SF,32,Matt Barnes,80,2058,15.5,.566,.481,.173,2.8,18.1,3.5,2.8,6.3,.146,2.2,1.1,3.4,6.5,14.5,10.6,9.2,2.1,2.6,11.0
Earl Barron,C,31,Earl Barron,12,159,8.9,.361,.000,.137,-0.2,18.8,-0.3,0.3,0.0,-0.003,-7.6,1.0,-6.6,15.4,28.1,21.6,5.0,1.6,3.0,16.9
Earl Barron,C,31,Earl Barron,11,122,6.9,.357,.000,.135,-0.1,18.4,-0.3,0.3,-0.1,-0.025,-8.4,1.6,-6.8,14.4,24.7,19.5,3.9,2.1,3.2,20.3
Earl Barron,C,31,Earl Barron,1,37,15.4,.370,.000,.143,0.0,20.1,0.0,0.1,0.1,.069,-5.0,-0.9,-5.9,18.4,39.3,28.5,8.7,0.0,2.3,6.3
Will Barton,SG,22,Will Barton,73,894,9.1,.437,.210,.210,-0.8,20.4,-1.1,0.6,-0.5,-0.028,-4.8,-0.9,-5.7,4.6,14.3,9.4,10.4,2.0,0.8,15.1
Brandon Bass,PF,27,Brandon Bass,81,2239,12.3,.535,.003,.255,0.4,15.5,2.0,2.7,4.7,.101,-2.3,1.1,-1.2,7.0,15.2,11.2,6.0,1.0,2.3,10.9
Shane Battier,SF,34,Shane Battier,72,1786,10.7,.623,.873,.105,1.8,11.0,2.8,1.6,4.4,.119,2.0,0.0,2.0,2.7,8.4,5.7,5.7,1.2,2.5,8.2
Nicolas Batum,SF,24,Nicolas Batum,73,2807,15.7,.566,.533,.252,3.8,18.2,3.8,1.9,5.8,.099,2.3,1.1,3.4,4.0,13.2,8.5,20.3,1.7,2.2,17.0
Jerryd Bayless,PG,24,Jerryd Bayless,80,1765,13.5,.514,.324,.196,0.8,20.8,1.5,2.5,4.0,.108,0.1,-0.2,-0.2,1.4,10.5,5.9,24.9,1.8,0.8,15.1
Aron Baynes,C,26,Aron Baynes,16,141,8.8,.521,.028,.333,-0.1,17.1,0.0,0.2,0.1,.050,-4.7,0.4,-4.3,10.4,15.5,13.1,5.2,0.4,3.1,21.0
Kent Bazemore,SG,23,Kent Bazemore,61,267,11.3,.454,.293,.379,-0.2,25.7,-0.3,0.3,0.1,.014,-3.4,-1.5,-4.9,2.1,6.8,4.5,13.1,3.2,1.2,11.7
Bradley Beal,SG,19,Bradley Beal,56,1745,13.6,.515,.344,.231,0.9,22.2,1.0,2.0,3.0,.082,0.0,0.0,-0.1,2.7,10.8,6.7,13.7,1.5,1.3,10.6
Michael Beasley,SF,24,Michael Beasley,75,1554,10.8,.462,.188,.164,-1.6,27.6,-2.5,1.0,-1.5,-0.047,-4.4,-1.7,-6.1,3.7,17.2,10.3,12.5,1.0,1.6,14.9
Rodrigue Beaubois,PG,24,Rodrigue Beaubois,45,549,10.6,.470,.409,.216,-0.2,18.7,0.0,0.4,0.4,.032,-1.6,-1.7,-3.3,1.9,9.6,5.8,22.6,1.8,0.6,14.6
,,,,,,,,,,,,,,,,,,,,,,,,,
Marco Belinelli,SG,26,Marco Belinelli,73,1882,10.4,.513,.362,.275,-0.3,18.7,1.3,1.6,3.0,.076,-1.1,-1.6,-2.7,0.8,7.8,4.3,12.9,1.3,0.2,10.7
Patrick Beverley,PG,24,Patrick Beverley,41,713,15.4,.551,.508,.217,1.0,15.4,1.4,0.8,2.2,.148,2.0,1.4,3.4,7.2,10.1,8.7,24.2,2.6,2.2,17.5
Andris Biedriņš,C,26,Andris Biedriņš,53,495,7.7,.449,.000,.619,0.3,3.7,0.1,1.0,1.1,.102,-5.0,5.7,0.7,7.8,25.7,17.0,3.7,1.5,6.6,34.4
Chauncey Billups,SG,36,Chauncey Billups,22,418,15.0,.601,.682,.364,0.2,19.6,1.0,0.3,1.3,.146,2.4,-2.7,-0.2,0.6,8.4,4.6,17.4,1.5,0.2,14.5
Bismack Biyombo,C,20,Bismack Biyombo,80,2186,10.1,.472,.000,.410,-0.7,10.2,0.1,1.3,1.4,.031,-4.4,1.2,-3.2,9.9,20.9,15.2,2.5,0.7,5.3,16.7
DeJuan Blair,PF,23,DeJuan Blair,61,851,14.6,.543,.004,.258,0.3,19.0,0.7,1.5,2.2,.126,-2.0,1.3,-0.8,9.5,21.1,15.6,8.3,2.2,0.9,14.0
Steve Blake,PG,32,Steve Blake,45,1175,11.7,.573,.633,.130,0.6,13.2,1.6,0.8,2.4,.097,0.7,-0.7,0.0,2.0,10.1,6.2,21.9,1.5,0.4,17.8
Andray Blatche,C,26,Andray Blatche,82,1555,21.9,.547,.033,.320,1.7,26.5,2.4,2.5,4.9,.153,0.7,1.6,2.3,12.2,19.6,15.8,10.5,3.0,2.7,13.8
Eric Bledsoe,PG,23,Eric Bledsoe,76,1553,17.5,.513,.137,.236,1.9,22.5,1.1,2.6,3.7,.115,0.0,2.7,2.7,6.1,11.1,8.6,23.5,3.7,3.0,17.9
Keith Bogans,SG,32,Keith Bogans,74,1408,6.7,.533,.863,.060,0.3,11.2,0.7,0.7,1.4,.047,-0.4,-0.9,-1.3,1.3,8.8,5.0,8.1,1.1,0.2,14.4
Andrew Bogut,C,28,Andrew Bogut,32,786,13.8,.463,.005,.207,0.9,13.4,0.4,1.4,1.7,.106,-2.5,4.8,2.3,9.8,24.1,17.2,12.5,1.3,5.5,14.8
Matt Bonner,PF,32,Matt Bonner,68,909,11.8,.609,.522,.065,0.6,12.8,1.4,1.1,2.5,.133,0.4,0.0,0.5,3.4,12.5,8.2,5.8,1.0,1.5,6.3
Trevor Booker,PF,25,Trevor Booker,48,887,13.9,.509,.023,.327,0.5,14.5,0.9,1.4,2.3,.126,-1.7,1.8,0.1,12.2,17.8,14.9,7.4,1.9,1.4,11.0
Carlos Boozer,PF,31,Carlos Boozer,79,2546,17.1,.510,.002,.232,0.9,25.8,1.4,4.3,5.7,.108,-1.5,0.9,-0.6,7.8,27.2,17.4,13.4,1.4,0.8,12.3
Chris Bosh,C,28,Chris Bosh,74,2454,20.0,.592,.082,.333,2.0,22.7,5.6,3.4,9.0,.175,0.6,0.6,1.2,7.0,17.6,12.6,8.4,1.4,3.4,11.0
Avery Bradley,PG,22,Avery Bradley,50,1435,8.8,.461,.264,.103,-0.2,18.8,-1.3,1.6,0.4,.012,-2.8,0.2,-2.7,2.5,6.5,4.6,11.6,2.3,1.0,12.6
Elton Brand,C,33,Elton Brand,72,1527,15.2,.499,.002,.195,0.9,17.2,1.2,2.2,3.4,.107,-2.1,2.5,0.4,9.7,21.5,15.7,7.1,1.7,4.6,9.9
Corey Brewer,SF,26,Corey Brewer,82,2003,14.7,.506,.348,.245,1.1,23.4,1.7,2.2,3.9,.093,0.7,-0.4,0.3,3.1,9.9,6.6,9.5,3.0,0.9,9.4
Ronnie Brewer,SF,27,Ronnie Brewer,60,853,10.0,.416,.384,.197,0.3,12.7,0.1,1.0,1.1,.060,-1.8,1.0,-0.8,5.7,13.5,9.6,8.6,2.7,0.6,7.7
Ronnie Brewer,SF,27,Ronnie Brewer,46,711,10.2,.432,.406,.223,0.2,13.6,0.1,0.7,0.8,.057,-1.6,0.7,-0.9,4.6,12.1,8.2,8.4,2.6,0.7,6.8
Ronnie Brewer,SF,27,Ronnie Brewer,14,142,9.1,.283,.217,.000,0.1,8.6,0.0,0.3,0.2,.072,-2.7,2.6,-0.1,11.3,20.3,16.2,9.4,3.3,0.0,14.8
Aaron Brooks,PG,28,Aaron Brooks,53,997,11.8,.555,.424,.165,-0.2,18.1,0.8,0.0,0.8,.041,0.0,-2.7,-2.7,1.5,7.9,4.6,18.0,1.5,0.8,16.5
Aaron Brooks,PG,28,Aaron Brooks,46,959,12.1,.562,.419,.172,-0.1,18.0,0.9,0.0,0.9,.045,0.2,-2.7,-2.5,1.4,8.1,4.7,17.8,1.5,0.6,16.2
Aaron Brooks,PG,28,Aaron Brooks,7,38,5.6,.385,.538,.000,0.0,19.6,-0.1,0.0,0.0,-0.063,-5.8,-0.5,-6.3,3.0,3.0,3.0,23.1,1.3,6.0,23.5
,,,,,,,,,,,,,,,,,,,,,,,,,
MarShon Brooks,SG,24,MarShon Brooks,73,912,13.5,.523,.164,.281,0.0,22.5,0.5,0.8,1.3,.068,-1.4,-0.8,-2.2,4.1,9.4,6.7,14.6,2.0,1.3,15.5
Kwame Brown,C,30,Kwame Brown,22,269,8.8,.452,.000,.514,-0.1,9.1,0.0,0.4,0.4,.071,-5.1,1.6,-3.5,9.4,22.1,15.5,4.7,1.2,2.9,15.0
Shannon Brown,SG,27,Shannon Brown,59,1402,13.1,.493,.247,.219,0.0,22.2,0.4,0.8,1.2,.041,-0.9,-1.3,-2.1,3.5,8.7,6.0,12.8,2.2,0.8,10.6
Kobe Bryant,SG,34,Kobe Bryant,78,3013,23.0,.570,.255,.392,5.1,31.9,8.4,2.6,10.9,.174,5.2,-0.5,4.7,2.5,13.1,7.9,29.7,1.8,0.6,13.3
Chase Budinger,SF,24,Chase Budinger,23,508,12.6,.516,.424,.220,0.0,20.5,0.3,0.4,0.7,.066,-0.7,-1.1,-1.8,3.3,13.0,8.0,8.3,1.4,1.1,9.9
Alec Burks,SG,21,Alec Burks,64,1137,11.5,.507,.237,.332,-0.2,20.7,0.3,0.7,1.0,.044,-1.4,-1.3,-2.7,3.8,11.2,7.5,13.0,1.6,0.9,14.3
Caron Butler,SF,32,Caron Butler,78,1879,12.4,.535,.458,.125,0.2,20.2,1.9,1.6,3.6,.091,0.3,-1.9,-1.6,2.6,11.4,7.1,6.5,1.4,0.5,8.7
Jimmy Butler,SF,23,Jimmy Butler,82,2134,15.2,.574,.205,.455,2.1,14.6,4.4,2.6,7.0,.158,0.9,1.0,1.9,7.2,10.4,8.8,8.6,2.0,1.1,9.2
Will Bynum,PG,30,Will Bynum,65,1219,16.6,.532,.141,.243,-0.1,27.0,1.2,0.5,1.7,.067,0.8,-3.2,-2.4,2.6,6.6,4.6,34.8,2.0,0.3,17.3
José Calderón,PG,31,José Calderón,73,2160,18.8,.616,.444,.126,1.3,17.0,6.6,0.9,7.4,.165,3.7,-3.3,0.4,1.1,8.6,4.8,39.8,1.4,0.3,15.8
José Calderón,PG,31,José Calderón,45,1273,19.2,.594,.462,.131,0.8,18.1,4.0,0.5,4.4,.167,4.1,-3.7,0.4,1.3,8.7,5.0,43.7,1.2,0.4,15.1
José Calderón,PG,31,José Calderón,28,887,18.2,.654,.414,.118,0.5,15.4,2.6,0.4,3.0,.163,3.2,-2.9,0.3,0.8,8.5,4.5,34.1,1.8,0.2,17.0
Marcus Camby,PF,38,Marcus Camby,24,250,8.6,.342,.000,.358,-0.1,14.3,-0.4,0.4,0.0,.007,-6.6,3.4,-3.2,10.9,27.1,18.7,8.1,1.5,4.8,19.6
DeMarre Carroll,SF,26,DeMarre Carroll,66,1111,15.5,.535,.216,.302,1.1,16.4,2.0,1.1,3.1,.134,1.4,0.7,2.0,9.1,10.8,9.9,8.7,2.8,1.7,8.5
Matt Carroll,SG,32,Matt Carroll,1,6,2.9,,,,0.0,0.0,0.0,0.0,0.0,.029,-7.6,-7.8,-15.4,0.0,0.0,0.0,23.4,0.0,0.0,
Vince Carter,SF,36,Vince Carter,81,2093,17.8,.571,.467,.261,2.6,23.1,3.9,2.0,6.0,.137,3.3,-0.4,2.9,3.1,14.4,8.9,15.0,1.8,1.6,10.0
Omri Casspi,SF,24,Omri Casspi,43,503,12.9,.486,.475,.256,0.0,17.7,0.1,0.6,0.7,.064,-1.8,0.1,-1.7,4.4,22.7,13.1,8.8,2.6,1.9,11.0
Mario Chalmers,PG,26,Mario Chalmers,77,2068,13.3,.576,.569,.212,1.6,16.1,2.6,2.5,5.2,.120,1.3,-0.2,1.1,1.2,8.6,5.1,19.4,3.0,0.5,17.1
Tyson Chandler,C,30,Tyson Chandler,66,2164,18.9,.671,.000,.645,3.0,13.0,6.7,2.6,9.3,.207,1.7,1.8,3.5,14.1,24.3,19.0,4.5,1.0,3.0,14.5
Wilson Chandler,PF,25,Wilson Chandler,43,1079,16.6,.556,.277,.244,0.7,22.7,1.8,1.3,3.1,.137,1.2,-0.5,0.7,4.8,17.6,11.3,8.3,2.1,0.9,10.6
Josh Childress,SF,29,Josh Childress,14,100,7.0,.320,.143,.095,0.0,10.1,0.0,0.1,0.1,.029,-3.8,0.3,-3.5,7.0,10.7,8.9,7.3,1.1,1.5,0.0
Earl Clark,PF,25,Earl Clark,59,1363,12.4,.510,.269,.197,0.4,15.7,0.7,1.5,2.3,.080,-2.0,1.0,-0.9,6.8,19.1,13.1,7.4,1.3,2.3,12.9
,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Claver,SF,24,Victor Claver,49,812,7.0,.462,.460,.159,-0.3,13.9,-0.6,0.5,-0.1,-0.005,-3.3,0.0,-3.3,4.4,12.8,8.5,7.9,1.7,1.1,17.5
Norris Cole,PG,24,Norris Cole,80,1590,7.9,.483,.231,.188,-1.0,17.0,-0.8,1.4,0.6,.019,-3.4,-1.1,-4.5,1.5,8.2,5.0,15.2,1.9,0.4,18.4
Jason Collins,C,34,Jason Collins,38,384,3.0,.476,.000,1.103,-0.1,7.5,-0.1,0.5,0.4,.045,-5.3,1.9,-3.4,6.9,11.3,9.2,2.9,1.6,2.1,29.5
Jason Collins,C,34,Jason Collins,32,330,3.0,.511,.000,1.304,-0.1,7.5,-0.1,0.4,0.3,.049,-4.8,1.4,-3.5,7.8,10.8,9.3,2.5,1.6,1.4,30.7
Jason Collins,C,34,Jason Collins,6,54,2.9,.291,.000,.333,0.0,7.5,-0.1,0.1,0.0,.016,-8.4,5.3,-3.1,2.0,14.5,8.2,5.2,1.9,5.9,22.5
Darren Collison,PG,25,Darren Collison,81,2372,16.3,.575,.188,.380,1.3,19.6,4.0,1.7,5.6,.114,1.1,-0.9,0.2,1.5,8.7,5.1,26.8,2.2,0.3,17.0
Nick Collison,C,32,Nick Collison,81,1583,13.6,.624,.014,.264,1.8,11.5,3.2,2.1,5.2,.158,1.0,1.4,2.4,9.6,14.2,12.1,11.3,1.7,1.4,17.3
Mike Conley,PG,25,Mike Conley,80,2757,18.3,.549,.312,.300,4.3,21.0,5.1,4.7,9.9,.172,3.1,1.1,4.1,1.8,7.9,4.8,29.5,3.4,0.7,15.1
Will Conroy,PG,30,Will Conroy,4,20,-15.2,.051,.333,.222,-0.1,22.1,-0.2,0.0,-0.2,-0.433,-15.9,-6.8,-22.8,5.5,0.0,2.9,0.0,0.0,0.0,0.0
Daequan Cook,SG,25,Daequan Cook,49,441,5.8,.398,.545,.072,-0.6,19.2,-0.6,0.4,-0.2,-0.019,-4.8,-2.2,-7.0,1.8,14.1,7.9,6.7,0.9,1.2,8.0
Daequan Cook,SG,25,Daequan Cook,16,165,8.8,.456,.508,.051,-0.1,17.6,0.0,0.1,0.1,.030,-2.0,-1.4,-3.4,3.5,8.8,6.2,9.1,1.8,0.9,9.0
Daequan Cook,SG,25,Daequan Cook,33,276,4.0,.366,.565,.083,-0.5,20.1,-0.6,0.3,-0.3,-0.048,-6.4,-2.7,-9.2,0.8,17.3,8.9,5.2,0.4,1.4,7.4
Chris Copeland,PF,28,Chris Copeland,56,862,16.8,.583,.368,.218,-0.1,25.3,1.5,0.6,2.1,.117,1.0,-3.2,-2.2,4.5,11.9,8.1,5.7,1.0,1.2,10.7
DeMarcus Cousins,C,22,DeMarcus Cousins,75,2289,20.2,.524,.021,.408,1.7,28.1,2.0,2.3,4.4,.092,0.0,1.0,1.0,10.9,27.0,18.7,15.3,2.4,1.9,15.5
Jamal Crawford,SG,32,Jamal Crawford,76,2230,16.8,.558,.390,.244,0.8,26.0,3.7,1.7,5.4,.116,2.0,-2.6,-0.6,1.2,5.6,3.4,14.4,1.9,0.5,11.5
Jordan Crawford,SG,24,Jordan Crawford,70,1709,13.8,.512,.339,.219,0.2,25.3,0.2,1.7,1.9,.052,-0.1,-1.5,-1.6,2.9,10.9,6.9,23.5,1.2,0.3,15.1
Jordan Crawford,SG,24,Jordan Crawford,43,1127,14.7,.512,.337,.209,0.3,26.4,0.2,1.1,1.4,.058,0.5,-1.4,-0.9,3.0,10.3,6.6,25.5,1.2,0.4,14.9
Jordan Crawford,SG,24,Jordan Crawford,27,582,12.0,.512,.346,.244,-0.2,23.1,0.0,0.5,0.5,.041,-1.4,-1.6,-3.1,2.7,12.0,7.5,19.4,1.1,0.3,15.5
Jae Crowder,SF,22,Jae Crowder,78,1353,10.2,.491,.523,.199,0.5,15.1,0.2,1.3,1.5,.055,-0.9,0.4,-0.5,2.9,12.3,7.7,10.0,2.4,1.0,10.9
Dante Cunningham,PF,25,Dante Cunningham,80,2010,13.3,.485,.009,.154,0.5,17.2,1.1,2.4,3.5,.084,-2.1,1.1,-0.9,7.8,15.6,11.6,5.7,2.2,1.5,7.3
Jared Cunningham,SG,21,Jared Cunningham,8,26,14.8,.538,.214,.143,0.0,29.6,0.0,0.0,0.0,.033,-1.8,-4.5,-6.3,4.4,8.4,6.4,6.8,2.0,0.0,11.8
Eddy Curry,C,30,Eddy Curry,2,25,-0.2,.461,.000,.500,-0.1,23.3,-0.1,0.0,-0.1,-0.146,-9.6,-6.5,-16.1,9.1,8.7,8.9,0.0,0.0,0.0,23.5
Stephen Curry,PG,24,Stephen Curry,78,2983,21.3,.589,.432,.210,5.6,26.4,8.4,2.8,11.2,.180,6.3,-0.9,5.4,2.3,9.1,5.8,31.1,2.1,0.3,13.7
Samuel Dalembert,C,31,Samuel Dalembert,47,765,18.6,.565,.004,.217,0.1,18.7,0.9,1.2,2.2,.137,-2.3,1.0,-1.2,14.2,24.9,19.4,4.5,1.1,5.1,15.5
Marquis Daniels,SF,32,Marquis Daniels,59,1085,9.2,.432,.205,.154,-0.4,16.9,-0.6,1.1,0.5,.023,-3.4,0.1,-3.3,4.6,10.5,7.4,9.0,2.4,0.7,10.7
Anthony Davis,PF,19,Anthony Davis,64,1846,21.7,.559,.009,.333,2.0,21.8,3.7,2.4,6.1,.159,0.5,1.9,2.3,10.5,23.5,16.8,6.1,2.2,5.1,10.3
,,,,,,,,,,,,,,,,,,,,,,,,,
Ed Davis,C-PF,23,Ed Davis,81,1631,17.8,.561,.000,.346,1.1,17.6,2.9,2.4,5.4,.159,-0.8,1.6,0.8,10.9,22.8,16.7,6.7,1.2,4.2,10.2
Ed Davis,C,23,Ed Davis,45,1087,18.1,.570,.000,.301,0.8,18.3,2.1,1.2,3.3,.147,0.0,1.0,1.0,10.2,22.8,16.4,8.8,1.2,2.8,10.5
Ed Davis,PF,23,Ed Davis,36,544,17.2,.539,.000,.455,0.3,16.1,0.8,1.2,2.1,.183,-2.5,2.9,0.4,12.1,22.8,17.4,2.4,1.3,7.1,9.5
Glen Davis,PF,27,Glen Davis,34,1064,15.0,.483,.004,.245,-0.3,25.4,-0.1,0.9,0.8,.035,-2.8,-0.2,-3.0,5.8,20.3,13.1,11.3,1.6,1.5,10.8
Austin Daye,SF,24,Austin Daye,55,676,12.9,.554,.471,.163,0.2,17.1,0.8,0.9,1.6,.117,-0.8,0.1,-0.7,2.7,18.8,10.6,10.1,1.1,2.6,11.5
Austin Daye,SF,24,Austin Daye,24,348,12.6,.581,.412,.186,0.0,15.4,0.5,0.2,0.8,.108,-0.5,-1.1,-1.6,3.2,17.9,10.4,9.6,0.8,1.8,11.0
Austin Daye,SF,24,Austin Daye,31,328,13.3,.529,.523,.144,0.2,18.8,0.2,0.6,0.9,.127,-1.1,1.4,0.3,2.1,19.8,10.8,10.6,1.5,3.5,11.9
