name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Chucky Brown,SF,28,Chucky Brown,10,83,11.6,.551,.000,.423,-0.1,18.9,0.1,0.0,0.1,.075,-3.7,-2.1,-5.8,4.3,18.2,11.3,7.6,0.0,1.8,11.5
Chucky Brown,SF,28,Chucky Brown,60,674,11.3,.552,.047,.461,0.0,11.6,0.9,0.5,1.5,.104,-2.0,-0.2,-2.3,6.9,17.0,12.0,5.4,0.7,2.2,8.9
Dee Brown,PG,28,Dee Brown,21,522,11.3,.455,.392,.133,-0.1,16.4,0.1,0.3,0.3,.030,-1.5,-1.0,-2.5,1.6,9.6,5.3,19.6,3.0,1.0,12.0
Marcus Brown,PG,22,Marcus Brown,21,184,12.9,.523,.457,.271,0.0,22.4,0.2,0.2,0.4,.105,-0.1,-1.8,-1.9,2.7,6.9,4.8,18.0,2.3,0.8,14.2
Mike Brown,C,33,Mike Brown,6,83,11.1,.488,.000,.833,0.0,10.0,0.1,0.1,0.2,.107,-2.1,0.1,-2.0,12.8,22.4,17.6,8.2,0.6,0.9,10.9
P.J. Brown,PF,27,P.J. Brown,80,2592,13.8,.505,.003,.335,2.2,15.7,2.1,5.4,7.5,.139,-2.1,3.5,1.4,11.1,19.4,15.3,5.9,1.8,2.9,13.1
Randy Brown,PG,28,Randy Brown,72,1057,13.0,.461,.066,.252,0.5,18.1,0.4,2.0,2.4,.107,-2.1,1.9,-0.2,3.7,8.1,5.9,18.0,4.1,1.2,13.6
Kobe Bryant,SG,18,Kobe Bryant,71,1103,14.4,.544,.322,.393,0.1,24.7,0.5,1.3,1.8,.079,-0.9,-0.8,-1.7,4.9,8.7,6.8,13.8,2.3,1.6,18.5
Mark Bryant,PF,31,Mark Bryant,41,1018,13.3,.589,.000,.393,0.2,16.3,1.6,0.7,2.3,.109,-0.6,-0.5,-1.1,7.7,16.5,12.2,7.2,1.1,0.4,12.5
Jud Buechler,SF,28,Jud Buechler,76,703,9.8,.423,.342,.089,0.2,12.1,0.1,1.1,1.2,.082,-2.5,1.6,-0.9,7.3,12.8,10.1,11.4,1.7,2.2,14.1
Matt Bullard,PF,29,Matt Bullard,71,1025,10.3,.535,.644,.120,0.0,15.0,0.7,1.0,1.7,.080,-1.3,-0.7,-2.0,1.5,11.2,6.6,10.0,1.1,1.3,11.3
Scott Burrell,SF,26,Scott Burrell,57,939,10.3,.483,.428,.280,0.0,17.4,0.3,0.5,0.8,.042,-1.3,-0.8,-2.1,6.4,13.7,10.1,12.1,1.6,1.5,14.8
Scott Burrell,SF,26,Scott Burrell,28,482,10.9,.489,.420,.405,0.1,17.5,0.3,0.4,0.6,.065,-1.0,-0.5,-1.5,6.2,13.4,9.9,12.2,1.6,1.7,13.9
Scott Burrell,SF,26,Scott Burrell,29,457,9.6,.476,.436,.164,-0.1,17.4,0.0,0.2,0.2,.017,-1.6,-1.2,-2.8,6.5,14.1,10.3,12.0,1.6,1.3,15.7
Willie Burton,SF,28,Willie Burton,24,380,8.6,.507,.397,.586,-0.4,21.3,0.1,0.4,0.5,.060,-3.4,-2.3,-5.7,3.5,9.2,6.4,4.8,1.2,0.6,15.1
Mitchell Butler,SG,26,Mitchell Butler,49,465,9.0,.503,.312,.400,-0.2,16.9,0.1,0.5,0.6,.063,-2.3,-1.1,-3.4,5.0,8.4,6.8,10.0,1.5,0.3,15.5
Jason Caffey,PF,23,Jason Caffey,75,1405,14.3,.574,.003,.548,0.4,18.3,2.2,1.7,3.9,.134,-0.4,-0.5,-0.9,11.0,13.1,12.1,9.3,0.9,0.5,16.9
Michael Cage,C,35,Michael Cage,82,1247,10.3,.475,.000,.291,0.2,6.0,1.0,1.0,2.0,.078,-2.8,1.5,-1.3,9.6,18.6,14.0,4.9,1.9,2.4,9.7
Adrian Caldwell,PF,30,Adrian Caldwell,45,569,7.5,.443,.022,.543,-0.6,10.6,-0.2,0.4,0.2,.016,-5.2,-0.9,-6.1,10.7,21.6,16.0,3.1,1.4,1.0,19.7
Adrian Caldwell,PF,30,Adrian Caldwell,18,204,5.1,.341,.057,.486,-0.3,11.4,-0.3,0.2,-0.1,-0.030,-6.7,-0.3,-6.9,10.0,20.3,14.8,3.5,2.0,0.4,22.0
Adrian Caldwell,PF,30,Adrian Caldwell,27,365,8.8,.503,.000,.579,-0.3,10.1,0.1,0.3,0.3,.041,-4.3,-1.2,-5.6,11.1,22.3,16.6,2.8,1.1,1.4,18.3
Marcus Camby,C,22,Marcus Camby,63,1897,17.8,.523,.018,.339,0.8,24.3,1.4,2.3,3.7,.095,-1.8,1.5,-0.3,7.9,16.7,12.2,9.6,1.8,5.5,13.0
Elden Campbell,PF,28,Elden Campbell,77,2516,16.8,.520,.004,.393,1.3,22.0,3.4,3.6,7.0,.134,-1.1,1.1,0.0,9.5,18.3,14.0,8.6,1.0,3.5,10.5
Antoine Carr,PF,35,Antoine Carr,82,1460,12.1,.522,.006,.243,-0.1,20.8,0.8,1.6,2.4,.079,-2.5,0.1,-2.3,5.5,10.9,8.3,8.2,0.9,3.6,11.5
Chris Carr,SG,22,Chris Carr,55,830,13.3,.556,.325,.269,0.0,18.8,1.0,0.6,1.7,.096,-0.3,-1.9,-2.2,4.4,11.6,8.0,9.8,1.5,0.9,10.9
,,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy Carruth,PF,27,Jimmy Carruth,4,21,9.7,.727,.000,.333,0.0,9.8,0.0,0.0,0.0,.090,-6.5,-0.4,-6.9,0.0,23.2,11.7,0.0,0.0,7.1,22.5
Sam Cassell,PG,27,Sam Cassell,61,1714,18.4,.541,.295,.321,1.4,27.3,2.7,1.1,3.9,.108,2.8,-1.6,1.2,3.0,9.1,6.0,31.8,2.3,0.8,15.8
Sam Cassell,PG,27,Sam Cassell,22,539,18.3,.550,.257,.515,0.2,29.7,0.8,0.4,1.2,.103,1.8,-2.0,-0.2,2.6,8.2,5.4,30.3,2.2,0.8,16.9
Sam Cassell,PG,27,Sam Cassell,16,398,15.8,.527,.297,.303,0.2,26.3,0.2,0.3,0.5,.062,0.6,-0.8,-0.1,4.0,10.7,7.3,26.8,2.3,1.2,18.0
Sam Cassell,PG,27,Sam Cassell,23,777,19.7,.542,.318,.204,0.9,26.2,1.8,0.4,2.2,.136,4.7,-1.9,2.8,2.8,9.0,5.7,35.4,2.5,0.7,14.0
Duane Causwell,C,28,Duane Causwell,46,581,8.9,.535,.032,.394,0.1,11.1,0.1,0.6,0.7,.060,-3.3,2.2,-1.1,11.3,14.2,12.7,5.1,1.4,4.9,23.6
Cedric Ceballos,SF,27,Cedric Ceballos,50,1426,16.2,.522,.165,.301,-0.2,24.7,1.1,1.3,2.4,.082,-1.0,-1.5,-2.5,8.4,18.5,13.5,7.6,1.2,1.2,10.8
Cedric Ceballos,SF,27,Cedric Ceballos,8,279,9.7,.480,.253,.181,-0.1,17.1,-0.1,0.3,0.2,.041,-3.5,0.2,-3.3,4.5,17.0,10.8,8.5,0.9,1.6,15.9
Cedric Ceballos,SF,27,Cedric Ceballos,42,1147,17.7,.528,.152,.320,-0.1,26.6,1.2,1.0,2.2,.092,-0.4,-1.9,-2.3,9.3,18.8,14.1,7.4,1.3,1.1,10.0
Tom Chambers,PF,37,Tom Chambers,12,83,-3.9,.290,.097,.129,-0.3,23.7,-0.5,0.0,-0.4,-0.239,-12.5,-3.3,-15.9,4.5,15.6,10.2,7.2,0.7,0.0,21.6
Rex Chapman,SG,29,Rex Chapman,65,1833,15.2,.551,.419,.199,0.8,22.4,2.4,0.9,3.3,.086,1.8,-2.0,-0.2,1.6,9.9,5.8,16.3,1.5,0.3,10.5
Calbert Cheaney,SG,25,Calbert Cheaney,79,2411,11.1,.530,.041,.188,0.2,16.5,1.6,2.2,3.9,.077,-1.7,-0.1,-1.7,3.4,9.5,6.5,7.2,1.7,0.6,10.6
Pete Chilcutt,PF,28,Pete Chilcutt,54,662,14.5,.521,.418,.133,0.3,14.2,0.7,0.4,1.1,.080,-0.2,-0.1,-0.3,11.6,15.8,13.7,11.8,2.1,2.0,13.8
Randolph Childress,PG,24,Randolph Childress,23,155,4.5,.448,.475,.200,-0.2,18.3,-0.4,0.2,-0.2,-0.054,-5.8,-1.4,-7.2,0.8,3.8,2.3,16.6,3.1,0.0,29.3
Randolph Childress,PG,24,Randolph Childress,19,125,5.0,.433,.533,.267,-0.1,16.8,-0.2,0.1,-0.1,-0.034,-5.2,-1.5,-6.7,1.0,3.7,2.4,17.8,3.0,0.0,27.9
Randolph Childress,PG,24,Randolph Childress,4,30,2.4,.500,.300,.000,-0.1,24.7,-0.1,0.0,-0.1,-0.137,-8.2,-1.2,-9.4,0.0,4.1,2.1,11.5,3.8,0.0,33.3
Chris Childs,PG,29,Chris Childs,65,2076,11.2,.526,.355,.292,0.6,16.8,0.8,3.2,3.9,.091,-1.0,0.2,-0.8,1.3,9.4,5.5,30.7,2.0,0.4,23.8
Doug Christie,SG,26,Doug Christie,81,3127,15.1,.543,.404,.322,3.7,18.4,3.3,3.6,7.0,.107,1.2,1.4,2.6,3.1,13.4,8.1,16.7,3.4,1.2,15.6
Derrick Coleman,PF,29,Derrick Coleman,57,2102,17.3,.518,.142,.437,1.1,23.7,1.8,1.6,3.3,.076,-0.3,0.4,0.1,7.9,22.1,14.9,15.7,1.2,2.6,15.6
Bimbo Coles,PG,28,Bimbo Coles,51,1183,9.5,.463,.325,.156,-0.4,14.9,0.4,0.0,0.5,.019,-1.4,-1.9,-3.2,3.9,7.9,5.9,19.4,1.5,0.5,15.0
Marty Conlon,C,29,Marty Conlon,74,1614,12.8,.542,.022,.377,-0.4,17.0,1.3,0.5,1.8,.053,-1.9,-1.1,-3.1,8.5,15.1,11.5,10.1,1.4,0.8,17.1
Tyrone Corbin,SF,34,Tyrone Corbin,70,2305,11.0,.514,.347,.180,1.4,15.0,1.8,3.1,5.0,.104,-0.6,1.0,0.5,4.0,11.0,7.6,9.0,2.2,0.2,11.6
Joe Courtney,PF,27,Joe Courtney,9,100,3.8,.388,.000,.167,-0.3,15.7,-0.1,0.0,-0.1,-0.059,-7.1,-6.8,-13.8,10.0,8.2,9.1,0.0,0.0,0.0,8.5
Joe Courtney,PF,27,Joe Courtney,4,52,5.1,.429,.000,.000,-0.1,12.2,0.0,0.0,0.0,-0.007,-5.6,-6.1,-11.7,10.2,8.6,9.4,0.0,0.0,0.0,6.7
Joe Courtney,PF,27,Joe Courtney,5,48,2.4,.357,.000,.313,-0.2,19.6,-0.1,0.0,-0.1,-0.115,-8.7,-7.5,-16.2,9.7,7.8,8.7,0.0,0.0,0.0,9.9
John Crotty,PG,27,John Crotty,48,659,14.3,.637,.318,.416,0.1,16.0,1.6,0.8,2.4,.176,0.5,-1.8,-1.2,2.8,5.7,4.2,26.1,1.5,0.0,18.7
Terry Cummings,PF,35,Terry Cummings,45,828,15.2,.521,.016,.257,-0.1,22.1,0.9,1.2,2.1,.121,-1.6,-0.7,-2.3,10.2,16.4,13.3,8.3,2.1,0.7,11.2
Earl Cureton,PF,39,Earl Cureton,9,46,4.9,.376,.000,.375,-0.1,10.0,0.0,0.0,0.0,.026,-4.2,-2.1,-6.4,9.9,13.1,11.5,13.1,0.0,0.0,9.7
Dell Curry,SG,32,Dell Curry,68,2078,15.0,.561,.354,.170,0.7,22.5,2.8,1.0,3.8,.089,1.5,-2.2,-0.7,2.4,9.7,6.1,10.0,1.6,0.5,9.4
,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Curry,SG,28,Michael Curry,81,1217,10.4,.592,.348,.489,0.3,12.1,2.0,1.2,3.2,.126,-0.8,-0.3,-1.1,2.4,9.6,6.1,5.6,1.4,0.8,9.4
Erick Dampier,C,21,Erick Dampier,72,1052,11.8,.451,.003,.500,-0.3,21.7,-1.0,1.9,0.9,.040,-5.3,2.2,-3.0,11.1,22.1,16.7,6.9,1.0,5.6,17.0
Lloyd Daniels,SG,29,Lloyd Daniels,22,310,8.3,.403,.588,.050,-0.1,18.8,-0.1,0.1,0.0,.001,-1.4,-2.3,-3.7,6.3,8.9,7.6,13.1,1.7,0.7,10.3
Lloyd Daniels,SG,29,Lloyd Daniels,5,28,-10.5,.188,.688,.000,-0.1,30.4,-0.3,0.0,-0.2,-0.398,-13.5,-5.5,-19.0,4.1,12.6,8.3,5.2,1.9,0.0,15.8
Lloyd Daniels,SG,29,Lloyd Daniels,17,282,10.1,.435,.573,.058,0.0,17.6,0.1,0.1,0.2,.041,-0.2,-2.0,-2.2,6.5,8.6,7.5,13.9,1.7,0.8,9.4
Sasha Danilović,SG,26,Sasha Danilović,56,1789,10.9,.552,.414,.265,0.4,19.6,0.8,2.0,2.8,.074,-0.7,-0.4,-1.1,1.9,7.0,4.5,10.0,1.6,0.4,15.4
Sasha Danilović,SG,26,Sasha Danilović,43,1351,9.7,.556,.444,.237,0.4,18.5,0.2,1.8,2.0,.070,-1.2,0.2,-0.9,1.9,7.0,4.5,9.8,1.6,0.5,17.7
Sasha Danilović,SG,26,Sasha Danilović,13,438,14.5,.542,.345,.328,0.0,23.2,0.6,0.2,0.8,.087,0.7,-2.4,-1.8,2.1,7.0,4.5,10.5,1.8,0.2,10.0
Yinka Dare,C,24,Yinka Dare,41,313,7.2,.406,.000,.685,-0.3,12.4,-0.4,0.3,-0.1,-0.014,-7.3,1.0,-6.3,11.4,17.3,14.2,1.4,0.7,6.7,23.0
Antonio Davis,PF,28,Antonio Davis,82,2335,13.8,.536,.022,.565,0.8,18.6,1.7,3.4,5.2,.106,-1.9,1.3,-0.6,9.9,20.5,15.3,4.8,1.0,2.9,15.0
Ben Davis,PF,24,Ben Davis,20,98,9.4,.417,.000,.769,-0.2,17.4,0.0,0.1,0.1,.037,-6.1,-4.7,-10.8,14.4,17.8,16.1,0.0,2.1,0.8,7.9
Dale Davis,PF,27,Dale Davis,80,2589,15.1,.532,.000,.313,2.1,15.9,2.7,4.0,6.7,.124,-0.4,1.6,1.2,14.1,21.4,17.8,4.0,1.3,2.4,12.1
Emanual Davis,PG,28,Emanual Davis,13,230,9.7,.565,.500,.148,0.0,14.7,0.0,0.3,0.3,.063,-2.2,-0.1,-2.3,1.1,9.6,5.5,17.1,2.1,0.7,22.8
Hubert Davis,SG,26,Hubert Davis,36,623,7.4,.466,.380,.125,-0.7,15.5,0.0,0.1,0.1,.010,-3.1,-3.2,-6.3,2.0,5.6,3.8,8.9,0.9,0.3,9.8
Mark Davis,SF,23,Mark Davis,75,1705,13.7,.525,.174,.314,0.7,18.0,1.3,1.0,2.3,.065,-0.3,-0.1,-0.4,8.6,12.1,10.3,12.9,2.5,1.3,16.2
Todd Day,SG,27,Todd Day,81,2277,15.5,.515,.348,.331,0.3,24.0,2.1,1.2,3.2,.068,0.4,-1.8,-1.5,5.1,12.1,8.3,8.6,2.4,1.6,10.0
Andrew DeClercq,C,23,Andrew DeClercq,71,1065,12.5,.552,.000,.553,-0.3,17.4,0.8,0.7,1.6,.070,-2.1,-1.1,-3.2,13.6,19.7,16.6,4.9,1.6,1.9,18.3
Terry Dehere,PG,25,Terry Dehere,73,1053,12.4,.524,.418,.386,-0.5,23.1,0.7,0.5,1.2,.056,-0.3,-3.4,-3.7,1.6,9.2,5.3,24.6,1.3,0.2,17.6
Vinny Del Negro,SG,30,Vinny Del Negro,72,2243,14.4,.529,.179,.165,0.1,19.3,3.2,-0.1,3.1,.066,0.6,-2.3,-1.8,2.0,9.5,5.6,18.6,1.4,0.2,9.9
Bison Dele,C,27,Bison Dele,9,138,13.7,.453,.000,.238,0.0,26.1,0.0,0.2,0.2,.073,-3.3,0.0,-3.3,11.6,15.3,13.5,13.5,1.2,2.7,13.6
Tony Delk,PG,23,Tony Delk,61,867,14.2,.596,.438,.199,0.4,18.8,1.0,0.6,1.6,.087,1.1,-1.4,-0.3,4.5,9.2,6.9,18.5,2.3,0.5,19.6
