name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Al-Farouq Aminu,PF,26,Al-Farouq Aminu,61,1773,11.3,.506,.455,.292,0.4,15.4,-0.1,2.0,1.9,.051,-2.3,1.2,-1.1,4.8,23.5,14.1,7.9,1.7,2.0,15.2
Chris Andersen,C,38,Chris Andersen,12,114,11.6,.497,.136,.636,0.0,13.0,0.1,0.2,0.2,.102,-3.8,3.0,-0.9,9.0,20.6,15.0,5.9,2.2,5.0,15.1
Alan Anderson,SF,34,Alan Anderson,30,308,5.0,.494,.550,.200,-0.2,13.7,0.0,0.1,0.1,.020,-2.6,-2.3,-4.9,1.1,7.4,4.4,4.9,0.5,0.0,7.4
Justin Anderson,SF,23,Justin Anderson,75,1228,13.9,.537,.442,.294,0.1,20.9,0.6,1.3,1.9,.074,-1.2,-0.3,-1.6,6.2,16.9,11.4,8.8,1.7,1.6,11.7
Justin Anderson,SF,23,Justin Anderson,51,710,14.7,.521,.440,.318,0.0,23.6,0.1,0.9,1.0,.067,-1.8,-0.1,-2.0,6.1,18.9,12.2,7.6,2.1,2.0,11.2
Justin Anderson,SF,23,Justin Anderson,24,518,12.8,.564,.444,.253,0.1,17.2,0.5,0.4,0.9,.084,-0.4,-0.6,-1.0,6.4,14.1,10.2,10.4,1.2,1.1,12.6
Kyle Anderson,SF,23,Kyle Anderson,72,1020,12.5,.525,.191,.273,0.9,12.1,0.7,2.0,2.7,.127,-2.1,3.7,1.6,3.7,19.0,11.5,12.4,2.5,2.1,14.3
Ryan Anderson,PF,28,Ryan Anderson,72,2116,13.5,.583,.655,.194,0.6,17.9,4.0,1.1,5.2,.117,1.8,-2.6,-0.8,5.8,11.2,8.5,4.7,0.7,0.5,6.2
Giannis Antetokounmpo,SF,22,Giannis Antetokounmpo,80,2845,26.1,.599,.143,.486,6.9,28.3,7.9,4.5,12.4,.210,4.1,3.5,7.6,5.9,22.6,14.3,26.6,2.3,4.7,13.3
Carmelo Anthony,SF,32,Carmelo Anthony,74,2538,17.9,.535,.303,.263,0.8,29.1,3.2,1.5,4.7,.089,1.5,-2.2,-0.7,2.6,16.0,9.3,14.5,1.2,1.1,9.0
Joel Anthony,C,34,Joel Anthony,19,122,11.6,.640,.000,.500,0.0,8.7,0.1,0.2,0.4,.141,-3.1,2.5,-0.6,7.6,20.9,14.4,3.4,0.8,4.0,17.0
Trevor Ariza,SF,31,Trevor Ariza,80,2773,12.4,.548,.695,.158,2.6,14.1,2.8,3.2,6.0,.104,0.7,1.0,1.7,2.1,15.9,9.0,8.8,2.5,0.6,7.9
Darrell Arthur,PF,28,Darrell Arthur,41,639,12.8,.583,.544,.102,0.3,17.3,0.6,0.4,1.1,.081,0.3,-0.6,-0.3,4.4,14.9,9.7,9.3,1.5,2.5,13.8
,,,,,,,,,,,,,,,,,,,,,,,,,
Omer Asik,C,30,Omer Asik,31,482,9.8,.517,.000,.600,-0.1,8.8,0.4,0.6,1.0,.100,-4.3,1.2,-3.1,10.4,25.3,17.8,4.2,0.5,1.7,14.6
D.J. Augustin,PG,29,D.J. Augustin,78,1538,11.0,.524,.530,.311,-0.9,19.4,0.7,0.5,1.2,.038,-0.9,-3.3,-4.2,1.0,7.4,4.1,20.4,1.0,0.1,13.3
Luke Babbitt,SF,27,Luke Babbitt,68,1065,8.3,.563,.747,.053,0.0,13.0,0.8,1.0,1.8,.081,-1.1,-0.9,-1.9,1.2,13.5,7.3,4.8,0.9,0.8,8.0
Ron Baker,SG,23,Ron Baker,52,857,7.5,.456,.396,.198,-0.5,14.8,-0.6,0.5,-0.1,-0.008,-3.5,-0.9,-4.4,1.5,10.8,6.2,17.3,2.0,0.8,19.2
Wade Baldwin,PG,20,Wade Baldwin,33,405,6.5,.404,.191,.322,-0.4,19.1,-0.8,0.5,-0.3,-0.041,-6.2,0.5,-5.7,3.0,10.2,6.5,22.8,2.3,1.7,22.9
Leandro Barbosa,SG,34,Leandro Barbosa,67,963,11.5,.509,.250,.115,-0.5,20.0,0.3,0.4,0.6,.031,-2.0,-2.1,-4.1,1.6,10.3,5.9,13.0,1.5,0.7,10.4
J.J. Barea,PG,32,J.J. Barea,35,771,17.2,.521,.431,.149,0.3,26.2,0.8,0.5,1.3,.080,2.0,-2.6,-0.5,1.3,11.9,6.3,44.2,0.9,0.1,14.7
Harrison Barnes,PF,24,Harrison Barnes,79,2803,16.3,.541,.173,.220,0.1,25.3,2.5,2.1,4.6,.078,-0.7,-1.2,-1.9,3.7,13.1,8.2,7.7,1.2,0.5,6.8
Matt Barnes,SF,36,Matt Barnes,74,1777,10.3,.514,.556,.188,0.6,15.6,0.3,1.7,2.0,.053,-1.2,0.6,-0.6,4.6,19.7,12.3,15.7,1.3,1.3,17.3
Matt Barnes,SF,36,Matt Barnes,54,1367,10.2,.501,.551,.172,0.4,16.4,-0.1,1.0,1.0,.034,-1.2,0.3,-1.0,4.7,19.9,12.4,16.3,1.3,1.1,16.8
Matt Barnes,SF,36,Matt Barnes,20,410,10.7,.569,.578,.256,0.3,13.1,0.3,0.6,1.0,.115,-1.0,1.6,0.6,4.3,19.1,12.2,13.7,1.4,1.7,19.3
Will Barton,SG,26,Will Barton,60,1705,15.5,.547,.353,.285,1.0,21.1,2.5,0.8,3.3,.093,1.3,-1.0,0.3,3.8,12.9,8.4,17.7,1.4,1.3,11.5
Brandon Bass,PF,31,Brandon Bass,52,577,19.7,.650,.016,.473,0.2,19.7,1.6,0.6,2.2,.186,0.1,-0.8,-0.7,8.6,16.2,12.5,5.7,1.2,1.6,11.4
Nicolas Batum,SG,28,Nicolas Batum,77,2617,15.8,.529,.415,.291,2.1,22.3,1.7,2.8,4.6,.084,0.7,0.6,1.2,1.9,18.4,10.1,27.7,1.6,1.0,15.0
Jerryd Bayless,PG,28,Jerryd Bayless,3,71,8.7,.453,.156,.313,-0.1,27.7,-0.1,0.0,-0.1,-0.067,-5.2,-2.9,-8.2,4.6,14.0,9.3,29.4,0.0,0.0,19.8
Aron Baynes,C,30,Aron Baynes,75,1163,13.1,.570,.000,.337,0.1,14.1,1.4,1.5,3.0,.123,-2.9,1.1,-1.8,10.0,21.6,15.6,3.9,0.7,2.8,13.5
Kent Bazemore,SF,27,Kent Bazemore,73,1963,11.5,.504,.369,.233,0.6,20.5,-0.6,2.8,2.1,.052,-2.0,1.2,-0.8,2.6,10.3,6.5,14.2,2.3,2.3,13.6
Bradley Beal,SG,23,Bradley Beal,77,2684,20.1,.604,.418,.259,2.8,26.5,6.9,1.6,8.5,.152,4.5,-2.3,2.2,2.2,7.8,5.0,16.2,1.5,0.7,9.6
Malik Beasley,SG,20,Malik Beasley,22,165,13.7,.536,.384,.137,-0.1,22.0,0.1,0.1,0.2,.057,-0.5,-3.5,-3.9,3.4,8.0,5.7,10.2,2.1,0.0,9.4
Michael Beasley,PF,28,Michael Beasley,56,935,17.8,.584,.106,.259,-0.2,25.3,0.8,1.0,1.8,.092,-1.7,-1.1,-2.9,5.0,18.9,12.0,9.9,1.5,2.5,12.7
Marco Belinelli,SG,30,Marco Belinelli,74,1778,13.3,.566,.460,.273,0.1,19.2,2.0,1.2,3.2,.087,0.1,-2.0,-1.9,0.9,10.2,5.5,13.1,1.2,0.4,9.2
DeAndre' Bembry,SF,22,DeAndre' Bembry,38,371,8.8,.481,.184,.163,-0.2,14.2,-0.1,0.4,0.3,.038,-4.4,0.1,-4.3,4.2,13.1,8.7,11.5,1.1,1.2,13.2
,,,,,,,,,,,,,,,,,,,,,,,,,
Dragan Bender,PF,19,Dragan Bender,43,574,5.3,.440,.627,.068,-0.3,14.4,-0.7,0.3,-0.3,-0.029,-4.0,-0.3,-4.3,4.2,15.6,9.7,5.5,0.8,3.1,16.2
Anthony Bennett,PF,23,Anthony Bennett,23,264,14.7,.533,.522,.391,-0.1,19.4,0.3,0.2,0.5,.090,-0.8,-2.2,-3.0,10.2,21.0,15.6,7.1,0.9,0.9,10.0
Ben Bentil,PF,21,Ben Bentil,3,10,-17.6,.000,.333,.000,-0.1,18.9,-0.1,0.0,-0.1,-0.473,-22.4,-4.5,-26.9,0.0,24.4,11.6,0.0,0.0,0.0,25.0
Davis Bertans,PF,24,Davis Bertans,67,808,12.9,.609,.739,.145,0.8,15.7,1.1,1.2,2.3,.135,1.2,0.6,1.8,3.2,10.4,6.9,8.3,1.3,2.8,11.4
Patrick Beverley,SG,28,Patrick Beverley,67,2058,13.0,.546,.530,.175,2.3,14.1,2.9,2.4,5.3,.123,0.8,1.5,2.3,5.0,15.8,10.4,18.8,2.3,1.0,14.6
Bismack Biyombo,C,24,Bismack Biyombo,81,1793,12.2,.546,.000,.690,-0.1,13.2,0.8,2.1,2.9,.077,-4.2,2.0,-2.2,9.3,25.6,17.2,6.0,0.7,4.1,17.7
Nemanja Bjelica,PF,28,Nemanja Bjelica,65,1190,11.0,.526,.497,.171,0.3,16.4,0.6,0.9,1.5,.059,-0.7,-0.4,-1.1,5.5,18.6,12.0,9.6,1.7,1.4,13.4
Tarik Black,C,25,Tarik Black,67,1091,15.0,.560,.007,.371,0.1,15.7,1.5,0.8,2.4,.105,-1.8,0.2,-1.6,13.9,20.7,17.2,5.3,1.3,3.3,14.5
Eric Bledsoe,PG,27,Eric Bledsoe,66,2176,20.5,.563,.300,.443,2.9,28.1,4.0,1.4,5.3,.118,3.7,-0.4,3.3,2.5,13.8,8.0,31.1,2.0,1.2,15.3
Bojan Bogdanovic,SF,27,Bojan Bogdanovic,81,2083,13.5,.585,.464,.288,-0.5,22.4,2.0,0.9,2.9,.067,-0.1,-2.8,-2.9,1.9,12.3,7.2,8.7,0.8,0.3,12.1
Bojan Bogdanovic,SF,27,Bojan Bogdanovic,55,1482,13.0,.572,.453,.273,-0.4,22.5,1.0,0.6,1.6,.052,-0.4,-2.6,-3.0,1.7,12.3,7.0,10.1,0.8,0.2,12.0
Bojan Bogdanovic,SF,27,Bojan Bogdanovic,26,601,14.7,.617,.491,.325,-0.1,22.2,0.9,0.3,1.3,.103,0.6,-3.1,-2.6,2.6,12.3,7.5,5.2,0.8,0.6,12.4
Andrew Bogut,C,32,Andrew Bogut,27,583,9.3,.460,.012,.136,0.3,10.4,-0.3,1.0,0.7,.055,-5.6,5.3,-0.3,10.6,33.9,21.7,12.3,1.2,3.9,33.4
Andrew Bogut,C,32,Andrew Bogut,26,582,9.4,.460,.012,.136,0.3,10.4,-0.3,1.0,0.7,.055,-5.6,5.3,-0.3,10.7,34.0,21.7,12.3,1.2,3.9,33.4
Andrew Bogut,C,32,Andrew Bogut,1,1,-35.3,,,,0.0,0.0,0.0,0.0,0.0,.020,-5.7,0.0,-5.7,0.0,0.0,0.0,0.0,0.0,0.0,
Joel Bolomboy,PF,23,Joel Bolomboy,12,53,19.7,.590,.250,.375,0.0,18.2,0.1,0.1,0.2,.171,-1.3,0.5,-0.8,9.0,27.6,18.5,6.3,1.0,3.1,9.7
Devin Booker,SG,20,Devin Booker,78,2730,14.6,.531,.283,.308,-0.2,28.6,1.3,0.6,2.0,.035,0.4,-2.7,-2.3,1.8,8.3,5.0,16.3,1.3,0.6,12.9
Trevor Booker,PF,29,Trevor Booker,71,1754,15.7,.554,.132,.186,0.9,18.7,1.0,2.2,3.1,.086,-1.6,1.7,0.1,8.7,25.5,17.2,12.9,2.0,1.2,16.6
Avery Bradley,SG,26,Avery Bradley,55,1835,14.4,.548,.357,.120,0.7,21.9,1.1,2.0,3.1,.081,-0.2,-0.4,-0.5,4.0,16.2,10.1,11.0,1.8,0.5,9.7
Corey Brewer,SF,30,Corey Brewer,82,1281,9.1,.491,.339,.195,-0.2,14.3,0.0,1.2,1.2,.045,-2.9,0.2,-2.7,2.7,11.6,7.1,10.7,2.3,1.3,12.7
Corey Brewer,SF,30,Corey Brewer,58,923,7.5,.491,.414,.194,-0.3,12.9,0.0,0.8,0.9,.045,-3.1,0.0,-3.1,2.5,11.0,6.7,9.0,1.9,1.1,12.7
Corey Brewer,SF,30,Corey Brewer,24,358,13.3,.490,.198,.198,0.0,18.0,0.0,0.3,0.3,.047,-2.4,0.7,-1.7,3.2,13.0,7.9,15.0,3.3,1.8,12.6
Malcolm Brogdon,SG,24,Malcolm Brogdon,75,1982,14.9,.555,.304,.198,0.8,18.5,2.6,1.5,4.1,.100,0.6,-1.1,-0.5,2.8,9.6,6.3,24.3,2.2,0.5,14.1
Aaron Brooks,PG,32,Aaron Brooks,65,894,9.5,.507,.427,.133,-0.6,19.2,-0.2,0.5,0.3,.016,-2.1,-2.5,-4.6,2.3,6.3,4.3,20.7,1.4,0.9,17.2
Anthony Brown,SF,24,Anthony Brown,11,159,7.2,.430,.540,.000,-0.1,15.6,-0.2,0.2,0.0,.001,-3.8,-0.2,-4.0,5.3,16.9,11.0,7.6,1.5,0.5,10.7
Anthony Brown,SF,24,Anthony Brown,9,143,5.9,.415,.585,.000,-0.1,14.2,-0.2,0.2,0.0,-0.007,-4.3,0.0,-4.3,4.4,14.8,9.6,5.9,1.7,0.6,10.9
Anthony Brown,SF,24,Anthony Brown,2,16,18.5,.500,.333,.000,0.0,27.5,0.0,0.0,0.0,.076,0.9,-1.8,-0.8,13.2,35.0,23.8,23.0,0.0,0.0,10.0
Bobby Brown,PG,32,Bobby Brown,25,123,10.8,.509,.583,.033,-0.2,22.7,0.1,0.0,0.1,.040,-1.5,-6.1,-7.6,0.0,5.3,2.7,17.6,0.4,0.0,7.6
,,,,,,,,,,,,,,,,,,,,,,,,,
Jaylen Brown,SF,20,Jaylen Brown,78,1341,10.3,.539,.319,.293,-0.7,18.1,0.2,1.3,1.5,.053,-3.1,-0.9,-4.0,3.8,14.4,9.1,7.2,1.3,1.1,12.5
Nicolas Brussino,SG,23,Nicolas Brussino,54,521,10.7,.498,.674,.156,0.1,16.0,0.0,0.6,0.6,.055,-1.7,0.7,-1.0,5.5,16.2,10.6,13.9,1.7,1.4,14.7
Reggie Bullock,SF,25,Reggie Bullock,31,467,11.7,.538,.570,.055,0.2,13.4,0.4,0.5,1.0,.101,-0.4,0.5,0.1,2.9,12.4,7.5,8.8,1.9,0.5,7.1
Trey Burke,PG,24,Trey Burke,57,703,10.8,.532,.275,.114,-0.7,19.6,0.3,0.3,0.5,.036,-2.3,-3.4,-5.7,1.1,6.4,3.8,20.7,0.8,0.6,15.2
Alec Burks,SG,25,Alec Burks,42,653,11.6,.501,.306,.315,-0.4,22.7,-0.1,0.9,0.8,.056,-3.3,-0.9,-4.2,3.1,17.7,10.6,7.5,1.4,0.6,11.0
Jimmy Butler,SF,27,Jimmy Butler,76,2809,25.1,.586,.198,.540,6.3,26.5,10.1,3.8,13.8,.236,5.8,1.1,6.9,4.9,13.2,9.0,24.8,2.6,0.9,9.3
Bruno Caboclo,SF,21,Bruno Caboclo,9,40,14.6,.438,.375,.000,0.0,20.1,0.0,0.1,0.1,.083,0.1,0.7,0.8,14.2,14.1,14.1,15.1,2.5,2.2,11.1
Jose Calderon,PG,35,Jose Calderon,41,539,8.9,.506,.478,.090,-0.4,14.4,0.0,0.3,0.3,.023,-2.9,-1.8,-4.7,3.0,12.2,7.5,23.3,1.0,0.2,22.7
Jose Calderon,PG,35,Jose Calderon,24,292,9.1,.508,.442,.052,-0.2,15.3,-0.1,0.1,0.0,.000,-3.0,-2.1,-5.1,2.9,13.2,7.9,24.7,1.2,0.3,24.8
Jose Calderon,PG,35,Jose Calderon,17,247,8.7,.504,.526,.140,-0.1,13.3,0.1,0.2,0.3,.051,-2.8,-1.4,-4.2,3.2,11.0,7.1,21.6,0.8,0.0,19.9
Kentavious Caldwell-Pope,SG,23,Kentavious Caldwell-Pope,76,2529,12.8,.519,.471,.199,1.8,19.2,2.0,2.5,4.5,.086,0.9,0.0,0.9,2.3,8.7,5.3,11.2,1.8,0.4,7.9
Isaiah Canaan,SG,25,Isaiah Canaan,39,592,8.1,.483,.543,.191,-0.2,15.4,0.0,0.6,0.5,.042,-2.3,-1.1,-3.4,1.1,8.1,4.6,9.0,1.9,0.1,10.1
Clint Capela,C,22,Clint Capela,65,1551,21.4,.638,.000,.314,1.1,19.9,3.8,2.1,5.9,.184,0.0,0.9,0.9,12.5,24.5,18.5,6.7,1.1,4.1,12.0
DeMarre Carroll,SF,30,DeMarre Carroll,72,1882,11.9,.530,.582,.213,1.4,15.6,1.7,2.1,3.8,.097,0.7,0.4,1.0,3.8,12.7,8.3,5.7,2.2,1.2,8.2
Vince Carter,SF,40,Vince Carter,73,1799,11.7,.542,.604,.235,1.4,14.9,1.9,2.1,4.0,.106,0.1,0.9,1.0,2.2,12.5,7.2,11.5,1.7,1.9,8.5
Michael Carter-Williams,PG,25,Michael Carter-Williams,45,846,9.9,.437,.209,.252,-0.1,20.9,-1.0,1.3,0.2,.013,-4.1,1.7,-2.4,3.0,16.6,9.8,20.0,2.3,2.2,16.3
Omri Casspi,PF,28,Omri Casspi,36,643,10.0,.526,.262,.177,-0.2,14.4,0.1,0.4,0.5,.038,-2.4,-0.6,-3.0,4.9,15.2,10.1,8.6,1.8,0.4,14.1
Omri Casspi,PF,28,Omri Casspi,22,397,11.4,.511,.248,.179,-0.1,16.3,0.1,0.3,0.4,.043,-2.5,-0.9,-3.4,5.9,20.2,13.1,10.1,1.3,0.2,11.9
Omri Casspi,PF,28,Omri Casspi,1,24,10.0,.667,.444,.000,0.0,20.3,0.0,0.0,0.0,.015,-2.5,-5.6,-8.1,4.4,4.4,4.4,0.0,0.0,0.0,18.2
Omri Casspi,PF,28,Omri Casspi,13,222,7.5,.542,.263,.211,0.0,10.3,0.0,0.2,0.1,.032,-2.3,0.7,-1.6,3.1,7.5,5.3,6.8,3.0,0.8,19.4
Willie Cauley-Stein,C,23,Willie Cauley-Stein,75,1421,16.3,.558,.004,.314,0.3,19.7,1.4,1.5,2.9,.100,-2.0,0.8,-1.2,7.0,20.4,13.8,9.4,1.9,2.8,11.2
Tyson Chandler,C,34,Tyson Chandler,47,1298,16.6,.703,.000,.544,0.5,11.2,2.7,1.3,4.1,.151,-0.7,0.3,-0.3,12.5,33.2,22.6,3.3,1.2,1.5,18.7
Wilson Chandler,SF,29,Wilson Chandler,71,2197,14.9,.545,.347,.207,0.6,22.0,2.4,1.1,3.5,.077,0.5,-1.4,-0.9,5.2,17.8,11.6,9.8,1.1,1.1,10.0
Marquese Chriss,PF,19,Marquese Chriss,82,1743,12.3,.529,.354,.286,0.2,19.7,0.3,1.5,1.8,.050,-1.6,0.0,-1.6,5.8,16.1,10.8,5.2,1.8,3.2,13.2
Rakeem Christmas,PF,25,Rakeem Christmas,29,219,10.4,.529,.000,.674,-0.1,13.1,0.3,0.2,0.5,.099,-3.0,-1.2,-4.2,13.5,15.2,14.4,2.5,0.7,2.4,12.5
,,,,,,,,,,,,,,,,,,,,,,,,,
Semaj Christon,PG,24,Semaj Christon,64,973,5.7,.387,.283,.139,-1.1,12.2,-0.7,0.8,0.1,.006,-5.1,-1.2,-6.3,2.2,7.8,4.9,18.1,1.4,0.6,15.4
Ian Clark,SG,25,Ian Clark,77,1137,13.1,.575,.376,.134,0.0,19.5,1.0,1.3,2.3,.099,-0.6,-1.4,-2.0,2.3,9.0,5.8,11.2,1.7,0.6,10.7
Jordan Clarkson,SG,24,Jordan Clarkson,82,2397,13.2,.526,.332,.157,-0.4,23.3,0.5,0.7,1.2,.024,-0.5,-2.3,-2.7,2.2,9.3,5.6,14.4,1.8,0.3,12.5
Norris Cole,PG,28,Norris Cole,13,125,5.4,.381,.250,.192,-0.2,21.5,-0.2,0.2,-0.1,-0.033,-6.5,-1.7,-8.2,0.0,9.8,4.9,16.3,3.1,0.0,11.0
Darren Collison,PG,29,Darren Collison,68,2063,15.3,.570,.245,.239,0.3,19.8,3.1,0.8,3.9,.091,0.8,-2.3,-1.5,1.3,7.1,4.3,24.5,1.6,0.4,12.6
Nick Collison,PF,36,Nick Collison,20,128,12.9,.622,.043,.348,0.0,10.1,0.3,0.1,0.4,.145,-1.8,0.0,-1.8,7.8,19.1,13.4,13.2,0.8,1.2,13.1
Mike Conley,PG,29,Mike Conley,69,2292,23.2,.604,.415,.365,4.5,26.3,7.5,2.5,10.0,.209,6.5,-0.8,5.7,1.5,10.8,6.0,34.5,2.1,0.8,11.8
Pat Connaughton,SG,24,Pat Connaughton,39,316,11.8,.645,.458,.125,0.0,13.0,0.4,0.2,0.6,.090,-0.9,-1.6,-2.5,3.5,14.8,9.1,12.7,0.9,0.5,18.3
Quinn Cook,PG,23,Quinn Cook,14,188,11.8,.579,.394,.076,-0.2,19.6,0.1,0.1,0.2,.047,-1.7,-4.2,-5.9,0.6,3.6,2.0,22.8,1.1,0.0,16.0
Quinn Cook,PG,23,Quinn Cook,5,77,6.9,.522,.560,.080,-0.1,20.7,-0.1,0.0,-0.1,-0.046,-4.2,-4.5,-8.7,0.0,4.8,2.3,25.7,0.7,0.0,23.6
Quinn Cook,PG,23,Quinn Cook,9,111,15.3,.614,.293,.073,-0.1,18.9,0.2,0.1,0.3,.110,0.0,-4.0,-4.0,0.9,2.9,1.9,20.7,1.3,0.0,10.6
DeMarcus Cousins,C,26,DeMarcus Cousins,72,2465,25.8,.562,.253,.468,5.3,36.5,3.9,3.8,7.6,.149,3.9,2.6,6.6,7.0,29.2,18.2,25.8,2.0,3.4,13.5
DeMarcus Cousins,C,26,DeMarcus Cousins,55,1891,26.5,.562,.239,.491,4.3,37.5,3.4,2.6,6.0,.153,4.5,2.6,7.1,7.1,28.3,17.8,27.4,2.0,3.6,13.2
DeMarcus Cousins,C,26,DeMarcus Cousins,17,574,23.2,.564,.306,.385,1.0,33.1,0.5,1.1,1.6,.136,2.0,2.8,4.8,6.8,32.2,19.4,20.6,2.1,2.7,14.4
Robert Covington,SF,26,Robert Covington,67,2119,13.2,.534,.563,.238,1.8,19.2,0.0,3.2,3.1,.071,-0.7,2.0,1.4,4.8,17.9,11.3,7.5,2.9,2.6,13.9
Allen Crabbe,SG,24,Allen Crabbe,79,2254,11.6,.602,.467,.192,0.6,14.9,3.1,1.0,4.2,.089,0.3,-1.3,-1.0,0.9,10.2,5.6,6.1,1.2,0.7,8.1
Jamal Crawford,SG,36,Jamal Crawford,82,2157,12.0,.525,.370,.233,-0.6,22.7,0.5,1.4,1.9,.043,-1.0,-2.1,-3.0,0.9,5.7,3.3,15.2,1.4,0.5,12.3
Jordan Crawford,SG,28,Jordan Crawford,19,442,17.6,.582,.436,.119,0.2,25.5,0.6,0.3,0.9,.102,2.6,-3.0,-0.4,0.9,7.2,4.1,22.7,1.2,0.4,9.8
Jae Crowder,SF,26,Jae Crowder,72,2335,14.9,.613,.547,.301,2.1,17.0,4.1,2.5,6.7,.137,1.4,0.2,1.6,2.3,17.3,9.9,10.1,1.6,0.8,8.9
Dante Cunningham,PF,29,Dante Cunningham,66,1649,10.2,.586,.504,.075,0.6,10.7,1.4,1.6,3.0,.088,-1.3,0.8,-0.5,3.6,14.2,8.9,3.2,1.2,1.4,7.0
Seth Curry,PG,26,Seth Curry,70,2029,15.5,.601,.458,.142,1.7,19.5,2.9,1.7,4.6,.110,1.8,-0.4,1.4,1.4,9.3,5.1,16.0,2.0,0.3,11.0
Stephen Curry,PG,28,Stephen Curry,79,2638,24.6,.624,.547,.251,6.2,30.1,8.7,3.9,12.6,.229,7.8,-0.4,7.3,2.7,11.4,7.3,31.2,2.6,0.5,13.0
Troy Daniels,SG,25,Troy Daniels,67,1183,10.4,.531,.717,.109,-0.3,21.7,0.5,0.8,1.3,.051,0.4,-3.5,-3.1,2.1,7.8,4.8,6.6,0.9,0.3,8.0
Anthony Davis,C,23,Anthony Davis,75,2708,27.5,.580,.088,.424,3.9,32.6,5.9,5.1,11.0,.195,1.4,2.3,3.7,6.7,27.9,17.2,11.1,1.7,5.1,9.1
,,,,,,,,,,,,,,,,,,,,,,,,,
Deyonta Davis,C,20,Deyonta Davis,36,238,10.6,.528,.000,.383,-0.1,12.0,0.1,0.4,0.5,.097,-5.4,1.8,-3.7,9.3,19.8,14.4,1.3,0.7,6.8,12.7
Ed Davis,PF,27,Ed Davis,46,789,11.5,.563,.000,.570,0.0,12.0,1.0,0.7,1.7,.104,-2.2,0.1,-2.1,13.4,20.9,17.1,4.6,0.9,2.2,17.2
Dewayne Dedmon,C,27,Dewayne Dedmon,76,1330,16.0,.645,.000,.359,1.2,12.3,2.3,3.0,5.2,.189,-1.6,3.2,1.7,11.2,30.6,21.1,4.8,1.4,3.7,16.9
Sam Dekker,PF,22,Sam Dekker,77,1419,13.1,.549,.436,.159,0.3,14.9,1.9,1.2,3.1,.104,-0.4,-0.6,-1.0,7.2,14.6,10.9,7.7,1.3,1.2,8.2
Malcolm Delaney,PG,27,Malcolm Delaney,73,1248,7.5,.456,.284,.240,-1.2,18.3,-1.2,1.3,0.1,.005,-4.6,-1.3,-5.9,0.9,9.8,5.4,23.1,1.5,0.1,18.1
