Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Ryan Kelly,Lakers,2015-2016,REG,36,17.45,30.20,18.12,26.85,3.36,2.68,1.34,0.154,0.489,0.333,0.475,0.200,0.000,0.000
Joffrey Lauvergne,Nuggets,2015-2016,REG,59,8.42,20.26,18.42,47.37,2.89,2.63,0.00,0.250,0.494,0.471,0.622,0.273,0.100,0.000
Ian Clark,Warriors,2015-2016,REG,66,27.36,14.93,17.91,25.87,4.48,9.45,0.00,0.364,0.533,0.333,0.596,0.333,0.316,0.000
Seth Curry,Kings,2015-2016,REG,44,35.71,26.79,12.05,11.61,8.04,5.36,0.45,0.400,0.400,0.407,0.654,0.500,0.750,0.000
Troy Daniels,Hornets,2015-2016,REG,43,48.66,22.46,8.56,3.74,7.49,9.09,0.00,0.440,0.524,0.250,0.571,0.643,0.588,0.000
Jonathon Simmons,Spurs,2015-2016,REG,55,9.54,13.69,15.35,51.45,4.15,4.98,0.83,0.304,0.333,0.297,0.661,0.600,0.417,0.000
Thanasis Antetokounmpo,Knicks,2015-2016,REG,2,25.00,0.00,0.00,75.00,0.00,0.00,0.00,0.000,0.000,0.000,1.000,0.000,0.000,0.000
PJ Hairston,"Hornets, Grizzlies",2015-2016,REG,66,43.38,12.01,6.13,22.79,7.11,8.58,0.00,0.277,0.306,0.200,0.591,0.345,0.314,0.000
Russ Smith,Grizzlies,2015-2016,REG,15,18.18,9.09,18.18,50.00,4.55,0.00,0.00,0.000,0.500,0.000,0.455,1.000,0.000,0.000
Shabazz Napier,Magic,2015-2016,REG,55,43.28,25.37,7.96,14.93,4.48,3.98,0.00,0.345,0.373,0.438,0.267,0.111,0.375,0.000
Jordan McRae,"Suns, Cavaliers",2015-2016,REG,22,21.79,29.49,12.82,29.49,2.56,3.85,0.00,0.471,0.391,0.100,0.609,0.000,0.667,0.000
Zach LaVine,Timberwolves,2015-2016,REG,82,28.05,28.99,7.51,30.45,2.71,2.29,0.00,0.375,0.353,0.319,0.647,0.462,0.455,0.000
Tyler Ennis,Bucks,2015-2016,REG,46,16.04,18.72,19.79,40.64,1.07,3.21,0.53,0.267,0.400,0.432,0.539,0.000,0.833,0.000
Markel Brown,Nets,2015-2016,REG,62,25.16,26.09,8.70,27.64,6.21,6.21,0.00,0.259,0.357,0.250,0.573,0.600,0.300,0.000
Elfrid Payton,Magic,2015-2016,REG,73,8.78,21.12,22.63,43.76,1.65,1.92,0.14,0.344,0.305,0.339,0.580,0.250,0.357,0.000
Jordan Clarkson,Lakers,2015-2016,REG,79,22.79,23.70,17.87,29.63,2.28,3.56,0.18,0.364,0.404,0.449,0.526,0.320,0.282,0.000
Devyn Marble,Magic,2015-2016,REG,28,30.99,21.13,9.86,23.94,8.45,5.63,0.00,0.182,0.133,0.286,0.529,0.333,0.500,0.000
KJ McDaniels,Rockets,2015-2016,REG,37,22.22,9.72,11.11,44.44,5.56,6.94,0.00,0.250,0.286,0.375,0.531,0.250,0.400,0.000
CJ Wilcox,Clippers,2015-2016,REG,23,27.69,41.54,7.69,16.92,3.08,3.08,0.00,0.278,0.333,0.200,0.636,1.000,1.000,0.000
Gary Harris,Nuggets,2015-2016,REG,76,24.71,15.82,7.84,37.39,5.62,8.50,0.13,0.354,0.488,0.383,0.601,0.279,0.400,0.000
Spencer Dinwiddie,Pistons,2015-2016,REG,12,18.87,28.30,16.98,35.85,0.00,0.00,0.00,0.100,0.333,0.222,0.579,0.000,0.000,0.000
Nik Stauskas,76ers,2015-2016,REG,73,39.82,8.07,5.50,26.79,10.83,8.99,0.00,0.313,0.409,0.233,0.541,0.390,0.306,0.000
Rodney Hood,Jazz,2015-2016,REG,79,35.49,18.11,22.33,13.48,5.04,5.35,0.21,0.351,0.443,0.429,0.588,0.306,0.462,0.000
Jordan Adams,Grizzlies,2015-2016,REG,2,16.67,33.33,16.67,33.33,0.00,0.00,0.00,0.000,0.500,0.000,0.500,0.000,0.000,0.000
Cleanthony Early,Knicks,2015-2016,REG,17,22.50,30.00,7.50,25.00,7.50,7.50,0.00,0.444,0.167,0.333,0.500,0.000,0.000,0.000
Glenn Robinson,Pacers,2015-2016,REG,45,14.57,27.81,11.92,35.76,3.31,6.62,0.00,0.364,0.286,0.333,0.611,0.600,0.300,0.000
James Young,Celtics,2015-2016,REG,29,36.11,8.33,0.00,19.44,22.22,8.33,5.56,0.385,0.333,0.000,0.571,0.125,0.000,0.000
Jerami Grant,76ers,2015-2016,REG,77,12.02,7.01,13.69,54.92,5.68,6.68,0.00,0.181,0.238,0.220,0.571,0.265,0.325,0.000
Joe Harris,Cavaliers,2015-2016,REG,5,75.00,0.00,0.00,0.00,25.00,0.00,0.00,0.000,0.000,0.000,0.000,1.000,0.000,0.000
Doug McDermott,Bulls,2015-2016,REG,81,28.26,21.89,10.40,27.02,4.35,7.92,0.16,0.418,0.411,0.388,0.552,0.393,0.451,1.000
Cory Jefferson,Suns,2015-2016,REG,6,4.55,18.18,18.18,59.09,0.00,0.00,0.00,0.000,0.250,0.000,0.615,0.000,0.000,0.000
Sean Kilpatrick,"Nuggets, Nets",2015-2016,REG,31,28.15,17.04,13.70,27.04,4.07,10.00,0.00,0.316,0.457,0.324,0.699,0.364,0.407,0.000
Aaron Gordon,Magic,2015-2016,REG,78,13.47,17.62,11.57,46.63,3.80,6.04,0.86,0.295,0.314,0.388,0.644,0.455,0.257,0.000
TJ Warren,Suns,2015-2016,REG,47,7.03,34.24,21.32,28.57,5.44,2.95,0.45,0.355,0.450,0.436,0.667,0.458,0.462,0.000
Lamar Patterson,Hawks,2015-2016,REG,35,45.00,10.00,3.75,25.00,5.00,11.25,0.00,0.194,0.250,0.333,0.650,0.250,0.444,0.000
Marcus Smart,Celtics,2015-2016,REG,61,33.27,8.88,14.74,30.81,6.81,4.73,0.76,0.278,0.234,0.436,0.479,0.250,0.120,0.000
Kyle Anderson,Spurs,2015-2016,REG,78,1.69,41.55,21.96,23.99,4.39,6.42,0.00,0.000,0.439,0.431,0.620,0.462,0.316,0.000
Dwight Powell,Mavericks,2015-2016,REG,69,3.38,35.47,10.14,48.99,1.01,1.01,0.00,0.000,0.305,0.400,0.690,0.667,0.000,0.000
Adreian Payne,Timberwolves,2015-2016,REG,52,16.55,31.03,20.00,26.90,2.07,3.45,0.00,0.292,0.356,0.276,0.513,0.000,0.400,0.000
Noah Vonleh,Trail Blazers,2015-2016,REG,78,11.83,22.22,14.70,46.24,1.08,3.94,0.00,0.212,0.339,0.293,0.566,0.333,0.273,0.000
Julius Randle,Lakers,2015-2016,REG,81,3.95,20.24,23.23,52.10,0.24,0.24,0.00,0.333,0.225,0.366,0.547,0.000,0.000,0.000
Cameron Bairstow,Bulls,2015-2016,REG,18,5.00,30.00,27.50,30.00,5.00,2.50,0.00,0.000,0.417,0.364,0.250,0.500,0.000,0.000
Johnny O'Bryant,Bucks,2015-2016,REG,66,0.00,47.37,15.79,36.36,0.00,0.48,0.00,0.000,0.384,0.364,0.461,0.000,1.000,0.000
James Michael McAdoo,Warriors,2015-2016,REG,41,2.38,7.14,20.24,70.24,0.00,0.00,0.00,0.500,0.500,0.353,0.593,0.000,0.000,0.000
Jarnell Stokes,"Grizzlies, Heat",2015-2016,REG,7,0.00,40.00,0.00,60.00,0.00,0.00,0.00,0.000,0.000,0.000,1.000,0.000,0.000,0.000
Keith Appling,Magic,2015-2016,REG,5,12.50,25.00,12.50,25.00,12.50,12.50,0.00,0.000,0.000,0.000,1.000,0.000,0.000,0.000
Andrew Wiggins,Timberwolves,2015-2016,REG,81,12.29,35.01,15.84,34.39,0.77,1.62,0.08,0.283,0.342,0.463,0.645,0.200,0.476,0.000
Jabari Parker,Bucks,2015-2016,REG,76,1.78,32.81,13.90,49.39,1.00,1.11,0.00,0.250,0.349,0.384,0.637,0.111,0.400,0.000
Bryce Cotton,"Suns, Grizzlies",2015-2016,REG,8,30.00,40.00,20.00,10.00,0.00,0.00,0.00,0.000,0.750,0.500,0.000,0.000,0.000,0.000
Mitch McGary,Thunder,2015-2016,REG,20,8.70,30.43,4.35,47.83,4.35,4.35,0.00,0.000,0.571,0.000,0.636,0.000,0.000,0.000
JaKarr Sampson,"76ers, Nuggets",2015-2016,REG,73,10.41,9.15,20.19,51.10,5.99,3.15,0.00,0.242,0.276,0.313,0.605,0.211,0.200,0.000
Eric Moreland,Kings,2015-2016,REG,8,0.00,0.00,50.00,50.00,0.00,0.00,0.00,0.000,0.000,0.000,1.000,0.000,0.000,0.000
Josh Huestis,Thunder,2015-2016,REG,5,25.00,25.00,8.33,16.67,16.67,8.33,0.00,1.000,0.000,0.000,0.500,0.500,0.000,0.000
Shayne Whittington,Pacers,2015-2016,REG,7,18.18,9.09,9.09,63.64,0.00,0.00,0.00,0.000,0.000,0.000,0.714,0.000,0.000,0.000
Clint Capela,Rockets,2015-2016,REG,77,0.00,1.01,14.36,84.38,0.00,0.00,0.25,0.000,0.250,0.333,0.630,0.000,0.000,0.000
Jusuf Nurkic,Nuggets,2015-2016,REG,32,0.83,10.33,31.40,57.02,0.41,0.00,0.00,0.000,0.400,0.316,0.486,0.000,0.000,0.000
Damien Inglis,Bucks,2015-2016,REG,20,16.67,22.22,8.33,36.11,13.89,0.00,2.78,0.167,0.125,0.333,0.615,0.400,0.000,0.000
Bruno Caboclo,Raptors,2015-2016,REG,6,16.67,25.00,16.67,0.00,8.33,33.33,0.00,0.000,0.000,0.000,0.000,0.000,0.250,0.000
Nikola Jokic,Nuggets,2015-2016,REG,80,11.85,14.02,22.87,49.08,0.83,1.34,0.00,0.338,0.393,0.467,0.616,0.600,0.125,0.000
Kristaps Porzingis,Knicks,2015-2016,REG,72,24.49,31.26,18.06,23.25,1.13,1.69,0.11,0.336,0.440,0.331,0.568,0.400,0.267,0.000
Walter Tavares,Hawks,2015-2016,REG,11,0.00,15.79,10.53,73.68,0.00,0.00,0.00,0.000,0.333,0.000,0.714,0.000,0.000,0.000
Damjan Rudez,Timberwolves,2015-2016,REG,33,59.68,1.61,3.23,14.52,14.52,4.84,1.61,0.378,0.000,0.500,0.778,0.333,0.000,0.000
Tyler Johnson,Heat,2015-2016,REG,36,18.60,24.38,10.33,36.36,4.55,4.55,1.24,0.333,0.475,0.400,0.602,0.727,0.364,0.000
Tim Frazier,"Trail Blazers, Pelicans",2015-2016,REG,51,19.57,33.04,16.52,29.57,0.87,0.43,0.00,0.333,0.382,0.368,0.544,0.000,1.000,0.000
Tarik Black,Lakers,2015-2016,REG,39,0.00,7.62,17.14,75.24,0.00,0.00,0.00,0.000,0.125,0.278,0.646,0.000,0.000,0.000
Langston Galloway,Knicks,2015-2016,REG,82,26.87,26.87,8.33,26.53,4.25,6.12,1.02,0.304,0.291,0.429,0.558,0.440,0.500,0.000
Joe Ingles,Jazz,2015-2016,REG,81,44.33,12.37,3.09,12.37,16.49,11.00,0.34,0.326,0.389,0.444,0.694,0.521,0.438,0.000
Jarell Eddie,Wizards,2015-2016,REG,26,55.38,15.38,6.15,6.15,9.23,6.15,1.54,0.333,0.400,0.250,0.000,0.333,0.250,0.000
Xavier Munford,Grizzlies,2015-2016,REG,14,23.38,25.97,20.78,23.38,2.60,3.90,0.00,0.389,0.400,0.375,0.500,0.500,0.333,0.000
TJ McConnell,76ers,2015-2016,REG,81,14.66,35.34,23.92,21.55,2.16,1.29,1.08,0.353,0.476,0.477,0.560,0.400,0.500,0.000
Jahlil Okafor,76ers,2015-2016,REG,53,0.64,25.10,30.09,44.05,0.00,0.13,0.00,0.200,0.337,0.477,0.634,0.000,0.000,0.000
Emmanuel Mudiay,Nuggets,2015-2016,REG,68,23.48,28.13,15.06,31.01,0.78,1.33,0.22,0.321,0.303,0.353,0.461,0.143,0.417,0.500
Tyus Jones,Timberwolves,2015-2016,REG,37,27.56,17.31,23.72,25.00,2.56,3.85,0.00,0.302,0.222,0.378,0.513,0.250,0.333,0.000
Cliff Alexander,Trail Blazers,2015-2016,REG,8,0.00,40.00,20.00,40.00,0.00,0.00,0.00,0.000,0.250,0.000,1.000,0.000,0.000,0.000
Justin Anderson,Mavericks,2015-2016,REG,55,27.27,17.05,9.66,26.14,10.23,9.66,0.00,0.250,0.333,0.294,0.739,0.278,0.294,0.000
Anthony Brown,Lakers,2015-2016,REG,29,38.10,21.43,8.73,14.29,6.35,11.11,0.00,0.271,0.370,0.182,0.389,0.125,0.429,0.000
Montrezl Harrell,Rockets,2015-2016,REG,39,1.11,7.78,22.22,68.89,0.00,0.00,0.00,0.000,0.286,0.650,0.694,0.000,0.000,0.000
Aaron Harrison,Hornets,2015-2016,REG,21,31.58,21.05,0.00,26.32,5.26,15.79,0.00,0.333,0.000,0.000,0.400,1.000,0.000,0.000
Ish Smith,"Pelicans, 76ers",2015-2016,REG,77,15.20,27.40,17.79,37.23,1.34,0.83,0.21,0.333,0.347,0.343,0.528,0.154,0.625,0.000
Elijah Millsap,Jazz,2015-2016,REG,20,15.38,5.13,7.69,56.41,7.69,7.69,0.00,0.000,0.000,0.000,0.455,0.000,0.333,0.000
Lance Thomas,Knicks,2015-2016,REG,59,11.29,30.71,16.80,24.41,5.77,10.76,0.26,0.395,0.419,0.422,0.538,0.364,0.439,0.000
Kyrie Irving,Cavaliers,2015-2016,REG,53,22.98,28.78,15.59,26.05,3.19,3.41,0.00,0.307,0.490,0.380,0.585,0.321,0.433,0.000
Derrick Williams,Knicks,2015-2016,REG,80,16.64,22.65,9.38,41.42,5.84,3.72,0.35,0.234,0.383,0.377,0.603,0.364,0.476,0.000
Enes Kanter,Thunder,2015-2016,REG,82,0.56,18.08,13.49,65.51,1.53,0.70,0.14,0.500,0.454,0.464,0.637,0.545,0.400,0.000
Jeremy Lin,Hornets,2015-2016,REG,78,27.61,22.25,13.60,33.10,2.47,0.96,0.00,0.328,0.352,0.333,0.556,0.444,0.286,0.000
Gary Neal,Wizards,2015-2016,REG,40,23.84,42.72,17.03,9.91,1.86,4.64,0.00,0.416,0.449,0.491,0.656,0.500,0.400,0.000
Greg Monroe,Bucks,2015-2016,REG,79,0.11,14.57,24.47,60.85,0.00,0.00,0.00,0.000,0.409,0.430,0.587,0.000,0.000,0.000
Al-Farouq Aminu,Trail Blazers,2015-2016,REG,82,28.27,12.81,10.72,27.86,9.89,10.31,0.14,0.340,0.380,0.364,0.550,0.380,0.405,0.000
Gordon Hayward,Jazz,2015-2016,REG,80,25.79,22.96,18.80,24.13,4.83,3.33,0.17,0.335,0.395,0.438,0.586,0.345,0.475,0.000
Paul George,Pacers,2015-2016,REG,81,29.16,33.10,9.42,18.63,4.43,5.26,0.00,0.359,0.370,0.463,0.576,0.453,0.368,0.000
Cole Aldrich,Clippers,2015-2016,REG,60,0.00,2.22,28.44,69.33,0.00,0.00,0.00,0.000,0.400,0.469,0.654,0.000,0.000,0.000
Ed Davis,Trail Blazers,2015-2016,REG,81,0.00,1.48,20.47,78.04,0.00,0.00,0.00,0.000,0.600,0.435,0.658,0.000,0.000,0.000
Patrick Patterson,Raptors,2015-2016,REG,79,35.16,11.99,14.84,14.02,10.57,13.41,0.00,0.353,0.356,0.562,0.536,0.442,0.318,0.000
Luke Babbitt,Pelicans,2015-2016,REG,47,29.07,11.76,24.22,26.30,3.46,5.19,0.00,0.440,0.471,0.400,0.447,0.200,0.333,0.000
Kevin Seraphin,Knicks,2015-2016,REG,48,0.49,43.90,29.76,25.37,0.00,0.00,0.49,0.000,0.367,0.361,0.558,0.000,0.000,0.000
Eric Bledsoe,Suns,2015-2016,REG,31,22.97,27.64,16.46,29.47,1.22,2.24,0.00,0.398,0.419,0.469,0.552,0.167,0.182,0.000
Avery Bradley,Celtics,2015-2016,REG,76,26.45,33.92,4.42,21.83,5.80,7.57,0.00,0.387,0.386,0.400,0.707,0.305,0.338,0.000
James Anderson,Kings,2015-2016,REG,51,38.20,10.67,8.99,32.02,7.30,2.25,0.56,0.235,0.263,0.250,0.614,0.231,1.000,0.000
Elliot Williams,Grizzlies,2015-2016,REG,5,30.00,50.00,10.00,0.00,0.00,10.00,0.00,0.333,0.200,0.000,0.000,0.000,0.000,0.000
Trevor Booker,Jazz,2015-2016,REG,79,2.06,10.57,14.95,63.92,2.84,5.41,0.26,0.125,0.220,0.293,0.613,0.364,0.333,0.000
Greivis Vasquez,Bucks,2015-2016,REG,23,44.20,16.67,11.59,18.12,5.80,1.45,2.17,0.262,0.391,0.438,0.440,0.250,0.000,0.000
Tibor Pleiss,Jazz,2015-2016,REG,12,4.00,16.00,20.00,56.00,0.00,4.00,0.00,0.000,1.000,0.200,0.429,0.000,0.000,0.000
Hassan Whiteside,Heat,2015-2016,REG,73,0.00,17.47,27.46,55.07,0.00,0.00,0.00,0.000,0.412,0.455,0.741,0.000,0.000,0.000
Nemanja Bjelica,Timberwolves,2015-2016,REG,60,47.23,5.96,9.79,31.49,2.13,3.40,0.00,0.378,0.286,0.261,0.703,0.600,0.375,0.000
Lance Stephenson,"Clippers, Grizzlies",2015-2016,REG,69,10.76,27.64,14.56,41.35,3.38,2.11,0.21,0.431,0.374,0.333,0.643,0.500,0.000,0.000
Jeremy Evans,Mavericks,2015-2016,REG,30,18.75,10.42,4.17,52.08,2.08,12.50,0.00,0.333,0.400,0.500,0.760,0.000,0.167,0.000
Donald Sloan,Nets,2015-2016,REG,61,19.20,20.34,9.74,41.83,3.44,4.87,0.57,0.373,0.338,0.382,0.541,0.500,0.353,0.000
Timofey Mozgov,Cavaliers,2015-2016,REG,76,0.28,20.61,14.48,62.95,1.39,0.28,0.00,0.000,0.419,0.385,0.668,0.200,0.000,0.000
Evan Turner,Celtics,2015-2016,REG,81,5.18,39.44,21.91,27.62,3.45,2.26,0.13,0.154,0.394,0.461,0.625,0.192,0.529,0.000
Derrick Favors,Jazz,2015-2016,REG,62,0.25,34.40,23.43,41.68,0.00,0.00,0.25,0.000,0.351,0.442,0.698,0.000,0.000,0.000
Wesley Johnson,Clippers,2015-2016,REG,80,31.36,23.08,2.37,15.38,11.05,16.77,0.00,0.226,0.385,0.333,0.718,0.500,0.388,0.000
DeMarcus Cousins,Kings,2015-2016,REG,65,15.17,19.89,20.35,43.99,0.23,0.30,0.08,0.337,0.355,0.354,0.582,0.000,0.500,0.000
Patrick Beverley,Rockets,2015-2016,REG,71,30.13,9.26,15.99,22.56,8.75,13.30,0.00,0.397,0.473,0.358,0.552,0.346,0.443,0.000
Marcus Thornton,"Rockets, Pistons, Wizards",2015-2016,REG,61,38.45,16.82,11.28,21.81,5.18,5.73,0.74,0.332,0.396,0.393,0.542,0.357,0.419,0.000
Chase Budinger,"Pacers, Suns",2015-2016,REG,66,20.50,13.39,11.72,38.91,9.62,5.86,0.00,0.286,0.344,0.214,0.677,0.304,0.214,0.000
Danny Green,Spurs,2015-2016,REG,79,41.65,15.26,4.67,17.77,11.85,8.26,0.54,0.345,0.341,0.346,0.566,0.333,0.283,0.000
Patty Mills,Spurs,2015-2016,REG,81,38.24,30.23,2.61,14.87,7.52,6.21,0.33,0.389,0.400,0.313,0.637,0.391,0.368,0.000
Garrett Temple,Wizards,2015-2016,REG,80,26.14,15.64,4.95,28.51,11.88,12.67,0.20,0.333,0.329,0.320,0.542,0.383,0.344,0.000
Wesley Matthews,Mavericks,2015-2016,REG,78,43.09,17.68,9.25,11.59,6.32,12.06,0.00,0.337,0.411,0.367,0.515,0.537,0.350,0.000
Alonzo Gee,Pelicans,2015-2016,REG,73,2.36,11.81,6.69,57.87,10.63,10.63,0.00,0.167,0.233,0.353,0.687,0.296,0.296,0.000
John Wall,Wizards,2015-2016,REG,77,20.86,38.83,6.53,30.36,1.26,1.86,0.30,0.356,0.361,0.352,0.579,0.588,0.160,0.000
Jodie Meeks,Pistons,2015-2016,REG,3,35.00,15.00,20.00,20.00,0.00,10.00,0.00,0.571,0.333,0.250,0.250,0.000,0.000,0.000
Jeff Ayres,Clippers,2015-2016,REG,17,0.00,31.82,9.09,59.09,0.00,0.00,0.00,0.000,0.714,0.000,0.538,0.000,0.000,0.000
Dante Cunningham,Pelicans,2015-2016,REG,80,15.01,19.13,7.26,31.48,12.83,13.80,0.48,0.290,0.430,0.300,0.677,0.302,0.368,0.000
DeJuan Blair,Wizards,2015-2016,REG,29,0.00,30.88,22.06,45.59,0.00,0.00,1.47,0.000,0.333,0.400,0.484,0.000,0.000,0.000
Jonas Jerebko,Celtics,2015-2016,REG,78,24.48,14.69,11.19,36.01,5.59,7.69,0.35,0.400,0.310,0.156,0.553,0.375,0.409,0.000
Toney Douglas,Pelicans,2015-2016,REG,61,36.26,21.85,11.94,20.95,5.41,3.38,0.23,0.366,0.340,0.283,0.591,0.458,0.667,0.000
DeMarre Carroll,Raptors,2015-2016,REG,26,33.33,13.70,19.26,23.70,5.56,4.44,0.00,0.400,0.189,0.365,0.516,0.333,0.417,0.000
Wayne Ellington,Nets,2015-2016,REG,76,31.73,34.22,4.63,13.37,9.27,6.60,0.18,0.343,0.354,0.346,0.600,0.385,0.405,0.000
Tyreke Evans,Pelicans,2015-2016,REG,25,25.56,13.42,4.79,54.63,0.96,0.64,0.00,0.413,0.381,0.200,0.491,0.000,0.000,0.000
Ricky Rubio,Timberwolves,2015-2016,REG,76,25.77,40.96,4.95,21.50,2.56,3.92,0.34,0.305,0.354,0.276,0.508,0.400,0.435,0.000
Stephen Curry,Warriors,2015-2016,REG,79,47.46,12.35,7.40,24.76,3.32,4.01,0.69,0.452,0.431,0.500,0.656,0.491,0.484,0.182
Jordan Hill,Pacers,2015-2016,REG,73,0.00,34.85,26.64,37.96,0.18,0.00,0.36,0.000,0.387,0.486,0.639,0.000,0.000,0.000
DeMar DeRozan,Raptors,2015-2016,REG,78,5.45,40.41,22.46,27.03,1.96,2.40,0.29,0.280,0.379,0.414,0.613,0.407,0.455,0.000
Brandon Jennings,"Pistons, Magic",2015-2016,REG,48,40.92,21.45,10.56,16.83,3.63,5.61,0.99,0.339,0.354,0.313,0.549,0.182,0.412,0.000
Gerald Henderson,Trail Blazers,2015-2016,REG,72,12.29,48.02,8.70,17.39,7.75,5.86,0.00,0.246,0.402,0.391,0.696,0.415,0.484,0.000
Tyler Hansbrough,Hornets,2015-2016,REG,44,4.23,2.82,21.13,71.83,0.00,0.00,0.00,0.667,0.000,0.333,0.490,0.000,0.000,0.000
James Johnson,Raptors,2015-2016,REG,57,11.67,9.17,7.50,55.83,6.67,8.75,0.42,0.357,0.318,0.389,0.597,0.438,0.143,0.000
Jrue Holiday,Pelicans,2015-2016,REG,65,23.77,22.81,18.31,31.26,1.93,1.61,0.32,0.356,0.404,0.421,0.565,0.222,0.200,0.333
Ty Lawson,"Rockets, Pacers",2015-2016,REG,66,23.45,31.92,10.73,26.84,3.67,2.54,0.85,0.337,0.310,0.421,0.547,0.231,0.556,0.000
Jeff Teague,Hawks,2015-2016,REG,79,24.82,15.42,17.36,39.33,1.12,1.84,0.10,0.399,0.325,0.382,0.538,0.636,0.333,1.000
Darren Collison,Kings,2015-2016,REG,74,19.20,29.25,11.60,31.19,4.64,3.87,0.26,0.383,0.467,0.389,0.616,0.333,0.600,0.000
Omri Casspi,Kings,2015-2016,REG,69,36.28,2.89,19.26,33.87,4.98,2.57,0.16,0.407,0.222,0.375,0.659,0.419,0.438,0.000
Taj Gibson,Bulls,2015-2016,REG,73,0.60,25.35,18.36,55.49,0.00,0.00,0.20,0.000,0.386,0.446,0.619,0.000,0.000,1.000
Goran Dragic,Heat,2015-2016,REG,72,17.71,24.80,16.34,35.43,2.74,2.97,0.00,0.329,0.438,0.392,0.652,0.208,0.308,0.000
Sasha Kaun,Cavaliers,2015-2016,REG,24,0.00,5.88,17.65,76.47,0.00,0.00,0.00,0.000,0.000,0.000,0.692,0.000,0.000,0.000
Anthony Morrow,Thunder,2015-2016,REG,68,35.44,19.22,12.61,6.31,17.12,9.31,0.00,0.381,0.469,0.405,0.476,0.316,0.516,0.000
Blake Griffin,Clippers,2015-2016,REG,35,2.49,52.40,11.28,33.33,0.17,0.33,0.00,0.400,0.383,0.485,0.701,0.000,0.000,0.000
James Harden,Rockets,2015-2016,REG,82,36.67,19.54,12.00,27.83,2.66,1.30,0.00,0.368,0.405,0.366,0.611,0.279,0.286,0.000
Sonny Weems,"Suns, 76ers",2015-2016,REG,43,22.73,26.36,10.91,25.45,9.09,5.45,0.00,0.360,0.379,0.250,0.464,0.500,0.167,0.000
Luc Mbah a Moute,Clippers,2015-2016,REG,74,0.49,15.20,5.88,60.78,9.80,7.84,0.00,0.000,0.323,0.167,0.556,0.400,0.250,0.000
Omer Asik,Pelicans,2015-2016,REG,68,0.00,1.53,6.63,91.84,0.00,0.00,0.00,0.000,0.000,0.154,0.567,0.000,0.000,0.000
Mario Chalmers,"Heat, Grizzlies",2015-2016,REG,61,23.87,14.19,17.34,34.91,3.38,5.41,0.90,0.340,0.397,0.442,0.497,0.267,0.250,0.000
DeAndre Jordan,Clippers,2015-2016,REG,77,0.20,0.59,9.06,89.96,0.00,0.00,0.20,0.000,0.333,0.348,0.742,0.000,0.000,1.000
JaVale McGee,Mavericks,2015-2016,REG,34,0.75,13.43,14.18,71.64,0.00,0.00,0.00,0.000,0.389,0.263,0.677,0.000,0.000,0.000
JJ Hickson,"Nuggets, Wizards",2015-2016,REG,35,0.65,16.77,23.87,58.71,0.00,0.00,0.00,0.000,0.192,0.378,0.670,0.000,0.000,0.000
Alexis Ajinca,Pelicans,2015-2016,REG,59,0.64,43.95,23.25,32.17,0.00,0.00,0.00,0.500,0.449,0.329,0.624,0.000,0.000,0.000
Ryan Anderson,Pelicans,2015-2016,REG,66,31.57,29.53,7.65,24.25,2.26,4.20,0.54,0.382,0.449,0.408,0.507,0.381,0.282,0.000
Courtney Lee,"Grizzlies, Hornets",2015-2016,REG,79,20.66,35.52,9.86,20.97,4.69,8.14,0.16,0.417,0.441,0.429,0.612,0.267,0.346,0.000
Kosta Koufos,Kings,2015-2016,REG,78,0.00,6.09,49.21,44.70,0.00,0.00,0.00,0.000,0.296,0.436,0.667,0.000,0.000,0.000
Serge Ibaka,Thunder,2015-2016,REG,78,10.13,41.77,15.54,21.29,5.52,5.64,0.12,0.295,0.457,0.504,0.659,0.333,0.367,0.000
Nicolas Batum,Hornets,2015-2016,REG,70,40.87,30.54,8.38,15.38,1.72,2.99,0.11,0.348,0.406,0.479,0.672,0.267,0.423,0.000
George Hill,Pacers,2015-2016,REG,74,25.20,22.22,12.60,23.04,6.10,10.84,0.00,0.387,0.378,0.376,0.600,0.444,0.438,0.000
Darrell Arthur,Nuggets,2015-2016,REG,70,16.77,46.01,7.98,22.09,3.68,3.07,0.41,0.402,0.444,0.385,0.565,0.333,0.400,0.000
Nikola Pekovic,Timberwolves,2015-2016,REG,12,0.00,12.00,40.00,48.00,0.00,0.00,0.00,0.000,0.167,0.350,0.458,0.000,0.000,0.000
Marreese Speights,Warriors,2015-2016,REG,72,12.06,45.39,12.50,28.51,0.44,0.88,0.22,0.400,0.435,0.333,0.492,0.000,0.500,0.000
Roy Hibbert,Lakers,2015-2016,REG,81,0.24,38.93,27.49,33.09,0.24,0.00,0.00,0.000,0.394,0.354,0.581,0.000,0.000,0.000
Brandon Rush,Warriors,2015-2016,REG,72,33.98,13.13,4.63,21.62,10.04,16.60,0.00,0.455,0.353,0.417,0.518,0.308,0.372,0.000
Robin Lopez,Knicks,2015-2016,REG,82,0.00,14.07,34.49,51.29,0.15,0.00,0.00,0.000,0.344,0.496,0.622,0.000,0.000,0.000
Jerryd Bayless,Bucks,2015-2016,REG,52,35.19,19.91,11.57,16.44,7.18,9.49,0.23,0.434,0.395,0.320,0.479,0.613,0.341,0.000
