name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Al-Farouq Aminu,PF,27,Al-Farouq Aminu,69,2072,12.0,.522,.582,.137,1.6,14.8,0.9,3.2,4.2,.097,-0.8,1.9,1.1,5.2,22.3,13.8,5.8,1.9,1.6,11.3
Justin Anderson,SF,24,Justin Anderson,38,519,13.0,.540,.510,.188,0.0,19.3,0.6,0.7,1.2,.115,-0.5,-1.5,-2.0,5.4,13.6,9.6,7.1,1.4,1.1,6.8
Kyle Anderson,SF,24,Kyle Anderson,74,1978,15.9,.582,.130,.333,3.0,13.5,2.4,3.8,6.2,.151,-0.3,4.3,4.1,4.7,17.6,11.1,14.7,2.9,2.5,15.8
Ryan Anderson,PF,29,Ryan Anderson,66,1725,12.6,.592,.706,.194,1.0,14.4,3.1,1.7,4.8,.132,1.0,-0.8,0.2,6.2,15.4,10.8,5.1,0.7,1.0,7.5
Ike Anigbogu,C,19,Ike Anigbogu,11,30,21.6,.558,.000,.667,0.0,20.3,0.1,0.0,0.1,.165,-4.1,-1.2,-5.4,19.0,15.0,16.9,0.0,1.7,8.9,14.7
Giannis Antetokounmpo,PF,23,Giannis Antetokounmpo,75,2756,27.3,.598,.100,.457,5.4,31.2,8.3,3.6,11.9,.207,3.9,1.9,5.8,6.7,25.3,16.0,23.7,2.0,3.3,11.7
Carmelo Anthony,PF,33,Carmelo Anthony,78,2501,12.7,.503,.406,.165,-1.1,23.2,1.2,2.5,3.7,.071,-1.9,-1.9,-3.8,2.9,17.7,10.0,6.5,0.9,1.8,7.3
OG Anunoby,SF,20,OG Anunoby,74,1481,10.0,.587,.569,.179,1.0,12.4,1.4,1.6,3.0,.098,0.2,0.4,0.6,3.4,10.4,7.0,5.0,1.7,0.8,10.8
Ryan Arcidiacono,PG,23,Ryan Arcidiacono,24,304,7.3,.550,.756,.146,-0.2,8.1,0.1,0.2,0.3,.040,-3.3,-0.7,-4.1,0.3,8.8,4.4,15.5,2.1,0.0,23.0
Trevor Ariza,SF,32,Trevor Ariza,67,2269,11.8,.567,.710,.137,2.0,14.4,2.6,2.8,5.3,.113,0.8,0.7,1.5,1.7,12.9,7.3,6.8,2.1,0.5,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,
Darrell Arthur,PF,29,Darrell Arthur,19,141,8.4,.559,.489,.064,-0.1,19.5,-0.2,0.1,0.0,-0.011,-3.5,-1.0,-4.5,2.4,9.5,6.0,9.3,2.8,1.8,23.7
Jamel Artis,SG,25,Jamel Artis,15,279,6.9,.457,.367,.152,-0.3,14.5,-0.1,0.1,0.0,-0.006,-4.3,-1.5,-5.9,1.6,13.5,7.5,9.3,0.4,0.9,8.7
Ömer Aşık,C,31,Ömer Aşık,18,182,3.1,.397,.000,.591,-0.3,8.7,-0.2,0.2,-0.1,-0.021,-8.1,0.0,-8.1,5.5,22.2,14.0,2.1,0.5,1.9,24.5
Ömer Aşık,C,31,Ömer Aşık,14,121,4.5,.423,.000,.750,-0.2,9.4,-0.1,0.1,0.0,.008,-7.4,-0.7,-8.1,6.5,26.0,16.6,2.0,0.4,1.3,19.0
Ömer Aşık,C,31,Ömer Aşık,4,61,0.2,.311,.000,.167,-0.1,7.4,-0.1,0.0,-0.1,-0.078,-9.6,1.6,-8.0,3.4,14.6,8.8,2.1,0.8,2.9,38.3
D.J. Augustin,PG,30,D.J. Augustin,75,1760,15.4,.615,.504,.350,0.5,18.6,3.3,0.8,4.1,.110,1.5,-2.5,-0.9,1.9,8.2,5.0,24.4,1.5,0.0,16.5
Luke Babbitt,SF,28,Luke Babbitt,50,715,9.8,.576,.726,.102,-0.2,15.0,0.5,0.4,0.9,.060,-1.0,-2.2,-3.2,1.1,13.9,7.5,6.5,0.5,0.8,7.8
Luke Babbitt,SF,28,Luke Babbitt,37,570,12.0,.636,.661,.131,0.0,14.8,0.9,0.3,1.1,.094,0.1,-2.1,-2.0,1.0,14.9,7.9,7.0,0.6,0.8,7.8
Luke Babbitt,SF,28,Luke Babbitt,13,145,1.3,.351,.957,.000,-0.2,15.8,-0.3,0.1,-0.2,-0.073,-5.2,-2.7,-7.9,1.5,10.1,5.8,4.8,0.3,1.2,7.8
Dwayne Bacon,SG,22,Dwayne Bacon,53,713,5.8,.431,.224,.130,-0.7,13.7,-0.7,0.6,-0.1,-0.007,-5.4,-0.3,-5.7,0.6,18.5,9.4,7.5,1.1,0.2,10.2
Ron Baker,SG,24,Ron Baker,29,385,9.3,.504,.559,.441,0.1,10.0,0.1,0.4,0.5,.059,-1.9,0.9,-1.0,1.4,7.2,4.3,15.5,3.3,1.3,20.4
Wade Baldwin,PG,21,Wade Baldwin,7,80,16.6,.748,.238,.476,0.0,16.1,0.2,0.1,0.3,.187,1.1,-1.1,0.0,1.4,9.5,5.5,9.8,1.2,1.0,13.6
Lonzo Ball,PG,20,Lonzo Ball,52,1780,12.5,.444,.523,.126,1.7,17.4,-0.5,2.5,2.0,.053,-0.8,2.5,1.7,4.2,17.3,10.8,29.2,2.4,2.0,18.6
J.J. Barea,PG,33,J.J. Barea,69,1603,17.8,.545,.454,.148,0.8,24.9,2.3,1.0,3.3,.098,2.4,-2.3,0.1,1.0,13.4,7.0,45.1,1.1,0.2,16.3
Harrison Barnes,PF,25,Harrison Barnes,77,2634,15.8,.539,.276,.259,-0.1,25.2,2.0,1.9,3.8,.070,-0.7,-1.4,-2.1,3.1,17.1,9.9,9.9,0.9,0.5,8.1
Will Barton,SG,27,Will Barton,81,2683,16.2,.562,.411,.220,2.0,20.7,4.4,1.8,6.2,.111,1.6,-0.6,0.9,3.0,14.2,8.6,18.5,1.5,1.6,11.7
Nicolas Batum,SG,29,Nicolas Batum,64,1981,14.4,.523,.422,.200,1.7,18.3,1.7,1.8,3.5,.084,0.9,0.5,1.4,3.1,13.8,8.4,26.2,1.6,1.0,15.6
Jerryd Bayless,SG,29,Jerryd Bayless,39,925,7.5,.546,.557,.168,-0.2,15.1,0.2,0.9,1.1,.055,-1.8,-1.0,-2.7,1.8,7.3,4.7,8.0,1.2,0.5,14.1
Aron Baynes,C,31,Aron Baynes,81,1485,12.0,.502,.047,.175,0.1,16.8,0.5,2.5,3.0,.097,-3.8,2.1,-1.7,9.7,22.1,16.0,9.6,0.7,2.9,14.3
Kent Bazemore,SG,28,Kent Bazemore,65,1789,14.5,.547,.405,.297,1.1,22.5,0.2,2.0,2.2,.059,-0.6,1.1,0.5,1.6,13.9,7.7,20.1,2.7,2.2,17.0
Bradley Beal,SG,24,Bradley Beal,82,2977,18.4,.564,.357,.249,2.7,27.6,4.4,2.5,6.9,.111,2.7,-1.0,1.7,2.3,11.5,6.9,21.0,1.6,1.1,11.5
Malik Beasley,SG,21,Malik Beasley,62,583,9.0,.509,.461,.185,-0.5,16.2,0.1,0.3,0.3,.028,-2.8,-2.4,-5.1,2.7,11.0,6.9,7.4,1.3,1.0,11.1
Michael Beasley,PF,29,Michael Beasley,74,1653,17.8,.556,.107,.197,0.2,26.9,0.9,1.5,2.4,.069,-1.0,-0.4,-1.5,6.5,21.2,13.9,12.5,1.1,2.3,14.0
Marco Belinelli,SG,31,Marco Belinelli,80,1947,14.1,.581,.517,.213,0.3,20.7,2.4,1.3,3.7,.092,0.8,-2.1,-1.3,1.1,7.3,4.3,11.9,1.6,0.5,10.1
Marco Belinelli,SG,31,Marco Belinelli,52,1210,14.1,.554,.509,.225,0.1,21.2,1.3,0.6,1.9,.075,0.6,-2.3,-1.7,1.3,7.9,4.6,13.5,1.9,0.2,9.2
Marco Belinelli,SG,31,Marco Belinelli,28,737,14.2,.628,.530,.194,0.2,19.8,1.1,0.7,1.8,.119,1.1,-1.8,-0.8,0.9,6.3,3.7,9.3,1.3,1.0,11.7
,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Bell,C,23,Jordan Bell,57,809,18.0,.641,.022,.238,1.2,13.9,1.6,1.4,2.9,.174,0.0,3.7,3.7,8.9,19.0,14.3,16.9,2.1,5.5,20.0
DeAndre' Bembry,SF,23,DeAndre' Bembry,26,455,7.6,.477,.234,.258,-0.3,18.2,-0.9,0.5,-0.4,-0.040,-5.9,1.5,-4.4,2.0,15.7,8.8,15.9,2.3,2.3,24.8
Dragan Bender,PF,20,Dragan Bender,82,2069,7.1,.524,.665,.105,-0.4,12.7,-0.7,0.8,0.1,.001,-2.7,0.0,-2.7,2.0,16.8,9.3,8.9,0.5,2.1,18.1
Dāvis Bertāns,PF,25,Dāvis Bertāns,77,1086,14.1,.588,.689,.134,0.8,17.4,1.6,1.4,3.1,.135,1.2,-0.3,1.0,1.8,13.9,7.8,10.3,1.2,2.1,8.5
Patrick Beverley,SG,29,Patrick Beverley,11,334,12.4,.530,.504,.143,0.2,19.6,0.1,0.3,0.4,.056,0.5,0.4,0.9,5.3,9.4,7.4,13.8,2.8,1.3,16.5
Khem Birch,C,25,Khem Birch,42,578,16.4,.582,.000,.484,0.3,13.2,1.2,0.6,1.8,.150,-1.1,1.4,0.3,13.2,21.1,17.1,8.5,1.3,2.9,12.1
Jabari Bird,SG,23,Jabari Bird,13,115,12.1,.615,.269,.500,0.0,15.4,0.1,0.2,0.2,.098,-2.3,0.1,-2.1,5.8,12.2,9.0,10.5,1.3,0.7,20.1
Bismack Biyombo,C,25,Bismack Biyombo,82,1495,14.1,.556,.003,.446,0.2,14.9,1.1,1.8,2.9,.094,-3.7,2.1,-1.6,10.5,24.0,17.2,6.5,0.7,5.1,16.6
Nemanja Bjelica,PF,29,Nemanja Bjelica,67,1371,12.6,.581,.493,.121,0.9,14.3,1.7,1.1,2.8,.097,0.6,-0.1,0.5,4.4,18.8,11.5,8.7,1.8,1.0,11.7
Tarik Black,C,26,Tarik Black,51,536,14.3,.582,.087,.496,0.1,15.6,0.5,1.0,1.5,.136,-3.0,2.1,-1.0,13.4,20.9,17.1,3.7,1.9,4.8,18.4
Antonio Blakeney,SG,21,Antonio Blakeney,19,314,10.1,.471,.364,.273,-0.4,23.7,-0.2,0.1,0.0,-0.006,-3.2,-3.6,-6.8,1.3,10.3,5.6,10.1,1.1,0.3,6.4
Eric Bledsoe,PG,28,Eric Bledsoe,74,2322,19.7,.582,.364,.321,2.4,26.1,3.1,2.5,5.6,.116,2.5,-0.3,2.1,2.6,11.7,7.1,25.7,3.2,1.5,16.1
Eric Bledsoe,PG,28,Eric Bledsoe,3,83,13.0,.509,.325,.350,-0.1,28.7,-0.1,0.0,0.0,-0.028,-2.5,-2.4,-4.9,3.8,5.2,4.5,17.9,2.3,1.9,17.8
Eric Bledsoe,PG,28,Eric Bledsoe,71,2239,20.0,.585,.366,.319,2.5,26.0,3.2,2.4,5.7,.121,2.6,-0.2,2.4,2.5,11.9,7.2,26.0,3.2,1.5,16.0
Vander Blue,SG,25,Vander Blue,5,45,-1.8,.255,.400,.400,-0.1,8.4,-0.1,0.0,-0.1,-0.103,-8.7,-1.3,-10.0,0.0,2.3,1.2,8.2,1.1,0.0,33.8
Bogdan Bogdanović,SG,25,Bogdan Bogdanović,78,2175,13.5,.556,.426,.154,0.6,19.6,1.8,1.1,2.9,.064,0.5,-1.5,-1.0,1.6,10.5,5.8,18.3,1.7,0.7,13.2
Bojan Bogdanović,SF,28,Bojan Bogdanović,80,2464,13.9,.605,.453,.241,0.8,19.0,3.8,1.6,5.4,.105,1.1,-1.9,-0.7,1.4,10.9,6.2,7.1,1.1,0.3,10.1
Andrew Bogut,C,33,Andrew Bogut,24,216,10.9,.696,.000,.080,0.1,8.8,0.1,0.3,0.4,.094,-3.6,3.6,0.0,12.9,25.4,19.2,9.1,0.9,4.9,42.3
Joel Bolomboy,PF,24,Joel Bolomboy,6,38,11.7,.521,.167,1.000,-0.1,12.6,0.0,0.0,0.1,.079,-3.1,-4.6,-7.7,18.6,12.3,15.4,0.0,2.6,0.0,18.8
Devin Booker,SG,21,Devin Booker,54,1865,18.1,.561,.364,.312,1.2,31.7,1.9,0.6,2.4,.063,2.9,-2.4,0.4,1.5,12.7,7.0,24.4,1.2,0.6,13.9
Trevor Booker,PF,30,Trevor Booker,68,1158,14.9,.557,.096,.271,0.4,16.6,1.6,1.3,2.9,.121,-1.0,0.5,-0.5,11.1,18.6,14.9,10.8,1.2,1.5,13.3
Trevor Booker,PF,30,Trevor Booker,18,395,15.4,.536,.080,.287,0.1,21.8,0.3,0.3,0.6,.072,-1.6,0.2,-1.5,10.1,22.0,16.0,16.2,1.0,0.9,15.1
Trevor Booker,PF,30,Trevor Booker,33,494,14.5,.618,.064,.358,0.3,12.6,1.0,0.7,1.7,.163,-0.7,1.4,0.7,10.7,15.7,13.3,7.6,1.6,1.9,13.7
Trevor Booker,PF,30,Trevor Booker,17,269,14.7,.512,.167,.131,0.0,16.2,0.4,0.2,0.7,.118,-0.7,-0.6,-1.3,13.5,18.8,16.2,9.0,0.7,1.6,9.2
Chris Boucher,PF,25,Chris Boucher,1,1,-28.5,.000,1.000,.000,0.0,43.9,0.0,0.0,0.0,-0.899,-38.9,-20.1,-59.0,0.0,100.0,55.9,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,
Avery Bradley,SG,27,Avery Bradley,46,1433,9.6,.496,.325,.131,-0.8,23.5,-1.4,1.2,-0.2,-0.007,-2.8,-1.4,-4.2,1.7,7.3,4.5,10.4,1.8,0.5,13.3
Avery Bradley,SG,27,Avery Bradley,40,1268,9.7,.497,.340,.140,-0.7,24.4,-1.4,1.1,-0.2,-0.009,-2.7,-1.5,-4.2,1.6,6.7,4.1,10.5,1.8,0.5,13.3
Avery Bradley,SG,27,Avery Bradley,6,165,9.0,.492,.164,.036,-0.1,16.7,-0.1,0.1,0.0,.009,-3.4,-0.8,-4.2,2.0,12.5,7.3,9.8,1.5,0.5,12.5
Tony Bradley,C,20,Tony Bradley,9,29,9.5,.337,.091,.182,-0.1,18.4,0.0,0.0,0.0,.033,-6.6,-3.0,-9.6,15.8,27.1,21.5,5.0,0.0,0.0,0.0
Corey Brewer,SF-SG,31,Corey Brewer,72,1208,11.2,.534,.348,.285,0.4,14.3,0.7,1.6,2.3,.091,-1.6,1.0,-0.6,3.8,10.0,6.9,7.5,3.2,1.0,12.1
Corey Brewer,SF,31,Corey Brewer,54,694,8.9,.509,.250,.297,-0.1,14.2,-0.2,0.9,0.7,.048,-3.6,0.9,-2.7,3.6,10.7,7.1,8.1,2.8,0.9,16.3
Corey Brewer,SG,31,Corey Brewer,18,514,14.2,.565,.465,.271,0.5,14.4,0.9,0.7,1.6,.150,1.1,1.1,2.1,4.2,9.2,6.6,6.7,3.7,1.1,6.4
Malcolm Brogdon,PG,25,Malcolm Brogdon,48,1436,14.3,.578,.320,.169,0.2,19.1,2.0,0.7,2.7,.091,0.6,-1.9,-1.3,1.9,10.8,6.4,16.3,1.4,0.8,10.9
Aaron Brooks,PG,33,Aaron Brooks,32,189,9.8,.508,.449,.159,-0.1,19.9,0.1,0.1,0.1,.033,-0.8,-3.6,-4.3,4.2,6.2,5.2,15.1,1.6,0.0,13.0
Dillon Brooks,SF,22,Dillon Brooks,82,2350,9.8,.531,.342,.215,-0.7,18.5,0.1,1.1,1.2,.024,-1.8,-1.3,-3.1,2.4,10.5,6.3,9.3,1.6,0.7,12.8
MarShon Brooks,SG,29,MarShon Brooks,7,193,26.1,.629,.314,.225,0.3,29.8,0.6,0.2,0.7,.179,5.7,-1.7,4.1,4.7,8.0,6.3,25.9,2.9,1.5,12.5
Anthony Brown,SF,25,Anthony Brown,1,4,41.9,1.500,1.000,.000,0.0,11.1,0.0,0.0,0.0,.571,17.1,-15.0,2.1,0.0,0.0,0.0,41.7,0.0,0.0,0.0
Bobby Brown,PG,33,Bobby Brown,20,115,5.5,.425,.690,.034,-0.2,26.1,-0.3,0.1,-0.2,-0.080,-5.0,-4.2,-9.3,0.0,6.8,3.4,15.0,1.7,0.0,13.3
Jaylen Brown,SG,21,Jaylen Brown,70,2152,13.6,.562,.381,.290,1.0,21.4,1.2,3.2,4.5,.100,-0.6,0.4,-0.2,3.4,14.0,8.8,8.5,1.6,1.0,12.0
Lorenzo Brown,PG,27,Lorenzo Brown,14,139,8.2,.459,.353,.059,0.0,11.9,0.0,0.1,0.2,.060,-2.8,-0.2,-3.0,0.8,11.1,6.0,12.4,1.8,0.0,7.9
Markel Brown,SG,26,Markel Brown,4,31,-1.2,.357,.714,.000,-0.1,12.8,-0.1,0.0,0.0,-0.063,-6.7,-1.7,-8.4,3.7,14.4,9.1,8.7,0.0,0.0,22.2
Sterling Brown,SG,22,Sterling Brown,54,776,9.1,.503,.444,.117,-0.4,14.0,0.0,0.7,0.7,.043,-3.1,-1.0,-4.0,4.1,17.5,10.8,4.5,2.0,1.4,10.4
Nicolás Brussino,SF,24,Nicolás Brussino,4,10,-4.6,.000,1.000,.000,0.0,8.7,0.0,0.0,0.0,-0.180,-13.8,-4.7,-18.5,0.0,33.5,16.7,0.0,0.0,0.0,0.0
Thomas Bryant,C,20,Thomas Bryant,15,72,9.9,.441,.476,.429,0.0,15.9,0.0,0.1,0.1,.050,-3.8,-0.4,-4.2,4.5,20.5,12.6,11.5,0.7,2.3,7.4
Reggie Bullock,SF,26,Reggie Bullock,62,1732,13.6,.615,.515,.090,1.2,15.7,2.8,1.4,4.2,.117,1.3,-0.7,0.7,1.7,8.3,4.9,8.4,1.4,0.7,7.6
Trey Burke,PG,25,Trey Burke,36,785,21.0,.563,.273,.148,0.6,25.1,2.0,0.3,2.4,.145,4.2,-3.2,1.0,1.8,8.2,5.0,36.4,1.5,0.4,9.5
Alec Burks,SG,26,Alec Burks,64,1059,13.1,.527,.343,.300,-0.2,22.5,0.2,1.6,1.9,.084,-2.5,-0.3,-2.8,2.1,18.4,10.3,10.0,1.8,0.6,11.4
Jimmy Butler,SG,28,Jimmy Butler,59,2164,23.7,.590,.217,.461,3.8,24.9,7.1,1.8,8.9,.198,4.9,0.1,5.0,4.2,12.7,8.4,20.6,2.7,1.0,8.9
Dwight Buycks,PG,28,Dwight Buycks,29,427,12.8,.498,.227,.207,-0.2,26.4,-0.2,0.4,0.2,.027,-2.5,-1.8,-4.3,3.0,7.7,5.3,22.4,2.2,0.4,15.3
,,,,,,,,,,,,,,,,,,,,,,,,,
Bruno Caboclo,SF,22,Bruno Caboclo,12,107,7.4,.386,.548,.194,-0.1,15.8,-0.1,0.1,0.0,-0.021,-5.0,-0.5,-5.4,7.1,16.6,11.7,5.0,1.4,3.5,10.6
Bruno Caboclo,SF,22,Bruno Caboclo,2,7,-0.1,.000,1.000,.000,0.0,12.5,0.0,0.0,0.0,-0.113,-6.8,4.4,-2.4,0.0,15.7,8.0,16.7,7.0,0.0,0.0
Bruno Caboclo,SF,22,Bruno Caboclo,10,100,7.9,.411,.517,.207,-0.1,16.0,-0.1,0.1,0.0,-0.015,-4.8,-0.8,-5.6,7.6,16.6,12.0,4.2,1.0,3.8,11.2
José Calderón,PG,36,José Calderón,57,914,11.3,.643,.524,.162,0.0,11.6,1.5,0.3,1.8,.095,0.1,-2.0,-1.9,1.7,8.5,5.2,17.4,1.4,0.2,17.1
Kentavious Caldwell-Pope,SG,24,Kentavious Caldwell-Pope,74,2458,13.2,.561,.520,.243,1.9,16.9,2.6,2.7,5.3,.103,0.6,0.4,1.0,2.6,14.1,8.4,9.4,2.1,0.5,9.9
Isaiah Canaan,PG-SG,26,Isaiah Canaan,20,422,13.5,.539,.482,.372,0.0,18.9,0.5,0.1,0.6,.072,0.1,-2.5,-2.4,1.5,10.0,5.7,26.7,1.8,0.2,15.4
Isaiah Canaan,SG,26,Isaiah Canaan,1,4,-7.3,.000,.000,.000,0.0,11.0,0.0,0.0,0.0,-0.224,-17.3,-3.9,-21.2,0.0,27.9,14.1,0.0,0.0,0.0,0.0
Isaiah Canaan,PG,26,Isaiah Canaan,19,418,13.7,.543,.485,.375,0.0,19.0,0.5,0.1,0.7,.075,0.3,-2.5,-2.2,1.5,9.9,5.6,26.9,1.8,0.2,15.5
Clint Capela,C,23,Clint Capela,74,2034,24.5,.650,.001,.380,2.6,19.4,6.2,4.1,10.2,.242,0.1,2.9,3.0,13.5,30.8,22.2,5.7,1.4,5.7,11.5
DeMarre Carroll,PF,31,DeMarre Carroll,73,2180,14.3,.550,.498,.313,1.2,19.8,2.3,1.8,4.1,.091,0.4,-0.3,0.2,5.1,18.4,11.7,10.5,1.3,1.0,10.3
Vince Carter,SF,41,Vince Carter,58,1026,10.8,.523,.583,.131,0.2,14.7,0.3,0.9,1.2,.056,-1.5,0.4,-1.1,1.9,15.1,8.2,9.7,2.1,2.4,10.7
Michael Carter-Williams,PG,26,Michael Carter-Williams,52,835,10.8,.446,.258,.389,0.3,16.6,-0.2,1.1,0.9,.050,-2.6,2.0,-0.6,4.7,13.3,8.9,19.4,2.6,2.3,16.2
Alex Caruso,PG,23,Alex Caruso,37,562,8.7,.519,.371,.259,-0.1,12.9,-0.1,0.6,0.5,.041,-3.4,0.5,-2.9,2.9,9.4,6.2,17.8,2.0,1.4,24.5
Omri Casspi,SF,29,Omri Casspi,53,740,15.5,.632,.106,.333,0.1,16.3,1.2,1.0,2.2,.141,-1.5,0.0,-1.4,4.9,24.0,15.1,9.5,1.2,2.0,13.5
Willie Cauley-Stein,C,24,Willie Cauley-Stein,73,2044,17.6,.529,.016,.320,1.2,21.8,1.7,2.2,3.9,.092,-1.3,1.7,0.4,7.0,22.0,14.2,13.7,1.9,3.1,11.0
Tyler Cavanaugh,PF,23,Tyler Cavanaugh,39,518,13.0,.567,.586,.138,0.1,14.8,0.9,0.3,1.2,.109,0.5,-1.5,-1.0,9.7,17.7,13.7,7.8,0.8,0.7,8.0
Mario Chalmers,PG,31,Mario Chalmers,66,1421,10.4,.503,.431,.312,-0.3,19.6,-0.6,1.3,0.6,.021,-2.2,-0.5,-2.7,1.0,12.0,6.4,21.5,2.8,0.9,18.8
Tyson Chandler,C,35,Tyson Chandler,46,1151,14.2,.658,.000,.497,0.5,10.6,1.9,0.8,2.7,.111,-1.3,1.0,-0.3,12.2,26.8,19.4,6.6,0.7,1.9,20.6
Wilson Chandler,SF,30,Wilson Chandler,74,2346,10.9,.542,.390,.181,0.6,14.3,2.1,1.2,3.3,.067,-0.5,-0.4,-0.9,4.9,14.1,9.6,9.4,0.9,1.4,11.9
Marquese Chriss,PF,20,Marquese Chriss,72,1527,11.1,.509,.398,.331,0.0,18.1,-0.8,1.5,0.7,.023,-3.3,1.3,-2.0,5.2,22.7,13.8,8.1,1.6,3.7,16.4
Ian Clark,SG,26,Ian Clark,74,1455,9.4,.529,.394,.119,-0.7,17.2,0.3,0.8,1.1,.037,-2.0,-2.0,-3.9,0.8,8.4,4.7,10.4,1.1,0.5,9.9
Jordan Clarkson,SG,25,Jordan Clarkson,81,1888,16.4,.542,.333,.199,0.1,26.5,1.9,1.2,3.0,.077,0.8,-2.7,-1.9,3.3,9.1,6.2,19.3,1.5,0.3,10.9
Jordan Clarkson,SG,25,Jordan Clarkson,53,1256,16.9,.532,.315,.198,0.2,27.7,1.1,1.0,2.1,.080,1.0,-2.3,-1.3,3.8,9.7,6.7,22.9,1.5,0.2,11.6
Jordan Clarkson,SG,25,Jordan Clarkson,28,632,15.4,.565,.376,.202,-0.2,24.1,0.8,0.2,1.0,.073,0.4,-3.5,-3.1,2.3,7.9,5.1,12.0,1.5,0.4,9.3
Gian Clavell,SG,24,Gian Clavell,7,64,7.4,.530,.833,.111,0.0,14.8,0.0,0.0,0.1,.042,-1.7,-1.9,-3.6,1.7,10.8,6.1,6.7,1.6,0.0,9.6
Antonius Cleveland,SG,23,Antonius Cleveland,17,123,4.5,.486,.190,.286,-0.1,11.1,-0.2,0.2,0.0,-0.006,-6.7,2.2,-4.5,2.7,10.2,6.3,2.2,2.8,3.6,22.8
Antonius Cleveland,SG,23,Antonius Cleveland,13,81,5.1,.317,.071,.286,0.0,10.0,-0.1,0.1,0.0,-0.005,-7.6,4.5,-3.1,2.6,11.4,6.9,3.3,3.7,4.4,11.3
Antonius Cleveland,SG,23,Antonius Cleveland,4,42,3.5,.825,.429,.286,-0.1,13.4,0.0,0.0,0.0,-0.009,-5.0,-2.0,-7.0,2.7,8.0,5.3,0.0,1.2,2.0,38.8
,,,,,,,,,,,,,,,,,,,,,,,,,
John Collins,PF,20,John Collins,74,1785,18.3,.620,.086,.341,1.7,17.9,3.4,2.0,5.4,.145,-0.2,1.9,1.7,11.0,22.8,16.9,8.9,1.3,3.8,14.3
Zach Collins,C,20,Zach Collins,66,1045,7.5,.475,.391,.145,-0.3,15.4,-0.7,1.3,0.6,.030,-4.1,0.9,-3.2,4.7,18.2,11.5,7.1,0.8,2.4,15.9
Kyle Collinsworth,SF,26,Kyle Collinsworth,32,480,10.0,.433,.172,.404,0.0,13.3,-0.1,0.5,0.5,.046,-4.0,2.2,-1.8,7.2,18.0,12.4,16.4,1.8,1.7,17.1
Darren Collison,PG,30,Darren Collison,69,2018,18.8,.610,.321,.226,2.1,17.4,5.8,1.8,7.6,.181,3.1,-1.0,2.2,2.1,7.8,5.0,26.4,2.3,0.7,10.9
