name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Chris Anstey,C,25,Chris Anstey,73,1007,15.1,.512,.016,.404,-0.1,23.1,0.6,1.3,1.9,.090,-2.4,-0.2,-2.5,10.3,22.5,16.3,13.2,1.5,1.8,15.7
Greg Anthony,PG,32,Greg Anthony,82,1548,13.0,.551,.560,.274,0.9,16.4,2.3,1.8,4.1,.128,1.3,-0.9,0.4,1.4,8.4,5.1,20.5,2.0,0.4,15.4
B.J. Armstrong,PG,32,B.J. Armstrong,27,583,10.7,.510,.156,.134,-0.6,18.6,0.2,0.2,0.4,.030,-2.8,-3.6,-6.4,0.4,9.2,4.7,26.5,0.6,0.1,16.9
Darrell Armstrong,PG,31,Darrell Armstrong,82,2590,19.5,.542,.360,.221,4.2,23.9,4.6,3.4,8.0,.149,4.3,0.0,4.4,2.7,8.6,5.7,31.4,3.2,0.2,16.8
Chucky Atkins,PG,25,Chucky Atkins,82,1626,14.4,.489,.220,.179,-0.1,24.3,1.1,1.3,2.4,.072,0.4,-2.6,-2.3,1.3,7.1,4.2,30.9,1.6,0.1,15.1
Stacey Augmon,SG,31,Stacey Augmon,59,692,12.2,.510,.011,.314,0.3,15.8,0.5,1.0,1.5,.102,-1.6,1.1,-0.5,7.5,12.0,9.9,11.9,2.1,1.2,16.0
Isaac Austin,C,30,Isaac Austin,59,1173,10.2,.481,.011,.389,-0.6,19.6,-0.9,0.9,0.0,.001,-4.4,0.4,-4.0,6.2,21.7,13.8,10.0,0.8,2.3,20.6
Anthony Avent,PF,30,Anthony Avent,49,377,5.5,.368,.000,.333,-0.5,15.8,-0.7,0.2,-0.5,-0.065,-7.5,-0.2,-7.7,6.6,15.6,10.9,4.5,2.2,2.7,17.9
William Avery,PG,20,William Avery,59,484,6.7,.391,.348,.199,-0.7,22.3,-0.8,0.3,-0.5,-0.046,-4.2,-3.4,-7.5,1.9,7.8,4.8,26.2,1.5,0.3,17.6
Toby Bailey,SG,24,Toby Bailey,46,449,10.8,.483,.071,.464,-0.2,18.9,0.2,0.6,0.8,.088,-3.1,-0.6,-3.7,6.6,11.2,8.9,10.3,1.5,0.6,12.5
,,,,,,,,,,,,,,,,,,,,,,,,,
Vin Baker,C,28,Vin Baker,79,2849,14.0,.500,.007,.365,-0.6,23.6,1.2,2.2,3.5,.059,-2.1,-0.7,-2.8,8.6,14.7,11.6,8.6,0.8,1.6,14.0
Charles Barkley,PF,36,Charles Barkley,20,620,19.8,.534,.117,.495,0.7,22.3,1.3,0.6,1.9,.148,2.1,0.3,2.4,13.1,24.4,18.9,17.3,1.2,0.4,14.0
Dana Barros,PG,32,Dana Barros,72,1139,15.1,.552,.331,.175,-0.1,20.4,2.0,0.5,2.4,.103,0.9,-3.1,-2.3,1.2,9.1,5.0,19.4,1.4,0.3,12.3
Brent Barry,SG,28,Brent Barry,80,2726,14.6,.609,.564,.222,3.0,14.9,4.9,2.5,7.5,.131,2.0,0.4,2.4,2.0,13.1,7.5,16.0,1.9,0.8,15.5
Drew Barry,PG,26,Drew Barry,16,159,9.5,.582,.545,.152,-0.2,13.1,0.2,0.0,0.1,.042,-2.3,-5.3,-7.6,0.0,8.4,4.0,31.3,0.6,0.0,27.0
Drew Barry,PG,26,Drew Barry,8,85,10.1,.583,.500,.111,-0.1,12.3,0.1,0.0,0.1,.055,-2.3,-4.4,-6.6,0.0,10.5,4.9,30.7,1.2,0.0,24.1
Drew Barry,PG,26,Drew Barry,8,74,8.8,.582,.600,.200,-0.1,14.0,0.1,0.0,0.0,.027,-2.4,-6.3,-8.7,0.0,5.9,3.0,32.0,0.0,0.0,30.0
Jon Barry,SG,30,Jon Barry,62,1281,15.9,.623,.445,.335,1.5,15.7,2.6,1.6,4.2,.157,1.9,0.7,2.6,3.1,9.9,6.5,16.7,2.8,0.4,17.6
Tony Battie,C,23,Tony Battie,82,1505,15.1,.515,.017,.329,0.5,17.1,2.0,1.7,3.8,.120,-1.4,0.8,-0.6,10.9,20.6,15.5,6.7,1.6,3.5,11.3
Jonathan Bender,SF,19,Jonathan Bender,24,130,7.6,.397,.171,.343,-0.3,30.6,-0.3,0.1,-0.2,-0.074,-7.7,-4.3,-12.0,3.6,14.1,9.1,3.9,0.4,2.5,8.0
Benoit Benjamin,C,35,Benoit Benjamin,3,8,5.5,.333,.000,.000,0.0,16.3,0.0,0.0,0.0,-0.036,-10.6,-0.4,-11.0,0.0,14.1,7.0,0.0,0.0,9.0,0.0
Corey Benjamin,SG,21,Corey Benjamin,48,862,9.7,.479,.254,.234,-0.6,24.4,-1.0,0.7,-0.2,-0.013,-3.4,-1.5,-4.9,2.8,9.3,6.0,13.1,1.9,1.9,16.1
Mario Bennett,PF,26,Mario Bennett,1,3,-25.5,.000,.000,.000,0.0,44.4,-0.1,0.0,-0.1,-0.859,-30.3,-19.2,-49.5,36.0,38.5,37.2,0.0,0.0,0.0,0.0
Travis Best,PG,27,Travis Best,82,1691,16.5,.569,.166,.339,1.1,20.2,3.5,1.6,5.1,.145,1.6,-1.0,0.6,1.1,8.1,4.7,26.3,2.3,0.2,14.2
Mike Bibby,PG,21,Mike Bibby,82,3155,16.7,.521,.206,.242,1.7,20.0,4.5,1.1,5.6,.086,2.0,-1.9,0.2,2.8,8.9,5.8,36.2,2.2,0.3,17.8
Chauncey Billups,SG,23,Chauncey Billups,13,305,10.5,.465,.406,.436,-0.1,20.6,0.0,0.2,0.1,.023,-1.4,-1.9,-3.3,2.8,9.4,6.1,19.4,1.7,0.4,16.6
Mookie Blaylock,PG,32,Mookie Blaylock,73,2459,15.1,.468,.360,.114,1.4,17.5,1.9,1.4,3.3,.065,1.0,-0.8,0.2,2.2,9.8,5.8,31.8,3.0,0.6,14.0
Corie Blount,PF,31,Corie Blount,38,446,9.0,.517,.022,.371,-0.1,13.0,0.1,0.7,0.8,.090,-3.3,0.6,-2.7,13.2,14.9,14.1,3.3,1.7,1.1,21.3
Muggsy Bogues,PG,35,Muggsy Bogues,80,1731,12.5,.517,.142,.243,-0.4,11.6,2.7,0.9,3.7,.102,-1.1,-2.0,-3.0,1.6,7.4,4.4,26.0,1.9,0.2,13.0
Etdrick Bohannon,PF,26,Etdrick Bohannon,13,118,10.5,.615,.000,1.846,0.0,12.7,0.1,0.1,0.1,.059,-3.5,0.0,-3.6,12.0,17.6,14.7,6.3,0.9,3.5,29.8
Etdrick Bohannon,PF,26,Etdrick Bohannon,2,5,7.8,.852,,,0.0,35.6,0.0,0.0,0.0,-0.049,-7.9,-6.6,-14.5,24.5,0.0,11.9,0.0,0.0,0.0,53.2
Etdrick Bohannon,PF,26,Etdrick Bohannon,11,113,10.6,.596,.000,1.538,0.0,11.7,0.1,0.1,0.2,.064,-3.3,0.2,-3.1,11.5,18.4,14.8,6.6,0.9,3.6,26.8
Calvin Booth,C,23,Calvin Booth,11,143,11.9,.403,.000,.304,0.0,18.0,0.0,0.2,0.1,.043,-3.5,2.2,-1.3,11.9,13.8,12.9,7.6,1.1,7.1,10.3
Lazaro Borrell,SF,27,Lazaro Borrell,17,167,15.0,.457,.048,.175,-0.1,19.5,0.1,0.2,0.3,.079,-2.8,-0.7,-3.5,9.1,17.3,13.1,9.7,1.8,1.3,8.1
,,,,,,,,,,,,,,,,,,,,,,,,,
Cal Bowdler,SF,22,Cal Bowdler,46,423,10.0,.463,.009,.330,-0.3,16.0,-0.1,0.3,0.2,.027,-4.2,-0.6,-4.8,5.7,16.3,11.0,5.2,1.7,1.4,13.8
Bruce Bowen,SF,28,Bruce Bowen,69,878,6.7,.460,.299,.222,-0.1,12.1,0.2,0.9,1.2,.064,-2.6,0.2,-2.4,3.5,8.7,6.2,5.8,1.4,1.2,8.2
Bruce Bowen,SF,28,Bruce Bowen,42,311,6.0,.377,.027,.164,-0.1,11.7,-0.1,0.3,0.3,.039,-4.4,0.6,-3.8,4.9,7.9,6.4,7.7,1.5,1.2,6.0
Bruce Bowen,SF,28,Bruce Bowen,27,567,7.1,.509,.463,.256,0.1,12.2,0.3,0.6,0.9,.078,-1.6,0.1,-1.6,2.8,9.1,6.1,4.7,1.3,1.3,9.4
Ryan Bowen,SF,24,Ryan Bowen,52,589,11.8,.467,.077,.453,0.5,11.4,0.8,0.6,1.4,.111,-0.3,1.4,1.1,13.7,7.3,10.5,4.9,3.4,1.5,9.1
Ira Bowman,SG,26,Ira Bowman,11,20,13.3,.868,.000,1.000,0.0,8.5,0.0,0.0,0.1,.128,-1.8,0.9,-1.0,0.0,11.2,5.5,7.6,2.6,0.0,25.8
Earl Boykins,PG,23,Earl Boykins,26,261,20.0,.547,.172,.198,0.2,23.8,0.6,0.2,0.8,.153,3.3,-2.6,0.7,5.1,6.1,5.6,34.6,2.3,0.3,11.9
Earl Boykins,PG,23,Earl Boykins,1,8,44.0,.750,.000,.000,0.0,21.0,0.1,0.0,0.1,.582,20.2,-7.2,13.0,13.7,0.0,6.8,87.8,0.0,0.0,0.0
Earl Boykins,PG,23,Earl Boykins,25,253,19.2,.540,.179,.205,0.1,23.9,0.5,0.2,0.7,.139,2.8,-2.5,0.3,4.8,6.3,5.5,32.9,2.4,0.3,12.2
Shawn Bradley,C,27,Shawn Bradley,77,1901,17.0,.521,.009,.268,1.8,16.1,2.3,2.7,5.1,.128,-1.5,3.2,1.8,9.1,18.9,14.0,4.7,1.9,6.8,10.7
A.J. Bramlett,C,23,A.J. Bramlett,8,61,-0.4,.190,.000,.000,-0.2,17.1,-0.2,0.1,-0.2,-0.129,-10.5,-6.3,-16.8,21.7,18.5,20.1,0.0,0.8,0.0,12.5
Elton Brand,PF,20,Elton Brand,81,2999,20.6,.528,.002,.410,2.9,27.0,4.2,3.3,7.5,.121,1.3,0.6,1.8,13.3,18.4,15.8,11.8,1.2,3.3,12.9
Terrell Brandon,PG,29,Terrell Brandon,71,2587,20.8,.535,.127,.200,3.2,23.0,5.8,2.8,8.6,.159,3.6,-0.7,2.9,2.0,8.8,5.4,39.1,2.7,0.8,14.0
Chucky Brown,PF,31,Chucky Brown,63,1096,9.5,.476,.030,.159,-0.4,16.5,0.0,1.3,1.3,.059,-3.4,0.0,-3.4,3.7,13.2,8.6,9.9,0.9,1.1,11.4
Chucky Brown,PF,31,Chucky Brown,30,602,10.0,.501,.017,.176,-0.1,16.7,0.1,0.8,0.9,.073,-2.9,0.3,-2.5,2.2,11.9,7.3,11.2,0.7,1.1,12.9
Chucky Brown,PF,31,Chucky Brown,33,494,8.9,.447,.046,.138,-0.3,16.2,-0.1,0.6,0.4,.041,-4.0,-0.4,-4.4,5.6,14.7,10.2,8.3,1.2,1.1,9.5
Dee Brown,PG,31,Dee Brown,38,673,11.8,.498,.725,.062,0.0,20.0,0.4,0.4,0.8,.057,1.3,-3.1,-1.9,1.4,7.7,4.5,20.7,1.9,0.5,12.8
Marcus Brown,SG,25,Marcus Brown,6,45,1.1,.336,.500,.143,-0.1,17.5,-0.1,0.0,-0.1,-0.095,-5.0,-3.6,-8.6,7.7,10.3,9.0,9.8,0.0,0.0,16.8
P.J. Brown,PF,30,P.J. Brown,80,2302,15.3,.516,.001,.237,2.2,17.1,3.3,3.6,6.9,.143,-0.1,1.9,1.8,11.4,18.4,15.1,10.3,1.5,1.9,11.9
Randy Brown,PG,31,Randy Brown,59,1625,7.3,.402,.014,.193,-1.5,16.2,-2.0,1.2,-0.8,-0.024,-5.2,-0.5,-5.7,1.6,8.9,5.2,22.6,2.0,0.7,18.2
Rick Brunson,PG,27,Rick Brunson,37,289,7.0,.456,.186,.257,-0.3,17.9,-0.4,0.3,-0.1,-0.018,-5.2,-0.8,-6.0,1.3,9.6,5.5,26.9,1.7,0.3,28.5
Kobe Bryant,SG,21,Kobe Bryant,66,2524,21.7,.546,.122,.341,4.7,26.8,6.1,4.5,10.6,.202,3.6,1.7,5.3,4.6,12.9,8.8,22.4,2.2,1.7,11.8
Mark Bryant,PF,34,Mark Bryant,75,1712,8.9,.547,.000,.272,0.0,12.0,1.0,1.4,2.4,.067,-2.6,0.6,-2.0,8.1,14.9,11.5,5.5,0.9,1.3,18.3
Greg Buckner,SG,23,Greg Buckner,48,923,12.1,.527,.112,.270,0.4,14.2,1.0,0.8,1.8,.094,-0.7,0.6,-0.1,6.6,13.7,10.1,8.6,2.1,1.5,12.1
Jud Buechler,SF,31,Jud Buechler,58,657,8.2,.409,.532,.045,0.1,11.5,0.0,0.5,0.5,.037,-1.8,0.2,-1.6,5.3,10.7,8.0,7.3,1.9,1.8,7.6
Rodney Buford,SG,22,Rodney Buford,34,386,11.2,.457,.192,.146,-0.2,20.5,0.1,0.5,0.6,.072,-2.6,-1.4,-3.9,3.1,10.9,7.2,9.2,1.4,1.5,5.3
,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Bullard,PF,32,Matt Bullard,56,1024,11.9,.541,.521,.088,0.0,16.7,1.3,0.6,1.8,.087,0.1,-1.9,-1.8,1.5,13.4,7.6,9.9,0.9,0.8,9.2
Scott Burrell,SF,29,Scott Burrell,74,1336,14.2,.511,.554,.119,1.1,16.0,1.7,1.5,3.2,.115,0.7,0.7,1.4,5.2,16.5,10.6,8.6,2.6,2.3,7.9
Jason Caffey,PF,26,Jason Caffey,71,2159,12.4,.515,.003,.511,-0.3,19.4,0.7,0.9,1.6,.035,-1.8,-0.8,-2.6,8.7,15.2,11.7,9.1,1.4,0.7,17.1
Michael Cage,C,38,Michael Cage,20,242,12.6,.533,.000,.125,0.2,5.4,0.4,0.3,0.7,.140,-1.5,2.0,0.5,14.6,22.8,18.6,5.3,1.7,2.3,13.6
Marcus Camby,C,25,Marcus Camby,59,1548,19.0,.529,.004,.469,2.0,19.6,2.6,3.2,5.9,.182,-0.4,3.4,3.0,13.7,21.3,17.7,5.4,1.5,5.7,11.2
Elden Campbell,C,31,Elden Campbell,78,2538,14.6,.500,.007,.432,1.2,19.7,1.7,3.9,5.5,.105,-2.1,1.9,-0.2,7.6,18.3,13.1,8.5,1.1,4.1,11.4
Antoine Carr,SF,38,Antoine Carr,21,221,7.5,.477,.000,.219,-0.3,16.3,0.0,0.1,0.1,.019,-4.6,-2.2,-6.8,4.3,13.1,8.7,5.3,0.7,1.9,11.4
Chris Carr,SF-SG,25,Chris Carr,57,1166,10.8,.482,.204,.252,-0.9,26.1,-1.2,0.9,-0.3,-0.012,-3.3,-1.9,-5.2,4.0,13.4,8.6,15.0,1.4,0.9,17.5
Chris Carr,SG,25,Chris Carr,7,74,11.1,.471,.242,.576,-0.1,26.4,0.0,0.0,0.0,.029,-3.0,-5.7,-8.6,6.7,12.1,9.2,6.6,0.0,1.0,10.8
Chris Carr,SF,25,Chris Carr,50,1092,10.8,.483,.201,.229,-0.8,26.0,-1.2,0.9,-0.3,-0.015,-3.3,-1.7,-5.0,3.8,13.5,8.6,15.5,1.5,0.9,18.0
Anthony Carter,PG,24,Anthony Carter,79,1859,11.0,.442,.045,.244,-0.5,18.5,-1.0,2.4,1.4,.036,-3.2,0.1,-3.1,3.1,9.0,6.2,31.7,2.7,0.2,23.5
Vince Carter,SF,23,Vince Carter,82,3126,23.4,.543,.139,.325,5.2,30.0,9.1,2.7,11.8,.182,5.2,-0.6,4.6,5.2,12.1,8.5,20.5,1.8,2.1,8.4
Sam Cassell,PG,30,Sam Cassell,81,2899,21.1,.551,.077,.380,2.7,25.0,8.4,0.8,9.2,.152,4.1,-2.3,1.8,2.8,9.3,6.1,41.1,1.8,0.2,16.4
Kelvin Cato,C,25,Kelvin Cato,65,1581,15.9,.574,.010,.517,0.4,15.7,2.3,2.0,4.2,.128,-2.1,1.2,-1.0,7.4,19.9,13.8,2.7,1.1,5.1,12.6
Duane Causwell,C,31,Duane Causwell,25,185,14.1,.614,.000,1.027,-0.1,16.1,0.3,0.4,0.7,.171,-3.9,0.8,-3.2,7.2,21.5,14.7,1.7,0.6,6.3,15.7
Cedric Ceballos,SF,30,Cedric Ceballos,69,2064,18.1,.516,.134,.248,0.1,26.4,2.7,1.3,4.0,.094,0.5,-2.3,-1.8,9.0,15.0,12.0,7.4,1.4,0.8,10.1
John Celestand,PG,22,John Celestand,16,185,2.7,.388,.200,.133,-0.3,15.1,-0.4,0.2,-0.1,-0.038,-6.6,-0.8,-7.4,0.6,5.7,3.2,15.2,1.9,0.0,25.1
Rex Chapman,SG,32,Rex Chapman,53,957,9.4,.491,.384,.244,-0.4,18.1,0.4,1.0,1.4,.072,-2.0,-1.7,-3.6,1.2,8.0,4.7,9.9,1.2,0.1,9.7
Calbert Cheaney,SG,28,Calbert Cheaney,67,1309,6.7,.473,.198,.077,-0.4,10.9,0.0,0.8,0.8,.029,-3.1,0.0,-3.1,1.9,10.6,6.0,9.0,1.7,0.8,14.0
Pete Chilcutt,PF,31,Pete Chilcutt,56,601,8.9,.460,.205,.063,-0.2,11.3,0.2,0.4,0.6,.046,-2.8,-0.2,-3.0,8.7,16.5,12.5,6.9,1.3,1.2,13.3
Pete Chilcutt,PF,31,Pete Chilcutt,26,224,5.7,.374,.161,.032,-0.1,14.8,-0.2,0.2,0.0,.005,-4.4,0.1,-4.3,8.3,14.9,11.7,6.9,1.2,1.4,12.5
Pete Chilcutt,PF,31,Pete Chilcutt,6,30,4.4,.000,.000,.000,0.0,2.9,0.0,0.0,0.0,.037,-5.2,0.3,-4.9,14.7,18.8,16.8,4.4,0.0,0.0,0.0
Pete Chilcutt,PF,31,Pete Chilcutt,24,347,11.3,.556,.254,.095,0.0,9.8,0.4,0.1,0.5,.074,-1.6,-0.4,-2.0,8.4,17.3,12.7,7.2,1.5,1.2,14.4
Chris Childs,PG,32,Chris Childs,71,1675,8.6,.491,.291,.165,-0.1,13.8,0.4,1.7,2.1,.061,-1.9,-0.4,-2.3,1.2,8.9,5.2,26.4,1.2,0.2,21.5
Doug Christie,SG,29,Doug Christie,73,2264,15.8,.526,.360,.283,1.9,19.6,3.0,2.0,5.1,.108,1.6,-0.2,1.4,3.0,11.4,7.0,23.0,2.3,1.3,14.4
,,,,,,,,,,,,,,,,,,,,,,,,,
Keon Clark,C,24,Keon Clark,81,1850,15.9,.573,.015,.333,0.9,17.2,2.0,2.2,4.2,.109,-1.5,1.4,-0.1,9.5,20.4,14.9,6.2,1.2,4.2,17.1
Keith Closs,C,23,Keith Closs,57,820,14.1,.514,.015,.396,-0.1,14.4,0.6,0.5,1.1,.062,-3.3,0.8,-2.5,8.5,16.0,12.2,5.0,0.8,6.0,12.8
Derrick Coleman,PF,32,Derrick Coleman,74,2347,18.9,.541,.144,.385,1.8,25.2,2.7,3.8,6.5,.133,-0.2,1.3,1.1,6.1,23.8,15.1,13.5,0.7,3.8,13.1
Bimbo Coles,PG,31,Bimbo Coles,80,1924,12.9,.494,.064,.171,-0.2,17.4,1.8,0.5,2.3,.058,-0.6,-1.8,-2.4,1.7,8.1,4.9,24.6,1.6,0.4,13.6
Marty Conlon,C,32,Marty Conlon,3,9,9.6,.500,.000,.000,0.0,9.9,0.0,0.0,0.0,.060,-3.9,-6.5,-10.3,12.0,12.8,12.4,0.0,0.0,0.0,0.0
Tyrone Corbin,SF,37,Tyrone Corbin,54,941,7.9,.415,.178,.158,-0.1,13.0,-0.1,1.1,0.9,.048,-3.4,0.8,-2.6,4.4,13.9,9.1,8.7,1.8,0.3,9.9
Chris Crawford,PF,24,Chris Crawford,55,668,11.9,.476,.118,.354,-0.2,20.0,0.4,0.2,0.6,.043,-1.6,-1.8,-3.4,8.4,7.9,8.1,8.0,1.3,1.6,12.3
Austin Croshere,PF,24,Austin Croshere,81,1885,16.7,.553,.266,.354,1.3,21.1,2.8,2.6,5.4,.138,0.3,0.5,0.8,8.3,21.8,15.3,7.6,1.2,2.1,13.8
John Crotty,PG,30,John Crotty,69,937,12.5,.557,.319,.371,-0.2,16.2,1.5,0.4,1.9,.099,0.0,-2.7,-2.7,2.1,7.2,4.6,20.9,1.4,0.4,15.6
Terry Cummings,PF,38,Terry Cummings,22,398,14.0,.474,.000,.220,-0.2,23.4,0.2,0.3,0.4,.049,-2.2,-1.7,-3.9,11.2,17.4,14.1,9.3,1.6,1.4,12.2
Vonteego Cummings,PG,23,Vonteego Cummings,75,1793,12.9,.484,.231,.258,-0.1,20.2,0.7,0.7,1.3,.036,-0.6,-1.6,-2.2,3.1,7.9,5.4,22.6,2.6,0.5,15.3
Bill Curley,SF-PF,27,Bill Curley,28,309,6.5,.481,.015,.368,-0.3,13.7,-0.1,0.2,0.0,.003,-4.9,-0.8,-5.7,6.0,11.6,8.6,6.8,2.1,0.9,21.0
Bill Curley,PF,27,Bill Curley,4,50,5.2,.545,.000,.000,-0.1,13.2,0.0,0.0,0.0,-0.006,-5.2,-3.0,-8.1,9.2,8.8,9.0,0.0,2.0,0.0,26.7
Bill Curley,SF,27,Bill Curley,24,259,6.8,.471,.018,.439,-0.2,13.8,-0.1,0.1,0.0,.005,-4.9,-0.3,-5.2,5.4,12.1,8.5,8.1,2.1,1.1,20.0
Dell Curry,SG,35,Dell Curry,67,1095,14.9,.542,.533,.070,0.2,20.5,1.6,0.6,2.2,.098,1.8,-3.2,-1.4,1.1,9.4,5.1,14.1,1.5,0.6,7.9
Michael Curry,SG,31,Michael Curry,82,1611,8.6,.559,.013,.443,-0.8,14.3,1.6,0.5,2.0,.060,-2.1,-1.9,-4.0,1.5,6.0,3.7,8.3,1.0,0.2,13.9
Erick Dampier,C,24,Erick Dampier,21,495,9.6,.427,.000,.295,-0.5,19.1,-0.3,0.3,-0.1,-0.006,-4.8,-1.3,-6.1,9.6,19.5,14.2,6.2,0.8,2.1,12.9
Antonio Daniels,SG,24,Antonio Daniels,68,1195,15.2,.541,.192,.294,0.6,17.2,1.9,1.7,3.6,.144,0.6,-0.5,0.1,1.6,6.4,4.1,24.4,2.4,0.3,13.0
Kornél Dávid,SF,28,Kornél Dávid,32,474,10.7,.493,.019,.357,-0.5,20.7,-0.1,0.4,0.3,.033,-4.4,-1.5,-5.9,6.3,13.8,10.0,7.0,1.9,0.5,15.4
Kornél Dávid,SF,28,Kornél Dávid,26,443,10.2,.492,.020,.351,-0.5,20.9,-0.1,0.4,0.2,.025,-4.6,-1.9,-6.5,5.7,13.7,9.6,7.1,1.6,0.3,15.4
Kornél Dávid,SF,28,Kornél Dávid,6,31,16.9,.511,.000,.444,0.0,17.9,0.0,0.1,0.1,.154,-1.0,3.8,2.8,14.2,14.6,14.4,5.2,6.5,2.3,15.7
Antonio Davis,C,31,Antonio Davis,79,2479,15.1,.520,.000,.521,0.6,17.8,3.5,2.6,6.1,.118,-1.4,0.3,-1.1,10.3,21.5,15.7,6.7,0.8,2.8,12.1
Baron Davis,PG,20,Baron Davis,82,1523,12.9,.486,.256,.353,0.3,18.9,-0.1,2.2,2.1,.065,-1.1,0.0,-1.1,3.6,8.4,6.1,32.6,3.3,0.9,21.9
Ben Davis,PF,27,Ben Davis,5,22,8.5,.333,.000,.000,0.0,18.0,-0.1,0.1,0.0,-0.033,-8.3,4.2,-4.1,15.5,29.8,22.8,13.2,2.3,3.3,33.3
,,,,,,,,,,,,,,,,,,,,,,,,,
Dale Davis,C,30,Dale Davis,74,2127,17.4,.537,.000,.337,2.0,16.7,3.8,3.3,7.1,.161,-0.1,1.7,1.6,14.0,24.0,19.2,4.8,1.3,2.9,11.6
Emanual Davis,PG,31,Emanual Davis,54,701,10.2,.458,.468,.173,-0.1,17.7,-0.3,0.8,0.5,.037,-2.5,-0.2,-2.7,2.3,13.4,7.8,14.9,2.8,0.5,15.7
Hubert Davis,PG,29,Hubert Davis,79,1817,10.8,.585,.360,.166,-0.1,13.8,2.5,0.0,2.5,.067,0.1,-2.4,-2.3,1.0,6.9,4.0,11.2,0.7,0.1,12.3
Mark Davis,SF,26,Mark Davis,23,464,9.8,.453,.015,.343,-0.2,17.9,-0.4,0.3,-0.1,-0.012,-3.9,0.1,-3.8,6.6,12.8,9.5,12.8,2.7,0.6,20.2
Ricky Davis,SG,20,Ricky Davis,48,570,15.3,.542,.021,.273,0.1,20.1,0.3,0.8,1.1,.092,-1.3,0.3,-1.0,5.9,10.4,8.2,18.9,2.7,1.0,18.0
Todd Day,SG,30,Todd Day,58,941,13.2,.524,.500,.327,0.6,20.0,0.9,1.6,2.5,.125,0.2,0.3,0.5,3.7,11.4,7.6,10.7,2.4,1.7,11.7
Andrew DeClercq,C,26,Andrew DeClercq,82,1831,11.4,.530,.000,.361,0.4,14.8,0.6,2.3,2.9,.077,-2.7,1.5,-1.1,9.4,17.5,13.4,5.1,1.7,2.6,17.4
Vinny Del Negro,PG,33,Vinny Del Negro,67,1211,11.7,.510,.074,.120,-0.5,14.3,1.3,0.2,1.5,.061,-1.2,-2.2,-3.5,0.9,9.4,5.2,19.6,1.5,0.0,12.3
