Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Tony Delk,Kings,1999-2000,REG,46,12.19,49.82,15.77,20.07,0.36,1.08,0.72,0.265,0.417,0.432,0.607,0.000,0.000,0.000
Steve Nash,Mavericks,1999-2000,REG,56,31.96,34.44,13.77,10.74,5.51,3.58,0.00,0.405,0.488,0.480,0.718,0.300,0.538,0.000
Todd Fuller,Hornets,1999-2000,REG,41,0.00,29.51,20.49,50.00,0.00,0.00,0.00,0.000,0.306,0.280,0.541,0.000,0.000,0.000
Vitaly Potapenko,Celtics,1999-2000,REG,79,0.00,38.54,29.11,32.20,0.16,0.00,0.00,0.000,0.498,0.441,0.556,0.000,0.000,0.000
Erick Dampier,Warriors,1999-2000,REG,21,0.00,30.64,25.43,43.93,0.00,0.00,0.00,0.000,0.245,0.273,0.592,0.000,0.000,0.000
Samaki Walker,Spurs,1999-2000,REG,71,0.00,39.34,24.92,35.74,0.00,0.00,0.00,0.000,0.333,0.368,0.633,0.000,0.000,0.000
Kerry Kittles,Nets,1999-2000,REG,62,27.22,35.53,8.31,21.78,4.58,2.58,0.00,0.395,0.359,0.328,0.664,0.438,0.389,0.000
Lorenzen Wright,Hawks,1999-2000,REG,75,0.28,31.86,21.88,45.43,0.00,0.28,0.28,0.000,0.357,0.430,0.634,0.000,1.000,0.000
Antoine Walker,Celtics,1999-2000,REG,82,15.01,12.28,22.44,46.48,1.79,1.99,0.00,0.243,0.276,0.355,0.577,0.407,0.233,0.000
Ray Allen,Bucks,1999-2000,REG,82,19.49,36.36,13.75,21.12,4.39,4.04,0.85,0.425,0.407,0.454,0.584,0.435,0.474,0.000
Stephon Marbury,Nets,1999-2000,REG,74,15.64,36.37,10.10,36.07,0.30,1.14,0.38,0.296,0.384,0.444,0.547,0.250,0.267,0.000
Shareef Abdur-Rahim,Grizzlies,1999-2000,REG,82,3.13,33.99,21.46,37.04,2.58,1.64,0.16,0.225,0.366,0.394,0.630,0.394,0.333,0.000
Marcus Camby,Knicks,1999-2000,REG,59,0.00,17.62,16.99,64.97,0.00,0.00,0.42,0.000,0.361,0.300,0.559,0.000,0.000,0.500
Allen Iverson,76ers,1999-2000,REG,70,12.52,41.55,15.18,28.27,0.75,1.73,0.00,0.313,0.364,0.202,0.665,0.462,0.467,0.000
Scottie Pippen,Trail Blazers,1999-2000,REG,82,21.28,30.93,6.28,32.33,4.77,4.42,0.00,0.290,0.421,0.222,0.644,0.439,0.368,0.000
Bryon Russell,Jazz,1999-2000,REG,82,19.58,31.95,6.89,32.28,5.69,3.28,0.33,0.408,0.360,0.270,0.617,0.308,0.500,0.000
Derrick Coleman,Hornets,1999-2000,REG,74,12.67,42.29,19.10,24.21,0.61,1.12,0.00,0.363,0.384,0.369,0.705,0.333,0.364,0.000
Oliver Miller,Suns,1999-2000,REG,50,0.00,10.30,19.31,70.39,0.00,0.00,0.00,0.000,0.292,0.378,0.689,0.000,0.000,0.000
Don MacLean,Suns,1999-2000,REG,16,6.12,53.06,12.24,22.45,4.08,2.04,0.00,0.667,0.308,0.500,0.455,0.000,0.000,0.000
John Salley,Lakers,1999-2000,REG,45,0.00,34.78,26.09,39.13,0.00,0.00,0.00,0.000,0.292,0.222,0.519,0.000,0.000,0.000
Donyell Marshall,Warriors,1999-2000,REG,64,11.90,33.57,15.83,34.17,2.62,1.90,0.00,0.340,0.312,0.256,0.557,0.364,0.438,0.000
Elden Campbell,Hornets,1999-2000,REG,78,0.60,35.10,30.40,33.78,0.12,0.00,0.00,0.000,0.351,0.401,0.596,0.000,0.000,0.000
A.C. Green,Lakers,1999-2000,REG,82,0.52,50.90,12.40,35.66,0.00,0.26,0.26,0.500,0.396,0.417,0.536,0.000,0.000,0.000
Loy Vaught,Pistons,1999-2000,REG,43,2.25,60.67,10.11,25.84,1.12,0.00,0.00,0.000,0.333,0.333,0.478,0.000,0.000,0.000
Corie Blount,Suns,1999-2000,REG,38,2.25,19.10,14.61,64.04,0.00,0.00,0.00,0.000,0.353,0.231,0.614,0.000,0.000,0.000
Rodney Rogers,Suns,1999-2000,REG,82,23.04,18.73,12.60,39.50,4.09,1.93,0.11,0.448,0.364,0.351,0.624,0.444,0.294,0.000
Stanley Roberts,76ers,1999-2000,REG,5,6.25,0.00,62.50,31.25,0.00,0.00,0.00,0.000,0.000,0.200,0.600,0.000,0.000,0.000
Larry Johnson,Knicks,1999-2000,REG,70,14.42,16.41,17.33,39.88,8.44,3.53,0.00,0.330,0.336,0.292,0.596,0.364,0.304,0.000
Ervin Johnson,Bucks,1999-2000,REG,80,0.00,11.83,14.70,73.12,0.00,0.36,0.00,0.000,0.242,0.317,0.603,0.000,0.000,0.000
Malik Sealy,Timberwolves,1999-2000,REG,82,1.67,58.59,9.49,27.44,1.79,0.90,0.13,0.308,0.455,0.392,0.579,0.214,0.429,0.000
Haywoode Workman,"Bucks, Raptors",1999-2000,REG,36,31.11,32.22,4.44,15.56,4.44,12.22,0.00,0.286,0.345,0.250,0.429,0.000,0.545,0.000
Dale Davis,Pacers,1999-2000,REG,74,0.00,22.59,24.42,52.99,0.00,0.00,0.00,0.000,0.338,0.367,0.633,0.000,0.000,0.000
Chris Mullin,Pacers,1999-2000,REG,47,41.18,22.46,5.88,12.83,6.95,10.70,0.00,0.390,0.357,0.364,0.667,0.308,0.550,0.000
Bimbo Coles,Hawks,1999-2000,REG,80,4.78,62.11,14.17,17.46,0.49,0.33,0.66,0.241,0.451,0.407,0.594,0.000,0.500,0.000
Otis Thorpe,Heat,1999-2000,REG,51,0.82,41.56,23.46,33.74,0.00,0.00,0.41,0.000,0.436,0.491,0.646,0.000,0.000,0.000
Tim Hardaway,Heat,1999-2000,REG,52,34.80,34.01,11.76,14.26,3.29,1.72,0.16,0.365,0.387,0.320,0.484,0.333,0.545,0.000
Tyrone Corbin,Kings,1999-2000,REG,54,15.79,53.04,7.69,21.46,1.21,0.81,0.00,0.205,0.351,0.211,0.528,0.333,0.500,0.000
Charles Oakley,Raptors,1999-2000,REG,80,6.43,82.50,2.14,8.04,0.54,0.36,0.00,0.306,0.433,0.250,0.378,0.667,0.500,0.000
Kevin Willis,Raptors,1999-2000,REG,79,0.00,42.36,21.09,36.03,0.00,0.18,0.35,0.000,0.311,0.350,0.576,0.000,1.000,0.000
Charles Barkley,Rockets,1999-2000,REG,20,7.66,35.59,10.36,42.34,0.90,3.15,0.00,0.176,0.316,0.261,0.734,0.500,0.286,0.000
Eric Murdock,Clippers,1999-2000,REG,40,19.02,27.80,20.00,31.71,0.49,0.49,0.49,0.410,0.263,0.366,0.508,0.000,0.000,0.000
Mitch Richmond,Wizards,1999-2000,REG,74,18.68,49.09,9.82,18.21,1.72,2.48,0.00,0.367,0.410,0.330,0.576,0.556,0.385,0.000
Will Perdue,Bulls,1999-2000,REG,67,0.00,11.31,17.86,70.83,0.00,0.00,0.00,0.000,0.053,0.100,0.462,0.000,0.000,0.000
Glen Rice,Lakers,1999-2000,REG,80,19.29,47.14,15.61,14.29,2.35,1.33,0.00,0.376,0.435,0.353,0.614,0.304,0.154,0.000
Rex Walters,Heat,1999-2000,REG,33,16.48,42.86,15.38,19.78,3.30,2.20,0.00,0.200,0.359,0.357,0.778,0.333,0.500,0.000
Mark West,Suns,1999-2000,REG,22,0.00,8.33,33.33,58.33,0.00,0.00,0.00,0.000,0.000,0.000,0.714,0.000,0.000,0.000
B.J. Armstrong,Bulls,1999-2000,REG,27,13.44,62.37,12.90,9.14,1.61,0.54,0.00,0.480,0.431,0.458,0.529,0.333,0.000,0.000
David Wingate,Knicks,1999-2000,REG,6,0.00,55.56,11.11,33.33,0.00,0.00,0.00,0.000,0.000,0.000,0.333,0.000,0.000,0.000
Hersey Hawkins,Bulls,1999-2000,REG,61,30.67,29.07,9.87,23.47,4.00,2.93,0.00,0.391,0.358,0.351,0.591,0.267,0.545,0.000
David Robinson,Spurs,1999-2000,REG,80,0.10,42.77,15.91,41.13,0.10,0.00,0.00,0.000,0.424,0.305,0.686,0.000,0.000,0.000
Tony Massenburg,Rockets,1999-2000,REG,10,0.00,30.56,38.89,30.56,0.00,0.00,0.00,0.000,0.455,0.286,0.636,0.000,0.000,0.000
Shawn Bradley,Mavericks,1999-2000,REG,77,0.54,31.35,28.83,38.92,0.00,0.18,0.18,0.333,0.425,0.413,0.579,0.000,0.000,0.000
Matt Geiger,76ers,1999-2000,REG,65,0.51,46.86,20.54,31.92,0.00,0.00,0.17,0.000,0.373,0.331,0.622,0.000,0.000,0.000
Jerome Kersey,Spurs,1999-2000,REG,72,2.26,71.75,6.21,19.21,0.28,0.00,0.28,0.125,0.421,0.136,0.515,0.000,0.000,0.000
Damon Stoudamire,Trail Blazers,1999-2000,REG,78,19.13,44.41,10.07,21.81,3.02,1.45,0.11,0.374,0.428,0.378,0.523,0.370,0.462,0.000
Jim Jackson,Hawks,1999-2000,REG,79,18.06,52.79,9.72,13.20,2.59,3.32,0.32,0.350,0.402,0.333,0.546,0.531,0.512,0.000
Randy Brown,Bulls,1999-2000,REG,59,1.15,68.97,6.44,23.22,0.00,0.00,0.23,0.600,0.343,0.071,0.485,0.000,0.000,0.000
Rasheed Wallace,Trail Blazers,1999-2000,REG,81,4.02,42.97,18.37,33.88,0.10,0.38,0.29,0.190,0.441,0.458,0.701,0.000,0.000,0.000
Bryant Reeves,Grizzlies,1999-2000,REG,69,0.53,37.19,30.25,31.85,0.00,0.00,0.18,0.000,0.335,0.382,0.654,0.000,0.000,0.000
Greg Ostertag,Jazz,1999-2000,REG,81,0.37,6.37,16.85,76.40,0.00,0.00,0.00,0.000,0.294,0.156,0.549,0.000,0.000,0.000
Eric Snow,76ers,1999-2000,REG,82,6.87,46.57,22.61,23.28,0.34,0.34,0.00,0.220,0.417,0.341,0.604,1.000,0.000,0.000
Cory Alexander,Nuggets,1999-2000,REG,29,29.59,29.59,8.16,26.53,2.04,4.08,0.00,0.276,0.172,0.250,0.462,0.500,0.000,0.000
Corliss Williamson,Kings,1999-2000,REG,76,0.00,21.38,31.67,46.95,0.00,0.00,0.00,0.000,0.346,0.411,0.630,0.000,0.000,0.000
Gary Trent,Mavericks,1999-2000,REG,11,1.41,36.62,29.58,32.39,0.00,0.00,0.00,0.000,0.404,0.381,0.717,0.000,0.000,0.000
Arvydas Sabonis,Trail Blazers,1999-2000,REG,66,3.01,39.30,23.24,34.28,0.00,0.00,0.17,0.389,0.430,0.439,0.649,0.000,0.000,0.000
Michael Finley,Mavericks,1999-2000,REG,82,10.02,47.00,18.83,19.07,1.71,3.06,0.31,0.366,0.420,0.386,0.663,0.536,0.460,0.200
Chris Carr,"Warriors, Bulls",1999-2000,REG,57,17.94,41.94,17.74,19.76,1.41,1.21,0.00,0.315,0.361,0.409,0.541,0.429,0.167,0.000
Mario Bennett,Clippers,1999-2000,REG,1,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Jerry Stackhouse,Pistons,1999-2000,REG,82,12.99,35.59,6.98,37.53,2.90,3.87,0.14,0.239,0.373,0.297,0.578,0.286,0.464,0.000
Kevin Garnett,Timberwolves,1999-2000,REG,81,4.59,51.18,21.43,22.08,0.39,0.33,0.00,0.400,0.435,0.480,0.688,0.167,0.200,0.000
Mark Davis,Warriors,1999-2000,REG,23,1.46,24.09,21.90,52.55,0.00,0.00,0.00,0.000,0.273,0.233,0.556,0.000,0.000,0.000
Kurt Thomas,Knicks,1999-2000,REG,80,0.37,42.62,23.55,33.27,0.00,0.19,0.00,0.500,0.439,0.492,0.601,0.000,0.000,0.000
Voshon Lenard,Heat,1999-2000,REG,53,26.61,37.68,8.93,12.86,6.61,7.32,0.00,0.376,0.360,0.320,0.653,0.459,0.390,0.000
Brent Barry,SuperSonics,1999-2000,REG,80,43.42,14.85,8.63,20.37,7.07,5.37,0.28,0.407,0.410,0.295,0.708,0.520,0.342,0.000
Fred Hoiberg,Bulls,1999-2000,REG,31,37.83,31.74,4.35,23.04,2.61,0.43,0.00,0.333,0.315,0.100,0.623,0.500,0.000,0.000
Travis Best,Pacers,1999-2000,REG,82,13.90,49.20,9.27,24.96,0.89,1.78,0.00,0.333,0.464,0.404,0.621,0.600,0.600,0.000
Eldridge Recasner,Hornets,1999-2000,REG,7,57.14,42.86,0.00,0.00,0.00,0.00,0.00,0.250,0.667,0.000,0.000,0.000,0.000,0.000
Sam Mack,Warriors,1999-2000,REG,23,36.07,27.87,4.10,15.57,8.20,8.20,0.00,0.295,0.235,0.200,0.368,0.500,0.300,0.000
Joe Smith,Timberwolves,1999-2000,REG,78,0.16,47.67,24.40,27.77,0.00,0.00,0.00,1.000,0.424,0.382,0.601,0.000,0.000,0.000
Andrew DeClercq,Cavaliers,1999-2000,REG,82,0.00,13.77,22.80,63.43,0.00,0.00,0.00,0.000,0.295,0.356,0.609,0.000,0.000,0.000
Don Reid,"Pistons, Wizards",1999-2000,REG,38,0.00,12.50,25.00,62.50,0.00,0.00,0.00,0.000,0.357,0.393,0.629,0.000,0.000,0.000
Theo Ratliff,76ers,1999-2000,REG,57,0.00,28.72,28.51,42.57,0.20,0.00,0.00,0.000,0.326,0.350,0.722,1.000,0.000,0.000
Michael Curry,Pistons,1999-2000,REG,82,1.06,61.90,4.50,32.28,0.00,0.00,0.26,0.250,0.415,0.588,0.607,0.000,0.000,0.000
Cherokee Parks,Grizzlies,1999-2000,REG,55,0.69,53.79,9.66,35.86,0.00,0.00,0.00,0.000,0.410,0.429,0.654,0.000,0.000,0.000
Antonio McDyess,Nuggets,1999-2000,REG,81,0.17,44.59,17.59,37.57,0.00,0.00,0.08,0.000,0.398,0.446,0.668,0.000,0.000,0.000
Donny Marshall,Cavaliers,1999-2000,REG,6,18.18,27.27,0.00,45.45,0.00,9.09,0.00,0.000,0.333,0.000,0.400,0.000,0.000,0.000
Bob Sura,Cavaliers,1999-2000,REG,73,34.11,15.09,5.89,38.28,2.21,4.29,0.12,0.378,0.293,0.354,0.580,0.333,0.314,0.000
John Amaechi,Magic,1999-2000,REG,80,0.71,45.71,20.86,32.57,0.14,0.00,0.00,0.200,0.409,0.356,0.535,0.000,0.000,0.000
Jason Caffey,Warriors,1999-2000,REG,71,0.15,22.67,27.70,49.33,0.00,0.00,0.15,0.000,0.320,0.353,0.625,0.000,0.000,0.000
Eric Williams,Celtics,1999-2000,REG,68,4.66,27.72,20.98,32.64,6.48,7.51,0.00,0.222,0.421,0.333,0.540,0.280,0.483,0.000
Thomas Hamilton,Rockets,1999-2000,REG,22,0.00,6.33,35.44,58.23,0.00,0.00,0.00,0.000,0.200,0.179,0.630,0.000,0.000,0.000
Reggie Jordan,Wizards,1999-2000,REG,35,1.89,30.19,11.32,56.60,0.00,0.00,0.00,0.000,0.188,0.333,0.400,0.000,0.000,0.000
Alan Henderson,Hawks,1999-2000,REG,82,0.86,35.38,19.03,44.52,0.00,0.22,0.00,0.125,0.334,0.311,0.635,0.000,0.000,0.000
Matt Bullard,Rockets,1999-2000,REG,56,43.53,35.88,5.88,6.18,3.53,5.00,0.00,0.439,0.377,0.300,0.381,0.250,0.647,0.000
Jamal Mashburn,Heat,1999-2000,REG,76,13.99,41.71,16.06,18.22,4.58,5.44,0.00,0.352,0.422,0.376,0.611,0.566,0.397,0.000
Jon Barry,Kings,1999-2000,REG,62,31.79,26.01,7.80,21.97,3.18,9.25,0.00,0.418,0.444,0.259,0.645,0.455,0.438,0.000
Jason Kidd,Suns,1999-2000,REG,67,14.97,45.85,11.23,24.56,1.52,1.75,0.12,0.336,0.347,0.344,0.605,0.462,0.333,0.000
J.R. Reid,Bucks,1999-2000,REG,34,4.72,61.42,18.90,14.17,0.79,0.00,0.00,0.167,0.487,0.375,0.278,0.000,0.000,0.000
Popeye Jones,Nuggets,1999-2000,REG,39,2.88,44.23,21.15,31.73,0.00,0.00,0.00,0.667,0.391,0.455,0.424,0.000,0.000,0.000
Howard Eisley,Jazz,1999-2000,REG,82,20.30,52.00,9.78,14.52,2.37,1.04,0.00,0.365,0.427,0.348,0.520,0.375,0.286,0.000
Andrew Lang,Knicks,1999-2000,REG,18,0.00,50.00,23.44,26.56,0.00,0.00,0.00,0.000,0.438,0.333,0.529,0.000,0.000,0.000
Chuck Person,SuperSonics,1999-2000,REG,37,68.29,9.76,8.13,4.88,2.44,5.69,0.81,0.238,0.417,0.300,0.833,0.000,0.571,0.000
Vin Baker,SuperSonics,1999-2000,REG,79,0.80,42.25,22.50,34.46,0.00,0.00,0.00,0.333,0.371,0.386,0.607,0.000,0.000,0.000
Bo Outlaw,Magic,1999-2000,REG,82,0.59,10.91,16.22,71.98,0.00,0.00,0.29,0.000,0.270,0.309,0.725,0.000,0.000,0.000
Lucious Harris,Nets,1999-2000,REG,77,17.49,46.65,7.13,21.60,5.40,1.73,0.00,0.309,0.431,0.394,0.550,0.400,0.250,0.000
Wesley Person,Cavaliers,1999-2000,REG,79,28.90,40.83,8.26,12.69,2.60,6.73,0.00,0.402,0.390,0.407,0.578,0.529,0.477,0.000
Pervis Ellison,Celtics,1999-2000,REG,30,0.00,18.60,18.60,62.79,0.00,0.00,0.00,0.000,0.375,0.500,0.444,0.000,0.000,0.000
Lamond Murray,Cavaliers,1999-2000,REG,74,8.83,47.20,7.56,31.60,1.28,3.53,0.00,0.356,0.385,0.377,0.606,0.308,0.417,0.000
Zan Tabak,Pacers,1999-2000,REG,18,0.00,32.35,26.47,41.18,0.00,0.00,0.00,0.000,0.364,0.111,0.786,0.000,0.000,0.000
Juwan Howard,Wizards,1999-2000,REG,82,0.54,49.82,26.17,23.38,0.00,0.00,0.09,0.000,0.400,0.462,0.595,0.000,0.000,0.000
Carlos Rogers,Rockets,1999-2000,REG,53,1.85,20.06,15.12,60.49,1.54,0.93,0.00,0.167,0.231,0.367,0.694,0.000,0.000,0.000
Pete Chilcutt,"Jazz, Clippers, Cavaliers",1999-2000,REG,56,17.32,54.33,7.87,17.32,1.57,1.57,0.00,0.182,0.435,0.400,0.591,0.000,1.000,0.000
Shawn Kemp,Cavaliers,1999-2000,REG,82,0.43,36.72,16.55,46.21,0.00,0.00,0.09,0.400,0.354,0.240,0.532,0.000,0.000,0.000
Sherman Douglas,Nets,1999-2000,REG,20,17.78,38.89,7.78,35.56,0.00,0.00,0.00,0.313,0.514,0.286,0.625,0.000,0.000,0.000
Chris Gatling,"Magic, Nuggets",1999-2000,REG,85,1.75,29.80,23.32,38.15,4.99,2.00,0.00,0.214,0.356,0.353,0.641,0.250,0.313,0.000
Avery Johnson,Spurs,1999-2000,REG,82,0.59,42.47,16.82,39.53,0.47,0.00,0.12,0.200,0.413,0.371,0.592,0.000,0.000,0.000
Sam Mitchell,Timberwolves,1999-2000,REG,66,4.26,65.43,13.56,14.89,1.06,0.80,0.00,0.500,0.402,0.412,0.679,0.250,0.333,0.000
Shaquille O'Neal,Lakers,1999-2000,REG,79,0.06,12.25,41.86,45.83,0.00,0.00,0.00,0.000,0.338,0.453,0.748,0.000,0.000,0.000
Derek Strong,Magic,1999-2000,REG,20,6.25,50.00,8.33,33.33,2.08,0.00,0.00,0.333,0.333,0.000,0.750,0.000,0.000,0.000
Sean Rooks,Mavericks,1999-2000,REG,70,0.00,41.70,23.67,34.63,0.00,0.00,0.00,0.000,0.356,0.373,0.561,0.000,0.000,0.000
Reggie Miller,Pacers,1999-2000,REG,81,23.63,40.63,5.86,14.79,5.28,9.80,0.00,0.370,0.430,0.279,0.662,0.491,0.461,0.000
Rod Strickland,Wizards,1999-2000,REG,69,2.49,48.95,18.50,29.79,0.00,0.26,0.00,0.053,0.397,0.326,0.581,0.000,0.000,0.000
Toni Kukoc,"Bulls, 76ers",1999-2000,REG,56,19.23,35.58,15.80,25.69,2.20,1.51,0.00,0.257,0.382,0.365,0.604,0.188,0.364,0.000
Elliot Perry,Nets,1999-2000,REG,60,11.56,63.27,6.46,17.35,0.68,0.68,0.00,0.294,0.414,0.474,0.608,0.000,0.500,0.000
Calbert Cheaney,Celtics,1999-2000,REG,67,7.33,53.85,11.36,15.38,9.89,2.20,0.00,0.250,0.429,0.387,0.667,0.333,0.500,0.000
Kendall Gill,Nets,1999-2000,REG,76,6.28,54.50,6.90,30.44,0.73,1.15,0.00,0.283,0.361,0.227,0.595,0.143,0.182,0.000
Eric Montross,Pistons,1999-2000,REG,51,0.00,60.00,21.82,18.18,0.00,0.00,0.00,0.000,0.333,0.167,0.400,0.000,0.000,0.000
Isaiah Rider,Hawks,1999-2000,REG,60,16.14,55.41,12.13,15.67,0.37,0.28,0.00,0.306,0.404,0.362,0.631,0.500,0.333,0.000
Terry Mills,Pistons,1999-2000,REG,82,42.83,37.30,4.10,9.02,3.48,3.28,0.00,0.373,0.478,0.400,0.545,0.529,0.500,0.000
Charlie Ward,Knicks,1999-2000,REG,72,42.51,16.33,5.82,19.24,6.94,7.38,1.79,0.400,0.370,0.269,0.616,0.355,0.424,0.125
Derrick McKey,Pacers,1999-2000,REG,31,12.96,36.11,19.44,23.15,2.78,5.56,0.00,0.429,0.385,0.190,0.560,0.667,0.333,0.000
Rex Chapman,Suns,1999-2000,REG,52,21.56,44.69,9.06,8.75,5.00,10.63,0.31,0.304,0.371,0.414,0.679,0.313,0.412,0.000
Christian Laettner,Pistons,1999-2000,REG,82,2.62,43.70,11.49,41.82,0.37,0.00,0.00,0.286,0.417,0.359,0.576,0.333,0.000,0.000
Clifford Robinson,Suns,1999-2000,REG,80,22.07,27.85,21.54,22.85,2.71,2.98,0.00,0.337,0.456,0.378,0.670,0.548,0.441,0.000
Chucky Brown,"Spurs, Hornets",1999-2000,REG,63,2.13,76.52,5.79,14.63,0.30,0.61,0.00,0.286,0.418,0.421,0.688,0.000,0.000,0.000
Anfernee Hardaway,Suns,1999-2000,REG,60,11.03,39.47,16.92,30.95,1.00,0.63,0.00,0.330,0.422,0.400,0.644,0.250,0.200,0.000
Darrell Armstrong,Magic,1999-2000,REG,82,31.72,35.84,7.51,20.64,1.97,2.14,0.18,0.344,0.456,0.381,0.571,0.364,0.292,0.000
Mark Jackson,Pacers,1999-2000,REG,81,35.61,15.09,23.51,22.63,1.40,1.58,0.18,0.404,0.302,0.425,0.574,0.625,0.222,0.000
Terry Porter,Spurs,1999-2000,REG,68,31.10,29.81,5.83,19.87,5.83,7.34,0.22,0.444,0.355,0.333,0.641,0.370,0.471,0.000
Dana Barros,Celtics,1999-2000,REG,72,29.66,47.36,5.75,13.79,2.30,0.92,0.23,0.411,0.466,0.280,0.567,0.300,0.750,0.000
Tom Gugliotta,Suns,1999-2000,REG,54,0.78,53.02,10.85,34.88,0.00,0.16,0.31,0.000,0.415,0.414,0.613,0.000,1.000,0.000
Danny Manning,Bucks,1999-2000,REG,72,0.29,52.51,19.76,26.55,0.29,0.29,0.29,0.000,0.326,0.448,0.667,0.000,1.000,0.000
Anthony Peeler,Timberwolves,1999-2000,REG,82,23.59,42.76,5.38,16.69,7.31,4.28,0.00,0.322,0.452,0.462,0.603,0.340,0.387,0.000
Greg Foster,SuperSonics,1999-2000,REG,60,4.91,80.80,7.14,5.80,0.89,0.45,0.00,0.091,0.409,0.375,0.615,1.000,0.000,0.000
John Starks,"Warriors, Bulls",1999-2000,REG,37,23.25,53.69,5.90,8.86,6.46,1.85,0.00,0.310,0.381,0.250,0.521,0.486,0.300,0.000
John Stockton,Jazz,1999-2000,REG,82,15.72,42.62,9.66,31.03,0.69,0.28,0.00,0.351,0.540,0.314,0.582,0.400,0.500,0.000
Mookie Blaylock,Warriors,1999-2000,REG,73,29.03,44.44,6.81,13.14,2.87,3.46,0.24,0.342,0.384,0.263,0.636,0.375,0.241,0.000
Glenn Robinson,Bucks,1999-2000,REG,81,10.61,56.88,12.80,14.10,3.70,1.85,0.07,0.368,0.478,0.481,0.568,0.407,0.259,0.000
Alonzo Mourning,Heat,1999-2000,REG,79,0.34,42.74,25.17,31.76,0.00,0.00,0.00,0.000,0.443,0.490,0.750,0.000,0.000,0.000
Rick Fox,Lakers,1999-2000,REG,82,25.70,35.14,9.44,19.08,4.62,6.02,0.00,0.359,0.377,0.426,0.642,0.261,0.233,0.000
Anthony Miller,Rockets,1999-2000,REG,35,0.00,5.15,13.40,81.44,0.00,0.00,0.00,0.000,0.400,0.154,0.608,0.000,0.000,0.000
Armen Gilliam,Jazz,1999-2000,REG,50,0.33,43.61,31.48,24.59,0.00,0.00,0.00,0.000,0.421,0.438,0.467,0.000,0.000,0.000
Lindsey Hunter,Pistons,1999-2000,REG,82,31.95,28.81,8.18,19.39,5.27,6.39,0.00,0.407,0.401,0.342,0.480,0.596,0.421,0.000
Scott Williams,Bucks,1999-2000,REG,68,0.00,42.96,16.90,40.14,0.00,0.00,0.00,0.000,0.393,0.431,0.643,0.000,0.000,0.000
Felton Spencer,Spurs,1999-2000,REG,25,0.00,18.18,27.27,54.55,0.00,0.00,0.00,0.000,0.500,0.222,0.556,0.000,0.000,0.000
Stacey Augmon,Trail Blazers,1999-2000,REG,58,0.57,40.57,16.00,42.29,0.00,0.00,0.57,0.000,0.352,0.357,0.649,0.000,0.000,0.000
Allan Houston,Knicks,1999-2000,REG,82,12.75,58.22,8.97,13.85,3.15,2.83,0.24,0.444,0.504,0.474,0.460,0.425,0.472,0.000
Johnny Newman,Nets,1999-2000,REG,82,19.10,32.91,6.58,30.18,8.19,2.89,0.16,0.403,0.405,0.268,0.596,0.333,0.389,0.000
Horace Grant,SuperSonics,1999-2000,REG,76,0.50,71.62,8.01,19.70,0.17,0.00,0.00,0.000,0.415,0.354,0.602,0.000,0.000,0.000
Michael Cage,Nets,1999-2000,REG,19,0.00,16.67,4.17,79.17,0.00,0.00,0.00,0.000,0.750,0.000,0.474,0.000,0.000,0.000
Brian Grant,Trail Blazers,1999-2000,REG,63,0.28,29.55,21.31,48.58,0.00,0.00,0.28,1.000,0.385,0.413,0.591,0.000,0.000,0.000
Grant Hill,Pistons,1999-2000,REG,74,5.91,47.12,9.28,36.71,0.42,0.42,0.14,0.357,0.415,0.356,0.646,0.500,0.167,0.000
Karl Malone,Jazz,1999-2000,REG,82,0.54,55.89,9.82,33.74,0.00,0.00,0.00,0.250,0.433,0.393,0.675,0.000,0.000,0.000
Sean Elliott,Spurs,1999-2000,REG,19,13.21,30.19,11.32,23.58,13.21,7.55,0.94,0.500,0.344,0.250,0.440,0.357,0.125,0.000
George Lynch,76ers,1999-2000,REG,75,3.26,37.27,14.91,42.24,0.78,1.40,0.16,0.381,0.363,0.208,0.643,0.600,0.444,0.000
Dee Brown,Raptors,1999-2000,REG,38,48.45,20.54,1.55,5.81,12.79,10.85,0.00,0.368,0.396,0.000,0.400,0.394,0.250,0.000
Aaron McKie,76ers,1999-2000,REG,82,13.66,54.64,9.44,15.35,3.71,3.20,0.00,0.321,0.414,0.179,0.615,0.409,0.474,0.000
Darrick Martin,Kings,1999-2000,REG,71,26.00,21.71,18.00,25.14,4.29,4.29,0.57,0.330,0.276,0.460,0.511,0.400,0.133,0.000
Tyrone Hill,76ers,1999-2000,REG,68,0.15,25.30,28.35,46.19,0.00,0.00,0.00,0.000,0.355,0.333,0.650,0.000,0.000,0.000
Khalid Reeves,Bulls,1999-2000,REG,3,25.00,25.00,0.00,50.00,0.00,0.00,0.00,0.000,0.000,0.000,0.500,0.000,0.000,0.000
Adam Keefe,Jazz,1999-2000,REG,62,0.00,31.54,20.77,46.92,0.00,0.77,0.00,0.000,0.244,0.185,0.623,0.000,0.000,0.000
Antonio Lang,"Raptors, 76ers",1999-2000,REG,10,0.00,16.67,33.33,50.00,0.00,0.00,0.00,0.000,0.000,0.000,0.333,0.000,0.000,0.000
