name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Gilbert Arenas,PG,28,Gilbert Arenas,32,1169,18.7,.511,.294,.336,1.3,31.9,0.9,0.9,1.8,.072,3.8,-1.3,2.5,1.6,11.6,6.5,36.3,1.8,0.6,14.2
Trevor Ariza,SF,24,Trevor Ariza,72,2629,13.3,.488,.407,.228,2.2,21.2,0.1,3.1,3.2,.058,0.0,1.3,1.3,3.3,14.7,8.8,16.7,2.4,1.1,12.8
Hilton Armstrong,PF-C,25,Hilton Armstrong,33,335,6.9,.381,.013,.405,-0.2,15.5,-0.5,0.4,-0.1,-0.017,-6.1,2.0,-4.0,9.2,19.2,14.1,8.8,2.3,2.7,19.1
Hilton Armstrong,PF,25,Hilton Armstrong,18,239,7.5,.409,.000,.560,-0.1,14.4,-0.2,0.3,0.1,.010,-5.5,1.9,-3.7,8.2,22.0,15.0,9.3,1.7,2.5,17.3
Hilton Armstrong,C,25,Hilton Armstrong,6,56,8.4,.388,.000,.167,0.0,13.3,-0.1,0.1,0.0,-0.012,-6.8,2.7,-4.2,10.1,18.6,14.3,5.0,1.8,5.2,23.7
Hilton Armstrong,C,25,Hilton Armstrong,9,40,1.1,.280,.059,.118,0.0,25.3,-0.2,0.1,-0.2,-0.185,-8.2,2.1,-6.1,13.8,3.0,8.6,11.5,6.4,0.0,21.9
Carlos Arroyo,PG,30,Carlos Arroyo,72,1585,12.3,.529,.067,.240,0.0,13.9,2.2,1.5,3.7,.113,-1.2,-0.8,-2.0,1.9,7.7,4.8,22.2,1.2,0.3,11.5
Darrell Arthur,PF,21,Darrell Arthur,32,457,10.5,.449,.007,.205,-0.3,17.4,-0.1,0.4,0.3,.031,-3.9,-0.4,-4.3,9.4,18.7,14.0,4.9,1.6,2.3,12.1
,,,,,,,,,,,,,,,,,,,,,,,,,
Chucky Atkins,PG,35,Chucky Atkins,40,644,8.3,.477,.465,.172,-0.6,14.4,0.2,0.1,0.2,.017,-2.1,-3.7,-5.8,0.9,4.8,2.7,21.6,1.4,0.0,15.9
D.J. Augustin,PG,22,D.J. Augustin,80,1472,11.2,.516,.409,.301,-0.2,17.9,1.1,1.7,2.8,.092,-0.9,-1.6,-2.6,0.9,6.9,4.0,21.7,1.6,0.3,13.1
Jeff Ayres,C,22,Jeff Ayres,39,405,12.1,.705,.000,.308,-0.1,10.1,0.8,0.6,1.3,.156,-2.5,-0.4,-2.9,7.6,22.5,15.0,0.4,0.9,3.2,14.0
Kelenna Azubuike,SF,26,Kelenna Azubuike,9,231,19.8,.623,.307,.318,0.1,19.9,0.6,0.1,0.7,.148,1.9,-2.0,0.0,5.7,14.2,9.9,6.8,1.0,2.8,6.5
Renaldo Balkman,SF,25,Renaldo Balkman,13,91,6.6,.339,.389,.333,0.0,13.0,-0.2,0.2,0.0,-0.001,-5.2,4.0,-1.1,5.1,23.9,14.6,10.6,4.5,1.7,22.5
Marcus Banks,PG,28,Marcus Banks,22,244,15.3,.635,.329,.397,0.1,19.8,0.4,0.1,0.5,.095,1.1,-1.8,-0.7,1.5,9.4,5.6,16.4,2.5,0.6,18.9
Leandro Barbosa,PG,27,Leandro Barbosa,44,786,14.0,.526,.373,.200,0.0,24.9,0.7,0.4,1.1,.065,0.3,-2.3,-2.0,1.7,7.9,5.0,12.5,1.5,1.1,10.4
J.J. Barea,PG,25,J.J. Barea,78,1546,12.8,.526,.298,.171,-0.1,19.9,1.0,1.2,2.2,.069,-0.6,-1.8,-2.4,1.3,9.5,5.4,26.1,1.2,0.3,15.3
Andrea Bargnani,PF,24,Andrea Bargnani,80,2799,15.5,.552,.284,.205,0.8,22.3,3.3,0.9,4.2,.072,0.7,-1.5,-0.8,4.6,15.9,10.4,5.4,0.5,3.0,8.8
Matt Barnes,SF,29,Matt Barnes,81,2097,13.6,.576,.372,.262,2.5,16.2,2.5,3.4,5.9,.135,0.5,2.2,2.7,6.1,18.0,12.3,10.1,1.5,1.1,15.3
Earl Barron,C,28,Earl Barron,7,232,14.7,.508,.000,.426,-0.1,17.9,0.3,0.2,0.4,.091,-2.5,-1.4,-3.8,14.9,22.9,18.9,5.2,0.9,1.3,12.0
Brandon Bass,PF,24,Brandon Bass,50,648,16.5,.556,.000,.270,0.2,20.9,1.0,1.0,2.0,.147,-1.5,0.5,-1.0,10.0,12.6,11.3,5.1,1.0,3.1,10.6
Tony Battie,C,33,Tony Battie,15,134,6.1,.405,.100,.250,-0.2,16.2,-0.1,0.1,0.0,-0.014,-6.7,-1.8,-8.4,3.3,17.1,9.9,3.7,1.6,1.1,6.3
Shane Battier,SG,31,Shane Battier,67,2168,11.1,.541,.624,.237,2.2,11.4,2.2,2.1,4.3,.095,0.1,1.9,2.1,3.8,13.1,8.2,10.9,1.2,2.6,11.5
Nicolas Batum,SF,21,Nicolas Batum,37,918,17.3,.646,.493,.190,1.3,16.4,2.4,1.1,3.5,.181,3.2,0.6,3.8,4.3,14.8,9.5,8.0,1.4,2.2,8.5
Jerryd Bayless,SG,21,Jerryd Bayless,74,1304,14.3,.534,.190,.501,-0.2,24.9,1.7,1.0,2.7,.098,-0.3,-2.2,-2.5,1.7,9.8,5.7,22.1,1.1,0.3,13.8
Michael Beasley,PF,21,Michael Beasley,78,2328,16.1,.505,.098,.231,0.2,25.8,0.8,3.8,4.6,.095,-2.0,0.3,-1.7,6.3,18.8,12.6,7.8,1.8,1.7,10.3
Rodrigue Beaubois,PG,21,Rodrigue Beaubois,56,700,18.5,.617,.368,.174,0.6,24.7,1.1,0.8,2.0,.134,2.4,-1.1,1.3,2.0,10.7,6.4,18.6,2.1,1.3,14.4
Marco Belinelli,SG,23,Marco Belinelli,66,1121,12.6,.543,.417,.319,-0.1,20.1,0.9,0.2,1.2,.049,0.4,-2.6,-2.2,1.5,8.3,5.0,11.8,1.9,0.3,12.2
Charlie Bell,SG,30,Charlie Bell,71,1611,7.9,.486,.451,.151,0.1,14.8,0.1,1.9,2.0,.060,-2.0,0.2,-1.7,2.1,7.5,4.7,9.8,1.3,0.6,10.3
,,,,,,,,,,,,,,,,,,,,,,,,,
Raja Bell,SG,33,Raja Bell,6,180,13.8,.570,.443,.049,0.1,17.3,0.3,0.2,0.5,.131,0.9,-1.0,-0.1,3.4,11.8,7.6,12.3,1.2,0.9,7.4
Raja Bell,SG,33,Raja Bell,5,157,12.8,.533,.436,.055,0.1,18.2,0.2,0.2,0.4,.113,0.2,-0.3,-0.2,3.9,12.1,8.1,11.3,1.4,1.0,8.2
Raja Bell,SG,33,Raja Bell,1,23,20.6,.917,.500,.000,0.0,11.2,0.1,0.0,0.1,.256,5.7,-5.3,0.5,0.0,9.8,4.8,19.5,0.0,0.0,0.0
Jonathan Bender,SF,29,Jonathan Bender,25,292,10.8,.529,.390,.260,-0.2,21.6,-0.2,0.2,0.0,-0.001,-4.1,-1.2,-5.4,5.7,14.7,10.1,8.4,0.3,4.3,20.1
Mike Bibby,PG,31,Mike Bibby,80,2195,12.7,.538,.503,.123,1.0,16.1,3.0,1.7,4.8,.104,1.2,-1.5,-0.2,1.1,8.8,4.9,20.8,1.6,0.1,11.7
Andris Biedriņš,C,23,Andris Biedriņš,33,763,13.0,.561,.000,.182,0.5,10.1,0.7,0.9,1.6,.101,-2.3,3.0,0.7,9.1,29.0,18.9,10.1,1.3,4.1,17.8
Chauncey Billups,PG,33,Chauncey Billups,73,2490,20.2,.601,.423,.532,3.2,24.3,7.7,1.7,9.5,.182,5.0,-1.9,3.1,1.2,9.3,5.3,26.1,1.7,0.3,13.0
DeJuan Blair,PF,20,DeJuan Blair,82,1494,17.7,.564,.004,.325,1.0,20.8,1.8,2.8,4.6,.147,-0.7,1.4,0.7,16.0,25.1,20.6,7.1,1.8,1.9,16.5
Steve Blake,PG,29,Steve Blake,80,2159,11.6,.539,.563,.092,0.3,14.5,1.9,1.4,3.3,.074,0.1,-1.6,-1.5,1.2,9.4,5.2,26.9,1.4,0.2,19.1
Steve Blake,PG,29,Steve Blake,51,1397,11.2,.526,.583,.090,0.6,14.8,1.3,1.1,2.4,.082,0.7,-1.0,-0.3,1.3,9.2,5.2,22.5,1.4,0.1,15.0
Steve Blake,PG,29,Steve Blake,29,762,12.3,.569,.521,.096,-0.3,14.1,0.6,0.3,0.9,.058,-1.1,-2.6,-3.7,0.9,9.6,5.2,34.9,1.4,0.4,26.6
Andray Blatche,PF,23,Andray Blatche,81,2256,17.6,.519,.044,.234,1.5,25.8,0.8,2.6,3.4,.073,-0.6,1.2,0.6,7.9,18.2,13.0,13.8,2.0,2.4,14.2
Keith Bogans,SF,29,Keith Bogans,79,1559,7.7,.542,.658,.168,0.8,11.0,0.7,1.9,2.6,.081,-1.0,1.1,0.1,1.9,11.2,6.6,8.5,1.5,0.6,14.2
Andrew Bogut,C,25,Andrew Bogut,69,2229,20.7,.540,.002,.260,3.0,23.3,2.6,4.8,7.5,.161,-0.9,4.3,3.4,10.1,26.4,17.9,10.3,0.9,6.2,11.4
Matt Bonner,PF,29,Matt Bonner,65,1161,14.9,.581,.621,.129,1.3,17.0,2.1,1.6,3.7,.153,2.1,0.5,2.5,5.3,16.1,10.8,9.0,1.4,1.5,9.0
Josh Boone,PF,25,Josh Boone,63,1045,13.7,.509,.000,.260,0.0,12.5,0.7,1.1,1.8,.084,-3.0,1.1,-1.9,13.1,22.0,17.4,4.6,1.5,3.4,13.0
Carlos Boozer,PF,28,Carlos Boozer,78,2673,21.3,.599,.000,.350,3.7,24.8,5.3,4.6,9.9,.178,1.5,2.0,3.5,8.2,29.9,19.4,15.8,1.6,1.1,14.3
Chris Bosh,C,25,Chris Bosh,70,2526,25.0,.592,.019,.509,2.7,28.7,7.9,1.7,9.6,.182,3.0,-0.7,2.3,9.9,25.2,17.7,11.5,0.9,2.1,10.7
Ryan Bowen,SF,34,Ryan Bowen,1,8,31.3,1.064,.000,2.000,0.0,10.5,0.1,0.0,0.1,.509,8.3,-0.2,8.1,14.7,14.0,14.3,0.0,6.4,0.0,0.0
Earl Boykins,PG,33,Earl Boykins,67,1117,12.9,.498,.149,.221,-0.8,20.7,0.6,0.3,1.0,.042,-1.4,-3.3,-4.7,1.7,6.1,3.9,25.3,1.1,0.2,13.5
Elton Brand,PF,30,Elton Brand,76,2297,15.7,.518,.001,.272,0.5,21.7,1.6,1.9,3.5,.073,-1.2,0.2,-1.1,9.0,14.7,11.8,7.9,1.9,2.7,12.0
Corey Brewer,SG,23,Corey Brewer,82,2482,12.1,.502,.250,.270,0.2,21.5,-0.4,1.4,1.0,.020,-1.0,-0.6,-1.6,3.1,9.6,6.3,12.5,2.4,0.9,13.4
Ronnie Brewer,SG,24,Ronnie Brewer,58,1742,12.5,.524,.072,.310,1.4,13.9,1.6,2.2,3.7,.103,-0.5,1.6,1.1,3.1,9.4,6.4,12.7,2.7,0.7,9.8
Ronnie Brewer,SG,24,Ronnie Brewer,53,1662,12.8,.530,.075,.308,1.4,14.1,1.7,2.1,3.8,.108,-0.3,1.6,1.3,3.2,9.4,6.4,13.1,2.6,0.7,9.7
Ronnie Brewer,SG,24,Ronnie Brewer,5,80,5.9,.329,.000,.385,0.0,9.4,-0.1,0.1,0.0,-0.010,-5.2,1.5,-3.7,1.5,8.8,5.1,4.9,3.8,0.0,11.6
Primož Brezec,C,30,Primož Brezec,21,95,4.9,.332,.000,.231,-0.2,14.6,-0.1,0.1,0.0,-0.007,-7.2,-2.4,-9.5,14.2,16.3,15.2,1.6,0.6,2.5,6.5
Primož Brezec,C,30,Primož Brezec,7,36,0.4,.180,.000,.154,-0.1,17.6,-0.1,0.0,-0.1,-0.113,-10.7,-6.0,-16.7,19.4,20.0,19.6,0.0,1.5,2.2,0.0
Primož Brezec,C,30,Primož Brezec,14,59,7.6,.474,.000,.308,0.0,12.9,0.0,0.1,0.1,.057,-5.0,-0.2,-5.2,11.0,14.2,12.5,2.6,0.0,2.7,11.9
,,,,,,,,,,,,,,,,,,,,,,,,,
Jon Brockman,PF,22,Jon Brockman,52,654,12.4,.564,.000,.602,0.2,10.4,1.2,0.5,1.7,.125,-0.4,-0.4,-0.8,18.2,19.2,18.7,4.8,1.2,0.6,15.0
Aaron Brooks,PG,25,Aaron Brooks,82,2919,16.0,.549,.394,.224,1.6,25.7,3.9,1.6,5.5,.091,2.7,-2.5,0.2,2.0,6.6,4.2,25.6,1.2,0.3,13.7
Bobby Brown,PG,25,Bobby Brown,45,519,9.3,.441,.414,.063,-0.6,25.4,-0.7,0.2,-0.5,-0.050,-2.6,-4.0,-6.6,2.0,6.6,4.3,27.5,1.5,0.1,15.9
Bobby Brown,PG,25,Bobby Brown,22,328,10.0,.466,.434,.053,-0.4,25.0,-0.3,0.1,-0.2,-0.026,-2.1,-4.3,-6.3,0.4,6.2,3.2,22.7,1.4,0.2,13.4
Bobby Brown,PG,25,Bobby Brown,23,191,8.2,.397,.376,.082,-0.2,26.1,-0.4,0.1,-0.4,-0.092,-3.4,-3.6,-7.0,4.8,7.3,6.1,35.7,1.6,0.0,20.0
Derrick Brown,SF,22,Derrick Brown,57,535,12.6,.520,.048,.490,0.0,17.2,0.5,0.8,1.3,.114,-2.5,0.3,-2.2,7.1,10.4,8.8,6.0,2.1,1.5,9.6
Devin Brown,SG,31,Devin Brown,50,1060,10.0,.500,.454,.238,-0.3,19.8,-0.2,0.6,0.4,.017,-1.6,-1.4,-3.0,3.2,10.6,6.8,9.1,1.6,0.4,13.5
Devin Brown,SG,31,Devin Brown,39,967,10.9,.522,.452,.265,-0.1,19.8,0.1,0.5,0.6,.031,-1.0,-1.5,-2.5,3.2,10.1,6.6,9.0,1.6,0.4,13.6
Devin Brown,SG,31,Devin Brown,11,93,0.4,.278,.472,.000,-0.2,19.8,-0.4,0.1,-0.3,-0.129,-8.0,-0.9,-8.9,2.4,15.3,9.0,10.9,1.7,0.8,12.2
Kwame Brown,C,27,Kwame Brown,48,660,7.9,.470,.008,.790,-0.6,14.7,-0.6,0.5,-0.1,-0.009,-5.3,-0.3,-5.6,9.1,24.3,16.2,5.1,1.2,1.5,20.5
Shannon Brown,SG,24,Shannon Brown,82,1700,12.4,.517,.319,.204,0.3,18.8,1.1,2.3,3.4,.096,-1.3,-0.1,-1.4,2.0,10.0,6.0,9.9,1.7,1.4,9.4
Kobe Bryant,SG,31,Kobe Bryant,73,2835,21.9,.545,.192,.345,4.0,32.3,5.4,4.0,9.4,.160,3.6,-0.1,3.6,3.1,12.2,7.7,23.8,2.1,0.5,11.4
Chase Budinger,SF,21,Chase Budinger,74,1488,14.1,.545,.441,.154,0.3,19.4,1.9,1.2,3.1,.100,0.3,-1.5,-1.1,2.8,14.6,8.5,9.7,1.2,0.5,7.4
Caron Butler,SF-SG,29,Caron Butler,74,2783,13.7,.507,.138,.300,1.0,22.1,0.6,2.9,3.5,.061,-1.1,0.4,-0.6,4.3,14.9,9.5,9.2,2.2,0.7,11.9
Caron Butler,SF,29,Caron Butler,47,1853,13.5,.506,.137,.304,0.6,22.0,0.4,1.7,2.1,.054,-1.0,0.3,-0.8,4.2,15.6,9.8,9.6,1.9,0.6,12.6
Caron Butler,SG,29,Caron Butler,27,930,14.2,.509,.140,.291,0.4,22.3,0.2,1.2,1.4,.075,-1.1,0.8,-0.3,4.5,13.3,8.9,8.5,2.7,0.7,10.5
Rasual Butler,SF,30,Rasual Butler,82,2702,10.7,.524,.497,.167,0.3,17.0,1.8,0.9,2.7,.048,-0.4,-1.1,-1.6,1.7,8.7,5.1,6.8,0.7,1.9,7.8
Andrew Bynum,C,22,Andrew Bynum,65,1977,20.2,.608,.001,.379,1.7,20.8,4.4,3.4,7.8,.188,0.2,1.3,1.4,10.1,20.4,15.3,5.8,0.9,3.6,12.5
Will Bynum,PG,27,Will Bynum,63,1667,13.8,.513,.103,.333,-0.2,20.1,1.3,0.6,1.9,.054,-0.6,-2.0,-2.5,1.6,9.2,5.2,28.2,1.8,0.4,15.8
José Calderón,PG,28,José Calderón,68,1817,16.5,.569,.301,.183,0.6,17.9,4.2,0.0,4.2,.111,2.7,-3.4,-0.6,1.5,7.5,4.6,33.8,1.3,0.3,13.9
Marcus Camby,PF-C,35,Marcus Camby,74,2314,17.9,.501,.014,.244,3.8,12.8,2.5,4.3,6.8,.142,-1.0,5.5,4.5,12.7,31.9,22.2,12.3,2.2,4.8,14.1
Marcus Camby,PF,35,Marcus Camby,51,1596,18.3,.497,.017,.256,2.7,13.0,1.7,2.8,4.6,.137,-1.0,5.6,4.6,12.0,32.9,22.4,14.4,2.2,4.6,13.9
Marcus Camby,C,35,Marcus Camby,23,718,17.0,.511,.007,.214,1.2,12.3,0.8,1.5,2.3,.152,-0.9,5.3,4.5,14.2,29.9,22.0,7.5,2.0,5.2,14.5
Brian Cardinal,PF,32,Brian Cardinal,29,267,6.9,.546,.250,.500,-0.1,8.3,0.3,0.1,0.4,.071,-2.5,-0.4,-2.9,2.9,9.4,6.1,12.3,1.7,0.8,13.7
Rodney Carney,SG,25,Rodney Carney,68,857,12.7,.515,.479,.223,-0.1,17.6,0.9,0.6,1.5,.082,-0.8,-1.9,-2.7,3.5,15.5,9.4,6.7,1.5,1.8,6.3
DeMarre Carroll,SF,23,DeMarre Carroll,71,795,8.5,.426,.027,.239,-0.4,14.8,-0.1,0.6,0.5,.031,-3.4,-0.7,-4.1,7.8,14.3,11.0,5.9,1.8,0.9,8.9
Matt Carroll,SG,29,Matt Carroll,25,121,7.1,.437,.380,.120,-0.1,22.7,-0.2,0.1,-0.1,-0.029,-4.1,-2.5,-6.6,3.8,7.5,5.7,7.7,2.1,0.0,11.7
Anthony Carter,PG,34,Anthony Carter,54,859,10.3,.482,.348,.072,0.0,12.6,0.1,0.8,0.9,.051,-2.0,-0.2,-2.2,2.3,9.6,6.0,26.6,2.3,1.1,23.7
,,,,,,,,,,,,,,,,,,,,,,,,,
Vince Carter,SG,33,Vince Carter,75,2310,17.1,.541,.319,.301,2.2,25.2,4.4,3.0,7.4,.154,1.9,-0.1,1.7,1.7,12.6,7.3,17.8,1.2,0.6,8.4
Omri Casspi,SF,21,Omri Casspi,77,1931,13.0,.529,.302,.259,-0.1,19.4,1.1,1.4,2.5,.063,-1.0,-1.1,-2.1,4.4,16.5,10.4,7.7,1.4,0.6,11.6
Mario Chalmers,PG,23,Mario Chalmers,73,1807,10.7,.519,.520,.242,0.7,16.3,0.3,2.4,2.7,.072,-0.7,0.3,-0.4,1.6,7.1,4.4,21.0,2.7,0.5,19.7
Tyson Chandler,C,27,Tyson Chandler,51,1163,12.5,.643,.000,.826,0.1,14.0,0.9,2.0,2.9,.120,-3.2,1.6,-1.6,12.0,21.0,16.6,2.2,0.8,3.9,26.0
Wilson Chandler,SG,22,Wilson Chandler,65,2320,13.7,.534,.174,.186,0.1,20.2,1.8,0.9,2.7,.057,-1.0,-0.8,-1.8,4.5,12.7,8.5,9.8,1.0,1.6,10.4
Earl Clark,PF,22,Earl Clark,51,383,8.5,.420,.033,.238,-0.5,21.9,-0.5,0.2,-0.3,-0.033,-5.8,-1.1,-6.9,5.6,12.3,9.1,7.8,0.9,2.4,12.1
Jarron Collins,C,31,Jarron Collins,34,261,3.7,.405,.000,.806,-0.1,8.8,-0.1,0.1,0.1,.010,-3.9,-0.3,-4.2,10.1,16.4,13.4,2.9,0.4,0.8,19.2
Jason Collins,C,31,Jason Collins,24,115,0.9,.335,.043,.087,-0.1,11.6,-0.2,0.1,-0.1,-0.044,-6.7,0.0,-6.7,5.0,9.2,7.1,4.8,1.4,1.3,17.3
Mardy Collins,SG,25,Mardy Collins,43,470,5.7,.404,.133,.164,-0.5,16.3,-0.8,0.3,-0.5,-0.049,-5.7,-0.4,-6.2,3.2,9.2,6.2,14.1,2.5,0.2,18.9
Darren Collison,PG,22,Darren Collison,76,2109,16.5,.546,.146,.221,0.2,23.1,1.9,1.1,2.9,.067,0.2,-1.9,-1.7,2.2,8.6,5.3,32.9,1.9,0.1,18.9
Nick Collison,C,29,Nick Collison,75,1557,13.1,.616,.013,.346,1.0,12.1,2.6,2.2,4.7,.146,-0.6,1.2,0.6,11.5,16.7,14.2,3.7,1.2,2.3,15.0
Mike Conley,PG,22,Mike Conley,80,2569,13.9,.526,.255,.225,0.8,18.4,2.6,1.3,4.0,.074,0.7,-1.4,-0.7,1.4,7.3,4.3,24.8,2.2,0.4,15.7
Will Conroy,PG,27,Will Conroy,5,36,-2.4,.276,.300,.200,-0.1,18.3,-0.2,0.0,-0.1,-0.192,-10.2,-3.8,-14.0,0.0,9.9,4.8,28.0,0.0,0.0,26.9
Brian Cook,PF,29,Brian Cook,15,44,2.4,.403,.391,.304,-0.2,32.2,-0.2,0.0,-0.2,-0.191,-11.4,-4.4,-15.8,2.5,21.6,11.7,3.7,0.0,3.3,18.7
Daequan Cook,SG,22,Daequan Cook,45,691,7.5,.422,.498,.099,-0.4,19.6,-0.7,0.8,0.1,.010,-3.4,-1.1,-4.5,1.5,12.3,7.0,9.8,1.1,1.2,8.3
Jamal Crawford,SG,29,Jamal Crawford,79,2460,18.4,.573,.386,.285,1.8,25.8,5.6,1.7,7.3,.143,3.5,-2.7,0.8,1.6,8.0,4.8,16.1,1.3,0.4,9.9
Dante Cunningham,PF,22,Dante Cunningham,63,707,14.3,.517,.009,.224,0.0,16.8,0.9,1.0,1.9,.129,-2.1,0.2,-1.9,9.4,18.7,14.0,3.3,1.9,2.5,6.0
Eddy Curry,C,27,Eddy Curry,7,62,-1.9,.456,.000,.810,-0.3,30.2,-0.4,0.0,-0.3,-0.258,-15.7,-7.3,-23.0,7.2,16.8,11.9,0.0,0.0,1.2,31.3
JamesOn Curry,PG,24,JamesOn Curry,1,0,,,,,0.0,,0.0,0.0,0.0,,-6.7,-0.2,-6.9,,,,,,,
Stephen Curry,PG,21,Stephen Curry,80,2896,16.3,.568,.332,.175,2.2,21.8,3.0,1.6,4.7,.077,1.8,-0.7,1.0,1.8,12.0,6.8,24.6,2.5,0.5,16.5
,,,,,,,,,,,,,,,,,,,,,,,,,
Samuel Dalembert,C,28,Samuel Dalembert,82,2124,16.8,.573,.000,.254,0.9,15.1,2.3,3.0,5.2,.118,-2.3,1.9,-0.4,13.1,30.7,21.8,4.7,1.0,5.6,17.5
Erick Dampier,C,34,Erick Dampier,55,1280,14.0,.637,.014,.474,0.9,11.4,1.8,2.0,3.7,.140,-1.7,2.4,0.7,11.6,24.1,17.9,3.5,0.6,4.5,19.2
Marquis Daniels,SF,29,Marquis Daniels,51,937,9.6,.526,.112,.225,-0.1,15.8,0.2,1.0,1.3,.064,-2.5,-0.1,-2.5,3.6,8.7,6.2,11.1,1.5,0.5,13.3
Baron Davis,PG,30,Baron Davis,75,2523,17.4,.501,.292,.287,2.3,24.3,2.5,2.1,4.5,.086,2.0,-0.5,1.5,2.4,9.9,6.1,39.6,2.6,1.3,15.6
Glen Davis,PF,24,Glen Davis,54,933,11.5,.500,.014,.495,-0.2,19.7,0.5,1.2,1.6,.084,-2.5,-0.5,-3.0,13.7,13.3,13.5,5.9,1.2,1.2,13.5
Paul Davis,PF,25,Paul Davis,2,8,33.3,.512,.000,.500,0.0,27.6,0.0,0.0,0.0,.295,4.5,-9.2,-4.7,0.0,0.0,0.0,73.8,0.0,9.5,0.0
Ricky Davis,SF,30,Ricky Davis,36,499,8.5,.504,.294,.217,-0.4,16.8,-0.1,0.2,0.1,.005,-3.4,-1.8,-5.1,2.3,11.0,6.6,12.3,1.1,0.4,15.6
Austin Daye,SF,21,Austin Daye,69,915,12.8,.546,.322,.190,-0.2,18.5,0.6,0.7,1.3,.067,-1.9,-0.8,-2.7,4.2,19.8,11.5,6.3,1.5,2.4,13.1
