Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Joe Alexander,Bucks,2008-2009,REG,59,11.84,39.18,11.02,30.61,2.04,5.31,0.00,0.345,0.354,0.222,0.613,0.400,0.308,0.000
Eric Gordon,Clippers,2008-2009,REG,78,31.52,21.98,6.44,33.96,1.78,3.77,0.55,0.373,0.414,0.362,0.578,0.438,0.529,0.000
Danilo Gallinari,Knicks,2008-2009,REG,28,41.60,24.00,4.00,14.40,7.20,8.80,0.00,0.423,0.333,0.800,0.556,0.778,0.273,0.000
Kevin Love,Timberwolves,2008-2009,REG,81,1.74,29.36,14.24,53.63,0.00,0.29,0.73,0.083,0.356,0.398,0.550,0.000,0.500,0.000
Russell Westbrook,Thunder,2008-2009,REG,82,9.96,31.44,13.25,43.60,0.09,1.37,0.27,0.275,0.369,0.338,0.470,1.000,0.333,0.000
Derrick Rose,Bulls,2008-2009,REG,81,4.55,43.21,10.76,40.07,0.50,0.33,0.58,0.236,0.444,0.362,0.576,0.500,0.000,0.000
O.J. Mayo,Grizzlies,2008-2009,REG,82,24.32,35.70,13.25,21.59,2.03,2.88,0.23,0.378,0.454,0.429,0.491,0.423,0.432,0.000
Michael Beasley,Heat,2008-2009,REG,81,5.85,44.51,17.14,29.89,1.67,0.94,0.00,0.393,0.446,0.427,0.556,0.438,0.444,0.000
Mike Taylor,Clippers,2008-2009,REG,51,10.49,20.22,22.10,42.70,1.12,1.50,1.87,0.321,0.444,0.390,0.439,0.333,0.500,0.200
Blake Ahearn,Spurs,2008-2009,REG,3,50.00,0.00,16.67,16.67,16.67,0.00,0.00,0.333,0.000,0.000,0.000,1.000,0.000,0.000
Thomas Gardner,Hawks,2008-2009,REG,16,50.00,25.00,2.78,8.33,5.56,8.33,0.00,0.167,0.444,0.000,0.333,0.000,0.333,0.000
Mario West,Hawks,2008-2009,REG,53,2.94,14.71,2.94,79.41,0.00,0.00,0.00,1.000,0.000,0.000,0.481,0.000,0.000,0.000
Courtney Sims,"Suns, Knicks",2008-2009,REG,2,0.00,16.67,16.67,66.67,0.00,0.00,0.00,0.000,0.000,0.000,0.750,0.000,0.000,0.000
Trey Johnson,Cavaliers,2008-2009,REG,4,0.00,80.00,0.00,20.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Anthony Tolliver,"Spurs, Hornets",2008-2009,REG,19,47.69,20.00,0.00,16.92,12.31,3.08,0.00,0.226,0.231,0.000,0.636,0.250,0.000,0.000
CJ Watson,Warriors,2008-2009,REG,77,11.21,44.13,11.21,23.31,6.05,3.38,0.71,0.286,0.448,0.429,0.542,0.706,0.263,0.250
Joel Anthony,Heat,2008-2009,REG,65,0.00,13.56,21.19,65.25,0.00,0.00,0.00,0.000,0.188,0.400,0.571,0.000,0.000,0.000
Ramon Sessions,Bucks,2008-2009,REG,79,3.74,29.16,22.84,43.61,0.39,0.13,0.13,0.138,0.372,0.418,0.536,0.333,1.000,0.000
Demetris Nichols,"Bulls, Knicks",2008-2009,REG,4,22.22,44.44,11.11,22.22,0.00,0.00,0.00,0.000,0.250,1.000,0.500,0.000,0.000,0.000
Aaron Gray,Bulls,2008-2009,REG,56,0.00,8.98,25.15,65.27,0.00,0.00,0.60,0.000,0.200,0.476,0.532,0.000,0.000,0.000
Marc Gasol,Grizzlies,2008-2009,REG,82,0.15,17.85,35.85,46.14,0.00,0.00,0.00,0.000,0.381,0.447,0.652,0.000,0.000,0.000
Dominic McGuire,Wizards,2008-2009,REG,79,1.23,42.59,10.19,45.99,0.00,0.00,0.00,0.500,0.377,0.242,0.523,0.000,0.000,0.000
Kyrylo Fesenko,Jazz,2008-2009,REG,21,0.00,5.56,13.89,80.56,0.00,0.00,0.00,0.000,0.500,0.000,0.690,0.000,0.000,0.000
Sun Yue,Lakers,2008-2009,REG,10,45.45,36.36,0.00,9.09,0.00,9.09,0.00,0.000,0.500,0.000,1.000,0.000,0.000,0.000
Josh McRoberts,Pacers,2008-2009,REG,33,12.05,21.69,10.84,55.42,0.00,0.00,0.00,0.000,0.333,0.333,0.565,0.000,0.000,0.000
Jermareo Davidson,Warriors,2008-2009,REG,14,0.00,60.00,8.57,31.43,0.00,0.00,0.00,0.000,0.429,0.333,0.636,0.000,0.000,0.000
Glen Davis,Celtics,2008-2009,REG,76,0.44,50.89,12.22,35.78,0.22,0.00,0.44,0.500,0.393,0.273,0.571,1.000,0.000,0.000
Marcus Williams,Spurs,2008-2009,REG,2,0.00,50.00,50.00,0.00,0.00,0.00,0.00,0.000,1.000,1.000,0.000,0.000,0.000,0.000
Gabe Pruitt,Celtics,2008-2009,REG,47,28.71,38.61,4.95,8.91,6.93,11.88,0.00,0.379,0.359,0.000,0.333,0.143,0.167,0.000
Carl Landry,Rockets,2008-2009,REG,69,0.24,33.73,12.44,53.11,0.00,0.48,0.00,0.000,0.426,0.481,0.694,0.000,0.500,0.000
Alando Tucker,Suns,2008-2009,REG,30,11.57,19.83,18.18,42.98,0.00,6.61,0.83,0.357,0.292,0.273,0.596,0.000,0.375,0.000
Arron Afflalo,Pistons,2008-2009,REG,74,10.67,37.00,3.00,24.33,10.33,14.67,0.00,0.313,0.351,0.333,0.630,0.290,0.545,0.000
Aaron Brooks,Rockets,2008-2009,REG,80,32.06,17.50,14.81,28.22,2.30,3.70,1.40,0.367,0.431,0.345,0.471,0.444,0.448,0.000
Morris Almond,Jazz,2008-2009,REG,25,8.64,27.16,14.81,37.04,4.94,7.41,0.00,0.286,0.409,0.417,0.467,0.250,0.333,0.000
Rudy Fernandez,Trail Blazers,2008-2009,REG,78,45.87,14.44,6.35,16.19,9.37,7.46,0.32,0.405,0.275,0.300,0.706,0.475,0.298,0.000
Wilson Chandler,Knicks,2008-2009,REG,82,19.45,32.07,12.14,26.09,3.98,5.88,0.38,0.307,0.382,0.484,0.585,0.405,0.371,0.000
Jared Dudley,"Bobcats, Suns",2008-2009,REG,68,10.88,34.39,7.37,32.28,6.67,8.07,0.35,0.323,0.459,0.429,0.576,0.474,0.435,0.000
Daequan Cook,Heat,2008-2009,REG,75,41.40,27.60,4.50,6.82,7.29,11.94,0.47,0.367,0.337,0.241,0.500,0.362,0.494,0.000
Javaris Crittenton,"Grizzlies, Wizards",2008-2009,REG,63,4.56,21.75,13.68,59.30,0.70,0.00,0.00,0.154,0.274,0.231,0.609,0.000,0.000,0.000
Marco Belinelli,Warriors,2008-2009,REG,42,28.71,32.81,6.62,18.93,5.36,6.94,0.63,0.363,0.404,0.429,0.617,0.588,0.409,0.000
Sean Williams,Nets,2008-2009,REG,33,0.00,22.22,26.39,51.39,0.00,0.00,0.00,0.000,0.188,0.211,0.622,0.000,0.000,0.000
Nick Young,Wizards,2008-2009,REG,82,15.08,49.21,11.64,17.46,2.65,3.97,0.00,0.325,0.414,0.545,0.591,0.250,0.467,0.000
Rodney Stuckey,Pistons,2008-2009,REG,79,6.90,39.87,9.20,42.50,0.11,0.77,0.66,0.349,0.398,0.488,0.497,0.000,0.000,0.000
Al Thornton,Clippers,2008-2009,REG,71,6.37,42.82,13.32,36.35,0.10,0.67,0.38,0.284,0.369,0.386,0.599,1.000,0.000,0.000
Julian Wright,Hornets,2008-2009,REG,54,5.98,32.48,15.81,42.74,1.28,1.71,0.00,0.071,0.421,0.486,0.570,0.333,0.000,0.000
Thaddeus Young,76ers,2008-2009,REG,75,11.77,24.17,18.02,40.73,1.25,4.06,0.00,0.327,0.422,0.410,0.639,0.250,0.410,0.000
Acie Law,Hawks,2008-2009,REG,55,10.87,33.33,8.70,37.68,5.80,3.62,0.00,0.067,0.217,0.333,0.558,0.375,0.800,0.000
Spencer Hawes,Kings,2008-2009,REG,77,9.63,28.38,22.88,34.63,2.38,2.00,0.13,0.312,0.392,0.393,0.625,0.421,0.438,0.000
Joakim Noah,Bulls,2008-2009,REG,80,0.27,2.15,6.72,90.86,0.00,0.00,0.00,0.000,0.375,0.280,0.583,0.000,0.000,0.000
Brandan Wright,Warriors,2008-2009,REG,39,1.22,15.45,28.86,54.07,0.00,0.00,0.41,0.000,0.316,0.465,0.639,0.000,0.000,0.000
Corey Brewer,Timberwolves,2008-2009,REG,15,5.56,38.89,8.89,38.89,0.00,7.78,0.00,0.200,0.343,0.250,0.514,0.000,0.571,0.000
Yi Jianlian,Nets,2008-2009,REG,61,22.20,40.20,7.40,24.20,3.80,2.20,0.00,0.315,0.353,0.405,0.463,0.474,0.455,0.000
Jeff Green,Thunder,2008-2009,REG,78,17.60,32.77,10.30,33.61,2.43,3.18,0.09,0.388,0.343,0.400,0.602,0.269,0.471,0.000
Mike Conley,Grizzlies,2008-2009,REG,82,21.26,24.83,13.31,32.24,4.66,3.43,0.27,0.419,0.459,0.309,0.519,0.382,0.400,0.000
Al Horford,Hawks,2008-2009,REG,67,0.17,33.00,29.46,37.37,0.00,0.00,0.00,0.000,0.418,0.451,0.680,0.000,0.000,0.000
Kevin Durant,Thunder,2008-2009,REG,74,15.04,46.98,9.57,26.98,0.86,0.58,0.00,0.431,0.395,0.398,0.675,0.333,0.375,0.000
Greg Oden,Trail Blazers,2008-2009,REG,61,0.00,8.26,24.79,66.95,0.00,0.00,0.00,0.000,0.310,0.356,0.672,0.000,0.000,0.000
Randolph Morris,Hawks,2008-2009,REG,23,0.00,23.53,58.82,17.65,0.00,0.00,0.00,0.000,0.250,0.400,0.667,0.000,0.000,0.000
Jeremy Richardson,Magic,2008-2009,REG,12,18.37,48.98,8.16,8.16,2.04,14.29,0.00,0.444,0.250,0.000,0.500,0.000,0.286,0.000
Dontell Jefferson,Bobcats,2008-2009,REG,6,4.55,31.82,4.55,54.55,0.00,4.55,0.00,0.000,0.143,0.000,0.750,0.000,1.000,0.000
Walter Herrmann,Pistons,2008-2009,REG,59,24.15,15.46,5.80,20.77,14.49,19.32,0.00,0.280,0.375,0.583,0.512,0.367,0.400,0.000
Jose Juan Barea,Mavericks,2008-2009,REG,79,22.80,18.13,13.64,40.57,0.90,3.59,0.36,0.370,0.446,0.382,0.518,0.600,0.250,0.000
Pops Mensah-Bonsu,"Spurs, Raptors",2008-2009,REG,22,0.97,12.62,7.77,77.67,0.00,0.00,0.97,0.000,0.308,0.375,0.400,0.000,0.000,0.000
Yakhouba Diawara,Heat,2008-2009,REG,63,39.17,11.52,2.30,11.52,25.35,9.68,0.46,0.365,0.320,0.200,0.640,0.273,0.238,0.000
Tarence Kinsey,Cavaliers,2008-2009,REG,50,8.70,30.43,18.84,24.64,8.70,8.70,0.00,0.167,0.381,0.385,0.647,0.500,0.500,0.000
Lou Amundson,Suns,2008-2009,REG,76,0.00,9.20,16.40,74.00,0.00,0.00,0.40,0.000,0.391,0.366,0.595,0.000,0.000,0.000
Chris Quinn,Heat,2008-2009,REG,66,37.37,26.99,11.76,13.84,2.77,7.27,0.00,0.407,0.410,0.382,0.425,0.375,0.429,0.000
Hassan Adams,Raptors,2008-2009,REG,12,0.00,38.46,15.38,46.15,0.00,0.00,0.00,0.000,0.400,0.000,0.333,0.000,0.000,0.000
Cheikh Samb,"Nuggets, Clippers, Knicks",2008-2009,REG,18,6.25,62.50,3.13,25.00,0.00,3.13,0.00,0.000,0.200,0.000,0.250,0.000,0.000,0.000
Ryan Hollins,"Bobcats, Mavericks",2008-2009,REG,44,0.00,15.96,12.77,71.28,0.00,0.00,0.00,0.000,0.200,0.167,0.672,0.000,0.000,0.000
Leon Powe,Celtics,2008-2009,REG,70,0.00,5.03,18.05,76.92,0.00,0.00,0.00,0.000,0.176,0.262,0.608,0.000,0.000,0.000
Paul Millsap,Jazz,2008-2009,REG,76,0.40,22.70,13.08,63.68,0.00,0.00,0.13,0.000,0.376,0.367,0.629,0.000,0.000,0.000
Dee Brown,"Wizards, Suns",2008-2009,REG,19,40.82,8.16,6.12,36.73,2.04,6.12,0.00,0.300,0.000,0.000,0.611,1.000,0.000,0.000
Daniel Gibson,Cavaliers,2008-2009,REG,75,29.79,28.84,6.07,11.39,10.25,13.66,0.00,0.382,0.408,0.281,0.450,0.352,0.403,0.000
Craig Smith,Timberwolves,2008-2009,REG,74,0.00,9.92,27.04,62.84,0.00,0.00,0.19,0.000,0.373,0.504,0.619,0.000,0.000,0.000
Paul Davis,Clippers,2008-2009,REG,27,1.02,46.94,16.33,35.71,0.00,0.00,0.00,0.000,0.304,0.438,0.543,0.000,0.000,0.000
Solomon Jones,Hawks,2008-2009,REG,63,1.80,20.72,12.61,64.86,0.00,0.00,0.00,0.500,0.435,0.500,0.681,0.000,0.000,0.000
James White,Rockets,2008-2009,REG,4,0.00,40.00,0.00,20.00,20.00,20.00,0.00,0.000,0.500,0.000,1.000,1.000,0.000,0.000
Steve Novak,Clippers,2008-2009,REG,71,56.20,25.57,0.76,1.52,7.85,7.85,0.25,0.392,0.505,0.667,0.667,0.452,0.581,0.000
Mardy Collins,"Knicks, Clippers",2008-2009,REG,48,6.48,16.19,30.36,40.89,1.21,4.45,0.40,0.438,0.325,0.373,0.505,0.333,0.455,0.000
Maurice Ager,Nets,2008-2009,REG,20,11.63,34.88,6.98,44.19,0.00,2.33,0.00,0.000,0.200,0.000,0.632,0.000,0.000,0.000
Sergio Rodriguez,Trail Blazers,2008-2009,REG,80,21.58,19.45,13.68,32.22,4.86,6.08,2.13,0.338,0.250,0.489,0.509,0.313,0.400,0.000
Jordan Farmar,Lakers,2008-2009,REG,65,29.13,24.27,7.28,33.01,3.88,2.18,0.24,0.342,0.310,0.333,0.522,0.250,0.444,0.000
Shannon Brown,"Bobcats, Lakers",2008-2009,REG,48,13.33,23.03,7.88,46.67,5.45,1.82,1.82,0.318,0.316,0.538,0.584,0.444,1.000,0.000
Kyle Lowry,"Grizzlies, Rockets",2008-2009,REG,77,13.36,23.73,10.14,43.55,3.23,4.61,1.38,0.259,0.495,0.318,0.524,0.429,0.200,0.000
Josh Boone,Nets,2008-2009,REG,62,0.00,12.62,11.21,76.17,0.00,0.00,0.00,0.000,0.296,0.333,0.595,0.000,0.000,0.000
Marcus Williams,Warriors,2008-2009,REG,9,35.29,35.29,5.88,23.53,0.00,0.00,0.00,0.333,0.000,0.000,0.500,0.000,0.000,0.000
Rajon Rondo,Celtics,2008-2009,REG,80,4.74,21.74,14.10,57.84,0.79,0.79,0.00,0.361,0.394,0.318,0.613,0.333,0.000,0.000
Renaldo Balkman,Nuggets,2008-2009,REG,53,2.54,17.26,4.57,74.62,0.00,0.51,0.51,0.400,0.353,0.556,0.619,0.000,0.000,0.000
Quincy Douby,"Kings, Raptors",2008-2009,REG,27,30.91,30.00,13.64,14.55,7.27,3.64,0.00,0.294,0.485,0.267,0.500,0.125,0.750,0.000
Oleksiy Pecherov,Wizards,2008-2009,REG,32,33.66,19.80,13.86,23.76,4.95,3.96,0.00,0.294,0.350,0.500,0.458,0.400,0.500,0.000
Shawne Williams,Mavericks,2008-2009,REG,15,17.86,26.79,12.50,30.36,8.93,3.57,0.00,0.000,0.267,0.143,0.588,0.200,0.000,0.000
Rodney Carney,Timberwolves,2008-2009,REG,67,22.93,16.78,3.31,26.48,15.84,14.66,0.00,0.268,0.282,0.214,0.661,0.388,0.435,0.000
Cedric Simmons,"Bulls, Kings",2008-2009,REG,18,0.00,12.00,28.00,60.00,0.00,0.00,0.00,0.000,0.333,0.143,0.600,0.000,0.000,0.000
Ronnie Brewer,Jazz,2008-2009,REG,81,9.42,33.82,3.38,52.54,0.12,0.24,0.48,0.282,0.393,0.357,0.641,0.000,0.000,0.000
Thabo Sefolosha,"Bulls, Thunder",2008-2009,REG,66,12.89,33.61,6.44,35.57,7.28,3.92,0.28,0.283,0.308,0.522,0.622,0.269,0.286,0.000
Hilton Armstrong,Hornets,2008-2009,REG,70,0.00,19.51,20.73,58.94,0.00,0.00,0.81,0.000,0.375,0.431,0.676,0.000,0.000,0.000
JJ Redick,Magic,2008-2009,REG,64,46.15,28.76,2.68,8.70,9.36,4.35,0.00,0.355,0.349,0.500,0.615,0.357,0.615,0.000
Mouhamed Sene,"Thunder, Knicks",2008-2009,REG,6,0.00,11.11,33.33,55.56,0.00,0.00,0.00,0.000,0.000,1.000,0.600,0.000,0.000,0.000
Patrick O'Bryant,"Celtics, Raptors",2008-2009,REG,39,1.19,58.33,13.10,26.19,0.00,0.00,1.19,0.000,0.449,0.636,0.727,0.000,0.000,0.000
Rudy Gay,Grizzlies,2008-2009,REG,79,14.98,34.31,16.80,29.79,1.82,2.22,0.08,0.333,0.406,0.453,0.572,0.522,0.357,0.000
Randy Foye,Timberwolves,2008-2009,REG,70,24.97,27.22,12.84,28.64,2.04,4.08,0.20,0.359,0.386,0.373,0.491,0.300,0.425,0.000
Brandon Roy,Trail Blazers,2008-2009,REG,78,10.47,35.28,13.81,34.29,1.90,3.87,0.38,0.377,0.415,0.467,0.602,0.360,0.431,0.000
Shelden Williams,"Kings, Timberwolves",2008-2009,REG,45,1.27,24.20,15.92,58.60,0.00,0.00,0.00,0.000,0.368,0.120,0.576,0.000,0.000,0.000
Tyrus Thomas,Bulls,2008-2009,REG,79,0.73,42.61,12.15,43.92,0.29,0.15,0.15,0.600,0.381,0.229,0.583,0.000,0.000,0.000
Adam Morrison,"Bobcats, Lakers",2008-2009,REG,52,29.15,37.67,12.11,7.17,5.38,8.52,0.00,0.277,0.369,0.407,0.375,0.417,0.474,0.000
LaMarcus Aldridge,Trail Blazers,2008-2009,REG,81,0.48,50.93,21.16,25.66,0.48,1.05,0.24,0.000,0.419,0.449,0.661,0.167,0.462,0.000
Andrea Bargnani,Raptors,2008-2009,REG,78,29.85,35.07,12.63,21.92,0.10,0.31,0.10,0.416,0.408,0.421,0.590,0.000,0.000,0.000
Jamario Moon,"Raptors, Heat",2008-2009,REG,80,25.53,35.65,1.05,24.68,7.38,5.27,0.42,0.331,0.396,0.200,0.761,0.429,0.400,0.000
Charles Hayes,Rockets,2008-2009,REG,71,0.88,9.73,33.63,52.21,0.00,0.00,3.54,0.000,0.091,0.289,0.508,0.000,0.000,0.000
Kelenna Azubuike,Warriors,2008-2009,REG,74,18.58,24.97,11.83,38.22,2.01,4.38,0.00,0.446,0.355,0.320,0.591,0.471,0.432,0.000
Jawad Williams,Cavaliers,2008-2009,REG,10,16.67,25.00,8.33,16.67,8.33,25.00,0.00,0.000,0.667,0.000,0.500,0.000,0.667,0.000
Stephen Graham,Pacers,2008-2009,REG,52,16.41,40.23,5.86,28.52,3.91,4.69,0.39,0.357,0.350,0.400,0.603,0.200,0.250,0.000
Dwayne Jones,Bobcats,2008-2009,REG,6,0.00,0.00,14.29,85.71,0.00,0.00,0.00,0.000,0.000,1.000,0.500,0.000,0.000,0.000
Will Bynum,Pistons,2008-2009,REG,57,4.09,39.18,14.04,41.52,0.29,0.00,0.88,0.214,0.410,0.458,0.535,0.000,0.000,0.000
Anthony Roberson,"Knicks, Bulls",2008-2009,REG,29,40.00,20.00,3.33,9.17,10.00,16.67,0.83,0.354,0.292,0.500,0.818,0.167,0.350,0.000
James Singleton,Mavericks,2008-2009,REG,62,6.79,24.89,8.14,48.87,5.88,5.43,0.00,0.400,0.345,0.333,0.731,0.231,0.333,0.000
Shavlik Randolph,Trail Blazers,2008-2009,REG,10,0.00,0.00,7.69,84.62,0.00,7.69,0.00,0.000,0.000,0.000,0.636,0.000,1.000,0.000
Jose Calderon,Raptors,2008-2009,REG,68,27.02,47.67,1.40,19.57,2.17,1.86,0.31,0.408,0.459,0.222,0.754,0.429,0.417,0.000
Ronnie Price,Jazz,2008-2009,REG,52,26.11,31.53,6.40,32.02,2.46,1.48,0.00,0.302,0.359,0.308,0.477,0.200,0.667,0.000
Fabricio Oberto,Spurs,2008-2009,REG,54,0.96,17.31,24.04,57.69,0.00,0.00,0.00,0.000,0.500,0.280,0.750,0.000,0.000,0.000
Alex Acker,"Pistons, Clippers",2008-2009,REG,25,13.16,44.74,6.58,23.68,6.58,5.26,0.00,0.400,0.500,0.200,0.333,0.400,0.000,0.000
Marcin Gortat,Magic,2008-2009,REG,63,0.53,18.72,18.18,62.57,0.00,0.00,0.00,1.000,0.371,0.471,0.650,0.000,0.000,0.000
Amir Johnson,Pistons,2008-2009,REG,62,0.00,17.18,14.72,68.10,0.00,0.00,0.00,0.000,0.393,0.458,0.676,0.000,0.000,0.000
Ryan Gomes,Timberwolves,2008-2009,REG,82,16.74,39.53,9.34,21.87,5.65,6.26,0.62,0.368,0.429,0.264,0.587,0.400,0.393,0.000
Andray Blatche,Wizards,2008-2009,REG,71,2.86,36.19,15.87,44.60,0.32,0.16,0.00,0.278,0.342,0.390,0.623,0.000,0.000,0.000
Louis Williams,76ers,2008-2009,REG,81,18.13,29.38,9.12,35.43,2.37,5.45,0.12,0.261,0.375,0.377,0.505,0.350,0.348,0.000
Roko Leni Ukic,Raptors,2008-2009,REG,72,15.43,19.14,16.05,45.99,0.31,3.09,0.00,0.160,0.210,0.538,0.477,0.000,0.300,0.000
Monta Ellis,Warriors,2008-2009,REG,25,4.19,48.37,10.23,35.35,0.70,0.93,0.23,0.333,0.361,0.432,0.605,0.333,0.250,0.000
Von Wafer,Rockets,2008-2009,REG,63,25.59,27.34,10.16,30.47,4.49,1.95,0.00,0.382,0.350,0.462,0.590,0.478,0.300,0.000
Travis Diener,Pacers,2008-2009,REG,55,57.54,21.79,4.47,7.82,3.35,3.91,1.12,0.388,0.359,0.250,0.857,0.333,0.571,0.000
Ronny Turiaf,Warriors,2008-2009,REG,79,0.27,46.45,9.29,43.44,0.00,0.27,0.27,0.000,0.359,0.382,0.704,0.000,0.000,0.000
CJ Miles,Jazz,2008-2009,REG,72,23.49,28.65,10.50,29.36,4.27,3.56,0.18,0.333,0.385,0.356,0.685,0.417,0.400,0.000
Brandon Bass,Mavericks,2008-2009,REG,81,0.20,45.08,12.80,40.94,0.00,0.00,0.98,0.000,0.441,0.477,0.577,0.000,0.000,0.000
David Lee,Knicks,2008-2009,REG,81,0.32,23.66,11.57,64.46,0.00,0.00,0.00,0.000,0.356,0.482,0.635,0.000,0.000,0.000
Linas Kleiza,Nuggets,2008-2009,REG,82,23.22,10.68,10.22,37.77,9.29,8.51,0.31,0.353,0.188,0.424,0.660,0.350,0.236,0.000
Jason Maxiell,Pistons,2008-2009,REG,78,0.31,32.19,10.00,57.50,0.00,0.00,0.00,0.000,0.282,0.719,0.717,0.000,0.000,0.000
