Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Donte Greene,Kings,2011-2012,REG,53,21.43,26.32,5.64,28.57,10.90,6.77,0.38,0.246,0.400,0.400,0.645,0.172,0.333,0.000
George Hill,Pacers,2011-2012,REG,50,27.63,26.05,11.32,23.95,5.79,4.74,0.53,0.362,0.414,0.419,0.604,0.364,0.444,0.000
Nicolas Batum,Trail Blazers,2011-2012,REG,59,24.65,20.12,4.37,32.76,9.67,8.42,0.00,0.411,0.310,0.286,0.638,0.339,0.389,0.000
Serge Ibaka,Thunder,2011-2012,REG,66,0.41,38.37,14.08,46.94,0.00,0.20,0.00,0.500,0.426,0.348,0.683,0.000,0.000,0.000
Kosta Koufos,Nuggets,2011-2012,REG,48,0.00,3.65,19.27,77.08,0.00,0.00,0.00,0.000,0.143,0.432,0.662,0.000,0.000,0.000
Courtney Lee,Rockets,2011-2012,REG,58,19.48,30.00,10.34,22.24,7.24,10.52,0.17,0.327,0.385,0.367,0.581,0.524,0.459,0.000
Ryan Anderson,Magic,2011-2012,REG,61,40.95,8.32,3.57,32.36,6.61,8.19,0.00,0.377,0.317,0.259,0.567,0.480,0.403,0.000
JJ Hickson,"Kings, Trail Blazers",2011-2012,REG,54,0.51,30.10,20.15,49.23,0.00,0.00,0.00,0.000,0.305,0.367,0.611,0.000,0.000,0.000
JaVale McGee,"Wizards, Nuggets",2011-2012,REG,61,0.00,9.96,25.54,64.49,0.00,0.00,0.00,0.000,0.345,0.369,0.663,0.000,0.000,0.000
Roy Hibbert,Pacers,2011-2012,REG,65,0.15,22.75,34.88,42.22,0.00,0.00,0.00,0.000,0.329,0.515,0.574,0.000,0.000,0.000
Marreese Speights,"76ers, Grizzlies",2011-2012,REG,60,0.20,37.70,22.13,39.55,0.00,0.20,0.20,0.000,0.451,0.380,0.503,0.000,0.000,0.000
Robin Lopez,Suns,2011-2012,REG,64,0.00,27.88,26.39,45.72,0.00,0.00,0.00,0.000,0.293,0.380,0.610,0.000,0.000,0.000
Anthony Randolph,Timberwolves,2011-2012,REG,34,0.00,35.00,16.00,48.50,0.00,0.50,0.00,0.000,0.357,0.250,0.629,0.000,0.000,0.000
Brandon Rush,Warriors,2011-2012,REG,65,25.37,18.98,5.54,28.57,11.51,9.59,0.43,0.471,0.449,0.423,0.627,0.463,0.422,0.000
Jason Thompson,Kings,2011-2012,REG,64,0.45,16.70,27.09,55.76,0.00,0.00,0.00,0.000,0.338,0.475,0.628,0.000,0.000,0.000
Jerryd Bayless,Raptors,2011-2012,REG,31,32.25,37.32,6.16,18.84,1.45,3.99,0.00,0.393,0.369,0.471,0.519,0.500,0.636,0.000
Brook Lopez,Nets,2011-2012,REG,5,0.00,28.57,31.17,40.26,0.00,0.00,0.00,0.000,0.364,0.417,0.645,0.000,0.000,0.000
D.J. Augustin,Bobcats,2011-2012,REG,48,31.21,18.69,12.94,31.62,2.26,2.87,0.41,0.342,0.396,0.206,0.474,0.273,0.429,0.000
Eric Gordon,Hornets,2011-2012,REG,9,27.14,22.86,11.43,37.14,0.00,1.43,0.00,0.211,0.406,0.438,0.635,0.000,1.000,0.000
Danilo Gallinari,Nuggets,2011-2012,REG,43,31.33,18.88,7.94,33.91,4.08,3.43,0.43,0.336,0.352,0.351,0.563,0.211,0.438,0.000
Kevin Love,Timberwolves,2011-2012,REG,55,23.98,23.42,14.26,35.69,0.66,1.79,0.19,0.382,0.371,0.384,0.579,0.143,0.368,0.000
Russell Westbrook,Thunder,2011-2012,REG,66,14.38,34.76,17.46,32.31,0.55,0.39,0.16,0.319,0.414,0.403,0.599,0.286,0.400,0.000
Derrick Rose,Bulls,2011-2012,REG,39,23.74,24.89,14.82,35.40,0.14,0.29,0.72,0.321,0.393,0.388,0.569,0.000,0.500,0.000
O.J. Mayo,Grizzlies,2011-2012,REG,66,30.30,28.40,12.50,21.74,3.40,3.53,0.14,0.363,0.383,0.337,0.556,0.320,0.423,0.000
Michael Beasley,Timberwolves,2011-2012,REG,47,12.90,38.51,18.75,22.58,4.44,2.42,0.40,0.359,0.398,0.419,0.607,0.500,0.333,0.000
Blake Ahearn,Jazz,2011-2012,REG,4,28.57,21.43,14.29,0.00,14.29,21.43,0.00,0.500,0.333,0.500,0.000,0.000,0.000,0.000
Carldell Johnson,Hornets,2011-2012,REG,15,40.00,11.43,25.71,20.00,0.00,2.86,0.00,0.286,0.500,0.222,0.429,0.000,0.000,0.000
Eric Dawson,Spurs,2011-2012,REG,4,0.00,58.33,0.00,41.67,0.00,0.00,0.00,0.000,0.571,0.000,0.600,0.000,0.000,0.000
Trey Johnson,Hornets,2011-2012,REG,11,0.00,42.86,7.14,50.00,0.00,0.00,0.00,0.000,0.333,0.000,0.857,0.000,0.000,0.000
Ivan Johnson,Hawks,2011-2012,REG,56,1.45,29.45,15.27,53.09,0.00,0.00,0.73,0.500,0.296,0.310,0.699,0.000,0.000,0.000
Anthony Tolliver,Timberwolves,2011-2012,REG,51,31.87,12.09,3.85,28.57,12.09,11.54,0.00,0.224,0.318,0.143,0.731,0.273,0.286,0.000
CJ Watson,Bulls,2011-2012,REG,49,31.58,33.41,9.84,17.16,4.58,2.52,0.92,0.377,0.336,0.256,0.440,0.450,0.636,0.000
Darryl Watkins,Hornets,2011-2012,REG,5,0.00,35.71,28.57,35.71,0.00,0.00,0.00,0.000,0.400,0.500,0.600,0.000,0.000,0.000
Joel Anthony,Heat,2011-2012,REG,64,0.00,4.61,31.58,63.82,0.00,0.00,0.00,0.000,0.286,0.375,0.670,0.000,0.000,0.000
Ramon Sessions,"Cavaliers, Lakers",2011-2012,REG,64,16.11,22.48,23.54,36.81,0.53,0.53,0.00,0.462,0.331,0.293,0.567,0.000,0.333,0.000
Aaron Gray,Raptors,2011-2012,REG,49,0.00,11.80,24.84,63.35,0.00,0.00,0.00,0.000,0.316,0.350,0.618,0.000,0.000,0.000
Marc Gasol,Grizzlies,2011-2012,REG,65,0.95,33.38,41.49,23.51,0.14,0.00,0.54,0.143,0.385,0.479,0.655,0.000,0.000,0.000
Dominic McGuire,Warriors,2011-2012,REG,64,1.43,36.19,10.95,50.95,0.00,0.00,0.48,0.000,0.382,0.348,0.533,0.000,0.000,0.000
Derrick Byars,Spurs,2011-2012,REG,2,36.36,0.00,9.09,36.36,18.18,0.00,0.00,0.000,0.000,0.000,0.750,0.000,0.000,0.000
Kyrylo Fesenko,Pacers,2011-2012,REG,3,0.00,0.00,20.00,80.00,0.00,0.00,0.00,0.000,0.000,1.000,0.250,0.000,0.000,0.000
Josh McRoberts,Lakers,2011-2012,REG,50,5.08,15.25,11.02,67.80,0.85,0.00,0.00,0.333,0.278,0.077,0.588,1.000,0.000,0.000
Glen Davis,Magic,2011-2012,REG,61,2.25,43.45,17.23,36.70,0.00,0.19,0.19,0.167,0.323,0.391,0.571,0.000,0.000,0.000
Carl Landry,Hornets,2011-2012,REG,41,0.28,35.08,23.48,40.61,0.00,0.00,0.55,0.000,0.362,0.459,0.660,0.000,0.000,0.000
Tiago Splitter,Spurs,2011-2012,REG,59,0.00,5.54,23.03,71.43,0.00,0.00,0.00,0.000,0.105,0.405,0.727,0.000,0.000,0.000
Arron Afflalo,Nuggets,2011-2012,REG,62,15.76,22.78,16.33,29.37,5.44,10.32,0.00,0.355,0.415,0.368,0.649,0.553,0.389,0.000
Morris Almond,Wizards,2011-2012,REG,4,11.76,58.82,5.88,17.65,0.00,5.88,0.00,0.500,0.300,0.000,0.667,0.000,0.000,0.000
Rudy Fernandez,Nuggets,2011-2012,REG,31,40.44,21.33,8.44,16.00,7.11,6.67,0.00,0.297,0.500,0.368,0.778,0.438,0.400,0.000
Wilson Chandler,Nuggets,2011-2012,REG,8,12.66,40.51,13.92,30.38,0.00,1.27,1.27,0.300,0.281,0.273,0.667,0.000,0.000,0.000
Jared Dudley,Suns,2011-2012,REG,65,20.68,31.73,9.49,26.28,8.09,3.58,0.16,0.383,0.446,0.426,0.680,0.404,0.348,0.000
Daequan Cook,Thunder,2011-2012,REG,57,47.97,16.89,2.70,3.04,14.19,14.86,0.34,0.331,0.420,0.500,0.556,0.357,0.386,0.000
Jason Smith,Hornets,2011-2012,REG,40,1.15,60.92,11.21,25.29,0.00,1.44,0.00,0.000,0.467,0.359,0.761,0.000,0.200,0.000
Marco Belinelli,Hornets,2011-2012,REG,66,28.43,35.86,5.10,17.64,6.71,6.12,0.15,0.369,0.386,0.343,0.595,0.348,0.452,0.000
Sean Williams,"Mavericks, Celtics",2011-2012,REG,11,0.00,13.64,18.18,68.18,0.00,0.00,0.00,0.000,0.000,0.500,0.800,0.000,0.000,0.000
Nick Young,"Wizards, Clippers",2011-2012,REG,62,22.70,41.71,8.55,13.78,6.76,6.51,0.00,0.298,0.422,0.254,0.537,0.566,0.392,0.000
Rodney Stuckey,Pistons,2011-2012,REG,55,13.23,25.80,15.91,40.87,1.34,2.68,0.17,0.316,0.338,0.463,0.520,0.250,0.375,0.000
Thaddeus Young,76ers,2011-2012,REG,63,0.44,33.62,21.11,44.69,0.15,0.00,0.00,0.000,0.381,0.441,0.635,1.000,0.000,0.000
Spencer Hawes,76ers,2011-2012,REG,37,2.19,40.13,22.88,33.23,0.63,0.63,0.31,0.429,0.453,0.370,0.642,0.000,0.000,0.000
Joakim Noah,Bulls,2011-2012,REG,64,0.20,19.39,12.24,68.16,0.00,0.00,0.00,0.000,0.411,0.350,0.566,0.000,0.000,0.000
Brandan Wright,Mavericks,2011-2012,REG,49,0.43,7.73,27.04,64.81,0.00,0.00,0.00,0.000,0.444,0.349,0.755,0.000,0.000,0.000
Corey Brewer,Nuggets,2011-2012,REG,59,7.78,13.39,11.02,48.16,8.86,10.37,0.43,0.222,0.323,0.314,0.592,0.293,0.271,0.000
Yi Jianlian,Mavericks,2011-2012,REG,30,12.20,63.41,6.10,18.29,0.00,0.00,0.00,0.300,0.404,0.200,0.400,0.000,0.000,0.000
Mike Conley,Grizzlies,2011-2012,REG,62,17.84,29.24,15.50,32.02,3.36,1.75,0.29,0.352,0.375,0.302,0.589,0.478,0.500,0.000
Al Horford,Hawks,2011-2012,REG,11,0.97,34.95,17.48,46.60,0.00,0.00,0.00,0.000,0.389,0.500,0.708,0.000,0.000,0.000
Kevin Durant,Thunder,2011-2012,REG,66,25.06,33.54,16.58,23.36,0.69,0.69,0.08,0.378,0.464,0.419,0.719,0.667,0.444,0.000
Walker Russell,Pistons,2011-2012,REG,28,7.37,22.11,28.42,35.79,2.11,4.21,0.00,0.143,0.333,0.222,0.471,0.500,0.500,0.000
Jose Juan Barea,Timberwolves,2011-2012,REG,41,29.19,15.07,19.14,31.58,0.72,4.07,0.24,0.369,0.302,0.275,0.553,0.333,0.412,0.000
Lou Amundson,Pacers,2011-2012,REG,60,0.00,13.04,23.67,63.29,0.00,0.00,0.00,0.000,0.222,0.286,0.527,0.000,0.000,0.000
Ryan Hollins,"Cavaliers, Celtics",2011-2012,REG,39,0.00,14.29,11.90,73.81,0.00,0.00,0.00,0.000,0.417,0.300,0.613,0.000,0.000,0.000
Paul Millsap,Jazz,2011-2012,REG,64,2.67,35.66,19.74,41.00,0.35,0.58,0.00,0.174,0.342,0.424,0.686,0.333,0.400,0.000
Daniel Gibson,Cavaliers,2011-2012,REG,35,41.13,23.39,9.68,10.89,4.03,10.48,0.40,0.402,0.207,0.208,0.556,0.500,0.346,0.000
Craig Smith,Trail Blazers,2011-2012,REG,47,0.85,6.84,34.19,58.12,0.00,0.00,0.00,0.000,0.125,0.400,0.618,0.000,0.000,0.000
Solomon Jones,"Clippers, Hornets",2011-2012,REG,21,0.00,42.62,11.48,45.90,0.00,0.00,0.00,0.000,0.346,0.286,0.464,0.000,0.000,0.000
Steve Novak,Knicks,2011-2012,REG,54,57.86,16.02,0.30,0.00,14.24,11.57,0.00,0.467,0.519,0.000,0.000,0.500,0.462,0.000
Jordan Farmar,Nets,2011-2012,REG,39,32.06,26.03,5.71,28.57,3.49,4.13,0.00,0.426,0.366,0.500,0.589,0.455,0.538,0.000
Shannon Brown,Suns,2011-2012,REG,59,21.57,36.12,7.19,25.25,4.01,5.02,0.84,0.372,0.356,0.233,0.636,0.333,0.400,0.000
Kyle Lowry,Rockets,2011-2012,REG,47,37.04,18.71,11.31,28.85,1.95,1.95,0.19,0.368,0.333,0.241,0.574,0.300,0.600,0.000
Rajon Rondo,Celtics,2011-2012,REG,53,6.29,28.50,13.99,50.17,0.70,0.35,0.00,0.222,0.393,0.300,0.551,0.500,0.000,0.000
Renaldo Balkman,Knicks,2011-2012,REG,14,9.38,18.75,0.00,53.13,6.25,12.50,0.00,0.333,0.333,0.000,0.706,0.000,0.250,0.000
Shawne Williams,Nets,2011-2012,REG,25,27.21,19.73,3.40,17.69,12.93,17.01,2.04,0.200,0.241,0.000,0.538,0.211,0.320,0.333
Ronnie Brewer,Bulls,2011-2012,REG,66,4.49,40.45,3.60,40.45,6.97,4.04,0.00,0.150,0.328,0.375,0.589,0.355,0.278,0.000
Thabo Sefolosha,Thunder,2011-2012,REG,42,25.16,18.06,4.52,31.61,9.68,10.97,0.00,0.410,0.250,0.143,0.571,0.533,0.412,0.000
JJ Redick,Magic,2011-2012,REG,65,36.82,32.88,8.05,13.18,4.11,4.97,0.00,0.386,0.406,0.298,0.571,0.500,0.586,0.000
Rudy Gay,Grizzlies,2011-2012,REG,65,13.31,34.58,19.78,29.43,1.12,1.50,0.28,0.317,0.390,0.374,0.662,0.167,0.375,0.333
Randy Foye,Clippers,2011-2012,REG,65,38.10,24.42,7.15,17.42,7.15,5.75,0.00,0.396,0.338,0.217,0.589,0.326,0.405,0.000
Shelden Williams,Nets,2011-2012,REG,58,0.00,14.43,9.45,76.12,0.00,0.00,0.00,0.000,0.207,0.211,0.562,0.000,0.000,0.000
Tyrus Thomas,Bobcats,2011-2012,REG,54,0.31,63.30,11.01,24.77,0.31,0.31,0.00,0.000,0.333,0.361,0.457,0.000,1.000,0.000
LaMarcus Aldridge,Trail Blazers,2011-2012,REG,55,0.64,52.39,15.80,30.65,0.32,0.11,0.11,0.333,0.417,0.544,0.671,0.000,0.000,0.000
Andrea Bargnani,Raptors,2011-2012,REG,31,23.35,42.36,13.22,20.66,0.21,0.21,0.00,0.301,0.429,0.438,0.590,0.000,0.000,0.000
Jamario Moon,Bobcats,2011-2012,REG,8,20.83,45.83,0.00,12.50,12.50,8.33,0.00,0.200,0.364,0.000,0.333,0.333,0.000,0.000
John Lucas III,Bulls,2011-2012,REG,49,33.24,35.75,12.85,12.29,2.79,3.07,0.00,0.403,0.367,0.500,0.409,0.300,0.364,0.000
Charles Hayes,Kings,2011-2012,REG,54,1.18,7.06,31.76,60.00,0.00,0.00,0.00,0.000,0.250,0.407,0.471,0.000,0.000,0.000
Kelenna Azubuike,Mavericks,2011-2012,REG,3,25.00,25.00,12.50,25.00,0.00,12.50,0.00,0.000,0.000,0.000,1.000,0.000,1.000,0.000
Will Bynum,Pistons,2011-2012,REG,36,8.25,25.26,14.95,44.85,1.55,3.61,1.55,0.250,0.286,0.276,0.517,0.000,0.429,0.000
James Singleton,Wizards,2011-2012,REG,12,10.67,40.00,4.00,44.00,0.00,0.00,1.33,0.250,0.467,0.000,0.758,0.000,0.000,0.000
Alan Anderson,Raptors,2011-2012,REG,17,30.99,32.39,9.15,15.49,7.75,4.23,0.00,0.386,0.304,0.231,0.636,0.364,0.500,0.000
Jose Calderon,Raptors,2011-2012,REG,53,32.08,51.57,3.35,11.74,0.63,0.63,0.00,0.379,0.451,0.500,0.714,0.000,0.333,0.000
Ronnie Price,Suns,2011-2012,REG,36,30.00,30.00,5.38,30.77,0.77,3.08,0.00,0.282,0.308,0.286,0.550,0.000,0.500,0.000
Marcin Gortat,Suns,2011-2012,REG,66,0.26,19.77,31.34,48.63,0.00,0.00,0.00,0.000,0.375,0.461,0.693,0.000,0.000,0.000
Amir Johnson,Raptors,2011-2012,REG,64,0.59,27.94,14.41,56.18,0.88,0.00,0.00,0.000,0.379,0.469,0.707,0.667,0.000,0.000
Ryan Gomes,Clippers,2011-2012,REG,32,10.53,51.58,3.16,14.74,6.32,12.63,1.05,0.100,0.347,0.333,0.643,0.000,0.250,0.000
Andray Blatche,Wizards,2011-2012,REG,26,2.45,50.61,16.73,29.80,0.00,0.41,0.00,0.333,0.306,0.293,0.562,0.000,0.000,0.000
Louis Williams,76ers,2011-2012,REG,64,25.19,33.12,18.67,18.93,1.66,2.43,0.00,0.360,0.440,0.349,0.473,0.538,0.263,0.000
Monta Ellis,"Warriors, Bucks",2011-2012,REG,58,13.17,40.10,12.60,27.98,2.21,3.75,0.19,0.255,0.398,0.366,0.598,0.478,0.410,0.000
Von Wafer,Magic,2011-2012,REG,33,17.83,26.11,8.28,40.76,3.82,3.18,0.00,0.357,0.341,0.385,0.594,0.500,0.200,0.000
Ronny Turiaf,"Wizards, Heat",2011-2012,REG,17,0.00,12.12,24.24,60.61,0.00,0.00,3.03,0.000,0.250,0.375,0.750,0.000,0.000,0.000
Ersan Ilyasova,Bucks,2011-2012,REG,60,16.08,28.64,9.38,43.22,1.34,1.17,0.17,0.458,0.421,0.286,0.601,0.500,0.429,0.000
CJ Miles,Jazz,2011-2012,REG,56,24.95,22.80,15.91,29.03,3.23,3.44,0.65,0.319,0.264,0.324,0.585,0.333,0.250,0.000
Brandon Bass,Celtics,2011-2012,REG,59,0.00,63.61,9.97,26.42,0.00,0.00,0.00,0.000,0.490,0.317,0.515,0.000,0.000,0.000
David Lee,Warriors,2011-2012,REG,57,0.54,30.15,25.38,43.93,0.00,0.00,0.00,0.000,0.432,0.389,0.625,0.000,0.000,0.000
Ian Mahinmi,Mavericks,2011-2012,REG,61,0.00,16.39,18.49,64.71,0.00,0.00,0.42,0.000,0.385,0.364,0.643,0.000,0.000,0.000
Linas Kleiza,Raptors,2011-2012,REG,49,29.27,23.17,14.63,18.54,7.32,6.59,0.49,0.375,0.389,0.350,0.592,0.233,0.370,0.000
Jason Maxiell,Pistons,2011-2012,REG,65,0.26,41.51,19.32,38.64,0.00,0.00,0.26,0.000,0.377,0.486,0.588,0.000,0.000,0.000
Johan Petro,Nets,2011-2012,REG,59,0.38,53.08,19.62,26.92,0.00,0.00,0.00,1.000,0.384,0.451,0.457,0.000,0.000,0.000
Francisco Garcia,Kings,2011-2012,REG,49,27.51,24.45,5.68,12.66,13.97,15.72,0.00,0.254,0.357,0.385,0.793,0.281,0.361,0.000
Jarrett Jack,Hornets,2011-2012,REG,45,16.12,38.25,26.07,16.47,1.37,1.72,0.00,0.340,0.426,0.513,0.563,0.250,0.500,0.000
Nate Robinson,Warriors,2011-2012,REG,51,31.82,28.93,14.46,19.21,3.10,1.86,0.62,0.351,0.400,0.386,0.602,0.467,0.444,0.333
Hakim Warrick,Suns,2011-2012,REG,35,3.33,37.78,21.67,35.00,0.00,1.67,0.56,0.000,0.279,0.282,0.683,0.000,0.333,0.000
Gerald Green,Nets,2011-2012,REG,31,25.94,34.38,13.75,17.50,5.00,2.50,0.94,0.398,0.409,0.591,0.714,0.500,0.250,0.000
Danny Granger,Pacers,2011-2012,REG,62,26.38,27.87,14.36,23.51,4.04,3.83,0.00,0.403,0.382,0.393,0.520,0.342,0.278,0.000
Andrew Bynum,Lakers,2011-2012,REG,60,0.50,9.42,33.04,56.91,0.13,0.00,0.00,0.250,0.307,0.380,0.706,0.000,0.000,0.000
Deron Williams,Nets,2011-2012,REG,55,30.28,31.22,10.30,22.89,2.50,2.71,0.10,0.344,0.400,0.354,0.550,0.292,0.308,0.000
Ike Diogu,Spurs,2011-2012,REG,2,0.00,0.00,50.00,50.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Channing Frye,Suns,2011-2012,REG,64,39.15,29.53,11.75,15.82,1.14,2.61,0.00,0.338,0.370,0.556,0.588,0.571,0.375,0.000
Charlie Villanueva,Pistons,2011-2012,REG,13,39.56,13.19,10.99,26.37,2.20,7.69,0.00,0.361,0.333,0.200,0.583,0.500,0.143,0.000
Martell Webster,Timberwolves,2011-2012,REG,47,24.63,21.69,8.09,30.15,6.62,8.09,0.74,0.313,0.373,0.364,0.585,0.389,0.409,0.000
Raymond Felton,Trail Blazers,2011-2012,REG,60,28.82,29.13,10.75,28.50,0.93,1.25,0.62,0.297,0.396,0.348,0.552,0.333,0.625,0.000
Chris Paul,Clippers,2011-2012,REG,60,20.45,32.47,23.26,20.34,1.69,1.57,0.22,0.357,0.474,0.435,0.657,0.400,0.571,0.000
Marvin Williams,Hawks,2011-2012,REG,57,14.68,28.09,5.74,34.47,7.87,8.94,0.21,0.362,0.356,0.370,0.543,0.324,0.476,1.000
Andrew Bogut,Bucks,2011-2012,REG,12,0.74,16.91,41.18,41.18,0.00,0.00,0.00,0.000,0.391,0.250,0.679,0.000,0.000,0.000
Damien Wilkins,Pistons,2011-2012,REG,60,5.70,48.19,13.47,26.42,3.63,2.07,0.52,0.364,0.269,0.423,0.647,0.286,0.250,0.000
Earl Barron,Warriors,2011-2012,REG,2,0.00,25.00,50.00,25.00,0.00,0.00,0.00,0.000,0.000,0.500,1.000,0.000,0.000,0.000
Andres Nocioni,76ers,2011-2012,REG,11,25.00,20.00,35.00,15.00,0.00,5.00,0.00,0.200,0.000,0.286,0.667,0.000,0.000,0.000
Trevor Ariza,Hornets,2011-2012,REG,41,11.66,27.54,10.67,40.20,6.20,3.47,0.25,0.277,0.333,0.256,0.562,0.480,0.286,0.000
Chris Duhon,Magic,2011-2012,REG,63,46.80,14.29,7.88,19.21,3.45,7.88,0.49,0.400,0.379,0.188,0.538,0.429,0.563,0.000
Royal Ivey,Thunder,2011-2012,REG,34,30.14,9.59,8.22,9.59,24.66,17.81,0.00,0.273,0.286,0.167,0.714,0.444,0.308,0.000
Andre Emmett,Nets,2011-2012,REG,6,0.00,14.29,14.29,57.14,0.00,14.29,0.00,0.000,0.000,1.000,0.750,0.000,0.000,0.000
Anderson Varejao,Cavaliers,2011-2012,REG,25,1.80,17.57,15.77,64.86,0.00,0.00,0.00,0.000,0.359,0.286,0.625,0.000,0.000,0.000
Beno Udrih,Bucks,2011-2012,REG,59,10.88,46.83,12.99,22.66,4.23,2.42,0.00,0.306,0.445,0.512,0.507,0.286,0.125,0.000
Kevin Martin,Rockets,2011-2012,REG,40,33.52,29.24,16.20,12.66,0.74,7.64,0.00,0.333,0.465,0.333,0.618,0.500,0.390,0.000
Tony Allen,Grizzlies,2011-2012,REG,58,2.01,22.32,13.17,58.71,3.35,0.45,0.00,0.111,0.350,0.339,0.559,0.467,0.000,0.000
Delonte West,Mavericks,2011-2012,REG,44,14.44,40.83,11.11,26.94,4.17,2.22,0.28,0.327,0.415,0.475,0.608,0.600,0.125,0.000
Jameer Nelson,Magic,2011-2012,REG,57,33.33,22.61,9.41,29.87,1.49,3.30,0.00,0.391,0.350,0.333,0.580,0.333,0.250,0.000
Dorell Wright,Warriors,2011-2012,REG,61,34.41,15.59,4.94,23.95,10.08,10.65,0.38,0.331,0.293,0.308,0.675,0.415,0.411,0.000
J.R. Smith,Knicks,2011-2012,REG,35,35.31,28.64,7.90,15.80,4.20,6.67,1.48,0.357,0.414,0.313,0.625,0.353,0.370,0.000
Josh Smith,Hawks,2011-2012,REG,66,5.99,40.87,15.62,33.61,2.63,1.18,0.09,0.242,0.362,0.390,0.665,0.241,0.385,0.000
Al Jefferson,Jazz,2011-2012,REG,61,0.38,40.94,30.63,28.05,0.00,0.00,0.00,0.250,0.401,0.474,0.650,0.000,0.000,0.000
Kris Humphries,Nets,2011-2012,REG,62,0.00,33.38,16.39,50.22,0.00,0.00,0.00,0.000,0.411,0.382,0.561,0.000,0.000,0.000
Sebastian Telfair,Suns,2011-2012,REG,60,23.10,40.94,9.36,19.01,2.92,4.39,0.29,0.316,0.500,0.188,0.492,0.100,0.467,0.000
Andris Biedrins,Warriors,2011-2012,REG,47,0.00,1.56,34.38,64.06,0.00,0.00,0.00,0.000,0.000,0.409,0.732,0.000,0.000,0.000
Andre Iguodala,76ers,2011-2012,REG,62,24.53,36.71,7.44,25.32,2.85,2.85,0.32,0.381,0.332,0.426,0.713,0.500,0.444,0.000
Luol Deng,Bulls,2011-2012,REG,54,18.15,31.26,13.11,27.15,4.77,5.03,0.53,0.387,0.339,0.313,0.590,0.306,0.395,0.000
Josh Childress,Suns,2011-2012,REG,34,9.09,5.05,6.06,64.65,3.03,12.12,0.00,0.333,0.200,0.167,0.656,0.000,0.083,0.000
Devin Harris,Jazz,2011-2012,REG,63,37.45,22.32,12.18,26.20,0.74,0.74,0.37,0.360,0.413,0.364,0.634,0.250,0.750,0.000
Shaun Livingston,Bucks,2011-2012,REG,58,0.37,46.13,25.46,27.31,0.37,0.00,0.37,1.000,0.392,0.435,0.622,1.000,0.000,0.000
Ben Gordon,Pistons,2011-2012,REG,52,20.94,49.43,9.25,13.58,2.64,4.15,0.00,0.432,0.439,0.449,0.472,0.357,0.455,0.000
Emeka Okafor,Hornets,2011-2012,REG,27,0.00,26.64,46.26,27.10,0.00,0.00,0.00,0.000,0.351,0.556,0.672,0.000,0.000,0.000
Dwight Howard,Magic,2011-2012,REG,54,0.28,3.58,33.88,61.57,0.00,0.00,0.69,0.000,0.423,0.443,0.662,0.000,0.000,0.000
Josh Davis,Grizzlies,2011-2012,REG,15,44.44,11.11,3.70,37.04,0.00,3.70,0.00,0.250,0.333,0.000,0.500,0.000,1.000,0.000
Matt Carroll,Bobcats,2011-2012,REG,53,17.20,46.50,3.18,22.93,4.46,5.73,0.00,0.111,0.384,0.000,0.444,0.429,0.222,0.000
Udonis Haslem,Heat,2011-2012,REG,64,0.00,50.70,12.89,36.41,0.00,0.00,0.00,0.000,0.392,0.239,0.531,0.000,0.000,0.000
Marquis Daniels,Celtics,2011-2012,REG,38,2.80,18.18,24.48,50.35,1.40,0.70,2.10,0.000,0.192,0.286,0.514,0.000,0.000,0.000
Kyle Korver,Bulls,2011-2012,REG,65,44.77,29.44,1.22,3.65,10.95,9.98,0.00,0.451,0.405,0.400,0.600,0.356,0.463,0.000
James Jones,Heat,2011-2012,REG,51,43.33,21.33,2.67,0.00,15.33,17.33,0.00,0.462,0.313,0.250,0.000,0.304,0.346,0.000
Mo Williams,Clippers,2011-2012,REG,52,28.48,36.66,11.62,12.60,4.58,5.56,0.49,0.391,0.433,0.423,0.519,0.357,0.441,0.000
Matt Bonner,Spurs,2011-2012,REG,65,55.71,13.14,10.57,4.86,9.71,6.00,0.00,0.405,0.413,0.514,0.647,0.529,0.381,0.000
Keith Bogans,Nets,2011-2012,REG,5,28.57,4.76,0.00,38.10,14.29,14.29,0.00,0.167,1.000,0.000,0.500,0.333,0.333,0.000
Zaza Pachulia,Hawks,2011-2012,REG,58,0.00,24.19,15.04,60.77,0.00,0.00,0.00,0.000,0.512,0.275,0.549,0.000,0.000,0.000
Willie Green,Hawks,2011-2012,REG,53,19.08,36.31,11.08,17.85,8.62,6.77,0.31,0.371,0.407,0.472,0.655,0.536,0.545,0.000
Steve Blake,Lakers,2011-2012,REG,53,35.45,28.73,5.60,6.72,10.82,11.57,1.12,0.316,0.442,0.333,0.500,0.483,0.290,0.000
Luke Walton,"Lakers, Cavaliers",2011-2012,REG,30,13.85,53.85,7.69,7.69,9.23,7.69,0.00,0.333,0.343,0.400,0.600,0.500,0.200,0.000
Jason Kapono,Lakers,2011-2012,REG,27,21.82,41.82,5.45,3.64,23.64,3.64,0.00,0.250,0.478,0.333,0.500,0.385,0.000,0.000
