name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Nick Anderson,SF,30,Nick Anderson,58,1701,19.6,.529,.284,.264,2.3,25.0,3.1,2.1,5.3,.149,3.4,-0.1,3.4,6.6,14.1,10.3,14.1,2.3,1.0,9.2
Shandon Anderson,SG,24,Shandon Anderson,82,1602,15.7,.586,.064,.370,1.1,19.5,2.9,1.4,4.2,.127,1.2,-0.5,0.7,7.1,10.3,8.8,9.4,2.2,0.8,13.5
Chris Anstey,C,23,Chris Anstey,41,680,13.2,.455,.069,.320,-0.2,20.5,-0.2,0.9,0.6,.044,-3.6,0.5,-3.1,8.5,17.4,12.8,8.7,2.4,2.8,13.5
Greg Anthony,PG,30,Greg Anthony,80,1021,16.8,.545,.456,.229,0.6,21.6,1.4,1.3,2.7,.127,1.4,-1.2,0.2,2.1,10.7,6.5,32.1,3.4,0.2,19.1
B.J. Armstrong,PG,30,B.J. Armstrong,66,831,14.6,.555,.164,.235,-0.1,15.3,1.6,0.6,2.2,.124,0.2,-2.4,-2.3,2.3,8.6,5.5,29.0,1.9,0.0,15.2
B.J. Armstrong,PG,30,B.J. Armstrong,4,59,6.3,.385,.053,.368,-0.1,21.5,-0.2,0.1,-0.1,-0.092,-6.3,0.0,-6.3,7.0,5.6,6.3,16.5,3.6,0.0,24.1
B.J. Armstrong,PG,30,B.J. Armstrong,62,772,15.2,.573,.175,.222,0.0,14.9,1.8,0.5,2.3,.141,0.7,-2.6,-2.0,1.9,8.8,5.4,30.0,1.7,0.0,14.1
Darrell Armstrong,PG,29,Darrell Armstrong,48,1236,15.7,.509,.179,.324,1.0,20.2,1.2,1.3,2.5,.096,1.1,0.0,1.1,6.1,9.2,7.6,33.4,2.6,0.3,20.5
Vincent Askew,SG,31,Vincent Askew,30,443,6.7,.464,.037,.722,-0.1,10.9,-0.4,0.6,0.2,.023,-4.8,2.2,-2.6,5.7,11.9,8.9,12.5,2.3,0.8,33.0
Keith Askins,SF,30,Keith Askins,46,681,5.5,.426,.607,.156,0.2,10.7,-0.3,1.0,0.7,.050,-2.8,1.7,-1.1,5.0,12.2,8.7,6.4,2.2,1.3,16.6
Stacey Augmon,SG,29,Stacey Augmon,71,1445,10.3,.457,.019,.419,0.3,16.3,-0.1,1.9,1.8,.059,-2.8,1.4,-1.3,8.7,10.2,9.5,9.8,2.1,1.6,15.5
Isaac Austin,C,28,Isaac Austin,78,2266,16.3,.512,.009,.417,0.8,25.0,1.2,2.5,3.6,.077,-1.1,0.4,-0.6,10.3,18.0,14.2,14.0,1.4,1.7,16.7
Isaac Austin,C,28,Isaac Austin,52,1371,16.8,.521,.006,.429,0.6,25.5,1.1,2.2,3.2,.113,-1.1,0.9,-0.1,10.5,17.5,14.1,11.8,1.7,1.8,15.6
Isaac Austin,C,28,Isaac Austin,26,895,15.6,.497,.015,.398,0.1,24.2,0.1,0.3,0.4,.022,-1.1,-0.4,-1.4,10.1,18.9,14.4,17.3,1.0,1.6,18.3
Vin Baker,C,26,Vin Baker,82,2944,20.4,.564,.006,.452,3.0,24.7,6.9,3.5,10.4,.169,1.9,0.2,2.0,11.8,14.8,13.3,9.3,1.7,2.2,11.1
Charles Barkley,PF,34,Charles Barkley,68,2243,21.6,.564,.113,.534,3.4,21.6,6.1,2.5,8.6,.183,2.8,1.3,4.0,12.9,28.8,20.9,16.6,1.7,0.9,13.8
,,,,,,,,,,,,,,,,,,,,,,,,,
Dana Barros,PG,30,Dana Barros,80,1686,18.6,.583,.404,.236,1.1,20.0,4.4,1.3,5.6,.160,3.1,-2.4,0.7,1.8,9.6,5.3,28.4,2.5,0.3,13.7
Brent Barry,SG,26,Brent Barry,58,1600,14.3,.558,.453,.265,0.9,18.7,2.1,0.6,2.7,.080,1.2,-1.0,0.2,2.1,10.2,6.1,15.8,2.1,1.1,15.5
Brent Barry,SG,26,Brent Barry,41,1341,14.9,.564,.439,.275,0.7,19.6,1.8,0.2,2.0,.072,1.6,-1.5,0.1,2.3,9.9,6.1,16.4,1.9,1.1,16.0
Brent Barry,SG,26,Brent Barry,17,259,11.2,.520,.548,.194,0.2,13.7,0.3,0.4,0.7,.125,-0.7,1.3,0.6,0.9,11.4,6.3,12.8,3.0,1.1,11.8
Drew Barry,PG,24,Drew Barry,27,256,10.7,.640,.553,.342,-0.1,13.3,0.0,0.3,0.3,.058,-1.9,-1.1,-3.1,2.4,13.3,8.0,29.2,2.1,0.3,40.7
Jon Barry,SG,28,Jon Barry,49,374,13.3,.518,.587,.279,0.2,16.4,0.5,0.4,0.9,.116,0.4,-0.8,-0.4,2.5,8.6,5.6,19.7,3.3,0.6,15.9
Tony Battie,PF,21,Tony Battie,65,1506,13.3,.477,.027,.198,-0.5,20.2,-0.3,0.8,0.5,.015,-3.0,-0.4,-3.3,10.5,17.2,13.7,7.6,1.9,3.4,14.7
Corey Beck,PG,26,Corey Beck,59,738,9.3,.516,.025,.371,-0.2,16.0,-0.3,0.7,0.4,.028,-3.2,0.1,-3.1,4.5,10.2,7.4,20.4,2.4,0.7,27.5
Benoit Benjamin,C,33,Benoit Benjamin,14,197,12.5,.581,.000,.732,-0.1,15.1,0.2,0.2,0.4,.098,-3.1,-1.7,-4.8,10.4,20.6,15.5,2.5,1.1,1.5,18.1
Mario Bennett,PF,24,Mario Bennett,45,354,22.2,.573,.015,.326,0.4,21.8,0.9,0.6,1.5,.201,2.5,0.4,2.9,19.7,20.6,20.1,9.0,2.8,2.2,12.0
David Benoit,SF,29,David Benoit,77,1123,10.5,.477,.417,.181,-0.5,19.4,0.5,1.1,1.6,.067,-1.7,-1.9,-3.7,5.9,15.6,10.5,3.7,1.7,1.3,10.6
David Benoit,SF,29,David Benoit,53,799,10.0,.489,.442,.164,-0.2,17.8,0.4,0.7,1.1,.067,-1.6,-1.6,-3.1,5.7,15.3,10.2,3.3,1.7,1.5,11.9
David Benoit,SF,29,David Benoit,24,324,11.8,.453,.367,.216,-0.2,23.4,0.1,0.4,0.5,.068,-2.1,-2.8,-4.9,6.4,16.4,11.3,4.5,1.5,0.9,7.9
Travis Best,PG,25,Travis Best,82,1547,13.6,.498,.146,.273,0.7,20.0,1.2,2.1,3.3,.103,-0.3,0.0,-0.3,2.3,7.0,4.7,29.9,3.0,0.2,17.1
Chauncey Billups,PG,21,Chauncey Billups,80,2216,13.6,.516,.434,.355,0.1,20.4,2.1,0.9,3.0,.065,0.8,-2.6,-1.8,3.0,7.1,5.0,22.6,2.5,0.1,16.7
Chauncey Billups,PG,21,Chauncey Billups,51,1296,15.4,.530,.416,.396,0.5,21.7,1.6,1.0,2.6,.096,1.5,-1.9,-0.3,3.3,7.3,5.1,26.7,3.1,0.1,18.1
Chauncey Billups,PG,21,Chauncey Billups,29,920,11.1,.493,.461,.292,-0.5,18.5,0.6,-0.2,0.4,.020,-0.2,-3.7,-4.0,2.6,7.0,4.7,16.7,1.7,0.1,14.4
Mookie Blaylock,PG,30,Mookie Blaylock,70,2700,16.1,.462,.356,.143,3.8,20.1,1.9,3.7,5.6,.099,2.2,1.3,3.6,3.7,10.9,7.4,29.5,3.7,0.5,15.0
Corie Blount,PF,29,Corie Blount,70,1029,11.9,.572,.021,.417,0.4,11.7,1.2,1.4,2.6,.120,-1.1,0.6,-0.4,12.9,19.7,16.4,5.2,1.4,1.7,18.7
Muggsy Bogues,PG,33,Muggsy Bogues,61,1570,12.4,.492,.050,.211,-0.8,12.7,0.7,1.0,1.7,.053,-2.8,-1.4,-4.1,2.0,7.1,4.5,33.6,2.2,0.1,22.9
Muggsy Bogues,PG,33,Muggsy Bogues,2,16,20.6,.510,.000,.400,0.0,19.9,0.0,0.0,0.1,.193,0.3,-0.2,0.1,0.0,7.5,3.8,40.0,6.7,0.0,14.5
Muggsy Bogues,PG,33,Muggsy Bogues,59,1554,12.3,.491,.050,.208,-0.8,12.7,0.7,1.0,1.7,.051,-2.8,-1.4,-4.2,2.0,7.1,4.5,33.5,2.2,0.1,23.1
Etdrick Bohannon,PF,24,Etdrick Bohannon,5,11,-10.3,.000,.000,.000,0.0,30.3,-0.2,0.0,-0.1,-0.520,-23.7,7.8,-15.9,23.1,41.7,32.8,12.3,0.0,12.9,42.9
Keith Booth,SF,23,Keith Booth,6,17,13.8,.579,.167,1.000,0.0,30.7,0.0,0.0,0.0,.107,-2.8,-4.1,-6.9,13.4,13.5,13.5,9.0,0.0,0.0,25.8
Bruce Bowen,SF,26,Bruce Bowen,61,1305,11.0,.483,.198,.409,0.7,13.4,0.8,1.4,2.2,.081,-1.3,1.5,0.2,6.6,9.4,7.9,9.3,3.4,1.7,12.9
Anthony Bowie,SG,34,Anthony Bowie,27,224,12.9,.596,.068,.153,0.1,14.6,0.4,0.3,0.7,.148,-0.9,0.2,-0.8,4.8,9.2,7.0,8.5,1.5,0.7,10.0
Shawn Bradley,C,25,Shawn Bradley,64,1822,17.7,.463,.004,.253,0.4,22.3,0.0,3.0,2.9,.077,-3.8,2.8,-1.0,9.8,22.1,15.8,5.9,1.5,8.2,10.8
Terrell Brandon,PG,27,Terrell Brandon,50,1784,20.2,.526,.127,.213,2.2,24.2,3.1,2.0,5.1,.136,3.1,-0.1,3.0,1.6,10.6,6.0,40.0,3.3,0.7,15.3
,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Breaux,SF,27,Tim Breaux,6,30,11.6,.421,.273,.182,0.0,19.6,0.0,0.0,0.0,.028,-3.7,-0.3,-4.1,0.0,8.2,4.1,11.1,3.5,2.5,7.8
Scott Brooks,PG,32,Scott Brooks,43,312,13.9,.528,.167,.303,0.1,12.8,0.5,0.5,1.0,.156,-1.1,0.7,-0.4,2.4,9.3,5.9,25.3,3.1,0.7,13.8
Chucky Brown,SF,29,Chucky Brown,77,1202,10.5,.472,.022,.234,-0.7,17.8,0.5,0.9,1.4,.056,-2.9,-1.5,-4.4,5.8,11.9,9.0,7.7,1.0,0.8,11.1
Dee Brown,SG,29,Dee Brown,72,1719,14.2,.555,.482,.126,0.5,16.9,2.6,0.8,3.4,.095,1.1,-1.9,-0.8,1.5,9.1,5.1,14.8,2.5,1.0,11.0
Dee Brown,SG,29,Dee Brown,41,811,11.4,.524,.443,.110,0.0,16.0,0.7,0.7,1.3,.078,-0.7,-1.1,-1.8,1.3,8.3,4.5,10.4,2.8,0.6,10.7
Dee Brown,SG,29,Dee Brown,31,908,16.8,.580,.515,.140,0.5,17.7,2.0,0.1,2.1,.110,2.7,-2.5,0.1,1.7,9.8,5.6,18.8,2.2,1.3,11.2
P.J. Brown,PF,28,P.J. Brown,74,2362,15.0,.522,.000,.334,2.6,15.3,3.5,4.0,7.5,.152,-0.5,2.9,2.4,12.1,19.2,15.8,7.2,1.5,3.0,12.5
Randy Brown,PG,29,Randy Brown,71,1147,10.1,.428,.017,.258,0.0,15.6,-0.1,1.9,1.8,.075,-3.2,1.1,-2.1,3.4,6.0,4.7,19.6,3.3,0.8,15.8
Rick Brunson,PG,25,Rick Brunson,38,622,9.6,.481,.433,.440,-0.2,16.0,-0.1,0.7,0.6,.048,-2.3,-1.0,-3.3,2.7,7.6,5.2,24.8,2.1,0.4,23.6
Kobe Bryant,SG,19,Kobe Bryant,79,2056,18.5,.548,.241,.501,1.1,27.2,4.5,1.8,6.3,.147,1.9,-1.7,0.2,4.5,8.7,6.7,16.0,1.8,1.3,12.4
Mark Bryant,C,32,Mark Bryant,70,1110,10.2,.545,.004,.422,0.2,13.3,1.0,1.6,2.5,.109,-2.1,1.0,-1.1,9.9,15.6,12.8,6.0,1.7,1.0,17.9
Jud Buechler,SF,29,Jud Buechler,74,608,14.1,.554,.369,.034,0.4,14.7,1.0,0.9,1.9,.151,0.2,0.6,0.7,4.5,10.0,7.3,12.8,2.0,1.8,10.5
Matt Bullard,SF,30,Matt Bullard,67,1190,13.8,.581,.594,.069,0.5,16.8,2.0,0.5,2.5,.102,1.4,-1.7,-0.3,2.5,11.9,7.3,8.5,1.4,1.4,8.9
Scott Burrell,SF,27,Scott Burrell,80,1096,15.7,.516,.384,.171,1.3,18.5,1.5,2.2,3.7,.163,0.9,1.8,2.8,8.3,12.4,10.3,9.5,3.1,2.5,11.0
Willie Burton,SF,29,Willie Burton,13,43,21.4,.514,.429,.571,0.0,29.8,0.1,0.1,0.2,.229,2.1,-2.2,-0.1,8.6,15.1,12.1,4.3,2.5,3.3,3.7
Mitchell Butler,SG,27,Mitchell Butler,18,206,4.8,.360,.128,.213,-0.1,13.3,-0.2,0.3,0.1,.016,-5.0,0.6,-4.4,3.6,9.4,6.6,13.7,2.1,0.0,13.5
Jason Caffey,PF,24,Jason Caffey,80,1423,13.9,.526,.004,.429,0.0,20.4,1.2,1.6,2.7,.093,-1.4,-0.7,-2.1,12.2,14.6,13.4,8.0,0.9,1.0,15.9
Jason Caffey,PF,24,Jason Caffey,51,710,14.4,.548,.005,.518,0.2,18.4,0.9,1.1,2.0,.138,-1.2,0.2,-1.1,12.2,15.7,14.0,8.0,1.0,1.7,16.4
Jason Caffey,PF,24,Jason Caffey,29,713,13.4,.509,.004,.363,-0.2,22.4,0.2,0.5,0.7,.047,-1.6,-1.6,-3.2,12.2,13.4,12.8,8.0,0.9,0.3,15.5
Michael Cage,C,36,Michael Cage,79,1201,10.1,.531,.012,.429,0.9,4.4,1.1,1.4,2.5,.100,-1.9,2.9,0.9,10.4,19.9,14.8,3.6,2.0,2.7,18.7
Adrian Caldwell,PF,31,Adrian Caldwell,1,3,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.022,-7.3,-0.6,-7.9,0.0,0.0,0.0,0.0,0.0,0.0,
Marcus Camby,C,23,Marcus Camby,63,2002,15.9,.448,.003,.327,0.7,21.6,-0.6,1.5,0.9,.022,-2.9,2.2,-0.7,10.9,15.3,13.0,9.4,1.8,7.9,13.6
Elden Campbell,PF,29,Elden Campbell,81,1784,16.4,.527,.003,.548,0.1,22.0,2.3,2.4,4.7,.126,-2.1,0.3,-1.8,9.3,19.3,14.4,6.9,1.0,4.0,12.9
Antoine Carr,PF,36,Antoine Carr,66,1086,9.8,.513,.000,.302,-0.2,17.8,0.8,0.7,1.5,.068,-2.4,-0.4,-2.8,5.1,9.6,7.5,7.2,0.5,3.7,11.5
,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Carr,SG,23,Chris Carr,51,1165,11.6,.509,.281,.219,-0.3,21.5,0.7,0.4,1.1,.046,-0.7,-2.5,-3.2,4.2,10.8,7.6,11.6,0.8,0.7,12.2
Sam Cassell,PG,28,Sam Cassell,75,2606,21.0,.533,.069,.439,3.0,27.5,6.6,1.7,8.3,.152,4.1,-1.5,2.6,3.0,7.4,5.1,40.4,2.4,0.6,16.3
Kelvin Cato,C,23,Kelvin Cato,74,1007,13.3,.496,.013,.546,0.4,14.7,0.7,2.0,2.7,.129,-3.5,3.2,-0.3,10.9,17.9,14.6,3.6,1.5,6.8,13.4
Duane Causwell,C,29,Duane Causwell,37,363,9.2,.443,.000,.292,-0.2,15.2,-0.2,0.7,0.5,.069,-6.2,1.6,-4.6,9.7,21.9,16.0,2.2,1.1,5.4,15.2
Cedric Ceballos,SF,28,Cedric Ceballos,47,990,19.3,.560,.169,.349,0.5,25.3,1.6,1.2,2.8,.138,1.0,-1.0,0.0,8.8,16.8,12.8,11.0,1.8,1.1,13.1
Cedric Ceballos,SF,28,Cedric Ceballos,35,626,19.2,.564,.194,.326,0.4,24.2,1.2,0.9,2.1,.163,1.3,-0.8,0.5,9.8,17.8,13.9,9.6,1.8,0.9,11.7
Cedric Ceballos,SF,28,Cedric Ceballos,12,364,19.4,.552,.127,.389,0.1,27.3,0.4,0.3,0.7,.094,0.4,-1.4,-1.0,7.2,15.0,11.0,13.3,1.6,1.5,15.2
Tom Chambers,PF,38,Tom Chambers,1,10,31.5,1.042,.000,1.000,0.0,17.4,0.0,0.0,0.1,.369,3.1,3.1,6.2,0.0,23.2,11.5,0.0,10.6,0.0,25.8
Rex Chapman,SG,30,Rex Chapman,68,2263,14.4,.521,.325,.196,0.8,23.1,2.4,2.1,4.5,.095,1.0,-1.5,-0.5,1.6,7.2,4.5,14.8,1.6,0.4,10.0
Calbert Cheaney,SG,26,Calbert Cheaney,82,2841,11.7,.488,.054,.219,0.5,18.4,1.6,2.5,4.1,.069,-1.5,0.1,-1.3,3.2,10.0,6.5,9.8,1.8,0.9,8.8
Pete Chilcutt,PF,29,Pete Chilcutt,82,1420,12.6,.526,.362,.164,0.5,14.0,1.2,0.8,2.0,.067,-0.4,0.0,-0.5,6.3,18.5,12.4,11.3,1.9,1.8,13.9
Chris Childs,PG,30,Chris Childs,68,1599,11.6,.524,.246,.356,0.6,15.0,1.4,2.3,3.7,.110,-1.1,0.6,-0.6,2.2,10.0,6.1,26.6,1.9,0.3,20.1
Doug Christie,SG,27,Doug Christie,78,2939,16.2,.530,.287,.305,2.1,21.5,2.4,1.6,4.0,.066,1.2,-0.3,0.8,3.5,12.3,7.7,16.3,3.4,1.3,15.8
Keith Closs,C,21,Keith Closs,58,740,14.0,.482,.000,.372,-0.2,16.7,0.1,0.5,0.6,.041,-4.2,1.0,-3.3,9.6,16.3,12.9,4.2,0.8,7.3,13.6
Derrick Coleman,PF,30,Derrick Coleman,59,2135,17.5,.500,.113,.451,1.0,25.2,1.8,2.7,4.4,.100,-0.6,0.4,-0.2,8.0,23.8,15.8,12.3,1.1,2.4,13.1
Bimbo Coles,PG,29,Bimbo Coles,53,1471,10.4,.444,.130,.201,-0.7,16.8,-0.1,1.0,0.9,.029,-2.7,-1.1,-3.8,1.2,7.9,4.5,27.9,1.8,0.6,15.7
James Collins,SG,24,James Collins,23,103,15.3,.482,.364,.255,-0.1,29.8,0.0,0.0,0.0,.008,-1.1,-4.1,-5.2,7.7,7.8,7.7,5.4,3.0,2.0,11.6
Marty Conlon,C,30,Marty Conlon,18,209,17.2,.541,.000,.710,0.1,20.6,0.4,0.4,0.8,.177,-0.9,0.9,0.0,9.3,16.3,12.9,9.8,2.4,1.7,11.9
Tyrone Corbin,SF,35,Tyrone Corbin,79,2699,12.0,.502,.189,.171,1.8,15.3,2.9,2.7,5.5,.098,0.2,0.5,0.7,3.5,12.0,7.9,10.6,2.1,0.2,9.7
James Cotton,SG,22,James Cotton,9,33,12.5,.481,.190,.429,-0.2,43.5,-0.1,0.0,-0.1,-0.104,-11.2,-9.3,-20.5,7.4,14.2,10.9,0.0,1.6,2.3,19.4
Chris Crawford,PF,22,Chris Crawford,40,256,20.4,.536,.027,.618,-0.1,28.6,0.6,0.3,0.9,.170,-0.4,-2.5,-2.9,9.5,9.3,9.4,6.4,2.6,1.9,11.4
Austin Croshere,PF,22,Austin Croshere,26,243,7.7,.412,.151,.163,-0.2,20.6,-0.4,0.4,0.0,.003,-5.4,0.2,-5.2,5.2,16.5,11.1,5.4,2.0,1.5,12.4
,,,,,,,,,,,,,,,,,,,,,,,,,
John Crotty,PG,28,John Crotty,26,379,7.0,.457,.222,.378,-0.5,17.6,-0.4,0.3,-0.1,-0.013,-5.4,-1.8,-7.2,1.3,8.3,4.9,25.5,1.4,0.2,28.6
Terry Cummings,PF,36,Terry Cummings,74,1185,13.7,.496,.002,.229,-0.2,20.2,0.9,1.6,2.6,.103,-2.0,-0.6,-2.7,9.5,18.6,14.0,7.3,1.7,0.6,9.8
Terry Cummings,PF,36,Terry Cummings,44,656,12.9,.490,.005,.274,-0.2,17.4,0.8,0.7,1.4,.106,-1.7,-1.4,-3.1,9.6,16.4,13.0,5.6,1.8,0.6,6.7
Terry Cummings,PF,36,Terry Cummings,30,529,14.6,.501,.000,.185,0.0,23.7,0.1,1.0,1.1,.101,-2.4,0.3,-2.1,9.5,21.2,15.3,9.3,1.6,0.7,12.7
William Cunningham,C,23,William Cunningham,7,39,9.3,.444,.000,.000,0.0,10.7,0.1,0.1,0.1,.131,-0.5,-0.5,-1.1,13.6,14.5,15.3,3.9,2.8,0.0,0.0
William Cunningham,C,23,William Cunningham,6,38,8.7,.444,.000,.000,0.0,11.0,0.1,0.0,0.1,.122,-0.1,-0.4,-0.5,14.0,12.3,13.1,4.0,2.8,0.0,0.0
William Cunningham,C,23,William Cunningham,1,1,33.3,,,,0.0,0.0,0.0,0.0,0.0,.473,-17.3,-4.8,-22.1,0.0,100.0,100.0,0.0,0.0,0.0,
Bill Curley,PF,25,Bill Curley,11,146,7.8,.495,.030,.091,-0.1,11.4,0.1,0.1,0.2,.068,-2.4,-1.4,-3.8,8.6,13.1,10.9,4.0,1.1,0.5,8.0
Dell Curry,SG,33,Dell Curry,52,971,15.1,.536,.334,.120,0.1,24.3,1.0,0.7,1.7,.085,1.2,-2.7,-1.5,3.3,9.2,6.3,12.9,1.7,0.3,10.6
Michael Curry,SG,29,Michael Curry,82,1978,9.1,.548,.022,.421,-0.5,13.2,2.1,0.9,2.9,.071,-1.8,-1.1,-2.9,1.6,4.5,3.0,10.9,1.5,0.5,13.5
Erick Dampier,C,22,Erick Dampier,82,2656,14.0,.502,.003,.504,0.6,18.7,1.1,2.9,4.0,.072,-2.5,1.4,-1.1,10.6,18.3,14.4,6.1,0.8,3.6,15.3
Antonio Daniels,SG,22,Antonio Daniels,74,1956,9.9,.465,.095,.310,-2.1,17.9,-0.9,-0.4,-1.3,-0.032,-3.1,-3.2,-6.2,1.3,7.1,4.2,26.6,1.5,0.4,20.8
Lloyd Daniels,SG,30,Lloyd Daniels,6,82,13.5,.509,.310,.345,-0.1,20.0,0.1,0.0,0.1,.040,-1.1,-4.0,-5.1,5.3,4.3,4.8,8.2,1.9,1.7,10.7
Yinka Dare,C,25,Yinka Dare,10,60,4.5,.279,.000,.444,-0.1,17.0,-0.1,0.0,-0.1,-0.051,-6.3,-3.0,-9.4,18.1,14.4,16.4,2.4,0.0,2.5,8.5
Antonio Davis,PF,29,Antonio Davis,82,2191,15.3,.558,.006,.754,1.6,17.5,3.8,3.6,7.4,.162,-0.4,1.3,1.0,11.1,19.2,15.4,4.5,1.1,2.3,12.8
Ben Davis,PF,25,Ben Davis,7,13,7.7,.200,.000,.000,0.0,36.1,-0.1,0.0,0.0,-0.127,-6.0,-10.5,-16.4,55.2,0.0,27.7,0.0,4.2,0.0,0.0
Dale Davis,C,28,Dale Davis,78,2174,15.2,.546,.000,.345,2.8,14.2,3.4,3.8,7.1,.158,0.4,2.7,3.1,13.6,19.9,16.9,5.3,1.3,2.8,11.3
Emanual Davis,PG,29,Emanual Davis,45,599,9.2,.581,.507,.261,-0.3,15.9,0.2,0.1,0.3,.022,-1.8,-2.4,-4.2,2.0,7.2,4.6,15.4,1.5,0.4,24.7
Hubert Davis,SG,27,Hubert Davis,81,2378,12.5,.549,.300,.151,-0.4,17.4,3.1,0.3,3.4,.068,0.0,-2.7,-2.7,1.6,6.5,4.0,11.4,1.0,0.1,9.7
Mark Davis,SF,24,Mark Davis,71,906,10.9,.489,.025,.414,-0.1,18.8,-0.8,1.0,0.2,.010,-3.4,0.9,-2.5,8.1,12.0,10.0,13.5,2.9,1.5,24.0
Terry Davis,PF,30,Terry Davis,74,1705,10.5,.524,.004,.465,0.1,9.5,1.8,1.9,3.6,.103,-2.0,0.4,-1.7,13.5,18.7,16.0,2.5,1.3,1.0,15.4
Todd Day,SG,28,Todd Day,5,69,14.8,.429,.387,.290,0.1,25.7,0.0,0.1,0.1,.102,1.3,0.0,1.3,7.0,3.3,5.1,18.1,5.5,0.0,7.9
Andrew DeClercq,C,24,Andrew DeClercq,81,1523,13.2,.530,.003,.494,0.8,14.1,1.4,2.1,3.4,.108,-1.6,1.7,0.1,12.8,18.0,15.2,5.9,2.9,2.5,16.9
Terry Dehere,PG,26,Terry Dehere,77,1410,10.8,.494,.293,.220,-0.8,18.6,0.3,0.7,1.0,.035,-1.7,-2.4,-4.2,1.6,6.9,4.2,22.4,1.9,0.2,16.3
,,,,,,,,,,,,,,,,,,,,,,,,,
Vinny Del Negro,SG,31,Vinny Del Negro,54,1721,11.1,.493,.081,.194,0.4,15.6,1.6,2.1,3.7,.104,-1.4,0.3,-1.0,0.9,8.8,5.1,17.5,1.2,0.2,9.3
Bison Dele,C,28,Bison Dele,78,2619,18.1,.542,.003,.269,1.1,23.9,3.2,3.7,6.9,.126,-0.4,0.0,-0.4,10.1,21.6,15.8,7.0,1.4,1.6,13.5
Tony Delk,PG,24,Tony Delk,77,1681,13.1,.452,.197,.189,-0.3,25.3,-0.6,1.3,0.8,.022,-1.3,-1.4,-2.7,2.3,8.8,5.5,19.3,2.3,0.5,11.2
Tony Delk,PG,24,Tony Delk,3,34,2.4,.820,.250,.500,0.0,12.1,0.0,0.0,0.0,-0.025,-4.3,-3.3,-7.6,0.0,7.0,3.6,13.3,0.0,0.0,45.0
