name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Derek Anderson,PG,28,Derek Anderson,76,2556,16.9,.556,.398,.323,2.9,19.5,5.9,2.2,8.1,.153,3.1,-0.6,2.5,2.5,10.0,6.2,20.7,1.9,0.5,11.9
Kenny Anderson,PG,32,Kenny Anderson,61,1135,13.6,.457,.018,.149,0.0,19.7,0.4,1.3,1.6,.069,-1.9,-0.3,-2.1,3.2,10.6,6.8,29.8,2.8,0.3,15.6
Kenny Anderson,PG,32,Kenny Anderson,38,689,15.9,.471,.022,.151,0.3,19.1,0.7,0.8,1.5,.107,-0.7,0.1,-0.5,2.9,12.1,7.4,30.3,3.2,0.1,11.8
Kenny Anderson,PG,32,Kenny Anderson,23,446,10.2,.435,.013,.147,-0.3,20.6,-0.4,0.5,0.1,.009,-3.7,-0.9,-4.6,3.6,8.2,5.9,29.0,2.2,0.6,20.8
Shandon Anderson,SF,29,Shandon Anderson,82,1731,13.4,.553,.261,.354,0.5,19.6,1.2,1.4,2.7,.074,-0.6,-0.2,-0.8,4.2,13.2,8.6,8.3,2.2,0.8,15.5
Robert Archibald,PF,22,Robert Archibald,12,72,2.4,.340,.000,.900,-0.2,21.8,-0.3,0.0,-0.2,-0.158,-9.5,-2.2,-11.7,9.5,17.0,13.3,6.1,0.0,2.9,20.0
Gilbert Arenas,PG,21,Gilbert Arenas,82,2866,18.6,.540,.265,.397,3.1,24.9,5.8,0.7,6.5,.109,3.9,-1.6,2.2,3.6,10.6,7.2,30.0,2.2,0.4,17.3
Brandon Armstrong,SG,22,Brandon Armstrong,17,69,3.9,.405,.222,.222,-0.1,22.6,-0.2,0.1,-0.1,-0.050,-7.7,-1.8,-9.5,0.0,6.6,3.3,4.8,2.3,1.1,14.4
Darrell Armstrong,PG,34,Darrell Armstrong,82,2350,14.6,.530,.361,.292,1.9,16.9,2.7,2.2,4.9,.100,0.8,0.3,1.2,4.3,10.2,7.2,21.7,3.0,0.4,18.1
Carlos Arroyo,PG,23,Carlos Arroyo,44,287,14.1,.510,.064,.202,-0.1,23.8,0.1,0.2,0.3,.057,-0.9,-2.8,-3.7,4.8,6.1,5.5,33.1,2.2,0.3,20.2
Chucky Atkins,PG,28,Chucky Atkins,65,1398,10.1,.475,.520,.105,-0.3,19.4,0.3,1.2,1.5,.053,-0.5,-2.3,-2.8,1.8,6.5,4.1,22.4,1.1,0.2,13.7
Stacey Augmon,SG,34,Stacey Augmon,70,862,9.3,.474,.036,.375,-0.3,13.9,0.2,1.0,1.2,.067,-3.8,0.2,-3.5,3.5,12.7,8.0,12.5,1.7,0.8,15.2
Dalibor Bagarić,C,22,Dalibor Bagarić,10,76,7.1,.342,.000,.154,-0.1,19.1,-0.2,0.1,-0.1,-0.048,-6.7,0.5,-6.3,10.3,18.6,14.5,8.2,2.0,2.9,15.3
Vin Baker,C,31,Vin Baker,52,942,10.6,.531,.019,.517,-0.3,15.5,0.5,1.1,1.6,.082,-4.0,0.5,-3.4,10.5,13.3,11.9,5.3,1.2,2.5,19.4
,,,,,,,,,,,,,,,,,,,,,,,,,
Brent Barry,SG,31,Brent Barry,75,2480,15.8,.597,.508,.279,3.0,14.9,4.8,2.5,7.3,.141,2.3,0.6,2.9,2.2,12.2,7.1,25.0,2.5,0.5,18.0
Jon Barry,SG,33,Jon Barry,80,1473,17.9,.593,.505,.236,1.9,17.9,3.4,2.2,5.6,.183,2.9,0.1,3.0,2.6,12.0,7.2,25.5,2.4,0.7,14.8
Maceo Baston,PF,27,Maceo Baston,16,106,18.0,.661,.000,.480,-0.1,15.6,0.2,0.2,0.3,.153,-4.8,-0.4,-5.2,4.1,21.3,12.4,0.0,2.0,7.3,16.5
Mengke Bateer,C,27,Mengke Bateer,12,46,-8.4,.252,.176,.118,-0.1,24.1,-0.3,0.1,-0.2,-0.248,-12.5,-2.0,-14.4,5.3,19.2,12.6,13.5,0.0,0.0,25.1
Mike Batiste,PF,25,Mike Batiste,75,1248,12.2,.476,.173,.188,-0.6,20.7,0.0,0.7,0.8,.029,-2.2,-1.7,-3.9,7.5,15.6,11.6,6.9,1.7,0.9,12.0
Tony Battie,C,26,Tony Battie,67,1683,15.2,.578,.014,.320,0.8,12.9,3.3,2.5,5.8,.164,-2.0,1.8,-0.1,9.7,19.7,14.6,5.2,1.0,3.8,10.2
Shane Battier,SF,24,Shane Battier,78,2383,15.0,.597,.380,.255,3.4,13.2,4.8,1.5,6.2,.126,2.4,1.2,3.6,6.1,10.1,8.1,6.8,2.2,2.5,9.7
Lonny Baxter,C,24,Lonny Baxter,55,682,11.3,.521,.010,.500,-0.5,19.3,0.4,0.5,0.9,.063,-3.2,-2.0,-5.2,10.7,16.0,13.4,3.8,0.7,2.3,15.5
Raja Bell,SG,26,Raja Bell,75,1173,7.9,.509,.242,.161,0.5,10.4,0.5,1.2,1.7,.069,-1.7,1.2,-0.5,4.4,9.2,6.8,6.8,2.3,0.5,16.0
Jonathan Bender,SF,22,Jonathan Bender,46,819,13.3,.521,.209,.331,0.2,18.4,0.7,1.0,1.7,.099,-1.7,0.9,-0.8,5.9,12.2,9.1,8.6,0.5,5.0,12.6
Corey Benjamin,SG,24,Corey Benjamin,9,152,7.3,.400,.302,.372,-0.1,16.9,0.0,0.1,0.0,.004,-3.3,-2.5,-5.8,7.8,15.1,11.6,10.4,0.3,0.9,10.7
Travis Best,PG,30,Travis Best,72,1807,11.2,.473,.187,.211,-0.4,19.4,0.5,1.4,1.8,.048,-1.5,-1.3,-2.8,1.6,8.0,4.7,25.7,1.3,0.3,14.3
Mike Bibby,PG,24,Mike Bibby,55,1835,17.6,.559,.196,.267,1.4,21.9,3.5,2.0,5.6,.146,1.9,-0.9,1.0,2.1,6.3,4.3,24.3,2.0,0.3,14.0
Chauncey Billups,PG,26,Chauncey Billups,74,2327,20.4,.582,.437,.416,3.7,24.1,7.0,2.9,9.9,.204,5.0,-0.7,4.2,1.9,12.2,7.0,23.7,1.5,0.5,11.5
Corie Blount,C,34,Corie Blount,50,836,9.6,.502,.000,.261,0.3,10.2,0.2,0.9,1.1,.064,-2.6,1.9,-0.7,9.1,17.9,13.5,8.9,2.0,1.7,22.3
Mark Blount,C,27,Mark Blount,81,1403,10.6,.491,.000,.401,-0.3,16.4,-0.4,2.1,1.7,.059,-4.9,2.0,-3.0,8.8,16.9,12.6,7.0,1.6,3.8,20.2
Mark Blount,C,27,Mark Blount,54,885,9.6,.452,.000,.371,-0.5,19.1,-0.9,1.3,0.4,.020,-6.0,1.7,-4.3,7.8,16.7,12.0,7.0,1.3,4.6,18.4
Mark Blount,C,27,Mark Blount,27,518,12.2,.615,.000,.500,0.2,11.7,0.6,0.8,1.4,.126,-3.0,2.4,-0.6,10.4,17.1,13.7,6.8,2.0,2.6,25.3
Calvin Booth,C,26,Calvin Booth,47,575,9.9,.494,.017,.395,-0.2,13.2,0.2,0.7,0.8,.071,-4.8,1.2,-3.5,6.5,16.0,11.2,3.3,1.0,4.5,13.6
Carlos Boozer,PF,21,Carlos Boozer,81,2049,17.9,.577,.002,.311,1.1,17.1,4.2,1.8,5.9,.139,0.3,-0.1,0.2,10.8,22.7,16.6,9.3,1.5,1.7,12.8
Ruben Boumtje-Boumtje,C,24,Ruben Boumtje-Boumtje,2,5,18.4,.000,.000,.000,0.0,9.2,0.0,0.0,0.0,.114,1.8,8.0,9.8,24.2,0.0,12.1,26.6,10.7,0.0,0.0
Bruce Bowen,SF,31,Bruce Bowen,82,2566,9.1,.563,.478,.186,2.3,10.7,2.4,2.7,5.1,.096,0.3,1.2,1.5,2.8,7.8,5.4,6.8,1.4,1.1,12.2
,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Bowen,SG,27,Ryan Bowen,62,996,12.7,.519,.036,.208,0.8,11.5,0.6,1.6,2.1,.102,-2.1,3.2,1.1,8.7,9.7,9.2,9.3,3.4,2.3,16.7
Earl Boykins,PG,26,Earl Boykins,68,1321,17.6,.543,.166,.431,-0.1,20.1,3.9,-0.4,3.5,.127,2.2,-4.6,-2.3,2.9,4.2,3.5,26.8,1.5,0.2,11.7
Michael Bradley,PF,23,Michael Bradley,67,1314,12.8,.492,.019,.213,-0.2,14.6,0.7,0.9,1.5,.056,-2.5,-0.2,-2.6,13.5,22.4,17.7,8.4,0.7,1.7,18.1
Shawn Bradley,C,30,Shawn Bradley,81,1731,18.3,.601,.003,.467,2.8,13.6,3.9,3.5,7.4,.204,-0.4,4.7,4.3,9.6,20.7,15.1,4.6,1.9,7.3,12.9
Elton Brand,PF,23,Elton Brand,62,2454,21.7,.543,.001,.396,4.1,22.4,4.9,2.7,7.6,.149,2.1,2.4,4.5,13.1,19.3,16.2,12.0,1.5,4.6,13.2
J.R. Bremer,PG,22,J.R. Bremer,64,1503,12.7,.515,.616,.239,0.0,17.7,1.8,1.2,3.0,.096,0.1,-2.0,-1.9,1.3,9.8,5.5,19.2,1.3,0.2,10.3
Jamison Brewer,PG,22,Jamison Brewer,10,80,13.4,.525,.118,.529,0.0,15.2,0.1,0.1,0.2,.106,-0.6,-2.5,-3.1,7.2,5.5,6.3,36.4,1.3,0.9,22.3
Primož Brezec,C,23,Primož Brezec,22,111,10.9,.449,.026,.526,-0.1,21.9,0.0,0.1,0.1,.047,-3.7,-1.6,-5.3,13.5,9.9,11.6,6.0,0.9,2.6,13.0
Damone Brown,PF,23,Damone Brown,5,115,1.6,.363,.057,.229,-0.3,17.7,-0.3,0.0,-0.2,-0.102,-7.9,-3.4,-11.3,2.9,12.4,7.4,4.2,0.5,0.0,13.5
Devin Brown,SG,24,Devin Brown,10,93,6.9,.389,.029,.229,-0.1,23.0,-0.2,0.1,-0.1,-0.043,-5.9,0.0,-5.9,10.0,12.8,11.2,13.5,2.3,0.9,18.9
Devin Brown,SG,24,Devin Brown,7,22,13.8,.551,.000,.200,0.0,33.5,0.0,0.0,0.0,-0.023,-3.1,-2.4,-5.5,22.1,15.1,18.4,18.0,0.0,0.0,31.5
Devin Brown,SG,24,Devin Brown,3,71,4.8,.326,.040,.240,-0.1,19.8,-0.2,0.1,-0.1,-0.050,-6.7,0.7,-6.0,6.3,12.1,9.0,12.1,3.0,1.1,12.6
Kedrick Brown,SF,21,Kedrick Brown,51,666,8.8,.392,.228,.187,-0.4,14.5,-0.5,1.1,0.5,.037,-5.4,1.0,-4.4,7.4,16.6,11.9,5.1,2.7,1.5,11.1
Kwame Brown,C,20,Kwame Brown,80,1773,13.6,.496,.006,.432,-0.3,18.8,0.2,2.3,2.5,.069,-3.4,0.7,-2.7,8.5,19.9,14.2,5.6,1.5,3.4,15.5
P.J. Brown,PF,33,P.J. Brown,78,2609,17.6,.592,.005,.386,3.6,14.0,6.4,3.8,10.2,.188,1.1,2.3,3.4,10.7,20.7,15.6,9.2,1.4,2.2,12.2
Randy Brown,PG,34,Randy Brown,32,262,7.2,.425,.000,.279,-0.1,11.2,-0.2,0.4,0.2,.031,-5.0,1.4,-3.6,1.3,10.0,5.6,19.2,3.4,0.6,26.0
Tierre Brown,PG,23,Tierre Brown,15,168,17.4,.499,.017,.237,0.0,22.5,0.0,0.2,0.2,.044,-1.2,-0.4,-1.6,5.2,14.9,10.0,41.6,4.0,0.0,25.2
Rick Brunson,PG,30,Rick Brunson,17,196,13.4,.543,.120,.240,-0.1,16.4,0.1,0.1,0.3,.070,-1.8,-1.4,-3.2,2.3,8.3,5.4,29.0,2.6,1.1,23.5
Kobe Bryant,SG,24,Kobe Bryant,82,3401,26.2,.550,.168,.371,7.1,32.9,11.0,4.0,14.9,.210,6.1,0.3,6.4,3.5,15.3,9.3,27.2,2.8,1.4,11.4
Mark Bryant,PF,37,Mark Bryant,16,100,0.4,.313,.000,.211,-0.2,12.5,-0.2,0.1,-0.1,-0.068,-8.2,-1.5,-9.7,9.2,14.3,11.7,5.9,0.5,0.8,25.2
Mark Bryant,PF,37,Mark Bryant,11,77,1.5,.336,.000,.118,-0.1,13.3,-0.1,0.1,-0.1,-0.057,-7.5,-1.8,-9.3,10.5,14.0,12.2,1.9,0.7,1.0,21.9
Mark Bryant,PF,37,Mark Bryant,3,14,-5.0,.266,.000,2.000,0.0,12.3,-0.1,0.0,0.0,-0.161,-10.7,-1.4,-12.1,7.9,8.7,8.3,21.0,0.0,0.0,51.5
Mark Bryant,PF,37,Mark Bryant,2,9,-1.1,.000,.000,.000,0.0,5.2,0.0,0.0,0.0,-0.019,-10.4,0.6,-9.8,0.0,25.9,12.6,16.3,0.0,0.0,0.0
Greg Buckner,SG,26,Greg Buckner,75,1514,11.6,.519,.138,.204,0.8,14.7,1.5,1.7,3.1,.100,-0.6,0.7,0.0,5.5,11.4,8.4,10.1,2.5,0.8,12.5
Pat Burke,C,29,Pat Burke,62,783,8.3,.415,.024,.196,-1.1,21.1,-1.0,0.6,-0.3,-0.021,-6.1,-1.6,-7.7,8.1,13.4,10.7,4.9,1.3,2.3,12.8
,,,,,,,,,,,,,,,,,,,,,,,,,
Caron Butler,SF,22,Caron Butler,78,2858,15.1,.502,.104,.363,2.7,22.9,1.6,3.6,5.1,.086,0.1,1.6,1.7,5.3,10.9,8.0,14.1,2.6,0.9,13.8
Rasual Butler,SG,23,Rasual Butler,72,1514,9.5,.437,.299,.182,-0.7,21.6,-1.4,1.4,0.1,.002,-3.4,-0.4,-3.8,2.1,12.3,7.1,11.4,0.8,2.2,11.1
Jason Caffey,PF,29,Jason Caffey,51,894,10.5,.501,.000,.427,-0.6,18.3,0.3,0.3,0.6,.031,-2.9,-1.9,-4.8,8.9,14.2,11.5,6.7,1.1,1.2,16.0
Marcus Camby,C,28,Marcus Camby,29,616,17.5,.444,.022,.220,0.6,19.9,0.3,1.2,1.5,.119,-1.7,3.7,2.0,13.5,26.4,19.7,14.4,1.7,5.2,9.8
Elden Campbell,C,34,Elden Campbell,56,869,14.1,.483,.003,.461,0.0,21.3,0.6,1.4,2.0,.109,-3.3,1.3,-2.0,6.2,18.2,12.1,9.9,2.0,3.3,12.4
Elden Campbell,C,34,Elden Campbell,41,685,15.0,.496,.004,.466,0.0,22.6,0.6,1.1,1.7,.122,-2.9,1.0,-1.9,5.7,18.5,12.0,10.5,1.9,3.3,12.4
Elden Campbell,C,34,Elden Campbell,15,184,10.8,.419,.000,.438,0.0,16.6,0.0,0.3,0.2,.063,-4.6,2.2,-2.4,8.2,16.9,12.5,7.6,2.7,3.4,12.3
Brian Cardinal,PF,25,Brian Cardinal,5,15,13.8,.410,.250,.500,0.0,18.5,0.0,0.0,0.0,.051,-1.0,-3.2,-4.2,23.6,15.8,19.7,10.4,0.0,0.0,17.0
Anthony Carter,PG,27,Anthony Carter,49,912,9.9,.390,.034,.215,-0.8,17.3,-1.3,1.1,-0.2,-0.012,-4.8,-0.5,-5.3,1.5,9.3,5.3,37.9,2.7,0.4,24.1
Vince Carter,SG,26,Vince Carter,43,1471,21.9,.532,.172,.211,1.7,28.1,3.4,0.8,4.2,.136,4.1,-1.4,2.7,4.4,10.4,7.3,20.4,1.7,2.0,8.2
Sam Cassell,PG,33,Sam Cassell,78,2700,22.3,.565,.140,.385,3.1,26.5,8.8,0.8,9.6,.171,4.5,-2.0,2.6,2.5,12.4,7.4,29.6,1.7,0.4,11.5
Kelvin Cato,C,28,Kelvin Cato,73,1247,15.5,.535,.016,.484,0.3,13.6,1.3,2.5,3.8,.145,-2.8,1.8,-1.0,12.5,26.7,19.8,2.6,1.6,4.9,15.3
Tyson Chandler,C,20,Tyson Chandler,75,1827,15.8,.565,.000,.601,0.8,18.1,1.8,2.1,3.9,.102,-1.5,1.2,-0.3,10.4,20.6,15.5,6.8,1.0,4.2,18.1
Calbert Cheaney,SG,31,Calbert Cheaney,81,2351,9.8,.514,.038,.106,0.5,15.5,1.0,1.7,2.8,.056,-1.2,-0.1,-1.2,3.9,10.5,7.3,11.7,1.5,0.4,13.7
Chris Childs,PG,35,Chris Childs,12,106,6.2,.352,.300,.150,-0.1,11.6,-0.1,0.2,0.1,.038,-4.5,0.3,-4.2,3.2,2.2,2.7,22.2,4.0,0.7,22.0
Doug Christie,SG,32,Doug Christie,80,2710,15.0,.590,.332,.312,4.2,12.7,4.2,4.7,8.9,.157,1.3,2.9,4.2,2.5,10.6,6.8,19.3,3.3,0.9,18.5
Keon Clark,C,27,Keon Clark,80,1780,13.9,.528,.009,.284,1.4,14.9,1.3,3.4,4.7,.127,-2.5,3.6,1.1,8.8,17.9,13.6,6.5,1.1,5.6,15.6
Speedy Claxton,PG,24,Speedy Claxton,30,471,15.9,.509,.076,.393,0.2,20.2,0.6,0.6,1.2,.125,-0.1,0.2,0.0,5.7,8.0,6.9,26.9,2.5,1.0,17.1
Mateen Cleaves,PG,25,Mateen Cleaves,12,55,-3.7,.323,.043,.174,-0.2,31.1,-0.4,0.1,-0.4,-0.325,-14.8,-1.0,-15.8,2.1,13.0,7.8,25.7,1.8,0.0,36.1
Derrick Coleman,C,35,Derrick Coleman,64,1742,15.4,.525,.135,.343,1.4,17.3,2.1,2.4,4.5,.124,-0.5,1.6,1.1,10.0,20.5,15.2,8.0,1.6,3.1,14.3
Bimbo Coles,PG,34,Bimbo Coles,35,691,6.7,.413,.190,.250,-0.8,13.8,-0.2,0.2,0.0,.000,-4.3,-2.0,-6.3,1.7,8.0,4.8,16.6,1.3,0.4,13.1
Bimbo Coles,PG,34,Bimbo Coles,21,516,6.0,.381,.210,.286,-0.5,12.8,-0.2,0.1,-0.1,-0.012,-4.1,-2.0,-6.1,2.1,8.4,5.2,16.6,1.1,0.6,11.8
Bimbo Coles,PG,34,Bimbo Coles,14,175,8.8,.495,.143,.163,-0.2,16.6,0.0,0.1,0.1,.036,-4.8,-2.1,-6.9,0.6,6.6,3.6,16.5,1.8,0.0,16.0
Jason Collier,C,25,Jason Collier,13,104,15.0,.488,.000,.056,-0.1,17.3,0.2,0.1,0.3,.126,-2.3,-3.4,-5.8,13.6,18.4,16.1,1.8,1.0,0.7,5.1
,,,,,,,,,,,,,,,,,,,,,,,,,
Jarron Collins,C,24,Jarron Collins,22,421,8.2,.530,.012,.721,-0.1,14.5,0.5,0.2,0.7,.078,-1.4,-1.4,-2.8,9.6,7.8,8.6,5.2,0.6,1.1,14.4
Jason Collins,C,24,Jason Collins,81,1900,9.9,.521,.012,.698,0.7,12.5,1.7,3.0,4.7,.119,-2.3,1.8,-0.6,8.2,13.9,11.1,6.9,1.3,1.7,16.1
Chris Crawford,PF,27,Chris Crawford,5,38,28.8,.726,.231,.615,0.1,22.3,0.2,0.0,0.2,.316,5.1,-0.3,4.8,9.4,11.5,10.5,5.2,2.8,5.5,10.8
Jamal Crawford,PG,22,Jamal Crawford,80,1992,15.4,.496,.300,.160,0.5,22.2,1.6,1.1,2.8,.067,0.9,-2.0,-1.0,1.2,9.0,5.1,28.8,2.0,0.9,13.4
Austin Croshere,PF,27,Austin Croshere,49,633,16.1,.530,.330,.311,0.3,18.9,1.2,0.8,2.0,.151,0.6,-0.6,0.0,7.3,19.9,13.7,14.9,0.5,1.5,10.5
John Crotty,PG,33,John Crotty,12,180,7.6,.431,.317,.366,-0.2,14.0,0.0,0.1,0.1,.031,-4.2,-2.8,-7.0,0.6,9.5,4.9,26.7,0.9,0.0,15.9
Eddy Curry,C,20,Eddy Curry,81,1571,17.5,.607,.000,.501,-0.4,23.6,2.3,1.1,3.5,.107,-1.0,-2.0,-3.0,8.3,16.4,12.4,4.4,0.6,2.9,16.4
Michael Curry,SF,34,Michael Curry,78,1555,5.7,.474,.236,.197,-0.1,9.0,0.2,1.7,2.0,.060,-3.2,0.9,-2.3,1.2,8.6,4.8,10.8,1.6,0.2,14.7
Erick Dampier,C,27,Erick Dampier,82,1978,15.8,.543,.004,.425,1.1,15.7,3.1,1.0,4.1,.099,-0.2,0.3,0.1,13.5,15.7,14.6,4.6,0.7,5.1,15.3
Antonio Daniels,SG,27,Antonio Daniels,67,872,13.3,.572,.317,.409,0.2,13.3,1.6,0.8,2.3,.128,-0.3,-0.7,-0.9,1.5,8.4,5.0,14.9,2.0,0.8,12.7
Antonio Davis,C,34,Antonio Davis,53,1894,14.5,.483,.000,.437,0.0,21.3,1.0,1.1,2.2,.055,-2.0,-0.1,-2.1,7.5,19.3,13.1,11.9,0.6,2.3,13.4
Baron Davis,PG,23,Baron Davis,50,1889,16.9,.500,.355,.164,2.2,24.0,2.2,2.2,4.5,.113,3.0,-0.3,2.7,3.4,8.1,5.7,30.5,2.6,0.8,14.1
Dale Davis,C,33,Dale Davis,78,2282,14.5,.566,.000,.379,2.5,11.8,4.3,2.6,6.9,.145,0.6,1.8,2.4,12.3,17.5,14.9,6.4,1.2,2.3,12.2
Emanual Davis,SG,34,Emanual Davis,24,340,8.0,.450,.330,.250,-0.3,16.5,-0.3,0.2,-0.1,-0.013,-3.8,-1.5,-5.3,1.7,12.3,7.2,17.0,1.9,0.4,20.4
Hubert Davis,SG,32,Hubert Davis,43,328,8.8,.484,.456,.076,-0.1,13.6,0.2,0.3,0.5,.071,-2.3,-1.5,-3.7,2.1,11.0,6.5,15.1,0.8,0.0,11.9
Ricky Davis,SG,23,Ricky Davis,79,3131,16.1,.485,.139,.316,1.3,27.1,1.5,1.5,3.0,.046,1.0,-1.4,-0.3,3.4,10.7,7.0,26.5,2.0,0.8,14.2
Andrew DeClercq,C,29,Andrew DeClercq,77,1327,11.3,.562,.000,.373,0.2,13.8,1.3,1.3,2.6,.095,-2.0,0.6,-1.4,11.9,17.5,14.6,6.2,1.5,2.0,20.5
Tony Delk,PG,29,Tony Delk,67,1873,13.7,.547,.543,.155,1.0,16.6,2.5,2.1,4.6,.117,0.5,-0.3,0.2,2.4,11.9,7.0,14.0,2.0,0.4,10.3
Dan Dickau,PG,24,Dan Dickau,50,515,9.9,.504,.359,.153,-0.6,20.9,-0.1,0.1,0.0,.001,-2.2,-4.1,-6.3,2.1,7.2,4.8,28.3,1.4,0.3,22.6
Michael Dickerson,SG,27,Michael Dickerson,6,87,10.0,.553,.458,.208,0.0,16.7,0.1,0.0,0.1,.054,-0.8,-1.3,-2.1,1.3,6.4,3.9,14.1,3.0,0.8,18.6
,,,,,,,,,,,,,,,,,,,,,,,,,
DeSagana Diop,PF,21,DeSagana Diop,80,943,6.7,.356,.000,.195,-0.3,10.3,-1.4,1.2,-0.2,-0.012,-6.9,3.4,-3.5,7.3,18.4,12.8,6.9,1.8,6.1,25.1
Vlade Divac,C,34,Vlade Divac,80,2384,15.6,.519,.038,.383,3.0,17.0,2.6,4.4,7.0,.141,-0.6,3.6,2.9,7.4,17.8,12.9,16.7,1.8,2.9,16.6
Juan Dixon,PG,24,Juan Dixon,42,647,11.0,.464,.310,.170,-0.4,24.3,-0.5,0.5,0.1,.005,-2.3,-2.4,-4.7,2.4,10.8,6.6,11.3,2.2,0.3,12.6
Michael Doleac,C,25,Michael Doleac,75,1041,8.9,.451,.000,.134,-0.9,18.3,-0.4,0.7,0.3,.014,-4.5,-1.1,-5.6,7.2,17.7,12.3,6.6,0.8,1.1,11.9
Keyon Dooling,SG,22,Keyon Dooling,55,969,9.6,.494,.422,.173,-0.6,19.3,0.2,0.2,0.3,.016,-1.3,-3.2,-4.4,1.1,7.3,4.2,15.7,1.3,0.4,14.5
Bryce Drew,PG,28,Bryce Drew,13,79,9.4,.352,.259,.000,-0.1,17.3,0.0,0.1,0.0,.020,-3.4,-1.4,-4.7,5.8,13.4,9.6,22.1,1.4,0.0,10.0
Predrag Drobnjak,C,27,Predrag Drobnjak,82,1984,12.5,.459,.108,.146,-0.6,21.4,0.8,1.6,2.4,.057,-2.3,-1.0,-3.3,6.5,12.6,9.5,7.7,1.3,1.5,7.2
Chris Dudley,C,37,Chris Dudley,3,11,-1.7,.000,.000,.000,0.0,4.2,0.0,0.0,0.0,.000,-3.8,-3.1,-6.9,22.0,0.0,11.0,0.0,0.0,0.0,0.0
Tim Duncan,PF,26,Tim Duncan,81,3181,26.9,.564,.016,.455,7.6,28.0,9.5,6.9,16.5,.248,3.3,4.2,7.4,9.9,27.3,19.0,19.5,0.9,5.2,12.9
Mike Dunleavy,SF,22,Mike Dunleavy,82,1305,12.5,.505,.360,.240,0.2,17.8,1.1,0.4,1.5,.055,0.1,-1.3,-1.3,5.4,11.9,8.7,12.6,2.1,1.0,15.7
Howard Eisley,PG,30,Howard Eisley,82,2243,14.1,.552,.537,.167,1.0,17.0,3.5,1.0,4.5,.097,1.8,-2.0,-0.2,1.2,8.7,4.9,31.4,1.7,0.3,18.1
LaPhonso Ellis,PF,32,LaPhonso Ellis,55,784,11.0,.476,.408,.252,-0.4,19.3,0.2,0.9,1.1,.065,-2.5,-1.5,-4.0,6.3,17.1,11.6,3.5,1.0,1.5,9.6
Melvin Ely,C,24,Melvin Ely,52,802,10.8,.540,.000,.398,-0.5,15.1,0.4,0.4,0.8,.048,-3.4,-0.9,-4.4,9.1,15.4,12.3,3.1,0.7,2.8,18.6
Evan Eschmeyer,C,27,Evan Eschmeyer,17,135,7.4,.409,.000,.211,0.1,9.0,0.0,0.3,0.2,.088,-3.6,5.1,1.5,8.2,15.5,11.8,5.9,3.8,3.9,22.4
