name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Cameron Bairstow,C,25,Cameron Bairstow,18,103,6.8,.391,.125,.200,-0.1,20.3,-0.1,0.1,0.0,-0.004,-6.9,-0.8,-7.7,4.2,24.0,14.3,8.7,1.0,2.1,8.4
Leandro Barbosa,SG,33,Leandro Barbosa,68,1079,11.7,.545,.297,.168,0.0,18.1,0.9,1.2,2.1,.092,-1.2,-0.9,-2.1,3.0,8.4,5.8,10.6,2.0,0.7,11.8
J.J. Barea,PG,31,J.J. Barea,74,1667,15.4,.536,.366,.135,0.3,23.8,2.1,0.7,2.8,.082,1.6,-2.8,-1.2,1.7,8.3,5.0,31.5,0.8,0.1,13.0
Andrea Bargnani,C,30,Andrea Bargnani,46,634,11.8,.500,.057,.204,-0.9,23.2,0.1,0.0,0.2,.013,-3.7,-4.2,-7.9,4.9,12.4,8.6,4.8,0.3,1.1,7.9
Harrison Barnes,SF,23,Harrison Barnes,66,2042,12.3,.559,.338,.212,0.9,15.9,3.1,1.9,4.9,.116,0.4,-0.6,-0.2,4.3,12.4,8.6,7.8,1.0,0.4,7.6
Matt Barnes,SF,35,Matt Barnes,76,2190,11.7,.503,.534,.199,1.3,17.9,0.4,2.2,2.6,.056,-0.4,0.8,0.4,4.2,18.3,10.9,11.6,1.8,2.4,13.8
Will Barton,SG,25,Will Barton,82,2353,16.0,.535,.331,.273,1.1,23.0,2.4,1.9,4.3,.088,0.3,-0.4,-0.1,2.7,20.0,11.2,14.4,1.5,1.3,11.2
Brandon Bass,PF,30,Brandon Bass,66,1342,17.4,.619,.006,.467,1.0,13.9,3.4,0.7,4.1,.146,0.1,0.7,0.8,8.1,15.0,11.4,9.2,1.2,3.2,9.9
Nicolas Batum,SF,27,Nicolas Batum,70,2448,15.6,.546,.457,.220,2.5,21.4,2.0,2.9,5.0,.097,1.1,0.9,2.0,2.4,16.8,9.6,26.9,1.3,1.4,17.6
Jerryd Bayless,SG,27,Jerryd Bayless,52,1505,12.4,.568,.529,.206,0.4,16.4,1.8,0.6,2.4,.075,1.1,-2.1,-1.0,1.6,9.0,5.4,16.2,1.6,0.6,13.3
Aron Baynes,C,29,Aron Baynes,81,1233,17.8,.563,.005,.430,0.6,18.5,2.4,1.7,4.1,.158,-1.3,1.1,-0.2,11.9,22.5,17.0,6.6,0.9,3.2,12.8
,,,,,,,,,,,,,,,,,,,,,,,,,
Kent Bazemore,SF,26,Kent Bazemore,75,2083,13.4,.551,.421,.208,1.2,20.0,0.3,3.8,4.1,.094,-1.3,1.6,0.3,1.5,18.0,9.9,12.7,2.3,1.4,14.8
Bradley Beal,SG,22,Bradley Beal,55,1708,15.5,.547,.339,.220,0.6,25.3,1.4,1.3,2.7,.076,1.0,-1.6,-0.6,2.6,9.8,6.2,15.6,1.5,0.5,11.3
Michael Beasley,PF,27,Michael Beasley,20,363,22.5,.563,.044,.239,-0.1,29.7,0.6,0.3,1.0,.128,-0.8,-2.5,-3.4,8.8,21.1,14.9,9.1,1.5,2.1,9.6
Marco Belinelli,SG,29,Marco Belinelli,68,1672,9.4,.500,.468,.217,-0.9,19.7,0.2,0.3,0.5,.014,-1.3,-2.9,-4.2,0.7,6.9,3.8,11.1,1.1,0.1,10.3
Anthony Bennett,PF,22,Anthony Bennett,19,84,10.4,.446,.519,.370,-0.2,19.2,0.0,0.1,0.1,.054,-4.8,-4.6,-9.4,8.3,22.8,15.7,0.0,3.1,0.0,11.3
Patrick Beverley,PG,27,Patrick Beverley,71,2041,13.0,.553,.522,.148,1.6,15.3,3.1,1.3,4.4,.102,1.4,-0.3,1.1,3.9,9.6,6.8,17.9,2.3,1.1,12.6
Bismack Biyombo,C,23,Bismack Biyombo,82,1808,14.9,.586,.003,.785,0.9,11.5,2.8,3.1,5.9,.156,-2.4,2.3,-0.1,11.7,29.5,20.8,2.4,0.5,6.1,15.5
Nemanja Bjelica,PF,27,Nemanja Bjelica,60,1075,11.2,.594,.532,.234,0.6,12.8,1.4,0.6,1.9,.087,0.5,-0.2,0.3,5.4,17.2,11.4,11.4,1.2,1.6,15.3
Tarik Black,C,24,Tarik Black,39,496,12.3,.537,.000,.433,-0.2,12.9,0.3,0.4,0.7,.072,-4.0,0.6,-3.4,9.2,25.4,17.0,5.2,1.4,2.9,15.1
DeJuan Blair,C,26,DeJuan Blair,29,218,5.4,.414,.015,.191,-0.2,17.8,-0.3,0.3,-0.1,-0.015,-6.3,-0.1,-6.4,10.1,19.4,14.6,7.3,1.8,0.7,16.9
Steve Blake,PG,35,Steve Blake,58,986,9.8,.510,.629,.083,-0.4,14.6,0.3,0.8,1.1,.053,-1.8,-1.8,-3.5,1.0,9.2,4.9,29.5,1.2,0.4,24.6
Eric Bledsoe,PG,26,Eric Bledsoe,31,1059,20.0,.557,.262,.350,1.3,27.2,1.6,1.0,2.5,.116,2.7,0.1,2.8,1.8,11.2,6.4,31.8,2.9,1.5,16.2
Bojan Bogdanović,SF,26,Bojan Bogdanović,79,2115,10.7,.550,.451,.176,-0.8,19.4,0.9,0.0,0.9,.021,-0.5,-2.9,-3.4,1.9,11.8,6.8,7.3,0.7,0.2,12.5
Andrew Bogut,C,31,Andrew Bogut,70,1451,15.9,.623,.004,.179,2.4,11.4,2.6,2.9,5.4,.180,-0.6,5.1,4.5,9.5,26.0,18.3,14.8,1.1,5.8,21.6
Matt Bonner,C,35,Matt Bonner,30,206,14.1,.647,.596,.070,0.2,13.7,0.4,0.3,0.8,.181,1.8,-0.3,1.6,1.7,12.8,7.5,6.3,1.5,0.4,4.9
Devin Booker,SG,19,Devin Booker,76,2108,11.9,.535,.333,.295,-0.6,23.0,1.2,0.7,1.9,.043,-0.6,-2.4,-3.1,1.4,8.4,4.8,15.8,1.0,0.8,14.0
Trevor Booker,PF,28,Trevor Booker,79,1632,14.4,.533,.106,.273,1.4,14.6,1.8,2.6,4.3,.128,-0.9,2.3,1.4,11.9,20.4,16.2,8.2,1.9,2.1,15.7
Chris Bosh,PF,31,Chris Bosh,53,1778,20.2,.571,.289,.349,1.8,24.7,4.1,2.3,6.4,.172,2.3,-0.3,2.1,3.2,21.1,12.4,12.1,1.0,1.5,8.1
Avery Bradley,SG,25,Avery Bradley,76,2536,13.2,.538,.399,.121,1.4,19.8,2.0,2.8,4.8,.090,0.5,-0.3,0.2,2.0,7.3,4.6,9.8,2.2,0.6,9.2
Elton Brand,C,36,Elton Brand,17,225,11.4,.461,.014,.125,-0.1,16.9,-0.1,0.3,0.2,.036,-5.5,1.5,-4.0,4.2,27.0,15.2,13.1,2.0,2.7,12.6
,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Brewer,SF,29,Corey Brewer,82,1669,9.9,.481,.406,.254,-0.5,17.8,0.1,1.2,1.2,.035,-2.2,-1.0,-3.1,2.8,10.4,6.6,10.0,2.5,0.9,11.3
Aaron Brooks,PG,31,Aaron Brooks,69,1108,11.8,.494,.394,.136,-0.4,22.9,0.2,0.7,0.9,.040,-0.5,-2.8,-3.3,2.0,7.5,4.8,26.0,1.4,0.7,14.2
Anthony Brown,SF,23,Anthony Brown,29,599,4.9,.427,.556,.159,-0.5,11.0,-0.4,0.1,-0.3,-0.024,-4.0,-1.1,-5.0,1.6,11.3,6.3,4.8,1.2,0.7,10.0
Lorenzo Brown,PG,25,Lorenzo Brown,8,61,4.4,.374,.320,.160,-0.1,24.9,-0.3,0.1,-0.2,-0.157,-8.1,-1.4,-9.5,0.0,12.8,6.2,28.0,2.4,1.3,25.2
Markel Brown,SG,24,Markel Brown,62,982,11.3,.500,.376,.292,-0.2,18.9,0.2,0.4,0.6,.031,-1.4,-1.3,-2.6,2.6,11.5,7.0,13.9,2.0,1.2,12.9
Kobe Bryant,SF,37,Kobe Bryant,66,1863,14.9,.469,.420,.252,-0.2,32.2,-0.9,0.5,-0.4,-0.010,0.8,-3.3,-2.5,2.3,12.3,7.1,19.1,1.7,0.5,9.4
Chase Budinger,SF,27,Chase Budinger,66,929,10.7,.514,.360,.234,0.1,14.5,0.4,1.0,1.4,.073,-2.0,0.3,-1.7,5.0,12.6,8.8,10.2,1.7,0.9,14.3
Chase Budinger,SF,27,Chase Budinger,49,729,11.1,.502,.356,.247,0.1,14.9,0.3,1.0,1.3,.084,-2.0,0.8,-1.2,4.7,13.4,9.1,9.9,2.0,1.0,12.6
Chase Budinger,SF,27,Chase Budinger,17,200,9.2,.567,.378,.178,-0.1,13.1,0.1,0.0,0.1,.034,-2.0,-1.6,-3.6,6.4,9.4,7.9,11.4,0.7,0.4,21.1
Reggie Bullock,SF,24,Reggie Bullock,37,429,12.0,.583,.541,.153,0.2,11.4,0.8,0.4,1.2,.134,0.0,0.0,0.0,3.4,14.3,8.6,9.2,1.2,0.4,7.1
Trey Burke,PG,23,Trey Burke,64,1366,14.0,.507,.404,.129,0.0,25.3,0.9,1.2,2.1,.074,0.4,-2.5,-2.0,1.5,8.0,4.8,19.7,1.4,0.4,10.7
Alec Burks,SG,24,Alec Burks,31,797,14.3,.520,.237,.422,-0.1,25.9,0.7,0.8,1.5,.090,-0.9,-1.6,-2.5,2.4,13.6,8.0,13.9,1.2,0.4,11.4
Caron Butler,SF,35,Caron Butler,17,176,11.3,.490,.305,.203,0.0,16.2,0.1,0.1,0.3,.071,-1.5,-1.1,-2.6,3.1,10.4,6.8,8.3,2.5,0.5,4.5
Jimmy Butler,SG,26,Jimmy Butler,67,2474,21.3,.562,.198,.459,3.7,24.4,6.5,2.7,9.1,.177,3.6,0.3,4.0,3.4,11.6,7.6,21.4,2.2,1.3,9.6
Rasual Butler,SF,36,Rasual Butler,46,432,13.4,.558,.471,.154,0.4,12.6,0.4,0.9,1.3,.146,-0.9,2.7,1.8,0.8,13.5,7.4,7.7,1.5,4.1,6.7
Bruno Caboclo,SF,20,Bruno Caboclo,6,43,-7.7,.125,.583,.000,-0.1,16.9,-0.3,0.0,-0.3,-0.283,-11.4,-0.2,-11.6,2.7,2.6,2.7,3.2,2.4,1.9,25.0
José Calderón,PG,34,José Calderón,72,2024,12.3,.571,.446,.105,1.0,12.6,2.7,1.4,4.0,.096,0.5,-0.6,-0.1,1.2,11.0,6.2,22.3,1.6,0.3,15.4
Kentavious Caldwell-Pope,SG,22,Kentavious Caldwell-Pope,76,2789,12.4,.521,.384,.238,2.2,18.2,2.6,2.7,5.3,.092,0.6,0.6,1.1,2.6,8.6,5.5,7.8,2.0,0.5,9.0
Isaiah Canaan,SG,24,Isaiah Canaan,77,1966,11.1,.528,.672,.249,-0.4,19.9,0.9,0.5,1.4,.035,0.2,-2.9,-2.7,1.1,8.8,4.8,11.3,1.4,0.5,10.2
Clint Capela,C,21,Clint Capela,77,1471,18.3,.553,.003,.531,0.9,16.1,2.4,2.0,4.4,.144,-1.2,1.7,0.5,14.4,22.7,18.5,5.1,2.0,5.2,10.9
DeMarre Carroll,SF,29,DeMarre Carroll,26,786,11.9,.490,.437,.185,0.4,18.5,0.2,1.0,1.2,.074,0.0,0.3,0.2,4.6,13.1,8.9,5.5,2.9,0.6,8.8
Vince Carter,SG,39,Vince Carter,60,1005,12.7,.520,.493,.245,0.2,18.5,1.0,0.8,1.8,.084,-0.1,-1.2,-1.2,3.4,13.6,8.3,8.9,1.9,1.5,8.4
,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Carter-Williams,PG,24,Michael Carter-Williams,54,1649,13.9,.497,.099,.292,0.5,21.3,-0.4,1.6,1.2,.035,-1.6,0.9,-0.8,3.4,15.7,9.6,26.6,2.5,2.1,19.6
Omri Casspi,PF,27,Omri Casspi,69,1880,13.9,.587,.441,.256,0.8,17.8,2.1,1.5,3.6,.092,0.3,-0.6,-0.3,3.4,20.1,11.8,7.5,1.4,0.7,12.0
Willie Cauley-Stein,C,22,Willie Cauley-Stein,66,1412,15.3,.588,.006,.369,1.0,13.2,2.4,1.4,3.8,.130,-0.8,1.5,0.7,10.3,16.6,13.5,3.8,1.6,3.8,10.5
Mario Chalmers,PG,29,Mario Chalmers,61,1373,17.3,.561,.336,.590,1.2,21.9,2.3,1.5,3.8,.132,1.8,-0.3,1.5,1.9,11.5,6.5,26.6,3.3,0.9,16.4
Mario Chalmers,PG,29,Mario Chalmers,6,120,9.5,.437,.344,.406,0.0,17.8,-0.1,0.2,0.1,.038,-3.1,0.8,-2.3,1.0,11.9,6.6,22.3,3.4,0.6,19.3
Mario Chalmers,PG,29,Mario Chalmers,55,1253,18.0,.570,.335,.604,1.2,22.3,2.4,1.3,3.7,.141,2.3,-0.4,1.9,2.0,11.4,6.5,27.0,3.3,0.9,16.2
Tyson Chandler,C,33,Tyson Chandler,66,1618,14.7,.606,.003,.545,0.6,12.7,2.1,1.6,3.8,.112,-1.9,1.3,-0.5,11.5,27.5,19.3,6.0,1.1,2.2,19.3
Rakeem Christmas,PF,24,Rakeem Christmas,1,6,32.0,1.000,.000,.000,0.0,14.7,0.0,0.0,0.0,.343,9.7,-6.6,3.2,18.3,0.0,9.1,0.0,0.0,0.0,0.0
Ian Clark,SG,24,Ian Clark,66,578,11.5,.544,.416,.168,-0.2,19.5,0.3,0.6,0.9,.075,-1.8,-1.3,-3.0,2.6,9.7,6.3,15.3,1.4,1.7,16.5
Coty Clarke,SF,23,Coty Clarke,3,6,23.9,.750,.500,.000,0.0,35.5,0.0,0.0,0.0,.025,0.2,-9.7,-9.5,0.0,18.0,8.8,0.0,0.0,0.0,20.0
Jordan Clarkson,SG,23,Jordan Clarkson,79,2552,14.3,.516,.291,.186,0.4,22.8,1.7,0.4,2.1,.039,0.6,-2.0,-1.4,3.8,9.6,6.6,13.8,1.7,0.2,10.2
Norris Cole,PG,27,Norris Cole,45,1198,10.8,.465,.211,.134,-0.5,21.7,-0.6,0.5,-0.1,-0.004,-2.4,-1.4,-3.7,0.9,13.5,7.0,22.0,1.5,0.3,12.8
Darren Collison,PG,28,Darren Collison,74,2219,15.9,.591,.280,.291,0.9,19.2,4.5,0.7,5.2,.113,1.8,-2.2,-0.4,1.4,6.8,4.1,21.7,1.6,0.1,12.9
Nick Collison,PF,35,Nick Collison,59,699,7.7,.498,.018,.303,0.1,10.6,0.1,0.7,0.8,.053,-2.5,1.3,-1.2,11.2,15.2,13.3,9.6,1.1,1.7,28.8
Mike Conley,PG,28,Mike Conley,56,1761,19.4,.538,.309,.329,1.7,22.4,4.2,1.1,5.3,.145,3.7,-1.9,1.7,1.6,9.3,5.3,32.7,2.0,0.8,9.5
Pat Connaughton,SG,23,Pat Connaughton,34,143,4.6,.352,.429,.102,-0.2,18.7,-0.3,0.1,-0.2,-0.076,-5.8,-2.4,-8.2,8.3,15.9,12.1,9.9,0.7,0.0,16.3
Chris Copeland,PF,31,Chris Copeland,24,156,5.4,.462,.706,.137,-0.2,17.3,-0.1,0.0,-0.1,-0.017,-2.5,-5.2,-7.7,0.7,6.5,3.7,10.3,0.7,0.0,10.0
Bryce Cotton,PG,23,Bryce Cotton,8,39,1.7,.400,.300,.000,-0.1,16.5,-0.2,0.0,-0.1,-0.168,-9.3,-2.7,-12.0,0.0,0.0,0.0,10.8,3.7,0.0,33.3
Bryce Cotton,PG,23,Bryce Cotton,3,33,-3.3,.250,.375,.000,-0.1,16.8,-0.2,0.0,-0.2,-0.238,-12.2,-2.1,-14.3,0.0,0.0,0.0,12.7,4.4,0.0,38.5
Bryce Cotton,PG,23,Bryce Cotton,5,6,29.1,1.000,.000,.000,0.0,15.0,0.0,0.0,0.0,.221,6.5,-6.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeMarcus Cousins,C,25,DeMarcus Cousins,65,2246,23.6,.538,.158,.498,2.6,35.4,2.4,3.3,5.7,.122,1.0,1.6,2.6,7.7,28.2,18.0,17.0,2.2,3.3,13.3
Robert Covington,SF,25,Robert Covington,67,1903,13.2,.543,.677,.249,0.9,21.5,-0.1,2.1,2.0,.050,-0.2,0.0,-0.2,3.6,20.9,12.0,8.4,2.7,1.6,15.3
Allen Crabbe,SG,23,Allen Crabbe,81,2105,12.2,.572,.420,.167,0.7,16.4,3.1,1.2,4.3,.098,0.4,-1.1,-0.7,1.4,9.7,5.6,7.2,1.5,0.6,8.1
Jamal Crawford,SG,35,Jamal Crawford,79,2126,14.0,.529,.366,.289,-0.3,24.9,1.8,1.5,3.3,.076,-0.2,-2.4,-2.6,1.0,6.3,3.7,14.0,1.2,0.4,9.6
,,,,,,,,,,,,,,,,,,,,,,,,,
Jae Crowder,SF,25,Jae Crowder,73,2308,15.8,.565,.446,.294,2.8,18.5,3.8,3.5,7.3,.152,1.5,1.3,2.8,3.2,14.2,8.6,8.9,2.7,1.2,8.3
Dante Cunningham,SF,28,Dante Cunningham,80,1971,8.6,.540,.422,.199,0.4,11.0,1.5,0.7,2.1,.052,-1.1,-0.1,-1.2,3.1,10.4,6.6,5.6,1.1,1.4,8.4
Jared Cunningham,SG,24,Jared Cunningham,44,410,5.9,.464,.371,.524,-0.4,16.5,-0.3,0.4,0.1,.014,-4.6,-1.3,-5.9,0.8,9.6,5.3,6.9,1.8,0.4,14.0
Jared Cunningham,SG,24,Jared Cunningham,40,355,5.9,.464,.352,.527,-0.3,16.6,-0.2,0.4,0.1,.018,-4.4,-1.0,-5.4,1.0,8.2,4.6,7.6,1.7,0.5,13.8
Jared Cunningham,SG,24,Jared Cunningham,4,55,5.8,.468,.500,.500,-0.1,16.4,-0.1,0.0,0.0,-0.012,-5.7,-3.2,-8.9,0.0,18.5,9.3,2.5,1.9,0.0,14.9
Seth Curry,PG,25,Seth Curry,44,692,13.8,.603,.496,.241,0.1,17.4,1.2,0.2,1.4,.097,0.9,-2.4,-1.5,1.4,7.9,4.7,14.2,1.5,0.4,12.7
Stephen Curry,PG,27,Stephen Curry,79,2700,31.5,.669,.554,.250,9.8,32.6,13.8,4.1,17.9,.318,12.4,0.1,12.5,2.9,13.6,8.6,33.7,3.0,0.4,12.9
Troy Daniels,SG,24,Troy Daniels,43,476,14.9,.634,.652,.048,0.1,20.4,0.6,0.4,1.1,.110,1.6,-2.7,-1.1,1.6,11.6,6.5,7.6,1.2,0.5,11.2
Anthony Davis,C,22,Anthony Davis,61,2164,25.0,.559,.095,.379,2.3,29.6,4.4,2.8,7.2,.160,1.0,1.2,2.2,6.4,26.4,16.1,10.0,1.8,4.7,8.4
Ed Davis,PF,26,Ed Davis,81,1684,18.7,.616,.000,.605,2.3,12.7,4.4,2.3,6.7,.192,0.8,2.5,3.3,14.4,24.2,19.3,7.7,1.7,3.3,13.0
Branden Dawson,PF,22,Branden Dawson,6,29,7.1,.460,.000,.200,0.0,8.5,0.0,0.0,0.0,.069,-4.9,-1.7,-6.6,7.6,7.4,7.5,0.0,0.0,2.7,0.0
Dewayne Dedmon,C,26,Dewayne Dedmon,58,705,17.0,.606,.000,.429,0.1,15.2,1.2,1.1,2.4,.162,-2.6,1.3,-1.3,10.4,25.7,17.9,2.7,1.6,5.4,13.2
Bryce Dejean-Jones,SG,23,Bryce Dejean-Jones,14,279,9.6,.505,.464,.304,0.0,14.1,0.0,0.2,0.2,.033,-2.2,-0.4,-2.6,3.1,16.5,9.5,7.7,1.8,0.6,12.3
Sam Dekker,PF,21,Sam Dekker,3,6,10.8,,,,0.0,0.0,0.0,0.0,0.0,.116,-5.3,5.8,0.5,0.0,18.5,9.2,0.0,8.2,0.0,
Matthew Dellavedova,PG,25,Matthew Dellavedova,76,1867,11.3,.527,.468,.129,0.2,15.9,2.2,1.6,3.8,.098,-0.2,-1.4,-1.6,2.0,7.8,4.9,26.2,1.2,0.4,17.7
Luol Deng,PF,30,Luol Deng,74,2394,15.0,.549,.344,.258,2.3,17.4,3.5,2.8,6.4,.128,1.3,0.6,1.9,5.3,15.4,10.5,9.0,1.6,0.9,8.9
DeMar DeRozan,SG,26,DeMar DeRozan,78,2804,21.5,.550,.101,.474,2.4,29.8,7.5,2.4,9.9,.169,2.7,-1.2,1.4,2.7,11.5,7.1,20.8,1.5,0.6,9.5
Boris Diaw,PF,33,Boris Diaw,76,1386,14.0,.582,.180,.198,1.1,17.0,1.6,2.2,3.8,.132,-0.1,1.4,1.2,4.9,13.9,9.6,18.4,1.0,1.2,18.9
