Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Sean Marks,Heat,2001-2002,REG,21,0.00,48.86,12.50,38.64,0.00,0.00,0.00,0.000,0.302,0.273,0.647,0.000,0.000,0.000
Jahidi White,Wizards,2001-2002,REG,71,0.00,2.15,13.98,83.87,0.00,0.00,0.00,0.000,0.000,0.154,0.615,0.000,0.000,0.000
Cuttino Mobley,Rockets,2001-2002,REG,74,19.38,45.03,8.62,18.72,3.24,4.86,0.15,0.373,0.419,0.299,0.614,0.409,0.470,0.000
Rafer Alston,Bucks,2001-2002,REG,49,24.61,34.55,4.19,24.08,2.09,10.47,0.00,0.340,0.258,0.250,0.435,0.750,0.400,0.000
Jerome James,SuperSonics,2001-2002,REG,56,0.00,16.48,39.93,43.59,0.00,0.00,0.00,0.000,0.311,0.413,0.630,0.000,0.000,0.000
Bruno Sundov,Pacers,2001-2002,REG,21,2.50,60.00,20.00,17.50,0.00,0.00,0.00,0.000,0.333,0.375,0.714,0.000,0.000,0.000
Shammond Williams,SuperSonics,2001-2002,REG,50,32.64,36.27,11.92,12.95,2.59,3.11,0.52,0.444,0.357,0.522,0.640,0.000,0.000,0.000
Jelani McCoy,Lakers,2001-2002,REG,20,0.00,9.52,23.81,66.67,0.00,0.00,0.00,0.000,0.500,0.600,0.571,0.000,0.000,0.000
Rashard Lewis,SuperSonics,2001-2002,REG,71,19.14,28.50,18.72,20.27,5.86,7.41,0.10,0.403,0.426,0.456,0.665,0.368,0.375,0.000
Ruben Patterson,Trail Blazers,2001-2002,REG,75,4.52,17.29,11.31,65.75,0.48,0.48,0.16,0.286,0.252,0.257,0.651,0.333,0.000,0.000
Ansu Sesay,SuperSonics,2001-2002,REG,9,0.00,52.27,13.64,34.09,0.00,0.00,0.00,0.000,0.478,0.333,0.600,0.000,0.000,0.000
Nazr Mohammed,Hawks,2001-2002,REG,82,0.00,29.73,20.20,49.93,0.00,0.00,0.14,0.000,0.363,0.326,0.576,0.000,0.000,0.000
Vladimir Stepania,Heat,2001-2002,REG,67,0.40,32.53,21.69,44.98,0.00,0.40,0.00,0.000,0.309,0.370,0.634,0.000,1.000,0.000
Al Harrington,Pacers,2001-2002,REG,44,0.41,43.60,22.52,33.26,0.00,0.21,0.00,0.500,0.403,0.450,0.590,0.000,0.000,0.000
Felipe Lopez,Timberwolves,2001-2002,REG,64,8.33,23.08,11.54,44.23,6.41,6.41,0.00,0.308,0.222,0.167,0.493,0.600,0.400,0.000
Tyronn Lue,Wizards,2001-2002,REG,71,24.23,39.23,16.35,17.31,1.15,1.73,0.00,0.429,0.412,0.294,0.556,0.667,0.556,0.000
Brian Skinner,Cavaliers,2001-2002,REG,65,0.00,19.75,16.67,63.58,0.00,0.00,0.00,0.000,0.344,0.519,0.612,0.000,0.000,0.000
Ricky Davis,Cavaliers,2001-2002,REG,82,3.33,53.39,9.48,32.65,0.26,0.64,0.26,0.385,0.403,0.365,0.667,0.000,0.200,0.000
Pat Garrity,Magic,2001-2002,REG,80,40.34,39.82,3.92,4.96,6.27,4.70,0.00,0.434,0.416,0.400,0.500,0.396,0.417,0.000
Rasho Nesterovic,Timberwolves,2001-2002,REG,82,0.00,31.05,32.72,36.07,0.00,0.00,0.15,0.000,0.363,0.428,0.667,0.000,0.000,0.000
Bryce Drew,Hornets,2001-2002,REG,60,30.22,33.52,10.44,15.93,6.59,3.30,0.00,0.364,0.443,0.421,0.414,0.750,0.333,0.000
Matt Harpring,76ers,2001-2002,REG,81,3.10,42.72,12.53,36.63,2.03,2.98,0.00,0.346,0.377,0.371,0.622,0.235,0.320,0.000
Michael Dickerson,Grizzlies,2001-2002,REG,4,33.33,37.50,2.08,16.67,4.17,6.25,0.00,0.375,0.278,0.000,0.250,0.000,0.667,0.000
