name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Antonio Davis,C,35,Antonio Davis,15,538,10.6,.456,.000,.408,-0.2,14.7,0.1,0.7,0.9,.078,-4.0,0.6,-3.4,10.4,20.2,15.3,4.5,0.8,1.1,12.9
Antonio Davis,C,35,Antonio Davis,65,2032,12.1,.467,.000,.335,0.2,15.7,0.9,2.0,2.9,.069,-2.9,1.2,-1.7,8.3,20.5,14.2,10.1,0.7,2.1,13.1
Baron Davis,PG,24,Baron Davis,67,2686,20.7,.492,.415,.251,5.2,30.1,4.3,3.2,7.5,.133,5.9,-0.2,5.6,2.7,9.6,6.1,37.9,3.2,0.8,12.1
,,,,,,,,,,,,,,,,,,,,,,,,,
Dale Davis,C,34,Dale Davis,76,1682,12.9,.505,.000,.377,1.1,10.3,2.4,1.5,3.9,.110,-0.9,1.5,0.6,11.3,16.8,14.1,6.6,1.4,2.8,10.9
Hubert Davis,SG,33,Hubert Davis,17,78,-2.3,.168,.091,.182,-0.1,8.9,-0.2,0.1,-0.1,-0.062,-9.2,0.1,-9.1,3.0,9.1,6.1,7.4,1.4,0.0,20.2
Hubert Davis,SG,33,Hubert Davis,3,23,-7.7,.000,.500,.000,-0.1,6.1,-0.1,0.0,-0.1,-0.110,-9.9,-1.8,-11.7,0.0,0.0,0.0,6.3,0.0,0.0,33.3
Hubert Davis,SG,33,Hubert Davis,14,55,0.0,.202,.000,.222,-0.1,10.1,-0.1,0.1,0.0,-0.043,-8.9,0.9,-8.0,4.3,12.8,8.6,7.8,2.0,0.0,16.8
Josh Davis,PF,23,Josh Davis,4,23,2.1,.460,.400,.200,-0.1,14.7,0.0,0.0,0.0,-0.075,-8.7,-6.3,-15.0,5.0,19.5,12.3,0.0,0.0,0.0,26.9
Ricky Davis,SF-SG,24,Ricky Davis,79,2474,16.1,.533,.147,.287,1.1,23.0,2.4,2.0,4.4,.085,0.4,-0.6,-0.2,3.6,12.7,8.2,19.1,2.0,0.7,15.0
Ricky Davis,SG,24,Ricky Davis,22,796,14.2,.488,.154,.241,0.2,23.2,0.1,0.6,0.7,.040,-0.2,-0.7,-0.8,2.5,14.3,8.4,24.6,1.7,0.7,16.5
Ricky Davis,SF,24,Ricky Davis,57,1678,17.0,.554,.144,.310,0.9,23.0,2.3,1.4,3.7,.106,0.6,-0.6,0.0,4.1,11.9,8.1,16.5,2.2,0.6,14.3
Andrew DeClercq,C,30,Andrew DeClercq,71,1211,10.6,.526,.000,.277,0.3,10.2,1.1,0.6,1.7,.069,-1.7,0.6,-1.2,12.0,17.8,14.8,5.5,2.1,1.9,19.8
Tony Delk,SG,30,Tony Delk,33,509,13.2,.484,.359,.239,0.1,19.0,0.6,0.3,0.8,.080,0.3,-1.6,-1.3,3.3,9.4,6.3,7.8,2.7,1.0,7.7
Derrick Dial,SG,28,Derrick Dial,9,86,11.6,.412,.321,.286,0.0,17.1,0.0,0.0,0.1,.035,-1.8,-2.4,-4.2,6.5,10.8,8.6,3.7,3.7,0.0,3.1
Boris Diaw,SG,21,Boris Diaw,76,1919,8.8,.483,.083,.297,0.2,11.4,-0.3,1.1,0.8,.021,-2.6,1.0,-1.6,6.6,13.5,10.1,14.9,1.6,1.4,26.3
Dan Dickau,PG,25,Dan Dickau,43,294,9.0,.456,.306,.143,-0.2,20.6,-0.2,0.2,0.0,-0.003,-2.8,-2.4,-5.2,2.8,7.4,5.1,21.8,3.1,0.0,20.0
Dan Dickau,PG,25,Dan Dickau,23,143,10.4,.474,.204,.122,-0.1,20.6,-0.1,0.1,0.0,.006,-2.7,-1.8,-4.6,3.2,9.4,6.3,22.3,3.3,0.0,20.1
Dan Dickau,PG,25,Dan Dickau,20,151,7.7,.438,.408,.163,-0.1,20.5,-0.1,0.1,0.0,-0.011,-3.0,-2.9,-5.9,2.4,5.5,3.9,21.4,2.9,0.0,19.8
Kaniel Dickens,PF,25,Kaniel Dickens,3,12,23.1,.902,.000,.667,0.0,19.3,0.0,0.0,0.0,.180,5.6,-8.0,-2.4,20.0,0.0,9.9,0.0,0.0,0.0,20.5
DeSagana Diop,C,22,DeSagana Diop,56,730,10.4,.404,.000,.136,0.2,11.3,-0.1,1.1,1.0,.063,-3.7,3.0,-0.7,10.9,19.2,15.1,7.1,1.9,5.0,15.7
Vlade Divac,C,35,Vlade Divac,81,2317,16.3,.511,.019,.389,1.8,18.6,3.5,1.8,5.3,.110,0.2,1.0,1.1,6.8,15.6,11.3,28.7,1.3,2.3,18.1
Juan Dixon,SG,25,Juan Dixon,71,1478,13.5,.476,.311,.218,-0.2,24.0,0.3,1.1,1.4,.044,-0.6,-2.0,-2.6,2.2,9.2,5.6,17.5,2.9,0.2,13.0
Michael Doleac,C,26,Michael Doleac,72,1029,12.4,.471,.000,.161,-0.1,17.4,0.5,1.2,1.7,.079,-2.9,0.3,-2.6,9.9,19.6,14.8,7.2,1.2,2.6,12.2
Michael Doleac,C,26,Michael Doleac,46,685,14.0,.480,.000,.160,0.0,18.8,0.3,0.9,1.2,.085,-2.8,1.0,-1.8,10.3,21.4,15.9,7.6,1.3,3.3,13.3
Michael Doleac,C,26,Michael Doleac,26,344,9.1,.452,.000,.165,-0.2,14.7,0.2,0.3,0.5,.069,-3.0,-1.1,-4.1,9.1,16.0,12.5,6.3,0.9,1.2,9.6
Keyon Dooling,PG,23,Keyon Dooling,58,1137,10.0,.458,.131,.267,-0.8,17.9,0.2,0.1,0.3,.013,-2.1,-2.7,-4.8,1.7,6.3,4.0,19.4,2.1,0.4,14.2
Bryce Drew,PG,29,Bryce Drew,15,78,4.5,.311,.389,.167,-0.2,16.0,-0.2,0.1,-0.2,-0.095,-8.1,-1.7,-9.9,0.0,9.0,4.4,25.7,2.8,0.0,29.3
Predrag Drobnjak,C,28,Predrag Drobnjak,61,949,12.6,.458,.095,.227,-0.8,21.7,0.3,0.4,0.7,.034,-3.0,-2.4,-5.4,6.4,17.2,11.8,7.4,1.2,1.8,10.3
Tim Duncan,PF,27,Tim Duncan,69,2527,27.1,.534,.010,.498,5.9,29.7,5.9,7.2,13.1,.249,2.4,4.9,7.3,10.2,27.6,19.0,17.4,1.3,5.3,11.3
Mike Dunleavy,SF,23,Mike Dunleavy,75,2336,15.1,.547,.353,.257,2.2,18.6,3.0,2.2,5.2,.107,1.3,0.5,1.8,4.2,17.2,10.7,16.1,1.6,0.4,15.1
Ronald Dupree,SF,23,Ronald Dupree,47,893,9.7,.445,.032,.372,-0.4,19.0,-0.4,0.9,0.5,.028,-3.9,0.3,-3.6,6.5,14.1,10.2,10.6,1.9,1.5,13.4
,,,,,,,,,,,,,,,,,,,,,,,,,
Ndudi Ebi,SF,19,Ndudi Ebi,17,32,9.3,.412,.000,.286,0.0,27.6,-0.1,0.0,0.0,-0.057,-6.7,0.6,-6.0,7.5,3.4,5.4,16.2,0.0,9.1,16.0
Howard Eisley,PG,31,Howard Eisley,67,1457,12.4,.469,.361,.197,-0.3,18.5,0.9,0.8,1.7,.055,-0.5,-2.2,-2.7,1.6,8.5,5.1,30.1,2.0,0.3,16.7
Howard Eisley,PG,31,Howard Eisley,33,730,13.5,.505,.421,.178,0.1,17.0,0.9,0.6,1.5,.096,0.6,-1.8,-1.2,1.1,9.2,5.2,34.7,2.2,0.3,18.7
Howard Eisley,PG,31,Howard Eisley,34,727,11.2,.441,.313,.213,-0.4,19.9,0.0,0.2,0.2,.013,-1.5,-2.6,-4.2,2.0,7.9,4.9,25.5,1.9,0.2,15.0
Francisco Elson,C,27,Francisco Elson,62,875,11.2,.498,.005,.226,0.2,12.7,0.6,1.2,1.8,.097,-2.6,1.7,-1.0,8.3,18.1,13.1,5.6,2.1,3.1,13.8
Melvin Ely,PF,25,Melvin Ely,42,510,11.1,.458,.007,.275,-0.2,16.6,0.3,0.1,0.4,.039,-2.1,-1.7,-3.7,10.6,11.9,11.3,7.4,0.9,2.4,10.4
Reggie Evans,PF,23,Reggie Evans,75,1280,9.9,.471,.018,.897,0.0,10.7,0.7,1.1,1.7,.065,-2.5,0.4,-2.1,14.5,23.0,18.8,3.7,2.3,0.6,22.0
Desmond Ferguson,SF,26,Desmond Ferguson,7,32,11.3,.505,.667,.167,0.0,20.5,0.0,0.0,0.0,.021,-1.3,-5.8,-7.1,0.0,14.7,7.4,5.5,0.0,0.0,7.2
Michael Finley,SG,30,Michael Finley,72,2778,17.8,.539,.319,.167,3.0,20.9,7.0,0.5,7.6,.131,3.8,-1.5,2.3,3.0,9.9,6.4,11.7,1.6,1.0,6.3
Derek Fisher,SG,29,Derek Fisher,82,1769,11.5,.451,.311,.266,0.3,18.3,0.4,2.0,2.4,.066,-1.2,-0.2,-1.4,1.9,7.9,4.9,16.3,3.0,0.2,10.9
Marcus Fizer,SF,25,Marcus Fizer,46,738,13.4,.447,.049,.343,-0.7,27.5,-0.3,0.8,0.5,.033,-3.6,-2.0,-5.6,8.8,21.5,15.0,11.1,1.1,0.8,11.2
Alton Ford,PF,22,Alton Ford,9,41,12.4,.550,.000,.545,0.0,19.4,0.0,0.1,0.1,.117,-3.0,-0.3,-3.2,9.1,21.9,15.8,13.5,0.0,1.9,18.0
T.J. Ford,PG,20,T.J. Ford,55,1472,12.1,.443,.053,.246,-0.2,17.9,-0.2,0.9,0.7,.022,-1.6,-0.9,-2.6,2.9,10.8,6.8,37.4,2.1,0.1,24.0
Danny Fortson,C,27,Danny Fortson,56,625,15.9,.605,.000,.662,-0.1,15.2,1.9,0.4,2.3,.177,0.3,-3.1,-2.8,19.3,24.3,21.8,2.0,1.0,1.3,17.1
Jeff Foster,C,27,Jeff Foster,82,1961,16.2,.578,.011,.425,2.5,11.8,4.4,3.8,8.3,.202,0.7,2.4,3.1,14.8,22.0,18.4,5.5,2.0,1.1,12.3
Tremaine Fowlkes,SF,27,Tremaine Fowlkes,36,261,6.5,.393,.167,.375,0.0,12.2,-0.1,0.5,0.4,.068,-4.3,1.7,-2.6,8.1,15.3,11.7,8.4,1.9,0.9,17.7
Rick Fox,SF,34,Rick Fox,38,846,8.0,.459,.328,.161,0.0,13.1,0.0,0.8,0.8,.043,-2.0,0.2,-1.8,3.8,9.9,6.8,17.1,1.8,0.3,19.4
Adonal Foyle,C,28,Adonal Foyle,44,572,13.0,.471,.000,.269,0.0,13.4,0.3,0.8,1.1,.093,-3.8,2.1,-1.7,10.6,22.3,16.4,4.8,0.6,5.8,12.6
Richie Frahm,SF,26,Richie Frahm,54,469,15.7,.608,.662,.187,0.3,15.5,1.4,0.1,1.5,.152,3.2,-2.6,0.6,3.0,11.0,7.0,8.4,1.8,0.6,4.4
Steve Francis,PG,26,Steve Francis,79,3194,15.8,.501,.224,.389,3.6,24.0,2.4,4.7,7.1,.107,1.0,1.5,2.5,4.5,11.1,8.0,28.3,2.4,0.8,18.3
Hiram Fuller,PF,22,Hiram Fuller,4,43,3.6,.376,.000,.750,-0.1,15.5,-0.1,0.0,-0.1,-0.094,-7.6,-1.7,-9.3,10.6,18.2,14.5,7.3,0.0,1.7,27.3
Dan Gadzuric,C,25,Dan Gadzuric,75,1260,17.0,.529,.003,.338,1.2,16.0,1.7,2.0,3.7,.141,-0.8,2.6,1.8,11.4,19.8,15.6,3.7,2.1,6.1,10.1
,,,,,,,,,,,,,,,,,,,,,,,,,
Reece Gaines,PG,23,Reece Gaines,38,364,6.1,.356,.116,.291,-0.5,14.3,-0.4,0.0,-0.5,-0.065,-5.4,-2.4,-7.7,2.4,9.9,6.1,16.6,1.6,0.4,15.7
Alex Garcia,SG,23,Alex Garcia,2,13,-4.7,.190,.000,.286,0.0,31.6,-0.1,0.0,-0.1,-0.319,-16.7,1.0,-15.7,0.0,0.0,0.0,0.0,8.3,0.0,11.3
Kevin Garnett,PF,27,Kevin Garnett,82,3231,29.4,.547,.027,.289,9.8,29.6,10.4,8.0,18.3,.272,4.9,5.0,9.9,9.1,30.0,20.1,24.4,2.0,4.0,10.5
Pat Garrity,PF,27,Pat Garrity,2,22,0.5,.333,.000,.000,-0.1,6.2,0.0,0.0,0.0,-0.060,-6.4,-5.2,-11.6,0.0,0.0,0.0,6.6,0.0,0.0,0.0
Pau Gasol,PF,23,Pau Gasol,78,2458,21.7,.542,.014,.487,2.9,26.8,5.3,2.8,8.1,.159,1.6,1.2,2.7,9.4,18.3,13.8,14.9,0.9,3.9,12.8
Devean George,SF,26,Devean George,82,1951,11.5,.492,.326,.168,1.1,16.1,0.8,2.5,3.4,.083,-0.9,1.1,0.1,5.0,14.4,9.6,8.9,2.2,1.4,12.5
Eddie Gill,PG,25,Eddie Gill,22,157,13.2,.558,.222,.556,0.0,17.1,0.2,0.1,0.3,.091,-1.5,-0.7,-2.3,3.1,9.8,6.4,16.2,3.2,0.5,21.1
Kendall Gill,SG,35,Kendall Gill,56,1411,11.1,.443,.069,.248,-0.5,21.9,-0.9,1.3,0.4,.013,-3.2,-0.3,-3.5,4.6,10.3,7.4,11.4,2.4,0.8,12.0
Manu Ginóbili,SG,26,Manu Ginóbili,77,2260,18.5,.536,.311,.378,4.0,22.1,4.0,5.1,9.1,.194,2.6,2.5,5.1,4.3,12.6,8.5,22.5,3.2,0.5,14.9
Gordan Giriček,SF-SG,26,Gordan Giriček,73,2041,13.2,.521,.210,.218,-0.2,20.1,2.2,0.2,2.4,.056,-0.1,-2.3,-2.5,2.9,10.2,6.4,10.9,1.5,0.6,11.5
Gordan Giriček,SF,26,Gordan Giriček,48,1435,11.9,.528,.265,.190,-0.1,16.6,1.4,-0.2,1.2,.040,-0.3,-2.0,-2.3,2.9,10.3,6.5,9.3,1.5,0.5,12.0
Gordan Giriček,SG,26,Gordan Giriček,25,606,16.4,.511,.131,.259,-0.1,28.5,0.9,0.4,1.2,.096,0.3,-3.2,-2.9,2.8,10.0,6.3,14.8,1.4,0.7,10.8
Dion Glover,SG,25,Dion Glover,69,1643,12.2,.471,.202,.265,-0.5,21.2,0.1,1.0,1.1,.032,-1.9,-1.2,-3.1,4.0,14.2,9.2,14.0,1.6,0.9,13.4
Dion Glover,SG,25,Dion Glover,55,1465,12.5,.474,.200,.271,-0.3,20.8,0.5,0.7,1.2,.039,-1.5,-1.4,-2.9,4.2,14.0,9.2,13.8,1.4,0.9,12.4
Dion Glover,SG,25,Dion Glover,14,178,9.9,.450,.215,.215,-0.1,24.6,-0.4,0.3,-0.1,-0.028,-5.6,0.7,-4.8,2.6,16.3,9.4,16.1,3.1,0.8,21.1
Anthony Goldwire,PG,32,Anthony Goldwire,11,85,8.8,.379,.364,.045,0.0,14.1,0.0,0.1,0.1,.042,-3.5,-0.4,-3.9,1.4,7.8,4.7,18.9,3.2,0.0,11.8
Anthony Goldwire,PG,32,Anthony Goldwire,5,66,10.7,.450,.429,.071,0.0,11.7,0.1,0.1,0.1,.098,-1.6,-0.6,-2.2,1.8,8.2,5.2,21.9,2.5,0.0,12.2
Anthony Goldwire,PG,32,Anthony Goldwire,6,19,2.4,.250,.250,.000,0.0,22.2,-0.1,0.0,-0.1,-0.155,-10.1,0.2,-9.9,0.0,6.2,3.1,8.6,5.6,0.0,11.1
Drew Gooden,PF,22,Drew Gooden,79,2134,15.6,.484,.051,.316,-0.7,22.7,1.0,0.9,1.9,.043,-1.9,-1.3,-3.3,8.3,19.3,13.7,7.5,1.5,2.4,11.8
Brian Grant,C,31,Brian Grant,76,2303,12.1,.502,.002,.179,0.4,15.2,2.1,2.8,4.9,.101,-2.0,0.6,-1.4,8.7,17.9,13.3,5.3,1.2,1.2,11.0
Horace Grant,PF,38,Horace Grant,55,1106,10.6,.450,.004,.241,0.3,11.2,0.8,1.2,2.0,.087,-2.3,1.3,-1.0,8.0,16.0,11.9,9.4,1.1,1.4,10.5
Paul Grant,C,30,Paul Grant,10,98,5.1,.471,.000,.348,-0.1,15.9,-0.1,0.1,0.0,-0.015,-4.8,-2.0,-6.8,8.7,12.9,10.8,5.4,0.6,0.9,20.9
Willie Green,SG,22,Willie Green,53,767,10.8,.464,.171,.227,-0.8,27.7,-0.7,0.6,0.0,-0.003,-3.0,-2.9,-5.9,2.5,7.5,5.0,14.1,1.8,0.5,13.1
Adrian Griffin,SG,29,Adrian Griffin,19,133,4.5,.278,.111,.222,0.0,8.2,-0.2,0.2,0.1,.031,-6.2,3.2,-3.0,0.9,15.2,8.4,11.6,2.9,1.2,13.2
Tom Gugliotta,PF,34,Tom Gugliotta,55,819,9.1,.374,.020,.138,-0.1,14.2,-0.5,0.9,0.3,.019,-3.5,1.0,-2.5,9.5,18.2,13.8,12.4,2.0,1.2,15.3
Tom Gugliotta,PF,34,Tom Gugliotta,30,304,5.2,.332,.010,.081,-0.4,18.2,-0.8,0.3,-0.5,-0.082,-7.1,-0.1,-7.2,5.6,15.5,10.5,10.7,2.4,1.0,16.3
Tom Gugliotta,PF,34,Tom Gugliotta,25,515,11.4,.412,.029,.192,0.3,11.9,0.3,0.6,0.8,.079,-1.4,1.7,0.3,11.9,19.8,15.8,13.5,1.8,1.3,14.4
Marcus Haislip,PF,23,Marcus Haislip,31,263,14.6,.539,.027,.378,0.0,16.4,0.4,0.2,0.6,.113,-1.5,-0.9,-2.4,9.1,13.8,11.4,2.5,1.2,3.3,9.4
,,,,,,,,,,,,,,,,,,,,,,,,,
Darvin Ham,SF,30,Darvin Ham,54,484,8.3,.531,.027,.467,0.0,11.7,0.1,0.8,0.9,.087,-2.9,1.3,-1.6,11.4,10.8,11.1,5.3,1.5,1.3,25.5
Richard Hamilton,SG,25,Richard Hamilton,78,2772,16.8,.522,.058,.293,2.3,25.7,3.8,4.4,8.1,.141,1.2,0.1,1.3,3.3,8.3,5.8,22.2,2.0,0.5,13.8
Zendon Hamilton,C,28,Zendon Hamilton,46,473,15.9,.616,.000,1.011,-0.1,16.3,1.1,0.6,1.8,.178,-1.4,-1.0,-2.5,12.3,23.9,18.2,4.8,0.9,1.3,16.4
Ben Handlogten,C,30,Ben Handlogten,17,172,17.1,.577,.000,.574,0.0,18.6,0.4,0.2,0.6,.168,-0.1,-1.4,-1.5,15.6,24.2,19.8,6.5,1.0,2.0,14.5
Travis Hansen,SF,25,Travis Hansen,41,507,7.2,.433,.231,.208,-0.4,14.1,0.1,0.1,0.2,.019,-3.0,-2.0,-5.0,6.8,8.8,7.8,6.0,1.0,1.3,9.6
Anfernee Hardaway,SG,32,Anfernee Hardaway,76,2095,11.8,.472,.116,.203,0.0,18.6,0.6,1.4,2.0,.046,-1.6,-0.3,-1.9,3.8,11.9,7.9,13.9,1.8,0.7,12.6
Anfernee Hardaway,SG,32,Anfernee Hardaway,34,876,13.2,.506,.129,.181,0.1,17.2,1.0,0.3,1.3,.069,-0.5,-1.1,-1.6,3.5,9.3,6.4,18.1,1.7,0.7,12.6
Anfernee Hardaway,SG,32,Anfernee Hardaway,42,1219,10.8,.451,.108,.218,0.0,19.5,-0.4,1.1,0.7,.029,-2.4,0.3,-2.1,4.0,13.7,9.0,10.9,1.8,0.7,12.7
Matt Harpring,SF,27,Matt Harpring,31,1134,16.1,.524,.080,.383,0.6,22.3,1.9,0.9,2.8,.116,1.3,-1.3,0.1,9.8,17.3,13.5,10.9,1.1,0.1,11.9
Al Harrington,PF,23,Al Harrington,79,2441,14.9,.514,.085,.277,1.5,22.9,1.8,4.1,5.9,.116,-0.6,1.0,0.4,7.8,16.9,12.3,10.3,1.8,0.7,13.8
Othella Harrington,PF,30,Othella Harrington,56,872,9.0,.546,.000,.386,-0.4,16.0,0.2,0.7,0.8,.046,-3.3,-0.5,-3.9,7.8,15.5,11.7,5.5,0.7,1.2,21.6
Lucious Harris,PG,33,Lucious Harris,69,1504,11.1,.481,.218,.168,-0.4,17.2,0.9,1.7,2.5,.081,-1.9,-1.1,-3.0,3.1,7.9,5.5,15.2,1.5,0.1,9.6
Jason Hart,PG,25,Jason Hart,53,660,12.3,.497,.057,.270,0.2,14.5,0.6,1.3,1.9,.139,-2.4,1.5,-0.9,1.7,11.5,6.7,20.1,2.3,0.6,14.0
Donnell Harvey,PF,23,Donnell Harvey,60,783,10.4,.503,.015,.413,-0.6,16.3,0.2,0.5,0.7,.043,-4.0,-0.8,-4.8,6.9,17.0,11.9,4.3,1.6,2.5,15.9
Donnell Harvey,PF,23,Donnell Harvey,24,345,9.5,.462,.034,.438,-0.4,16.8,-0.1,0.1,0.0,-0.005,-4.3,-1.7,-6.0,9.3,14.4,11.8,3.7,1.5,2.3,17.2
Donnell Harvey,PF,23,Donnell Harvey,36,438,11.1,.537,.000,.393,-0.2,15.9,0.3,0.4,0.7,.081,-3.8,0.0,-3.8,4.9,19.1,12.0,4.7,1.7,2.7,14.9
Udonis Haslem,PF,23,Udonis Haslem,75,1795,13.7,.521,.007,.409,0.1,15.8,2.7,2.1,4.8,.128,-1.5,-0.2,-1.7,12.1,18.7,15.4,4.9,1.0,1.1,12.3
Trenton Hassell,SG,24,Trenton Hassell,81,2264,8.2,.498,.034,.160,1.0,9.5,1.7,2.3,4.0,.084,-2.0,1.7,-0.3,3.6,9.0,6.5,8.5,0.9,1.7,10.1
Jarvis Hayes,SF,22,Jarvis Hayes,70,2044,9.4,.456,.188,.141,-0.9,18.4,-0.6,1.1,0.5,.012,-2.6,-1.1,-3.7,3.8,10.9,7.2,9.3,1.8,0.4,13.0
Brendan Haywood,C,24,Brendan Haywood,77,1484,17.2,.547,.003,.603,0.6,17.0,2.4,1.4,3.8,.123,-0.9,0.6,-0.3,13.7,15.6,14.6,5.2,1.1,4.9,14.0
Shane Heal,PG,33,Shane Heal,6,72,5.3,.420,.750,.208,-0.1,20.0,-0.1,0.1,0.0,-0.006,-3.4,-2.8,-6.2,1.6,4.6,3.1,11.2,0.7,0.0,16.0
Alan Henderson,PF,31,Alan Henderson,6,68,18.2,.508,.000,.286,0.0,17.8,0.1,0.0,0.2,.109,-0.8,-2.5,-3.3,18.5,16.5,17.5,5.2,0.8,2.2,11.3
Nenê Hilário,PF,21,Nenê Hilário,77,2504,14.8,.578,.003,.559,2.4,17.0,3.1,3.0,6.1,.117,0.1,1.6,1.7,6.8,16.0,11.3,10.7,2.4,1.2,18.9
Tyrone Hill,PF,35,Tyrone Hill,5,38,8.2,.666,.000,.800,0.0,10.8,0.1,0.0,0.1,.123,-2.8,-3.6,-6.4,15.2,9.3,12.3,0.0,0.0,2.1,22.8
,,,,,,,,,,,,,,,,,,,,,,,,,
Kirk Hinrich,PG,23,Kirk Hinrich,76,2706,13.1,.510,.448,.204,1.0,18.2,2.1,1.9,4.1,.072,0.8,-1.3,-0.5,1.7,9.0,5.2,32.5,1.9,0.6,18.5
Fred Hoiberg,SG,31,Fred Hoiberg,79,1804,13.6,.611,.449,.303,1.8,12.5,3.6,2.6,6.1,.163,0.9,1.0,1.9,1.4,14.8,8.5,9.0,2.0,0.4,9.2
Robert Horry,PF,33,Robert Horry,81,1290,14.5,.496,.310,.307,1.7,16.1,1.7,2.9,4.6,.171,0.2,3.1,3.3,9.5,14.0,11.8,12.8,2.0,2.8,12.2
Eddie House,SG,25,Eddie House,60,1188,12.0,.436,.303,.100,0.0,19.8,0.2,0.5,0.7,.027,-0.4,-1.7,-2.1,2.7,10.6,6.6,21.6,2.9,0.2,11.8
Allan Houston,SG,32,Allan Houston,50,1799,14.8,.539,.259,.220,0.3,24.7,2.5,0.6,3.1,.083,1.3,-2.7,-1.4,1.3,6.4,3.9,10.3,1.1,0.1,10.6
Josh Howard,SF,23,Josh Howard,67,1589,15.7,.485,.124,.259,1.3,18.2,2.3,1.2,3.5,.104,0.6,0.5,1.2,9.9,15.4,12.6,8.8,2.2,2.5,10.2
Juwan Howard,PF,30,Juwan Howard,81,2877,15.6,.513,.001,.336,-0.6,23.9,3.6,0.0,3.6,.059,-0.4,-2.4,-2.8,6.6,16.1,11.2,10.0,1.0,0.6,11.7
Troy Hudson,PG,27,Troy Hudson,29,503,12.5,.492,.372,.159,-0.3,23.9,0.3,0.3,0.6,.058,-0.5,-3.7,-4.2,1.0,6.7,4.0,22.9,0.8,0.0,13.3
Larry Hughes,SG,25,Larry Hughes,61,2061,17.6,.496,.230,.332,1.0,28.1,2.1,1.6,3.8,.088,1.2,-1.3,-0.1,5.1,12.9,8.9,14.3,2.4,0.9,11.6
Ryan Humphrey,PF,24,Ryan Humphrey,2,11,-1.0,.250,.250,.000,0.0,24.6,-0.1,0.0,0.0,-0.217,-7.5,1.8,-5.8,20.3,10.4,15.4,13.9,4.8,0.0,33.3
Brandon Hunter,PF,23,Brandon Hunter,36,406,12.6,.463,.026,.371,-0.2,17.6,0.2,0.4,0.6,.066,-2.7,-1.2,-3.9,14.4,18.8,16.6,7.9,1.6,0.2,14.0
Lindsey Hunter,SG,33,Lindsey Hunter,33,661,9.0,.399,.350,.056,0.2,12.8,-0.4,1.3,0.9,.067,-2.7,2.0,-0.7,2.3,9.3,5.9,20.7,3.2,0.7,18.8
Steven Hunter,C,22,Steven Hunter,59,789,11.2,.504,.000,.445,-0.4,12.3,0.3,0.3,0.6,.034,-4.3,0.3,-4.0,7.6,17.0,12.2,2.4,0.3,6.7,13.5
Zydrunas Ilgauskas,C,28,Zydrunas Ilgauskas,81,2539,20.2,.541,.007,.421,2.4,23.1,5.0,2.8,7.8,.147,0.9,0.8,1.7,12.1,16.3,14.2,7.8,0.8,5.6,12.5
Allen Iverson,SG,28,Allen Iverson,48,2040,19.3,.478,.177,.404,2.3,35.3,0.5,2.3,2.8,.066,3.1,-0.6,2.5,2.0,8.2,5.1,34.4,3.1,0.2,13.6
Bobby Jackson,SG,30,Bobby Jackson,50,1185,19.2,.538,.370,.184,0.9,26.8,2.3,0.8,3.1,.124,3.4,-2.4,1.0,5.4,11.1,8.3,15.8,2.1,0.5,9.0
Jim Jackson,SF,33,Jim Jackson,80,3119,12.2,.540,.450,.141,2.8,17.3,2.2,4.4,6.6,.102,0.3,1.3,1.6,2.1,15.6,9.2,12.8,1.5,0.6,15.5
Marc Jackson,PF,29,Marc Jackson,22,598,13.2,.498,.006,.474,-0.1,18.1,0.7,0.6,1.3,.100,-2.0,-0.8,-2.9,8.9,15.8,12.4,5.4,1.1,0.8,10.4
Mark Jackson,PG,38,Mark Jackson,42,577,8.9,.440,.410,.390,-0.4,14.1,-0.3,0.7,0.4,.034,-4.0,-0.9,-4.9,2.2,11.7,7.2,32.8,1.6,0.1,31.1
Stephen Jackson,SF,25,Stephen Jackson,80,2940,16.1,.521,.339,.236,2.1,25.0,2.7,1.8,4.4,.072,2.1,-1.2,0.8,3.8,10.4,7.1,15.7,2.6,0.5,13.8
,,,,,,,,,,,,,,,,,,,,,,,,,
Casey Jacobsen,SF,22,Casey Jacobsen,78,1828,9.6,.570,.500,.308,0.3,11.8,2.1,0.5,2.6,.068,-0.4,-0.9,-1.3,2.6,10.0,6.3,8.0,1.4,0.4,14.3
Jerome James,C,28,Jerome James,65,990,11.3,.535,.000,.386,-0.3,18.0,0.1,0.6,0.7,.036,-3.7,0.5,-3.2,9.4,18.0,13.7,5.3,1.1,4.6,21.3
LeBron James,SG,19,LeBron James,79,3122,18.3,.488,.145,.308,3.1,28.2,2.4,2.6,5.1,.078,2.2,-0.2,1.9,3.5,11.8,7.6,27.8,2.2,1.3,13.9
Mike James,PG,28,Mike James,81,2196,14.4,.528,.428,.193,1.2,17.4,3.0,2.2,5.2,.113,1.1,-0.9,0.2,1.5,10.6,6.1,26.1,2.3,0.1,14.8
Mike James,PG,28,Mike James,55,1684,14.4,.533,.443,.186,0.9,17.1,2.6,1.2,3.8,.108,1.4,-1.2,0.1,1.4,10.4,6.0,24.4,2.1,0.1,13.1
