name,position,age,Teams,GP,GS,MP,FG PP,FGA PP,FG %,FG3 PP,FG3A PP,FG3 %,FG2 PP,FG2A PP,FG2 %,FT PP,FTA PP,FT %,ORB PP,DRB PP,TRB PP,APP,SPP,BPP,TO PP,Fouls PP,PPP,Off. Ra
Bryce Drew,PG,28,Bryce Drew,13,0,79,5.4,18.4,.296,2.0,4.8,.429,3.4,13.6,.250,0.0,0.0,,2.7,6.1,8.8,7.5,1.4,0.0,2.0,1.4,12.9,90
Predrag Drobnjak,C,27,Predrag Drobnjak,82,69,1984,8.9,21.7,.412,0.8,2.3,.353,8.1,19.3,.419,2.5,3.2,.791,3.1,5.7,8.8,2.4,1.3,1.0,1.8,4.9,21.2,98
Chris Dudley,C,37,Chris Dudley,3,0,11,0.0,4.9,.000,0.0,0.0,,0.0,4.9,.000,0.0,0.0,,9.8,0.0,9.8,0.0,0.0,0.0,0.0,14.6,0.0,95
Tim Duncan,PF,26,Tim Duncan,81,81,3181,12.0,23.3,.513,0.1,0.4,.273,11.9,23.0,.517,7.5,10.6,.710,4.3,13.1,17.5,5.3,0.9,4.0,4.2,3.9,31.6,112
Mike Dunleavy,SF,22,Mike Dunleavy,82,3,1305,6.6,16.3,.403,2.0,5.9,.347,4.5,10.4,.434,3.0,3.9,.780,2.6,5.8,8.4,4.1,2.1,0.7,3.4,4.7,18.2,103
Howard Eisley,PG,30,Howard Eisley,82,76,2243,6.2,14.8,.417,3.1,7.9,.389,3.1,6.9,.450,2.1,2.5,.848,0.6,3.8,4.4,10.5,1.7,0.2,3.5,5.2,17.5,109
LaPhonso Ellis,PF,32,LaPhonso Ellis,55,3,784,7.0,18.3,.382,1.9,7.5,.252,5.1,10.8,.471,3.5,4.6,.758,3.1,7.9,10.9,1.0,1.0,1.0,2.2,6.1,19.3,97
Melvin Ely,C,24,Melvin Ely,52,7,802,6.0,12.2,.495,0.0,0.0,,6.0,12.2,.495,3.4,4.8,.703,4.2,7.2,11.4,1.0,0.7,2.1,3.3,6.2,15.5,100
Evan Eschmeyer,C,27,Evan Eschmeyer,17,3,135,2.7,7.3,.368,0.0,0.0,,2.7,7.3,.368,1.2,1.5,.750,3.8,7.3,11.1,2.3,3.8,2.7,2.3,13.4,6.5,92
Reggie Evans,PF,22,Reggie Evans,67,60,1365,2.6,5.6,.471,0.0,0.0,,2.6,5.6,.471,3.2,6.2,.519,6.7,11.1,17.8,1.4,1.5,0.4,2.1,6.9,8.5,109
Danny Ferry,SF,36,Danny Ferry,64,1,601,3.9,11.0,.355,1.9,5.3,.350,2.0,5.7,.359,0.9,1.2,.769,1.8,4.9,6.7,1.9,0.6,0.8,2.4,4.9,10.6,90
Michael Finley,SF,29,Michael Finley,69,69,2642,10.0,23.4,.425,2.3,6.3,.370,7.6,17.1,.445,3.9,4.5,.861,2.1,5.8,7.9,4.0,1.5,0.4,2.2,2.1,26.1,107
Derek Fisher,PG,28,Derek Fisher,82,82,2829,6.2,14.2,.437,1.6,3.9,.401,4.7,10.3,.451,1.8,2.3,.800,0.7,3.7,4.4,5.5,1.7,0.3,1.7,3.6,15.8,110
Marcus Fizer,PF,24,Marcus Fizer,38,0,809,11.3,24.3,.465,0.1,0.4,.167,11.2,23.9,.469,5.6,8.5,.657,5.1,8.6,13.7,3.0,0.9,1.1,3.6,5.6,28.2,101
Alton Ford,PF,21,Alton Ford,11,0,31,5.1,15.2,.333,0.0,0.0,,5.1,15.2,.333,1.7,5.1,.333,0.0,10.1,10.1,1.7,0.0,0.0,3.4,11.8,11.8,64
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Forte,SG,21,Joseph Forte,17,0,86,6.3,22.2,.286,0.0,1.9,.000,6.3,20.3,.313,2.5,3.8,.667,2.5,4.4,7.0,7.0,2.5,0.0,6.3,3.8,15.2,68
Danny Fortson,PF,26,Danny Fortson,17,0,223,4.6,12.3,.370,0.0,0.2,.000,4.6,12.1,.377,4.3,6.6,.655,6.4,10.3,16.7,2.7,2.1,0.0,3.4,9.8,13.5,97
Greg Foster,C,34,Greg Foster,29,9,539,4.7,12.1,.385,0.1,0.4,.250,4.6,11.7,.390,2.6,3.2,.813,3.0,7.1,10.1,1.3,0.1,0.9,3.0,8.1,12.0,87
Jeff Foster,C,26,Jeff Foster,77,2,802,4.2,11.6,.360,0.0,0.1,.000,4.2,11.5,.364,2.2,4.1,.540,7.7,10.5,18.2,3.3,1.8,1.4,2.2,6.7,10.6,99
Tremaine Fowlkes,SF,26,Tremaine Fowlkes,37,10,573,5.1,11.7,.438,0.2,0.8,.222,5.0,10.9,.454,4.6,5.4,.847,3.8,5.7,9.4,2.1,2.3,0.2,1.8,5.8,15.0,113
Rick Fox,SF,33,Rick Fox,76,75,2181,6.2,14.8,.422,2.5,6.7,.375,3.7,8.1,.460,1.2,1.6,.754,1.5,6.2,7.7,6.0,1.6,0.3,2.9,5.1,16.2,105
Adonal Foyle,C,27,Adonal Foyle,82,0,1787,5.3,9.8,.536,0.0,0.0,.000,5.3,9.8,.538,2.0,3.0,.673,5.0,8.9,14.0,1.1,1.1,5.8,2.1,6.1,12.5,113
Steve Francis,PG,25,Steve Francis,81,81,3318,9.3,21.4,.435,1.4,3.9,.354,7.9,17.5,.453,7.8,9.7,.800,2.6,5.5,8.1,8.2,2.3,0.7,4.9,4.1,27.8,109
Lawrence Funderburke,PF,32,Lawrence Funderburke,27,0,229,7.0,15.8,.444,0.0,0.0,,7.0,15.8,.444,2.2,3.7,.588,3.7,8.4,12.1,1.8,0.2,2.4,1.3,5.5,16.3,101
Dan Gadzuric,C,24,Dan Gadzuric,49,30,760,4.9,10.1,.483,0.0,0.1,.000,4.9,10.1,.486,2.0,3.9,.518,4.6,9.2,13.8,0.6,1.5,3.6,1.9,8.7,11.8,103
Kevin Garnett,PF,26,Kevin Garnett,82,82,3321,11.7,23.3,.502,0.3,1.1,.282,11.4,22.2,.513,5.9,7.9,.751,3.8,13.5,17.3,7.8,1.8,2.0,3.6,3.1,29.6,113
Pat Garrity,PF,26,Pat Garrity,81,53,2584,6.2,14.8,.419,3.2,8.1,.396,3.0,6.7,.448,1.7,2.0,.830,1.4,4.7,6.1,2.4,1.2,0.4,1.5,5.1,17.3,111
Pau Gasol,PF,22,Pau Gasol,82,82,2948,10.0,19.6,.510,0.0,0.2,.100,10.0,19.4,.514,7.3,9.9,.736,3.4,9.3,12.6,4.0,0.6,2.6,3.7,3.9,27.3,110
Devean George,SF,25,Devean George,71,7,1613,5.8,14.8,.390,1.6,4.2,.371,4.2,10.6,.398,2.7,3.4,.790,2.9,6.3,9.2,3.0,1.8,1.2,2.1,5.8,15.8,103
Kendall Gill,SG,34,Kendall Gill,82,34,2068,7.2,17.1,.422,0.5,1.5,.322,6.7,15.6,.432,3.1,4.1,.764,1.3,5.0,6.3,3.9,2.0,0.4,2.7,4.4,18.0,96
Manu Ginóbili,SG,25,Manu Ginóbili,69,5,1431,6.5,14.8,.438,1.9,5.5,.345,4.6,9.3,.494,4.7,6.4,.737,1.8,4.2,6.0,5.1,3.6,0.6,3.7,6.3,19.6,106
Gordan Giriček,SG-SF,25,Gordan Giriček,76,62,2148,8.4,19.3,.436,2.0,6.0,.341,6.4,13.3,.478,3.6,4.4,.820,0.9,4.9,5.7,3.3,1.3,0.2,3.5,3.8,22.5,99
Gordan Giriček,SG,25,Gordan Giriček,49,35,1187,9.0,20.9,.433,2.0,5.7,.354,7.0,15.2,.463,3.8,4.7,.822,0.8,3.9,4.7,3.1,1.0,0.3,4.1,4.5,23.9,95
Gordan Giriček,SF,25,Gordan Giriček,27,27,961,7.7,17.4,.440,2.1,6.4,.328,5.6,11.1,.505,3.3,4.1,.816,1.0,6.0,7.0,3.6,1.6,0.1,2.7,3.0,20.8,105
Dion Glover,SG,24,Dion Glover,76,42,1890,7.7,18.1,.427,1.6,4.4,.354,6.2,13.7,.451,3.5,4.5,.784,1.7,6.1,7.9,3.9,2.0,0.4,3.0,4.1,20.6,101
Anthony Goldwire,PG,31,Anthony Goldwire,15,0,85,5.7,15.8,.360,1.9,5.7,.333,3.8,10.1,.375,2.5,4.4,.571,0.0,3.8,3.8,2.5,1.9,0.0,3.8,3.8,15.8,80
Anthony Goldwire,PG,31,Anthony Goldwire,10,0,51,5.2,18.8,.278,2.1,8.4,.250,3.1,10.5,.300,0.0,2.1,.000,0.0,3.1,3.1,3.1,3.1,0.0,2.1,5.2,12.5,69
Anthony Goldwire,PG,31,Anthony Goldwire,5,0,34,6.4,11.2,.571,1.6,1.6,1.000,4.8,9.6,.500,6.4,8.0,.800,0.0,4.8,4.8,1.6,0.0,0.0,6.4,1.6,20.8,97
Drew Gooden,SF-PF,21,Drew Gooden,70,47,1873,9.8,21.5,.457,0.4,1.3,.292,9.4,20.1,.468,4.2,5.9,.712,4.5,8.1,12.6,2.3,1.5,1.0,4.1,4.7,24.2,97
Drew Gooden,SF,21,Drew Gooden,51,29,1329,9.9,22.4,.443,0.5,1.8,.304,9.4,20.7,.455,3.6,5.1,.697,4.1,7.4,11.5,2.5,1.5,0.9,4.1,4.7,24.0,94
Drew Gooden,PF,21,Drew Gooden,19,18,544,9.5,19.1,.498,0.0,0.2,.000,9.5,18.9,.503,5.6,7.6,.738,5.5,9.7,15.2,1.9,1.4,1.2,4.3,4.8,24.5,104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Grant,C,30,Brian Grant,82,82,2641,7.1,14.0,.509,0.0,0.0,,7.1,14.0,.509,3.3,4.2,.771,5.0,12.3,17.3,2.2,1.3,1.0,2.7,6.2,17.5,108
Horace Grant,PF,37,Horace Grant,5,1,85,7.9,15.2,.520,0.0,0.0,,7.9,15.2,.520,0.0,0.0,,1.2,3.6,4.9,4.2,1.8,0.0,0.6,3.0,15.8,115
Adrian Griffin,SG,28,Adrian Griffin,74,48,1373,5.5,12.7,.433,0.2,0.9,.250,5.3,11.8,.447,1.0,1.2,.844,3.3,6.6,10.0,4.0,2.9,0.2,1.8,5.9,12.3,103
Eddie Griffin,PF,20,Eddie Griffin,77,66,1890,7.8,19.4,.400,1.8,5.5,.333,5.9,13.9,.426,1.7,2.7,.617,3.9,9.2,13.2,2.5,1.5,3.2,2.2,3.9,19.0,100
Tom Gugliotta,PF,33,Tom Gugliotta,27,11,447,7.0,15.5,.455,0.0,0.1,.000,7.0,15.4,.458,1.1,1.1,1.000,2.9,8.8,11.7,3.6,1.6,0.6,3.6,4.1,15.1,92
A.J. Guyton,PG,24,A.J. Guyton,2,0,9,0.0,22.6,.000,0.0,5.7,.000,0.0,17.0,.000,0.0,0.0,,0.0,0.0,0.0,11.3,5.7,0.0,5.7,0.0,0.0,24
Marcus Haislip,PF,22,Marcus Haislip,39,8,441,7.9,18.4,.431,0.4,1.4,.250,7.6,17.0,.447,3.1,4.6,.684,2.5,3.9,6.4,1.1,0.8,2.2,2.5,6.6,19.4,94
Darvin Ham,SG,29,Darvin Ham,75,1,926,4.0,9.1,.447,0.0,0.2,.000,4.0,8.9,.455,2.2,4.5,.481,4.2,4.6,8.7,2.2,0.9,1.1,3.7,7.2,10.3,87
Richard Hamilton,SG,24,Richard Hamilton,82,82,2640,11.9,26.9,.443,0.7,2.5,.269,11.3,24.5,.461,9.2,11.1,.833,1.8,4.8,6.7,4.4,1.3,0.3,4.2,5.2,33.8,104
Zendon Hamilton,C,27,Zendon Hamilton,3,0,12,8.9,22.3,.400,0.0,0.0,,8.9,22.3,.400,8.9,8.9,1.000,4.5,13.4,17.8,0.0,4.5,0.0,4.5,8.9,26.7,98
Anfernee Hardaway,SG,31,Anfernee Hardaway,58,51,1777,7.6,16.9,.447,0.8,2.2,.356,6.8,14.8,.460,2.3,2.9,.794,1.9,5.7,7.6,6.9,1.9,0.8,4.3,4.4,18.1,97
Tim Hardaway,PG,36,Tim Hardaway,10,0,127,7.4,20.2,.367,4.5,12.8,.355,2.9,7.4,.389,0.8,1.7,.500,0.4,5.8,6.2,9.9,3.7,0.0,4.5,3.3,20.2,96
Matt Harpring,SF,26,Matt Harpring,78,69,2557,11.0,21.4,.511,1.4,3.4,.413,9.6,18.1,.529,5.5,7.0,.792,4.0,6.8,10.8,2.8,1.5,0.4,3.4,4.6,28.8,113
Adam Harrington,SG,22,Adam Harrington,19,0,111,5.2,17.5,.297,2.4,6.6,.357,2.8,10.9,.261,1.4,1.9,.750,0.5,3.3,3.8,5.7,0.9,0.5,0.9,3.8,14.2,92
Adam Harrington,SG,22,Adam Harrington,13,0,37,5.6,23.8,.235,1.4,4.2,.333,4.2,19.6,.214,2.8,2.8,1.000,0.0,2.8,2.8,2.8,1.4,1.4,2.8,2.8,15.4,66
Adam Harrington,SG,22,Adam Harrington,6,0,74,5.0,14.3,.350,2.9,7.8,.364,2.1,6.4,.333,0.7,1.4,.500,0.7,3.6,4.3,7.1,0.7,0.0,0.0,4.3,13.5,117
Al Harrington,SF,22,Al Harrington,82,37,2467,8.3,19.0,.434,0.3,1.0,.283,8.0,18.1,.442,4.5,5.8,.770,3.4,7.5,10.9,2.7,1.5,0.7,3.5,6.0,21.3,97
Junior Harrington,PG,22,Junior Harrington,82,51,2003,4.4,12.3,.362,0.2,0.7,.250,4.3,11.6,.369,1.9,2.9,.652,1.2,5.4,6.6,7.3,2.1,0.4,4.1,6.6,11.0,81
Othella Harrington,PF,29,Othella Harrington,74,64,1850,6.4,12.7,.508,0.0,0.0,,6.4,12.7,.508,3.5,4.3,.820,4.7,8.9,13.6,1.8,0.3,0.7,2.6,6.6,16.4,110
Lucious Harris,SG,32,Lucious Harris,77,25,1973,7.9,19.2,.413,1.2,3.6,.346,6.7,15.5,.429,4.0,5.0,.804,1.7,4.5,6.2,4.1,1.4,0.2,1.9,2.5,21.1,105
Antonio Harvey,PF,32,Antonio Harvey,4,0,32,3.3,8.2,.400,0.0,0.0,,3.3,8.2,.400,0.0,0.0,,1.6,8.2,9.9,0.0,1.6,6.6,4.9,11.5,6.6,55
Donnell Harvey,SF,22,Donnell Harvey,77,27,1613,8.0,18.0,.446,0.0,0.2,.143,8.0,17.8,.450,3.9,5.8,.670,4.1,9.3,13.4,3.3,1.6,0.9,4.0,6.6,20.0,94
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trenton Hassell,SG,23,Trenton Hassell,82,53,1999,3.7,10.1,.367,0.3,1.0,.325,3.4,9.0,.372,1.1,1.4,.745,0.9,5.6,6.5,3.9,1.2,1.6,2.1,5.1,8.8,86
Kirk Haston,SF,23,Kirk Haston,12,0,57,1.9,16.0,.118,0.0,2.8,.000,1.9,13.2,.143,1.9,3.8,.500,0.0,6.6,6.6,2.8,0.0,4.7,6.6,9.4,5.7,33
Juaquin Hawkins,SG,29,Juaquin Hawkins,58,10,685,4.5,11.7,.385,0.8,1.9,.417,3.7,9.8,.379,0.8,1.6,.500,1.3,4.9,6.2,3.7,2.3,0.5,2.3,4.5,10.6,90
Brendan Haywood,C,23,Brendan Haywood,81,69,1930,4.9,9.6,.510,0.0,0.0,,4.9,9.6,.510,4.4,6.9,.633,5.4,6.0,11.4,0.8,0.9,3.4,1.8,6.3,14.1,115
Alan Henderson,C,30,Alan Henderson,82,3,1494,5.4,11.6,.468,0.0,0.1,.000,5.4,11.5,.471,3.1,4.9,.638,5.5,8.5,14.1,1.4,1.2,1.1,2.2,5.9,13.9,106
Nenê Hilário,C,20,Nenê Hilário,80,53,2258,7.5,14.5,.519,0.0,0.1,.000,7.5,14.4,.521,4.6,8.0,.578,4.9,6.6,11.5,3.5,3.0,1.5,4.2,6.9,19.6,100
Grant Hill,SF,30,Grant Hill,29,29,843,9.2,18.8,.492,0.1,0.2,.250,9.2,18.5,.495,7.2,8.8,.819,2.4,10.2,12.6,7.5,1.7,0.8,5.1,2.8,25.8,107
Tyrone Hill,PF,34,Tyrone Hill,56,43,1351,4.9,11.7,.422,0.0,0.0,,4.9,11.7,.422,2.1,3.1,.675,4.8,10.1,14.9,1.6,1.8,1.0,2.6,6.6,11.9,95
Tyrone Hill,PF,34,Tyrone Hill,32,25,855,5.1,11.8,.431,0.0,0.0,,5.1,11.8,.431,2.0,2.7,.733,4.2,11.8,15.9,1.9,1.9,1.1,3.1,6.2,12.1,91
Tyrone Hill,PF,34,Tyrone Hill,24,18,496,4.7,11.5,.404,0.0,0.0,,4.7,11.5,.404,2.2,3.7,.600,5.9,7.2,13.1,1.0,1.6,0.7,1.7,7.2,11.5,101
Fred Hoiberg,SG,30,Fred Hoiberg,63,0,784,3.2,8.2,.389,0.3,1.4,.238,2.9,6.9,.419,2.7,3.3,.820,0.7,8.2,9.0,4.6,2.6,0.3,1.6,3.9,9.4,103
Robert Horry,PF,32,Robert Horry,80,26,2343,4.1,10.5,.387,1.1,3.9,.288,2.9,6.6,.445,2.3,3.0,.769,4.0,7.4,11.4,5.2,2.1,1.4,2.5,5.5,11.6,107
Eddie House,SG,24,Eddie House,55,7,1025,9.2,23.7,.387,1.9,6.4,.300,7.3,17.3,.420,1.7,1.9,.861,0.9,4.5,5.4,4.6,2.3,0.1,2.5,3.9,21.9,93
Allan Houston,SG,31,Allan Houston,82,82,3108,11.1,24.9,.445,3.0,7.7,.396,8.1,17.3,.467,6.2,6.7,.919,0.4,3.5,3.9,3.7,0.9,0.1,3.0,3.3,31.4,109
Juwan Howard,PF,29,Juwan Howard,77,77,2730,11.0,24.4,.450,0.0,0.1,.500,10.9,24.3,.449,5.4,6.8,.803,3.5,7.8,11.3,4.5,1.5,0.5,3.7,4.6,27.4,102
Troy Hudson,PG,26,Troy Hudson,79,74,2600,8.2,19.2,.428,1.9,5.3,.365,6.3,13.9,.452,4.2,4.6,.900,0.8,2.8,3.7,9.1,1.2,0.1,3.7,3.2,22.6,106
Nate Huffman,C,27,Nate Huffman,7,0,76,6.3,17.6,.360,0.0,0.0,,6.3,17.6,.360,3.5,5.6,.625,6.3,9.8,16.2,3.5,0.7,2.1,2.1,9.1,16.2,96
Larry Hughes,PG,24,Larry Hughes,67,56,2137,8.8,18.9,.467,0.7,2.0,.367,8.1,16.9,.479,3.5,4.7,.731,1.7,6.1,7.8,5.2,2.2,0.6,3.5,3.8,21.8,101
Ryan Humphrey,PF,23,Ryan Humphrey,48,1,444,4.1,14.0,.292,0.0,0.0,,4.1,14.0,.292,2.7,4.5,.590,4.0,7.6,11.5,1.3,1.0,2.1,2.7,8.7,10.8,76
Ryan Humphrey,PF,23,Ryan Humphrey,35,1,322,3.7,13.6,.271,0.0,0.0,,3.7,13.6,.271,2.9,4.5,.643,4.8,6.2,11.0,1.1,0.6,2.6,3.4,9.1,10.2,74
Ryan Humphrey,PF,23,Ryan Humphrey,13,0,122,5.1,14.9,.343,0.0,0.0,,5.1,14.9,.343,2.1,4.7,.455,1.7,11.0,12.7,1.7,2.1,0.8,0.8,7.6,12.3,83
Lindsey Hunter,PG,32,Lindsey Hunter,29,0,673,8.4,24.0,.351,2.7,8.5,.318,5.7,15.5,.369,2.7,3.7,.723,1.2,3.5,4.7,5.6,2.8,0.4,4.5,4.0,22.2,86
Steven Hunter,C,21,Steven Hunter,33,5,447,6.5,11.9,.544,0.0,0.0,,6.5,11.9,.544,2.1,5.1,.409,4.4,6.3,10.7,0.7,1.0,4.2,1.7,6.5,15.0,107
Zydrunas Ilgauskas,C,27,Zydrunas Ilgauskas,81,81,2432,10.4,23.6,.441,0.0,0.1,.000,10.4,23.5,.443,8.4,10.8,.781,5.0,7.8,12.8,2.7,1.2,3.2,4.4,5.8,29.2,102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen Iverson,SG,27,Allen Iverson,82,82,3485,12.1,29.2,.414,1.3,4.6,.277,10.8,24.7,.440,8.6,11.1,.774,1.0,4.2,5.2,6.8,3.4,0.2,4.3,2.2,34.1,103
Bobby Jackson,PG,29,Bobby Jackson,59,26,1676,10.2,22.0,.464,2.7,7.1,.379,7.5,14.9,.505,3.8,4.5,.846,1.7,4.9,6.6,5.5,2.1,0.1,3.2,3.8,26.9,109
Jermaine Jackson,SG,26,Jermaine Jackson,53,1,559,3.8,10.4,.364,0.1,0.9,.100,3.7,9.5,.390,3.8,5.2,.727,1.8,3.6,5.4,7.0,1.8,0.6,3.2,4.8,11.5,95
Jermaine Jackson,SG,26,Jermaine Jackson,24,1,286,3.9,12.7,.309,0.2,1.7,.111,3.7,11.0,.339,4.3,5.0,.852,1.9,2.8,4.7,7.3,1.7,0.6,3.5,4.5,12.3,90
Jermaine Jackson,SG,26,Jermaine Jackson,29,0,273,3.7,8.1,.452,0.0,0.2,.000,3.7,7.9,.463,3.3,5.4,.607,1.7,4.4,6.2,6.8,1.9,0.6,2.9,5.2,10.6,102
Jim Jackson,SF,32,Jim Jackson,63,0,1309,7.8,17.8,.442,1.2,2.7,.451,6.6,15.0,.440,1.8,2.1,.855,3.2,6.8,10.1,4.5,1.2,0.2,3.1,5.1,18.7,100
Marc Jackson,C,28,Marc Jackson,77,0,1041,7.7,17.5,.438,0.1,0.1,1.000,7.6,17.5,.437,5.7,7.5,.765,4.3,7.0,11.3,1.9,1.2,1.5,3.0,6.9,21.1,103
Mark Jackson,PG,37,Mark Jackson,82,0,1467,5.4,13.5,.398,1.0,3.5,.284,4.4,10.0,.438,2.2,2.9,.763,1.2,5.2,6.4,13.7,1.8,0.1,5.6,3.3,14.0,95
Stephen Jackson,SG,24,Stephen Jackson,80,58,2254,8.4,19.4,.435,2.2,7.0,.320,6.2,12.3,.501,3.3,4.3,.760,1.6,5.2,6.8,4.3,3.0,0.7,4.2,4.8,22.4,99
Casey Jacobsen,SF,21,Casey Jacobsen,72,0,1147,5.6,14.9,.373,2.4,7.5,.315,3.2,7.4,.432,3.3,4.8,.686,1.3,2.5,3.8,3.3,1.6,0.3,2.5,4.1,16.8,100
Jerome James,C,27,Jerome James,51,16,766,7.9,16.5,.478,0.0,0.0,,7.9,16.5,.478,3.8,6.5,.587,5.6,9.8,15.4,1.9,0.9,5.8,5.3,11.8,19.6,91
Mike James,PG,27,Mike James,78,8,1722,6.9,18.6,.373,2.1,7.2,.294,4.8,11.3,.423,3.3,4.5,.732,0.8,3.9,4.7,7.8,2.0,0.2,3.4,5.6,19.3,96
Antawn Jamison,SF,26,Antawn Jamison,82,82,3226,10.9,23.2,.470,1.0,3.3,.311,9.9,19.9,.496,5.9,7.5,.789,3.1,6.0,9.1,2.5,1.2,0.7,2.8,3.1,28.8,113
Marko Jarić,SF,24,Marko Jarić,66,12,1379,6.8,17.0,.401,2.0,6.3,.319,4.8,10.7,.450,3.0,4.0,.752,1.3,4.8,6.1,7.4,3.7,0.4,3.9,4.8,18.7,99
Chris Jefferies,SF,22,Chris Jefferies,51,10,666,6.0,15.6,.387,1.4,4.3,.333,4.6,11.2,.407,2.3,3.4,.674,1.3,3.4,4.7,1.8,1.5,1.3,3.6,4.5,15.8,85
Richard Jefferson,SF,22,Richard Jefferson,80,80,2879,8.3,16.6,.501,0.1,0.4,.250,8.2,16.2,.507,5.9,7.9,.743,2.7,6.6,9.4,3.7,1.5,0.8,2.8,3.9,22.6,111
Jared Jeffries,SF,21,Jared Jeffries,20,1,292,5.6,11.7,.476,0.6,1.1,.500,5.0,10.6,.474,3.0,5.4,.552,4.8,6.0,10.8,3.0,1.5,0.9,3.9,5.2,14.7,97
Anthony Johnson,PG,28,Anthony Johnson,66,2,842,6.4,14.4,.446,0.8,2.2,.371,5.6,12.2,.459,3.2,4.6,.689,0.8,4.0,4.9,5.4,2.3,0.3,2.6,5.8,16.8,102
Avery Johnson,PG,37,Avery Johnson,48,0,430,7.6,18.1,.420,0.0,0.2,.000,7.6,17.9,.426,3.6,4.7,.769,1.2,2.5,3.7,7.7,1.8,0.1,3.5,3.1,18.8,97
Ervin Johnson,C,35,Ervin Johnson,69,17,1170,2.8,6.1,.452,0.0,0.0,,2.8,6.1,.452,1.4,2.0,.682,5.3,8.0,13.3,1.1,1.5,2.9,1.5,8.1,6.9,111
Joe Johnson,SG,21,Joe Johnson,82,34,2255,7.3,18.5,.397,1.7,4.8,.366,5.6,13.7,.408,2.2,2.9,.774,1.3,4.8,6.1,4.9,1.4,0.4,2.5,3.3,18.7,99
Ken Johnson,C,24,Ken Johnson,16,0,156,5.3,13.0,.405,0.0,0.0,,5.3,13.0,.405,0.7,2.1,.333,1.4,9.8,11.2,0.0,0.4,4.2,2.1,7.0,11.2,76
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damon Jones,PG,26,Damon Jones,49,1,709,5.7,14.9,.381,3.1,8.6,.364,2.6,6.3,.404,1.4,1.9,.741,0.8,4.2,5.0,5.7,1.3,0.3,1.6,3.0,15.9,107
Eddie Jones,SG,31,Eddie Jones,47,47,1789,8.9,21.0,.423,3.0,7.4,.407,5.9,13.7,.432,5.8,7.0,.822,1.1,5.8,6.9,5.3,2.0,0.9,2.6,4.2,26.5,111
Fred Jones,SG,23,Fred Jones,19,1,115,4.1,10.9,.375,0.9,3.2,.286,3.2,7.7,.412,1.4,1.8,.750,1.8,2.3,4.1,2.3,2.7,0.5,2.7,5.9,10.5,86
Jumaine Jones,SF,23,Jumaine Jones,80,12,2204,7.1,16.5,.434,2.6,7.3,.354,4.6,9.2,.497,1.3,1.9,.687,2.5,6.9,9.4,2.6,1.6,0.5,2.5,4.1,18.2,103
Popeye Jones,PF,32,Popeye Jones,26,0,222,5.6,14.5,.387,0.0,0.0,,5.6,14.5,.387,1.2,2.6,.455,6.8,7.0,13.8,1.9,1.2,0.2,3.5,7.2,12.4,88
Michael Jordan,SF,39,Michael Jordan,82,67,3031,12.2,27.4,.445,0.3,1.0,.291,11.9,26.4,.450,4.8,5.8,.821,1.3,7.7,8.9,5.6,2.2,0.7,3.1,3.1,29.5,101
Shawn Kemp,C,33,Shawn Kemp,79,55,1633,6.7,15.9,.418,0.0,0.0,.000,6.7,15.9,.419,3.6,4.9,.742,4.6,9.6,14.2,1.7,2.1,1.0,3.2,7.5,17.0,95
Steve Kerr,PG,37,Steve Kerr,75,0,952,6.2,14.3,.430,2.7,6.9,.395,3.4,7.4,.462,1.7,1.9,.882,0.7,2.7,3.4,3.9,1.5,0.2,2.0,2.7,16.7,111
Jason Kidd,PG,29,Jason Kidd,80,80,2989,9.0,21.8,.414,2.2,6.5,.341,6.8,15.3,.445,5.9,7.1,.841,1.9,6.9,8.8,12.5,3.1,0.4,5.2,2.2,26.2,106
Andrei Kirilenko,SF,21,Andrei Kirilenko,80,11,2213,7.7,15.6,.491,0.9,2.8,.325,6.8,12.8,.527,7.2,9.0,.800,3.6,6.6,10.2,3.4,2.9,4.3,3.3,4.5,23.4,116
Kerry Kittles,SG,28,Kerry Kittles,65,57,1951,8.9,19.1,.467,2.1,5.9,.356,6.8,13.2,.516,2.8,3.6,.785,1.4,5.4,6.8,4.6,2.7,0.8,1.5,3.0,22.8,115
Brevin Knight,PG,27,Brevin Knight,55,4,928,5.4,12.7,.425,0.1,0.4,.250,5.3,12.3,.432,1.1,2.1,.541,0.8,3.7,4.5,13.0,3.9,0.1,5.2,6.9,12.1,90
Travis Knight,C,28,Travis Knight,32,0,287,4.6,12.0,.385,0.0,0.2,.000,4.6,11.8,.391,1.8,2.4,.769,3.3,8.1,11.4,2.6,1.5,1.7,1.8,8.1,11.1,94
Toni Kukoč,PF,34,Toni Kukoč,63,0,1704,7.8,18.0,.432,3.0,8.2,.361,4.8,9.8,.490,4.3,6.0,.706,2.1,6.2,8.3,7.2,2.5,0.9,3.8,4.2,22.8,108
Christian Laettner,PF,33,Christian Laettner,76,66,2215,6.3,12.7,.494,0.0,0.4,.125,6.2,12.3,.506,2.9,3.5,.833,2.8,9.5,12.3,5.8,2.0,1.0,2.1,5.1,15.5,113
