Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Mickael Pietrus,Warriors,2004-2005,REG,67,23.95,24.55,7.98,28.54,6.79,7.98,0.20,0.350,0.317,0.250,0.685,0.265,0.400,0.000
Jarvis Hayes,Wizards,2004-2005,REG,54,16.04,47.74,13.77,15.28,1.51,5.66,0.00,0.341,0.348,0.274,0.691,0.250,0.367,0.000
Michael Sweetney,Knicks,2004-2005,REG,77,0.22,19.73,15.70,64.35,0.00,0.00,0.00,0.000,0.364,0.329,0.634,0.000,0.000,0.000
Kirk Hinrich,Bulls,2004-2005,REG,77,30.48,37.97,10.16,15.78,1.87,3.65,0.09,0.354,0.423,0.298,0.486,0.524,0.317,0.000
Chris Kaman,Clippers,2004-2005,REG,63,0.00,18.99,34.95,45.86,0.00,0.00,0.20,0.000,0.362,0.457,0.586,0.000,0.000,0.000
Dwyane Wade,Heat,2004-2005,REG,77,2.43,36.42,14.34,45.83,0.46,0.30,0.23,0.344,0.394,0.402,0.583,0.167,0.000,0.333
Chris Bosh,Raptors,2004-2005,REG,81,0.70,45.87,16.52,36.62,0.10,0.10,0.10,0.286,0.388,0.476,0.576,1.000,0.000,0.000
Carmelo Anthony,Nuggets,2004-2005,REG,75,10.81,36.67,6.42,44.07,0.73,0.89,0.41,0.293,0.370,0.241,0.557,0.111,0.182,0.000
Darko Milicic,Pistons,2004-2005,REG,37,0.00,57.89,14.47,27.63,0.00,0.00,0.00,0.000,0.227,0.091,0.667,0.000,0.000,0.000
LeBron James,Cavaliers,2004-2005,REG,80,14.90,35.75,12.83,33.08,2.14,1.31,0.00,0.319,0.360,0.338,0.711,0.472,0.545,0.000
Reggie Evans,SuperSonics,2004-2005,REG,79,0.73,9.82,12.00,77.45,0.00,0.00,0.00,0.000,0.148,0.333,0.545,0.000,0.000,0.000
Richie Frahm,Trail Blazers,2004-2005,REG,43,29.29,20.71,2.86,19.29,16.43,10.71,0.71,0.317,0.379,0.500,0.444,0.522,0.400,0.000
Maurice Baker,"Clippers, Trail Blazers",2004-2005,REG,5,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Devin Brown,Spurs,2004-2005,REG,67,15.16,30.81,9.78,29.83,8.07,6.11,0.24,0.371,0.325,0.425,0.574,0.394,0.360,0.000
Smush Parker,"Pistons, Suns",2004-2005,REG,16,11.63,37.21,0.00,32.56,6.98,11.63,0.00,0.000,0.375,0.000,0.643,0.000,0.600,0.000
Jannero Pargo,Bulls,2004-2005,REG,32,26.76,55.40,5.63,7.98,1.88,1.88,0.47,0.404,0.398,0.250,0.529,0.000,0.000,0.000
Junior Harrington,Hornets,2004-2005,REG,29,9.14,57.14,5.71,26.29,1.14,0.57,0.00,0.313,0.350,0.200,0.435,0.000,1.000,0.000
Corsley Edwards,Hornets,2004-2005,REG,10,0.00,12.90,22.58,64.52,0.00,0.00,0.00,0.000,0.000,0.143,0.450,0.000,0.000,0.000
Tamar Slay,Bobcats,2004-2005,REG,8,28.21,33.33,12.82,23.08,0.00,2.56,0.00,0.182,0.231,0.200,0.778,0.000,0.000,0.000
Rasual Butler,Heat,2004-2005,REG,65,26.89,46.21,6.60,9.78,7.82,2.69,0.00,0.373,0.397,0.370,0.525,0.375,0.364,0.000
Darius Songaila,Kings,2004-2005,REG,81,0.61,47.13,14.96,37.30,0.00,0.00,0.00,0.000,0.509,0.466,0.582,0.000,0.000,0.000
Jamal Sampson,Bobcats,2004-2005,REG,23,0.00,37.10,19.35,43.55,0.00,0.00,0.00,0.000,0.348,0.250,0.630,0.000,0.000,0.000
Matt Barnes,"Kings, 76ers",2004-2005,REG,43,8.61,29.80,19.21,36.42,3.97,1.32,0.66,0.308,0.378,0.414,0.509,0.000,0.500,0.000
Lonny Baxter,Hornets,2004-2005,REG,4,0.00,18.18,27.27,54.55,0.00,0.00,0.00,0.000,0.000,0.333,0.333,0.000,0.000,0.000
Ronald Murray,SuperSonics,2004-2005,REG,49,17.36,37.74,14.33,21.76,3.58,3.31,1.93,0.222,0.285,0.442,0.570,0.538,0.250,0.000
Mario Kasun,Magic,2004-2005,REG,44,1.02,8.16,15.31,75.51,0.00,0.00,0.00,0.000,0.125,0.333,0.554,0.000,0.000,0.000
Carlos Boozer,Jazz,2004-2005,REG,51,0.14,37.95,18.04,43.87,0.00,0.00,0.00,0.000,0.411,0.432,0.655,0.000,0.000,0.000
Dan Gadzuric,Bucks,2004-2005,REG,81,0.00,6.65,14.86,78.49,0.00,0.00,0.00,0.000,0.267,0.343,0.599,0.000,0.000,0.000
Dan Dickau,"Mavericks, Hornets",2004-2005,REG,71,24.74,34.39,10.19,23.28,4.10,3.31,0.00,0.326,0.423,0.390,0.466,0.516,0.280,0.000
John Salmons,76ers,2004-2005,REG,58,26.19,20.95,8.57,27.14,6.67,10.48,0.00,0.309,0.295,0.500,0.561,0.357,0.409,0.000
Frank Williams,Bulls,2004-2005,REG,9,10.00,50.00,0.00,30.00,5.00,5.00,0.00,0.000,0.200,0.000,0.167,0.000,0.000,0.000
Nenad Krstic,Nets,2004-2005,REG,75,0.35,26.32,24.39,48.95,0.00,0.00,0.00,0.000,0.380,0.439,0.584,0.000,0.000,0.000
Tayshaun Prince,Pistons,2004-2005,REG,82,6.33,36.24,14.33,35.20,4.05,3.84,0.00,0.279,0.418,0.413,0.649,0.333,0.432,0.000
Casey Jacobsen,"Suns, Hornets",2004-2005,REG,84,23.77,16.18,6.62,33.82,9.56,10.05,0.00,0.381,0.394,0.259,0.478,0.410,0.317,0.000
Qyntel Woods,"Trail Blazers, Heat",2004-2005,REG,3,0.00,50.00,8.33,41.67,0.00,0.00,0.00,0.000,0.333,0.000,0.600,0.000,0.000,0.000
Kareem Rush,"Lakers, Bobcats",2004-2005,REG,48,21.92,42.36,8.37,15.76,7.88,3.69,0.00,0.360,0.366,0.265,0.531,0.500,0.200,0.000
Ryan Humphrey,Grizzlies,2004-2005,REG,35,0.97,27.18,13.59,57.28,0.00,0.97,0.00,0.000,0.393,0.286,0.458,0.000,0.000,0.000
Curtis Borchardt,Jazz,2004-2005,REG,67,0.00,17.44,20.35,62.21,0.00,0.00,0.00,0.000,0.333,0.257,0.514,0.000,0.000,0.000
Juan Dixon,Wizards,2004-2005,REG,63,22.37,40.49,8.95,17.90,4.47,5.59,0.22,0.330,0.420,0.400,0.575,0.500,0.200,0.000
Jiri Welsch,"Celtics, Cavaliers",2004-2005,REG,71,17.25,40.43,5.66,24.26,7.55,4.85,0.00,0.297,0.340,0.333,0.633,0.286,0.389,0.000
Bostjan Nachbar,"Rockets, Hornets",2004-2005,REG,71,33.82,22.63,5.35,24.33,7.30,6.57,0.00,0.367,0.301,0.364,0.500,0.333,0.519,0.000
Fred Jones,Pacers,2004-2005,REG,77,27.82,28.28,8.35,27.98,2.94,4.48,0.15,0.350,0.383,0.370,0.541,0.526,0.483,0.000
Marcus Haislip,"Bucks, Pacers",2004-2005,REG,9,2.63,42.11,21.05,34.21,0.00,0.00,0.00,0.000,0.188,0.125,0.692,0.000,0.000,0.000
Melvin Ely,Bobcats,2004-2005,REG,79,0.00,25.29,41.25,33.46,0.00,0.00,0.00,0.000,0.301,0.382,0.591,0.000,0.000,0.000
Jared Jeffries,Wizards,2004-2005,REG,77,9.01,12.70,17.32,58.20,1.15,1.62,0.00,0.308,0.273,0.227,0.611,0.000,0.571,0.000
Caron Butler,Lakers,2004-2005,REG,77,5.45,34.91,10.19,42.28,2.72,3.94,0.50,0.278,0.379,0.396,0.554,0.407,0.308,0.000
Amar'e Stoudemire,Suns,2004-2005,REG,80,0.75,30.54,20.73,47.53,0.07,0.15,0.22,0.200,0.444,0.444,0.693,0.000,0.500,0.000
Chris Wilcox,Clippers,2004-2005,REG,54,0.00,15.20,30.09,54.71,0.00,0.00,0.00,0.000,0.320,0.384,0.639,0.000,0.000,0.000
Nene,Nuggets,2004-2005,REG,55,0.26,23.83,15.03,60.62,0.26,0.00,0.00,0.000,0.261,0.241,0.667,0.000,0.000,0.000
Dajuan Wagner,Cavaliers,2004-2005,REG,11,34.55,18.18,14.55,20.00,5.45,7.27,0.00,0.158,0.300,0.625,0.455,0.333,0.250,0.000
Nikoloz Tskitishvili,"Nuggets, Warriors",2004-2005,REG,35,18.92,50.00,5.41,21.62,1.35,2.70,0.00,0.071,0.324,0.250,0.438,0.000,0.500,0.000
Drew Gooden,Cavaliers,2004-2005,REG,82,2.44,34.46,22.69,39.77,0.32,0.32,0.00,0.217,0.409,0.449,0.613,0.000,0.000,0.000
Mike Dunleavy,Warriors,2004-2005,REG,79,21.44,32.82,9.28,27.40,4.53,4.53,0.00,0.397,0.364,0.369,0.653,0.244,0.488,0.000
Yao Ming,Rockets,2004-2005,REG,80,0.00,31.08,29.44,39.49,0.00,0.00,0.00,0.000,0.426,0.463,0.717,0.000,0.000,0.000
Geno Carlisle,Trail Blazers,2004-2005,REG,6,0.00,33.33,0.00,66.67,0.00,0.00,0.00,0.000,0.000,0.000,1.000,0.000,0.000,0.000
Mike Wilks,Spurs,2004-2005,REG,46,9.09,32.47,11.69,35.06,5.19,6.49,0.00,0.000,0.360,0.333,0.556,0.500,0.600,0.000
Chris Andersen,Hornets,2004-2005,REG,67,0.56,31.56,8.10,59.50,0.00,0.00,0.28,0.000,0.327,0.345,0.676,0.000,0.000,0.000
Tierre Brown,Lakers,2004-2005,REG,76,16.95,30.17,14.94,34.20,1.72,1.72,0.29,0.339,0.324,0.327,0.395,0.667,0.333,0.000
Paul Shirley,Suns,2004-2005,REG,9,0.00,81.82,9.09,9.09,0.00,0.00,0.00,0.000,0.444,0.000,1.000,0.000,0.000,0.000
Carlos Arroyo,"Jazz, Pistons",2004-2005,REG,70,5.59,59.21,7.46,26.34,0.47,0.70,0.23,0.250,0.354,0.344,0.513,0.000,0.667,0.000
Jarron Collins,Jazz,2004-2005,REG,50,0.00,44.59,10.19,44.59,0.00,0.00,0.64,0.000,0.371,0.375,0.471,0.000,0.000,0.000
Loren Woods,Raptors,2004-2005,REG,45,0.61,26.83,9.76,62.80,0.00,0.00,0.00,0.000,0.295,0.438,0.495,0.000,0.000,0.000
Bobby Simmons,Clippers,2004-2005,REG,75,2.26,65.09,4.52,19.08,3.44,5.51,0.10,0.391,0.435,0.413,0.603,0.514,0.411,0.000
Jamison Brewer,Knicks,2004-2005,REG,18,24.32,16.22,8.11,35.14,13.51,2.70,0.00,0.222,0.167,0.000,0.538,0.200,0.000,0.000
Earl Watson,Grizzlies,2004-2005,REG,80,24.19,20.22,9.57,40.79,2.35,2.71,0.18,0.336,0.429,0.377,0.513,0.231,0.267,0.000
Mehmet Okur,Jazz,2004-2005,REG,82,7.67,38.36,14.81,38.62,0.13,0.26,0.13,0.293,0.452,0.366,0.565,0.000,0.000,0.000
Damone Brown,Wizards,2004-2005,REG,14,17.74,40.32,9.68,32.26,0.00,0.00,0.00,0.364,0.240,0.333,0.550,0.000,0.000,0.000
Brian Scalabrine,Nets,2004-2005,REG,54,10.54,34.94,12.95,31.63,6.63,3.31,0.00,0.286,0.353,0.279,0.543,0.364,0.364,0.000
Omar Cook,Raptors,2004-2005,REG,5,8.33,58.33,8.33,16.67,0.00,4.17,4.17,0.000,0.500,1.000,0.250,0.000,0.000,0.000
Gilbert Arenas,Wizards,2004-2005,REG,80,31.52,27.05,10.31,25.80,2.30,2.82,0.20,0.381,0.420,0.268,0.603,0.257,0.256,0.333
Trenton Hassell,Timberwolves,2004-2005,REG,82,1.68,50.32,16.63,30.95,0.00,0.00,0.42,0.125,0.460,0.443,0.537,0.000,0.000,0.000
Maurice Evans,Kings,2004-2005,REG,65,6.43,30.29,11.26,36.46,2.68,12.87,0.00,0.250,0.354,0.405,0.596,0.200,0.396,0.000
Mike James,"Bucks, Rockets",2004-2005,REG,74,22.90,29.69,10.12,25.70,4.93,6.52,0.13,0.372,0.448,0.474,0.492,0.378,0.449,0.000
Tony Parker,Spurs,2004-2005,REG,80,9.39,26.30,17.62,42.22,1.70,2.68,0.09,0.257,0.388,0.406,0.640,0.368,0.300,0.000
Jamaal Tinsley,Pacers,2004-2005,REG,40,25.10,24.90,15.52,29.69,2.87,1.92,0.00,0.366,0.331,0.519,0.484,0.467,0.300,0.000
Samuel Dalembert,76ers,2004-2005,REG,72,0.00,25.79,20.34,53.88,0.00,0.00,0.00,0.000,0.293,0.340,0.704,0.000,0.000,0.000
Gerald Wallace,Bobcats,2004-2005,REG,70,5.18,37.21,2.67,50.39,2.35,2.20,0.00,0.273,0.346,0.118,0.576,0.333,0.214,0.000
Raul Lopez,Jazz,2004-2005,REG,31,31.85,41.48,4.44,20.74,0.74,0.74,0.00,0.419,0.304,0.333,0.643,1.000,1.000,0.000
Brendan Haywood,Wizards,2004-2005,REG,68,0.00,8.20,33.02,58.78,0.00,0.00,0.00,0.000,0.314,0.355,0.709,0.000,0.000,0.000
