Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Player,Team,Season,Season Type,Games,Above the Break 3-Usage,Mid-Range-Usage,In The Paint (Non-RA)-Usage,Restricted Area-Usage,Right Corner 3-Usage,Left Corner 3-Usage,Backcourt-Usage,Above the Break 3 %,Mid-Range %,In The Paint (Non-RA) %,Restricted Area %,Right Corner 3 %,Left Corner 3 %,Backcourt %
Luis Scola,Pacers,2013-2014,REG,82,0.36,58.04,12.68,28.04,0.54,0.18,0.18,0.000,0.443,0.408,0.567,0.333,0.000,0.000
Rasual Butler,Pacers,2013-2014,REG,50,24.55,26.36,2.73,14.55,15.45,16.36,0.00,0.556,0.448,0.333,0.688,0.294,0.333,0.000
Matt Barnes,Clippers,2013-2014,REG,63,32.32,8.75,7.98,29.66,11.98,9.13,0.19,0.347,0.326,0.357,0.667,0.397,0.250,0.000
Carlos Boozer,Bulls,2013-2014,REG,76,0.20,46.02,16.33,37.45,0.00,0.00,0.00,0.000,0.392,0.331,0.591,0.000,0.000,0.000
Roger Mason Jr.,Heat,2013-2014,REG,25,40.30,22.39,0.00,5.97,25.37,5.97,0.00,0.333,0.533,0.000,0.000,0.412,0.250,0.000
John Salmons,"Kings, Raptors",2013-2014,REG,78,22.52,35.35,11.62,13.56,7.75,8.96,0.24,0.344,0.356,0.250,0.411,0.500,0.405,0.000
Tayshaun Prince,Grizzlies,2013-2014,REG,76,3.25,47.97,17.89,20.12,5.69,5.08,0.00,0.125,0.326,0.364,0.717,0.393,0.280,0.000
Melvin Ely,Pelicans,2013-2014,REG,2,0.00,33.33,33.33,33.33,0.00,0.00,0.00,0.000,0.000,0.500,1.000,0.000,0.000,0.000
Caron Butler,"Bucks, Thunder",2013-2014,REG,56,31.17,42.12,4.45,7.42,8.35,6.31,0.19,0.399,0.392,0.292,0.475,0.400,0.382,0.000
Amar'e Stoudemire,Knicks,2013-2014,REG,65,0.00,33.69,15.05,51.25,0.00,0.00,0.00,0.000,0.436,0.488,0.657,0.000,0.000,0.000
Nene,Wizards,2013-2014,REG,53,0.51,39.23,18.18,41.75,0.17,0.17,0.00,0.333,0.433,0.343,0.645,0.000,0.000,0.000
Drew Gooden,Wizards,2013-2014,REG,22,9.09,46.85,11.19,30.07,1.40,1.40,0.00,0.385,0.522,0.188,0.721,0.500,0.500,0.000
Mike Dunleavy,Bulls,2013-2014,REG,82,33.72,32.56,5.56,20.03,4.78,3.10,0.26,0.383,0.417,0.372,0.574,0.297,0.458,0.500
Chris Andersen,Heat,2013-2014,REG,72,2.91,8.36,4.36,82.91,1.09,0.00,0.36,0.250,0.304,0.167,0.724,0.333,0.000,0.000
Earl Watson,Trail Blazers,2013-2014,REG,24,27.27,27.27,9.09,0.00,18.18,18.18,0.00,0.333,0.333,0.000,0.000,0.000,0.500,0.000
Mike James,Bulls,2013-2014,REG,11,23.81,33.33,28.57,14.29,0.00,0.00,0.00,0.200,0.143,0.500,0.000,0.000,0.000,0.000
Tony Parker,Spurs,2013-2014,REG,68,2.95,36.11,18.38,38.18,1.64,2.74,0.00,0.333,0.448,0.440,0.599,0.333,0.440,0.000
Jamaal Tinsley,Jazz,2013-2014,REG,8,65.00,5.00,15.00,5.00,5.00,5.00,0.00,0.077,1.000,0.333,1.000,0.000,0.000,0.000
Samuel Dalembert,Mavericks,2013-2014,REG,80,0.00,11.41,15.65,72.68,0.00,0.00,0.27,0.000,0.442,0.390,0.628,0.000,0.000,0.000
Gerald Wallace,Celtics,2013-2014,REG,58,19.13,6.09,6.96,59.13,5.22,3.04,0.43,0.182,0.429,0.375,0.625,0.583,0.571,0.000
Zach Randolph,Grizzlies,2013-2014,REG,79,1.25,29.97,27.55,40.82,0.00,0.17,0.25,0.067,0.412,0.445,0.538,0.000,0.500,0.000
Jason Collins,Nets,2013-2014,REG,22,4.17,33.33,12.50,41.67,4.17,4.17,0.00,0.000,0.375,0.667,0.600,0.000,0.000,0.000
Richard Jefferson,Jazz,2013-2014,REG,82,29.20,20.34,10.55,23.09,8.72,8.10,0.00,0.366,0.346,0.333,0.675,0.491,0.472,0.000
Joe Johnson,Nets,2013-2014,REG,79,22.59,24.07,26.62,9.63,8.15,8.55,0.39,0.374,0.412,0.494,0.663,0.422,0.471,0.000
Shane Battier,Heat,2013-2014,REG,73,40.36,3.27,8.00,12.36,21.45,14.55,0.00,0.306,0.111,0.455,0.618,0.407,0.375,0.000
Pau Gasol,Lakers,2013-2014,REG,60,1.47,36.05,31.53,30.85,0.11,0.00,0.00,0.231,0.386,0.441,0.641,1.000,0.000,0.000
Tyson Chandler,Knicks,2013-2014,REG,55,0.31,12.73,6.83,80.12,0.00,0.00,0.00,0.000,0.390,0.227,0.659,0.000,0.000,0.000
Hedo Turkoglu,Clippers,2013-2014,REG,38,36.70,26.61,7.34,20.18,5.50,3.67,0.00,0.450,0.310,0.250,0.409,0.500,0.250,0.000
Jamal Crawford,Clippers,2013-2014,REG,69,34.03,30.16,12.50,13.39,3.57,6.05,0.30,0.356,0.447,0.357,0.585,0.333,0.410,0.333
Mike Miller,Grizzlies,2013-2014,REG,82,40.86,29.35,7.22,10.84,6.77,4.97,0.00,0.448,0.469,0.375,0.688,0.467,0.545,0.000
Kenyon Martin,Knicks,2013-2014,REG,32,0.81,24.39,17.07,57.72,0.00,0.00,0.00,0.000,0.367,0.238,0.662,0.000,0.000,0.000
Manu Ginobili,Spurs,2013-2014,REG,68,33.81,15.79,10.05,33.01,3.19,3.99,0.16,0.335,0.323,0.429,0.700,0.450,0.400,0.000
Andrei Kirilenko,Nets,2013-2014,REG,45,1.88,16.25,12.50,68.13,1.25,0.00,0.00,0.333,0.154,0.450,0.624,0.000,0.000,0.000
Metta World Peace,Knicks,2013-2014,REG,29,23.40,19.86,15.60,26.24,7.09,7.80,0.00,0.333,0.321,0.364,0.595,0.300,0.273,0.000
Jason Terry,Nets,2013-2014,REG,35,44.08,19.74,6.58,5.92,15.13,7.89,0.66,0.358,0.333,0.200,0.444,0.478,0.333,0.000
Shawn Marion,Mavericks,2013-2014,REG,76,10.75,12.87,27.86,36.49,5.37,6.51,0.14,0.355,0.341,0.431,0.647,0.368,0.348,0.000
Andre Miller,"Nuggets, Wizards",2013-2014,REG,58,5.63,19.05,29.44,42.42,0.43,0.87,2.16,0.615,0.364,0.353,0.561,1.000,1.000,0.000
Elton Brand,Hawks,2013-2014,REG,73,0.30,40.66,31.02,27.71,0.30,0.00,0.00,0.000,0.496,0.456,0.707,0.000,0.000,0.000
Rashard Lewis,Heat,2013-2014,REG,60,19.92,13.14,13.98,16.10,18.64,18.22,0.00,0.234,0.452,0.333,0.711,0.477,0.326,0.000
Nazr Mohammed,Bulls,2013-2014,REG,80,0.00,31.75,22.22,46.03,0.00,0.00,0.00,0.000,0.300,0.357,0.552,0.000,0.000,0.000
Al Harrington,Wizards,2013-2014,REG,34,36.23,10.14,8.70,32.85,6.28,5.80,0.00,0.307,0.286,0.167,0.574,0.462,0.417,0.000
Paul Pierce,Nets,2013-2014,REG,75,39.04,22.19,9.69,25.98,0.84,2.25,0.00,0.360,0.424,0.420,0.611,0.333,0.625,0.000
Dirk Nowitzki,Mavericks,2013-2014,REG,80,25.14,55.70,11.31,7.15,0.31,0.39,0.00,0.406,0.504,0.535,0.747,0.250,0.000,0.000
Vince Carter,Mavericks,2013-2014,REG,81,37.85,21.33,12.08,20.84,3.08,4.44,0.37,0.394,0.382,0.327,0.509,0.480,0.361,0.000
Antawn Jamison,Clippers,2013-2014,REG,22,31.52,18.48,7.61,29.35,6.52,6.52,0.00,0.241,0.235,0.286,0.556,0.167,0.000,0.000
Stephen Jackson,Clippers,2013-2014,REG,9,34.62,15.38,7.69,23.08,3.85,15.38,0.00,0.111,0.250,1.000,0.333,0.000,0.000,0.000
Chauncey Billups,Pistons,2013-2014,REG,19,53.16,22.78,12.66,3.80,2.53,5.06,0.00,0.262,0.444,0.100,0.333,0.500,0.500,0.000
Tim Duncan,Spurs,2013-2014,REG,74,0.44,39.07,24.72,35.65,0.00,0.00,0.11,0.000,0.367,0.469,0.647,0.000,0.000,0.000
Jermaine O'Neal,Warriors,2013-2014,REG,44,0.00,16.53,36.69,46.77,0.00,0.00,0.00,0.000,0.341,0.396,0.647,0.000,0.000,0.000
Kobe Bryant,Lakers,2013-2014,REG,6,19.18,38.36,23.29,16.44,2.74,0.00,0.00,0.214,0.429,0.412,0.750,0.000,0.000,0.000
Derek Fisher,Thunder,2013-2014,REG,81,46.26,22.16,6.65,7.76,8.31,8.86,0.00,0.425,0.425,0.250,0.464,0.200,0.344,0.000
Steve Nash,Lakers,2013-2014,REG,15,25.53,43.62,19.15,11.70,0.00,0.00,0.00,0.333,0.366,0.444,0.455,0.000,0.000,0.000
Ray Allen,Heat,2013-2014,REG,73,32.23,18.05,7.37,17.68,12.52,11.60,0.55,0.337,0.439,0.575,0.604,0.471,0.381,0.333
Kevin Garnett,Nets,2013-2014,REG,54,0.56,63.20,16.29,19.66,0.00,0.28,0.00,0.000,0.422,0.397,0.557,0.000,0.000,0.000
Nemanja Nedovic,Warriors,2013-2014,REG,24,38.46,28.21,7.69,17.95,5.13,2.56,0.00,0.133,0.182,0.333,0.286,0.500,0.000,0.000
Adonis Thomas,"Magic, 76ers",2013-2014,REG,6,21.43,35.71,14.29,14.29,7.14,7.14,0.00,0.333,0.400,1.000,0.500,0.000,0.000,0.000
Matthew Dellavedova,Cavaliers,2013-2014,REG,72,35.14,18.24,18.24,11.15,9.46,7.09,0.68,0.337,0.444,0.407,0.576,0.464,0.429,0.000
Solomon Hill,Pacers,2013-2014,REG,28,27.50,10.00,10.00,22.50,15.00,15.00,0.00,0.364,0.750,0.500,0.556,0.333,0.167,0.000
Ryan Kelly,Lakers,2013-2014,REG,59,29.38,21.29,14.56,25.88,3.77,5.12,0.00,0.339,0.405,0.333,0.615,0.429,0.263,0.000
Gal Mekel,Mavericks,2013-2014,REG,31,15.12,20.93,25.58,30.23,3.49,4.65,0.00,0.231,0.333,0.273,0.500,0.333,0.250,0.000
Gigi Datome,Pistons,2013-2014,REG,34,31.96,43.30,2.06,14.43,3.09,5.15,0.00,0.194,0.381,0.500,0.714,0.000,0.200,0.000
Vitor Faverani,Celtics,2013-2014,REG,37,27.21,13.61,15.65,43.54,0.00,0.00,0.00,0.300,0.350,0.435,0.547,0.000,0.000,0.000
Pero Antic,Hawks,2013-2014,REG,49,47.28,11.22,6.12,24.49,5.44,5.44,0.00,0.288,0.515,0.222,0.639,0.625,0.375,0.000
Miroslav Raduljica,Bucks,2013-2014,REG,48,0.00,8.73,22.22,69.05,0.00,0.00,0.00,0.000,0.182,0.464,0.609,0.000,0.000,0.000
Ian Clark,Jazz,2013-2014,REG,23,32.84,17.91,14.93,20.90,10.45,2.99,0.00,0.364,0.333,0.500,0.429,0.286,0.500,0.000
Elias Harris,Lakers,2013-2014,REG,2,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Seth Curry,"Grizzlies, Cavaliers",2013-2014,REG,2,0.00,33.33,33.33,0.00,0.00,33.33,0.00,0.000,0.000,0.000,0.000,0.000,1.000,0.000
Brandon Davies,76ers,2013-2014,REG,51,7.03,17.97,19.53,54.69,0.00,0.78,0.00,0.222,0.261,0.320,0.543,0.000,0.000,0.000
Chris Babb,Celtics,2013-2014,REG,14,70.00,3.33,0.00,6.67,13.33,6.67,0.00,0.238,0.000,0.000,1.000,0.000,0.500,0.000
Troy Daniels,Rockets,2013-2014,REG,5,67.74,3.23,16.13,0.00,6.45,6.45,0.00,0.524,0.000,0.600,0.000,0.000,0.500,0.000
Casper Ware,76ers,2013-2014,REG,9,38.10,16.67,14.29,19.05,7.14,2.38,2.38,0.188,0.286,0.333,0.875,1.000,0.000,1.000
Scotty Hopson,Cavaliers,2013-2014,REG,2,50.00,50.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
