Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Player,Team,Season,Season Type,Games,Above the Break 3-Usage,Mid-Range-Usage,In The Paint (Non-RA)-Usage,Restricted Area-Usage,Right Corner 3-Usage,Left Corner 3-Usage,Backcourt-Usage,Above the Break 3 %,Mid-Range %,In The Paint (Non-RA) %,Restricted Area %,Right Corner 3 %,Left Corner 3 %,Backcourt %
Wade Baldwin,Grizzlies,2016-2017,REG,33,14.78,23.48,16.52,40.87,0.87,2.61,0.87,0.176,0.370,0.211,0.404,0.000,0.000,0.000
Malik Beasley,Nuggets,2016-2017,REG,22,21.92,13.70,1.37,46.58,5.48,10.96,0.00,0.250,0.300,0.000,0.618,0.500,0.375,0.000
Marquese Chriss,Suns,2016-2017,REG,82,19.62,11.39,9.81,43.35,6.65,9.02,0.16,0.306,0.319,0.403,0.599,0.286,0.386,0.000
Deyonta Davis,Grizzlies,2016-2017,REG,36,0.00,19.15,14.89,65.96,0.00,0.00,0.00,0.000,0.111,0.571,0.613,0.000,0.000,0.000
Kris Dunn,Timberwolves,2016-2017,REG,78,17.57,36.74,13.10,26.84,2.88,2.88,0.00,0.291,0.330,0.415,0.500,0.333,0.222,0.000
Henry Ellenson,Pistons,2016-2017,REG,19,45.31,17.19,6.25,21.88,3.13,6.25,0.00,0.310,0.273,0.250,0.643,0.000,0.250,0.000
Buddy Hield,"Pelicans, Kings",2016-2017,REG,82,40.73,17.75,9.79,23.11,3.92,4.57,0.13,0.375,0.360,0.453,0.542,0.533,0.400,0.000
Brandon Ingram,Lakers,2016-2017,REG,79,14.98,26.87,15.27,31.13,6.75,4.85,0.15,0.245,0.372,0.279,0.585,0.326,0.424,0.000
Demetrius Jackson,Celtics,2016-2017,REG,5,25.00,50.00,0.00,25.00,0.00,0.00,0.00,1.000,0.500,0.000,1.000,0.000,0.000,0.000
Brice Johnson,Clippers,2016-2017,REG,3,0.00,14.29,42.86,42.86,0.00,0.00,0.00,0.000,0.000,0.000,0.667,0.000,0.000,0.000
Damian Jones,Warriors,2016-2017,REG,10,0.00,43.75,0.00,56.25,0.00,0.00,0.00,0.000,0.143,0.000,0.778,0.000,0.000,0.000
Skal Labissiere,Kings,2016-2017,REG,33,3.67,31.65,31.19,33.49,0.00,0.00,0.00,0.375,0.522,0.485,0.616,0.000,0.000,0.000
Caris LeVert,Nets,2016-2017,REG,57,37.37,10.26,10.53,30.79,6.84,3.95,0.26,0.303,0.487,0.400,0.658,0.500,0.200,0.000
Thon Maker,Bucks,2016-2017,REG,57,27.37,13.41,10.06,36.31,9.50,3.35,0.00,0.367,0.375,0.333,0.615,0.294,0.500,0.000
Dejounte Murray,Spurs,2016-2017,REG,38,14.66,12.07,32.76,35.34,4.31,0.86,0.00,0.353,0.143,0.447,0.537,0.400,1.000,0.000
Jamal Murray,Nuggets,2016-2017,REG,82,35.44,17.03,11.40,24.59,4.67,5.77,1.10,0.326,0.379,0.349,0.581,0.529,0.310,0.000
Jakob Poeltl,Raptors,2016-2017,REG,54,0.00,5.22,10.43,84.35,0.00,0.00,0.00,0.000,0.333,0.417,0.619,0.000,0.000,0.000
Taurean Prince,Hawks,2016-2017,REG,59,20.00,13.68,11.23,39.30,8.42,7.02,0.35,0.316,0.385,0.219,0.527,0.417,0.250,0.000
Diamond Stone,Clippers,2016-2017,REG,7,0.00,61.54,7.69,30.77,0.00,0.00,0.00,0.000,0.250,0.000,0.250,0.000,0.000,0.000
Tyler Ulis,Suns,2016-2017,REG,61,15.56,47.83,22.65,11.44,0.92,0.46,1.14,0.309,0.421,0.535,0.440,0.000,0.000,0.000
Denzel Valentine,Bulls,2016-2017,REG,57,48.96,9.38,10.07,8.33,11.81,11.11,0.35,0.319,0.333,0.276,0.500,0.294,0.563,0.000
Stephen Zimmerman,Magic,2016-2017,REG,19,0.00,35.48,29.03,35.48,0.00,0.00,0.00,0.000,0.182,0.222,0.545,0.000,0.000,0.000
Ron Baker,Knicks,2016-2017,REG,52,24.07,16.67,5.56,38.43,3.70,10.19,1.39,0.288,0.444,0.083,0.506,0.125,0.273,0.000
Jaylen Brown,Celtics,2016-2017,REG,78,19.39,12.77,11.82,43.50,5.44,6.62,0.47,0.293,0.315,0.440,0.582,0.391,0.464,0.000
DeAndre Bembry,Hawks,2016-2017,REG,37,10.20,10.20,13.27,58.16,2.04,5.10,1.02,0.000,0.500,0.385,0.632,0.000,0.200,0.000
Joel Bolomboy,Jazz,2016-2017,REG,12,18.75,6.25,18.75,50.00,0.00,6.25,0.00,0.333,0.000,0.667,0.750,0.000,0.000,0.000
Malcolm Brogdon,Bucks,2016-2017,REG,75,22.15,14.24,11.71,43.99,3.32,4.43,0.16,0.371,0.389,0.351,0.543,0.524,0.464,0.000
Cheick Diallo,Pelicans,2016-2017,REG,17,0.00,51.32,18.42,30.26,0.00,0.00,0.00,0.000,0.333,0.357,0.783,0.000,0.000,0.000
Kay Felder,Cavaliers,2016-2017,REG,42,9.49,42.41,8.23,35.44,1.90,2.53,0.00,0.267,0.388,0.154,0.482,0.333,0.500,0.000
Michael Gbinije,Pistons,2016-2017,REG,9,40.00,20.00,0.00,40.00,0.00,0.00,0.00,0.000,0.000,0.000,0.250,0.000,0.000,0.000
AJ Hammons,Mavericks,2016-2017,REG,22,19.05,42.86,11.90,21.43,0.00,4.76,0.00,0.625,0.389,0.000,0.556,0.000,0.000,0.000
Jake Layman,Trail Blazers,2016-2017,REG,35,44.94,19.10,3.37,20.22,3.37,7.87,1.12,0.250,0.176,0.333,0.500,0.333,0.286,0.000
Patrick McCaw,Warriors,2016-2017,REG,71,31.84,10.20,8.57,31.02,8.57,9.80,0.00,0.321,0.240,0.429,0.658,0.429,0.292,0.000
Georges Niang,Pacers,2016-2017,REG,23,25.00,2.78,27.78,36.11,2.78,5.56,0.00,0.000,0.000,0.200,0.462,0.000,0.500,0.000
Chinanu Onuaku,Rockets,2016-2017,REG,5,0.00,0.00,14.29,85.71,0.00,0.00,0.00,0.000,0.000,0.000,0.833,0.000,0.000,0.000
Gary Payton II,Bucks,2016-2017,REG,6,36.36,9.09,9.09,40.91,4.55,0.00,0.00,0.125,0.500,0.000,0.667,0.000,0.000,0.000
Malachi Richardson,Kings,2016-2017,REG,22,26.47,33.82,10.29,14.71,7.35,5.88,1.47,0.222,0.522,0.143,0.700,0.400,0.500,0.000
Wayne Selden,"Pelicans, Grizzlies",2016-2017,REG,14,36.21,6.90,12.07,32.76,6.90,5.17,0.00,0.143,0.500,0.286,0.737,0.500,0.667,0.000
Pascal Siakam,Raptors,2016-2017,REG,55,0.98,25.00,20.10,51.96,0.98,0.98,0.00,0.500,0.392,0.512,0.575,0.000,0.000,0.000
Jarrod Uthoff,Mavericks,2016-2017,REG,9,10.53,28.95,13.16,34.21,7.89,5.26,0.00,0.000,0.455,0.200,0.538,0.333,1.000,0.000
Isaiah Whitehead,Nets,2016-2017,REG,73,24.06,13.21,14.40,43.00,2.96,1.78,0.59,0.262,0.299,0.370,0.518,0.533,0.444,0.000
Troy Williams,"Grizzlies, Rockets",2016-2017,REG,30,28.14,8.38,7.78,46.71,5.99,2.40,0.60,0.277,0.357,0.385,0.577,0.400,0.250,0.000
Kyle Wiltjer,Rockets,2016-2017,REG,14,92.86,7.14,0.00,0.00,0.00,0.00,0.00,0.308,0.000,0.000,0.000,0.000,0.000,0.000
Timothe Luwawu,76ers,2016-2017,REG,69,28.97,5.01,6.69,44.01,5.01,10.31,0.00,0.260,0.056,0.292,0.551,0.444,0.405,0.000
Ben Bentil,Mavericks,2016-2017,REG,3,0.00,33.33,33.33,0.00,0.00,33.33,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Yogi Ferrell,"Nets, Mavericks",2016-2017,REG,46,38.58,24.37,9.64,21.32,2.28,3.55,0.25,0.395,0.354,0.395,0.512,0.222,0.429,0.000
Sheldon McClellan,Wizards,2016-2017,REG,30,22.97,27.03,5.41,28.38,10.81,5.41,0.00,0.353,0.500,1.000,0.429,0.000,0.250,0.000
Alex Poythress,76ers,2016-2017,REG,6,24.07,7.41,5.56,51.85,3.70,7.41,0.00,0.231,0.500,0.333,0.571,0.500,0.500,0.000
Tim Quarterman,Trail Blazers,2016-2017,REG,16,37.93,20.69,13.79,20.69,3.45,3.45,0.00,0.455,0.500,0.250,0.667,0.000,0.000,0.000
Isaiah Taylor,Rockets,2016-2017,REG,4,14.29,14.29,14.29,42.86,14.29,0.00,0.00,0.000,1.000,0.000,0.000,0.000,0.000,0.000
Juan Hernangomez,Nuggets,2016-2017,REG,62,37.05,4.91,8.04,36.61,6.70,6.70,0.00,0.373,0.091,0.278,0.598,0.533,0.467,0.000
Ivica Zubac,Lakers,2016-2017,REG,38,0.84,17.65,31.51,49.58,0.00,0.00,0.42,0.000,0.500,0.480,0.585,0.000,0.000,0.000
Dorian Finney-Smith,Mavericks,2016-2017,REG,81,32.13,9.31,4.50,28.83,13.51,10.81,0.90,0.327,0.258,0.267,0.583,0.289,0.222,0.000
Fred VanVleet,Raptors,2016-2017,REG,37,17.12,14.41,18.92,40.54,4.50,3.60,0.90,0.263,0.500,0.000,0.444,0.400,1.000,0.000
Georgios Papagiannis,Kings,2016-2017,REG,22,1.96,16.67,40.20,41.18,0.00,0.00,0.00,0.000,0.353,0.488,0.714,0.000,0.000,0.000
Gary Harris,Nuggets,2016-2017,REG,57,29.72,10.38,8.02,41.67,2.52,7.23,0.47,0.386,0.379,0.373,0.638,0.438,0.587,0.000
Spencer Dinwiddie,Nets,2016-2017,REG,59,26.82,19.54,14.57,32.45,4.64,1.66,0.33,0.358,0.492,0.295,0.551,0.500,0.400,0.000
Nik Stauskas,76ers,2016-2017,REG,80,44.13,11.59,6.03,26.03,5.08,6.98,0.16,0.345,0.315,0.342,0.506,0.469,0.455,0.000
Elfrid Payton,Magic,2016-2017,REG,82,11.51,16.67,21.16,46.16,2.19,2.08,0.22,0.257,0.388,0.435,0.587,0.400,0.263,0.000
Semaj Christon,Thunder,2016-2017,REG,64,17.49,25.11,17.04,29.60,3.59,3.59,3.59,0.205,0.321,0.421,0.470,0.250,0.125,0.125
Jordan Clarkson,Lakers,2016-2017,REG,82,27.25,20.22,19.48,27.25,2.34,3.37,0.09,0.340,0.417,0.447,0.608,0.320,0.222,0.000
KJ McDaniels,"Rockets, Nets",2016-2017,REG,49,30.77,6.51,15.98,38.46,3.55,4.73,0.00,0.269,0.364,0.407,0.646,0.667,0.250,0.000
CJ Wilcox,Magic,2016-2017,REG,22,35.48,35.48,3.23,12.90,6.45,6.45,0.00,0.182,0.364,1.000,0.000,0.500,0.000,0.000
Matthew Dellavedova,Bucks,2016-2017,REG,76,33.96,16.89,26.45,16.51,3.38,2.81,0.00,0.365,0.367,0.426,0.409,0.333,0.400,0.000
Solomon Hill,Pelicans,2016-2017,REG,80,35.71,6.93,5.67,31.09,7.56,12.61,0.42,0.335,0.273,0.296,0.486,0.333,0.417,0.000
Raul Neto,Jazz,2016-2017,REG,40,20.88,14.29,8.79,42.86,3.30,7.69,2.20,0.474,0.308,0.375,0.615,0.000,0.143,0.000
Ryan Kelly,Hawks,2016-2017,REG,16,21.43,28.57,17.86,17.86,7.14,7.14,0.00,0.167,0.250,0.000,0.400,0.500,1.000,0.000
Joffrey Lauvergne,"Thunder, Bulls",2016-2017,REG,70,20.54,11.31,14.58,44.94,3.57,4.76,0.30,0.304,0.316,0.388,0.556,0.500,0.375,0.000
Ian Clark,Warriors,2016-2017,REG,77,25.87,20.32,16.40,25.64,5.54,5.54,0.69,0.402,0.489,0.465,0.667,0.333,0.333,0.000
Seth Curry,Mavericks,2016-2017,REG,70,35.28,26.74,12.38,15.08,5.83,4.55,0.14,0.411,0.436,0.598,0.632,0.488,0.469,0.000
Troy Daniels,Grizzlies,2016-2017,REG,67,61.13,19.03,4.45,4.86,5.67,4.45,0.40,0.364,0.351,0.273,0.333,0.571,0.500,0.000
Rodney McGruder,Heat,2016-2017,REG,78,20.92,10.46,18.74,23.09,12.85,13.51,0.44,0.313,0.292,0.349,0.689,0.322,0.371,0.000
Jonathon Simmons,Spurs,2016-2017,REG,78,14.01,24.70,12.11,38.95,3.33,5.94,0.95,0.305,0.308,0.471,0.555,0.286,0.320,0.000
Shabazz Napier,Trail Blazers,2016-2017,REG,53,43.72,24.04,4.92,20.77,1.64,4.92,0.00,0.375,0.432,0.444,0.421,0.667,0.222,0.000
Jordan McRae,Cavaliers,2016-2017,REG,37,18.67,26.67,9.33,30.00,4.67,9.33,1.33,0.321,0.450,0.214,0.422,0.286,0.500,0.000
Zach LaVine,Timberwolves,2016-2017,REG,47,33.38,22.54,4.37,29.44,3.66,6.62,0.00,0.371,0.406,0.419,0.612,0.423,0.447,0.000
Tyler Ennis,"Rockets, Lakers",2016-2017,REG,53,28.37,11.54,17.31,37.50,2.40,2.40,0.48,0.458,0.250,0.361,0.564,0.000,0.000,0.000
James Ennis,Grizzlies,2016-2017,REG,64,24.06,7.81,3.44,46.25,8.13,10.00,0.31,0.338,0.320,0.273,0.568,0.385,0.438,0.000
Alex Abrines,Thunder,2016-2017,REG,68,54.41,8.82,6.47,12.35,8.53,8.82,0.59,0.373,0.333,0.455,0.476,0.379,0.433,0.000
Rudy Gobert,Jazz,2016-2017,REG,81,0.00,0.80,8.64,90.40,0.00,0.00,0.16,0.000,0.400,0.241,0.704,0.000,0.000,0.000
Shabazz Muhammad,Timberwolves,2016-2017,REG,78,14.38,16.72,20.23,38.80,3.51,6.35,0.00,0.291,0.310,0.421,0.677,0.429,0.395,0.000
Steven Adams,Thunder,2016-2017,REG,80,0.00,3.97,33.28,62.60,0.00,0.00,0.15,0.000,0.115,0.495,0.641,0.000,0.000,0.000
Tim Hardaway Jr.,Hawks,2016-2017,REG,79,37.61,15.24,8.00,31.03,4.39,3.29,0.44,0.350,0.367,0.466,0.640,0.500,0.300,0.000
Tony Snell,Bucks,2016-2017,REG,80,38.59,11.87,4.27,18.37,13.91,12.99,0.00,0.418,0.438,0.348,0.667,0.427,0.343,0.000
Trey Burke,Wizards,2016-2017,REG,57,22.75,45.49,12.16,14.90,2.75,1.96,0.00,0.397,0.457,0.419,0.500,0.429,1.000,0.000
Victor Oladipo,Thunder,2016-2017,REG,67,25.75,22.10,11.16,28.97,7.40,4.40,0.21,0.329,0.417,0.385,0.589,0.464,0.390,0.000
Giannis Antetokounmpo,Bucks,2016-2017,REG,80,12.16,20.19,12.88,52.70,1.11,0.64,0.32,0.288,0.335,0.407,0.688,0.357,0.000,0.000
Pierre Jackson,Mavericks,2016-2017,REG,8,25.64,28.21,12.82,30.77,2.56,0.00,0.00,0.200,0.273,0.200,0.500,1.000,0.000,0.000
Lucas Nogueira,Raptors,2016-2017,REG,57,5.13,3.85,4.49,83.97,0.64,0.64,1.28,0.250,0.333,0.143,0.740,1.000,0.000,0.000
Robert Covington,76ers,2016-2017,REG,67,50.75,5.08,5.62,33.20,2.74,2.61,0.00,0.335,0.351,0.220,0.550,0.250,0.368,0.000
Reggie Bullock,Pistons,2016-2017,REG,31,37.50,14.84,3.13,25.00,7.81,11.72,0.00,0.375,0.316,0.250,0.594,0.400,0.400,0.000
Mike Muscala,Hawks,2016-2017,REG,70,22.02,26.19,11.01,30.36,5.95,4.17,0.30,0.419,0.386,0.595,0.667,0.500,0.357,0.000
Otto Porter,Wizards,2016-2017,REG,80,24.94,26.18,9.73,21.70,9.48,7.86,0.12,0.445,0.481,0.551,0.701,0.513,0.317,0.000
Michael Carter-Williams,Bulls,2016-2017,REG,45,12.09,19.93,26.80,32.35,3.92,4.90,0.00,0.189,0.328,0.329,0.505,0.250,0.333,0.000
Isaiah Canaan,Bulls,2016-2017,REG,39,37.57,18.50,8.67,18.50,9.83,6.94,0.00,0.262,0.375,0.533,0.563,0.176,0.417,0.000
Jeff Withey,Jazz,2016-2017,REG,51,0.00,4.85,6.80,87.38,0.00,0.00,0.97,0.000,0.600,0.286,0.556,0.000,0.000,0.000
Kelly Olynyk,Celtics,2016-2017,REG,75,31.50,13.39,9.06,39.76,3.35,2.95,0.00,0.313,0.368,0.435,0.728,0.588,0.533,0.000
Kentavious Caldwell-Pope,Pistons,2016-2017,REG,76,38.08,27.40,9.49,16.07,1.83,6.36,0.76,0.334,0.402,0.330,0.577,0.412,0.475,0.000
Mason Plumlee,"Trail Blazers, Nuggets",2016-2017,REG,81,0.16,13.16,19.42,66.45,0.00,0.00,0.80,0.000,0.293,0.355,0.645,0.000,0.000,0.000
Gorgui Dieng,Timberwolves,2016-2017,REG,82,1.21,39.79,16.94,36.76,3.48,1.36,0.45,0.250,0.452,0.402,0.626,0.435,0.444,0.000
Dewayne Dedmon,Spurs,2016-2017,REG,76,0.00,8.11,15.06,76.83,0.00,0.00,0.00,0.000,0.381,0.436,0.683,0.000,0.000,0.000
Dennis Schroder,Hawks,2016-2017,REG,79,21.93,24.57,10.80,40.48,0.66,1.48,0.08,0.327,0.456,0.344,0.544,0.500,0.500,0.000
CJ McCollum,Trail Blazers,2016-2017,REG,80,25.26,33.45,15.34,20.75,2.50,2.29,0.42,0.429,0.477,0.489,0.565,0.417,0.424,0.000
Cody Zeller,Hornets,2016-2017,REG,62,0.23,13.54,18.06,68.17,0.00,0.00,0.00,0.000,0.283,0.500,0.649,0.000,0.000,0.000
Archie Goodwin,"Pelicans, Nets",2016-2017,REG,15,19.70,7.58,1.52,68.18,1.52,1.52,0.00,0.231,0.600,1.000,0.600,1.000,1.000,0.000
Ben McLemore,Kings,2016-2017,REG,61,27.27,26.56,9.57,23.44,6.70,6.22,0.24,0.360,0.387,0.225,0.643,0.357,0.500,0.000
Anthony Bennett,Nets,2016-2017,REG,23,32.61,2.17,3.26,42.39,10.87,8.70,0.00,0.333,0.000,0.000,0.641,0.000,0.375,0.000
Allen Crabbe,Trail Blazers,2016-2017,REG,79,33.54,27.05,9.27,17.00,6.03,7.11,0.00,0.452,0.423,0.467,0.609,0.385,0.457,0.000
Andre Roberson,Thunder,2016-2017,REG,79,21.17,1.51,4.10,54.64,8.64,9.72,0.22,0.255,0.286,0.211,0.648,0.200,0.267,0.000
Alex Len,Suns,2016-2017,REG,77,0.65,20.30,19.65,57.45,0.00,1.51,0.43,0.333,0.298,0.385,0.617,0.000,0.286,0.000
Aron Baynes,Pistons,2016-2017,REG,75,0.00,19.71,26.52,53.76,0.00,0.00,0.00,0.000,0.455,0.473,0.553,0.000,0.000,0.000
Nerlens Noel,"76ers, Mavericks",2016-2017,REG,51,0.32,17.15,16.50,66.02,0.00,0.00,0.00,0.000,0.358,0.392,0.711,0.000,0.000,0.000
Wayne Ellington,Heat,2016-2017,REG,62,50.18,22.20,1.99,4.87,10.83,9.75,0.18,0.363,0.455,0.364,0.815,0.350,0.500,0.000
Toney Douglas,Grizzlies,2016-2017,REG,24,32.48,26.50,17.09,20.51,0.85,0.85,1.71,0.158,0.452,0.400,0.583,0.000,1.000,0.000
Dante Cunningham,Pelicans,2016-2017,REG,66,14.53,13.97,5.59,30.17,17.88,17.88,0.00,0.365,0.440,0.400,0.676,0.453,0.344,0.000
Jonas Jerebko,Celtics,2016-2017,REG,78,27.86,9.16,12.98,28.24,12.98,8.02,0.76,0.356,0.542,0.324,0.608,0.294,0.429,0.000
Jodie Meeks,Magic,2016-2017,REG,36,45.70,20.31,10.16,16.02,2.73,4.69,0.39,0.402,0.365,0.269,0.512,0.286,0.583,0.000
Patrick Beverley,Rockets,2016-2017,REG,67,35.12,6.28,16.45,24.40,10.17,7.39,0.18,0.379,0.324,0.404,0.538,0.382,0.400,0.000
Marcus Thornton,Wizards,2016-2017,REG,33,30.95,22.38,15.24,24.29,2.38,4.76,0.00,0.385,0.340,0.375,0.549,0.000,0.300,0.000
Danny Green,Spurs,2016-2017,REG,68,46.55,11.36,7.13,12.25,11.58,10.69,0.45,0.359,0.294,0.406,0.545,0.385,0.479,0.000
Patty Mills,Spurs,2016-2017,REG,80,40.42,25.12,1.61,16.10,8.86,7.89,0.00,0.394,0.391,0.300,0.620,0.545,0.367,0.000
Garrett Temple,Kings,2016-2017,REG,65,31.48,20.83,6.02,22.22,8.10,11.34,0.00,0.419,0.356,0.346,0.625,0.314,0.286,0.000
Wesley Matthews,Mavericks,2016-2017,REG,73,45.57,19.95,10.63,12.87,5.55,5.19,0.24,0.352,0.361,0.433,0.541,0.383,0.455,0.000
Alonzo Gee,Nuggets,2016-2017,REG,13,7.14,14.29,14.29,50.00,7.14,7.14,0.00,0.000,0.000,0.000,0.429,0.000,0.000,0.000
Reggie Williams,Pelicans,2016-2017,REG,6,30.43,26.09,4.35,21.74,4.35,13.04,0.00,0.571,0.167,0.000,0.400,0.000,0.333,0.000
John Wall,Wizards,2016-2017,REG,78,16.86,30.80,10.38,39.86,0.84,1.05,0.21,0.339,0.387,0.349,0.586,0.167,0.333,0.000
Evan Turner,Trail Blazers,2016-2017,REG,65,11.59,36.59,20.47,21.56,4.89,4.89,0.00,0.219,0.416,0.496,0.538,0.407,0.222,0.000
Derrick Favors,Jazz,2016-2017,REG,50,1.68,34.77,19.42,43.41,0.48,0.24,0.00,0.286,0.372,0.519,0.575,0.500,0.000,0.000
Wesley Johnson,Clippers,2016-2017,REG,68,33.67,23.47,3.06,15.31,8.16,15.82,0.51,0.242,0.413,1.000,0.633,0.250,0.290,0.000
DeMarcus Cousins,"Kings, Pelicans",2016-2017,REG,72,24.23,18.02,16.06,40.57,0.28,0.49,0.35,0.369,0.357,0.391,0.575,0.500,0.143,0.000
Greg Monroe,Bucks,2016-2017,REG,81,0.14,13.36,22.04,64.05,0.14,0.00,0.28,0.000,0.423,0.406,0.604,0.000,0.000,0.000
Al-Farouq Aminu,Trail Blazers,2016-2017,REG,61,28.33,8.15,11.37,34.98,9.23,7.51,0.43,0.318,0.316,0.396,0.491,0.395,0.314,0.000
Gordon Hayward,Jazz,2016-2017,REG,73,27.77,27.94,14.79,24.91,2.68,1.82,0.09,0.399,0.384,0.456,0.674,0.323,0.524,0.000
Paul George,Pacers,2016-2017,REG,75,28.70,37.70,10.41,15.24,3.79,4.09,0.07,0.389,0.467,0.443,0.624,0.510,0.309,0.000
Cole Aldrich,Timberwolves,2016-2017,REG,62,0.00,0.00,36.05,63.95,0.00,0.00,0.00,0.000,0.000,0.355,0.618,0.000,0.000,0.000
Ed Davis,Trail Blazers,2016-2017,REG,46,0.00,0.00,22.54,77.46,0.00,0.00,0.00,0.000,0.000,0.469,0.545,0.000,0.000,0.000
Patrick Patterson,Raptors,2016-2017,REG,65,39.58,9.90,8.59,15.63,9.64,16.41,0.26,0.342,0.395,0.394,0.533,0.541,0.333,1.000
Larry Sanders,Cavaliers,2016-2017,REG,5,0.00,0.00,25.00,75.00,0.00,0.00,0.00,0.000,0.000,0.000,0.333,0.000,0.000,0.000
Luke Babbitt,Heat,2016-2017,REG,68,51.96,13.17,7.47,4.63,11.74,11.03,0.00,0.411,0.378,0.476,0.154,0.394,0.452,0.000
Kevin Seraphin,Pacers,2016-2017,REG,49,1.01,35.35,32.32,31.31,0.00,0.00,0.00,0.000,0.443,0.563,0.677,0.000,0.000,0.000
Eric Bledsoe,Suns,2016-2017,REG,66,27.27,25.05,13.83,31.14,1.64,0.68,0.39,0.344,0.351,0.441,0.593,0.235,0.429,0.000
Avery Bradley,Celtics,2016-2017,REG,55,24.77,28.13,7.61,28.52,3.48,7.35,0.13,0.391,0.417,0.407,0.615,0.481,0.351,0.000
Trevor Booker,Nets,2016-2017,REG,71,9.14,13.87,21.32,51.61,1.86,2.20,0.00,0.352,0.354,0.492,0.620,0.182,0.308,0.000
Jordan Crawford,Pelicans,2016-2017,REG,19,38.07,28.90,14.68,12.84,1.38,4.13,0.00,0.410,0.413,0.594,0.821,0.333,0.222,0.000
Greivis Vasquez,Nets,2016-2017,REG,3,37.50,25.00,12.50,25.00,0.00,0.00,0.00,0.333,0.500,0.000,0.000,0.000,0.000,0.000
Hassan Whiteside,Heat,2016-2017,REG,77,0.00,15.62,33.61,50.77,0.00,0.00,0.00,0.000,0.375,0.431,0.696,0.000,0.000,0.000
Nemanja Bjelica,Timberwolves,2016-2017,REG,65,39.33,6.18,14.89,29.21,3.93,6.46,0.00,0.300,0.227,0.434,0.644,0.357,0.391,0.000
Lance Stephenson,"Pelicans, Timberwolves, Pacers",2016-2017,REG,18,14.17,40.83,12.50,30.00,1.67,0.00,0.83,0.235,0.367,0.400,0.667,1.000,0.000,0.000
Timofey Mozgov,Lakers,2016-2017,REG,54,0.30,28.96,21.34,49.39,0.00,0.00,0.00,0.000,0.421,0.357,0.642,0.000,0.000,0.000
Gary Neal,Hawks,2016-2017,REG,2,28.57,71.43,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Jeremy Lin,Nets,2016-2017,REG,36,35.00,19.75,14.50,26.75,2.00,1.50,0.50,0.386,0.430,0.448,0.533,0.250,0.333,0.000
Ish Smith,Pistons,2016-2017,REG,81,10.55,34.85,19.63,31.51,1.74,1.47,0.27,0.228,0.444,0.388,0.542,0.462,0.364,0.000
Elijah Millsap,Suns,2016-2017,REG,2,28.57,42.86,0.00,28.57,0.00,0.00,0.00,0.000,0.000,0.000,0.500,0.000,0.000,0.000
Manny Harris,Mavericks,2016-2017,REG,4,13.33,26.67,20.00,40.00,0.00,0.00,0.00,0.000,0.000,0.333,0.333,0.000,0.000,0.000
Lance Thomas,Knicks,2016-2017,REG,46,18.03,27.05,13.11,25.00,6.56,10.25,0.00,0.432,0.333,0.313,0.443,0.313,0.560,0.000
Arinze Onuaku,Magic,2016-2017,REG,8,0.00,25.00,75.00,0.00,0.00,0.00,0.00,0.000,0.000,0.667,0.000,0.000,0.000,0.000
Kyrie Irving,Cavaliers,2016-2017,REG,72,24.33,29.06,11.71,28.28,3.53,3.03,0.07,0.409,0.476,0.404,0.576,0.400,0.372,0.000
Derrick Williams,"Heat, Cavaliers",2016-2017,REG,50,22.13,18.44,3.28,38.52,9.84,7.38,0.41,0.315,0.489,0.375,0.564,0.333,0.278,0.000
Enes Kanter,Thunder,2016-2017,REG,72,2.58,15.88,16.01,62.96,1.63,0.81,0.14,0.211,0.385,0.508,0.629,0.000,0.167,0.000
Tristan Thompson,Cavaliers,2016-2017,REG,78,0.46,3.89,24.71,70.71,0.00,0.00,0.23,0.000,0.412,0.435,0.673,0.000,0.000,0.000
Jonas Valanciunas,Raptors,2016-2017,REG,80,0.14,23.50,24.93,51.28,0.00,0.00,0.14,1.000,0.418,0.543,0.628,0.000,0.000,0.000
Bismack Biyombo,Magic,2016-2017,REG,81,0.00,10.62,27.14,62.24,0.00,0.00,0.00,0.000,0.278,0.337,0.654,0.000,0.000,0.000
Brandon Knight,Suns,2016-2017,REG,54,19.62,29.90,16.00,27.62,2.67,4.00,0.19,0.330,0.363,0.345,0.538,0.214,0.381,0.000
Kemba Walker,Hornets,2016-2017,REG,79,38.16,20.22,6.14,32.09,1.52,1.66,0.21,0.392,0.416,0.348,0.538,0.455,0.542,0.000
Klay Thompson,Warriors,2016-2017,REG,78,33.94,27.11,8.94,16.93,8.14,4.94,0.00,0.407,0.448,0.455,0.657,0.402,0.485,0.000
Alec Burks,Jazz,2016-2017,REG,42,19.35,22.98,15.32,31.05,4.44,6.85,0.00,0.292,0.439,0.474,0.403,0.545,0.294,0.000
Markieff Morris,Wizards,2016-2017,REG,76,14.74,28.91,18.00,31.05,3.04,4.27,0.00,0.382,0.397,0.406,0.609,0.296,0.342,0.000
Marcus Morris,Pistons,2016-2017,REG,79,29.39,40.81,11.62,12.12,3.67,1.79,0.60,0.318,0.455,0.385,0.582,0.432,0.444,0.000
