Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Ruben Patterson,Lakers,1998-1999,REG,24,5.88,3.92,21.57,62.75,0.00,5.88,0.00,0.333,0.000,0.364,0.500,0.000,0.000,0.000
Nazr Mohammed,76ers,1998-1999,REG,25,0.00,23.81,26.19,50.00,0.00,0.00,0.00,0.000,0.100,0.182,0.571,0.000,0.000,0.000
Corey Benjamin,Bulls,1998-1999,REG,29,11.11,41.88,9.40,36.75,0.00,0.85,0.00,0.154,0.306,0.182,0.558,0.000,1.000,0.000
Vladimir Stepania,SuperSonics,1998-1999,REG,23,2.40,48.80,17.60,31.20,0.00,0.00,0.00,0.000,0.344,0.182,0.718,0.000,0.000,0.000
Sam Jacobson,Lakers,1998-1999,REG,2,20.00,20.00,20.00,40.00,0.00,0.00,0.00,0.000,1.000,0.000,1.000,0.000,0.000,0.000
Al Harrington,Pacers,1998-1999,REG,20,7.14,25.00,19.64,46.43,0.00,1.79,0.00,0.000,0.286,0.364,0.385,0.000,0.000,0.000
Felipe Lopez,Grizzlies,1998-1999,REG,47,6.07,23.22,12.14,53.03,4.49,1.06,0.00,0.217,0.318,0.109,0.617,0.353,0.250,0.000
Tyronn Lue,Lakers,1998-1999,REG,15,20.00,26.15,10.77,38.46,1.54,1.54,1.54,0.462,0.353,0.143,0.560,1.000,0.000,0.000
Brian Skinner,Clippers,1998-1999,REG,21,0.00,19.72,33.80,46.48,0.00,0.00,0.00,0.000,0.214,0.333,0.667,0.000,0.000,0.000
Ricky Davis,Hornets,1998-1999,REG,46,6.00,48.00,4.50,41.50,0.00,0.00,0.00,0.167,0.323,0.000,0.578,0.000,0.000,0.000
Roshown McLeod,Hawks,1998-1999,REG,34,6.13,47.85,25.15,20.86,0.00,0.00,0.00,0.100,0.359,0.390,0.500,0.000,0.000,0.000
Pat Garrity,Suns,1998-1999,REG,39,6.47,50.59,8.82,30.00,1.76,2.35,0.00,0.182,0.453,0.333,0.667,0.667,0.750,0.000
Rasho Nesterovic,Timberwolves,1998-1999,REG,2,0.00,33.33,41.67,25.00,0.00,0.00,0.00,0.000,0.000,0.200,0.667,0.000,0.000,0.000
Bryce Drew,"Rockets, Pistons",1998-1999,REG,34,32.56,29.46,15.50,17.05,2.33,3.10,0.00,0.310,0.237,0.400,0.636,0.333,0.500,0.000
Matt Harpring,Magic,1998-1999,REG,50,7.19,38.44,12.50,41.25,0.31,0.31,0.00,0.391,0.350,0.300,0.629,0.000,1.000,0.000
Michael Dickerson,Rockets,1998-1999,REG,50,26.19,22.29,8.01,34.42,5.41,3.68,0.00,0.455,0.379,0.216,0.616,0.320,0.412,0.000
Keon Clark,Nuggets,1998-1999,REG,28,0.00,15.00,12.50,71.25,0.00,0.00,1.25,0.000,0.083,0.300,0.561,0.000,0.000,0.000
Michael Doleac,Magic,1998-1999,REG,49,0.00,60.30,14.98,24.72,0.00,0.00,0.00,0.000,0.410,0.350,0.682,0.000,0.000,0.000
Bonzi Wells,Trail Blazers,1998-1999,REG,7,10.00,25.00,5.00,55.00,0.00,5.00,0.00,0.000,0.400,1.000,0.636,0.000,1.000,0.000
Paul Pierce,Celtics,1998-1999,REG,48,20.71,19.94,11.13,37.71,2.47,8.04,0.00,0.358,0.380,0.333,0.520,0.500,0.538,0.000
Dirk Nowitzki,Mavericks,1998-1999,REG,47,18.21,44.78,10.75,23.88,1.49,0.90,0.00,0.213,0.380,0.472,0.600,0.200,0.000,0.000
Larry Hughes,76ers,1998-1999,REG,50,10.87,34.54,17.87,35.02,0.97,0.48,0.24,0.178,0.350,0.243,0.648,0.000,0.000,0.000
Jason Williams,Kings,1998-1999,REG,50,47.97,24.64,7.46,15.72,1.30,2.43,0.49,0.318,0.342,0.391,0.639,0.000,0.333,0.000
Robert Traylor,Bucks,1998-1999,REG,49,0.50,11.44,21.39,66.67,0.00,0.00,0.00,0.000,0.174,0.326,0.672,0.000,0.000,0.000
Vince Carter,Raptors,1998-1999,REG,50,7.18,43.60,17.62,30.16,0.26,0.91,0.26,0.291,0.374,0.467,0.597,0.500,0.286,0.000
Antawn Jamison,Warriors,1998-1999,REG,47,1.78,24.62,29.95,42.89,0.76,0.00,0.00,0.429,0.278,0.381,0.609,0.000,0.000,0.000
Raef LaFrentz,Nuggets,1998-1999,REG,12,19.38,24.03,11.63,40.31,3.10,1.55,0.00,0.400,0.355,0.267,0.615,0.000,1.000,0.000
Mike Bibby,Grizzlies,1998-1999,REG,50,10.58,53.72,15.87,18.35,0.17,0.83,0.50,0.219,0.452,0.292,0.631,0.000,0.200,0.000
Michael Olowokandi,Clippers,1998-1999,REG,45,0.00,19.80,44.86,35.34,0.00,0.00,0.00,0.000,0.316,0.341,0.610,0.000,0.000,0.000
Steve Henson,Pistons,1998-1999,REG,3,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.000,0.500,0.000,0.000,0.000,0.000,0.000
Mikki Moore,Pistons,1998-1999,REG,2,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.000,1.000,0.000,0.000,0.000,0.000,0.000
Troy Hudson,Clippers,1998-1999,REG,25,29.33,28.00,11.33,29.33,0.00,0.67,1.33,0.318,0.405,0.294,0.523,0.000,1.000,0.000
Rusty LaRue,Bulls,1998-1999,REG,43,36.41,45.16,3.23,10.60,2.30,1.84,0.46,0.342,0.357,0.143,0.522,0.400,0.250,0.000
Kornel David,Bulls,1998-1999,REG,50,0.41,44.03,10.29,45.27,0.00,0.00,0.00,0.000,0.393,0.240,0.555,0.000,0.000,0.000
Rick Brunson,Knicks,1998-1999,REG,16,14.29,19.05,0.00,57.14,9.52,0.00,0.00,0.000,0.250,0.000,0.417,0.000,0.000,0.000
Charles Shackleford,Hornets,1998-1999,REG,32,0.00,6.67,53.33,40.00,0.00,0.00,0.00,0.000,0.167,0.417,0.639,0.000,0.000,0.000
Alvin Sims,Suns,1998-1999,REG,4,10.00,10.00,40.00,40.00,0.00,0.00,0.00,1.000,0.000,0.250,0.500,0.000,0.000,0.000
Brandon Williams,Spurs,1998-1999,REG,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Travis Williams,Hornets,1998-1999,REG,8,0.00,23.08,15.38,61.54,0.00,0.00,0.00,0.000,0.000,0.500,0.625,0.000,0.000,0.000
Keith Closs,Clippers,1998-1999,REG,14,0.00,30.43,17.39,47.83,0.00,4.35,0.00,0.000,0.000,0.750,0.818,0.000,0.000,0.000
Michael Stewart,Raptors,1998-1999,REG,42,0.00,24.53,11.32,64.15,0.00,0.00,0.00,0.000,0.231,0.167,0.529,0.000,0.000,0.000
Etdrick Bohannon,Wizards,1998-1999,REG,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Gerard King,Spurs,1998-1999,REG,18,0.00,57.14,7.14,35.71,0.00,0.00,0.00,0.000,0.250,0.000,0.800,0.000,0.000,0.000
Kevin Ollie,"Kings, Magic",1998-1999,REG,8,0.00,42.86,7.14,50.00,0.00,0.00,0.00,0.000,0.167,0.000,0.429,0.000,0.000,0.000
DeJuan Wheat,Grizzlies,1998-1999,REG,46,27.98,36.79,10.36,21.76,0.52,2.07,0.52,0.333,0.394,0.100,0.500,1.000,0.750,0.000
Chris Crawford,Hawks,1998-1999,REG,42,11.37,31.76,18.43,36.86,0.39,1.18,0.00,0.345,0.370,0.255,0.606,0.000,0.333,0.000
Alvin Williams,Raptors,1998-1999,REG,50,11.81,45.99,9.70,26.58,2.95,2.95,0.00,0.429,0.376,0.348,0.508,0.143,0.143,0.000
Eric Washington,Nuggets,1998-1999,REG,38,25.00,26.63,4.89,16.85,14.67,11.96,0.00,0.283,0.286,0.556,0.613,0.519,0.364,0.000
Cedric Henderson,Cavaliers,1998-1999,REG,50,1.55,48.79,12.58,35.98,0.00,0.88,0.22,0.143,0.335,0.246,0.607,0.000,0.000,1.000
Anthony Johnson,Hawks,1998-1999,REG,49,8.00,46.67,21.78,22.67,0.00,0.44,0.44,0.222,0.381,0.388,0.529,0.000,1.000,0.000
Jerald Honeycutt,"Bucks, 76ers",1998-1999,REG,16,37.50,28.13,15.63,3.13,3.13,12.50,0.00,0.333,0.333,0.200,0.000,1.000,0.000,0.000
Marko Milic,Suns,1998-1999,REG,11,0.00,15.00,15.00,65.00,5.00,0.00,0.00,0.000,0.000,0.333,0.538,0.000,0.000,0.000
James Cotton,SuperSonics,1998-1999,REG,9,16.67,27.78,16.67,38.89,0.00,0.00,0.00,0.000,0.400,0.333,0.429,0.000,0.000,0.000
Charles O'Bannon,Pistons,1998-1999,REG,18,1.79,51.79,12.50,33.93,0.00,0.00,0.00,0.000,0.345,0.286,0.632,0.000,0.000,0.000
Keith Booth,Bulls,1998-1999,REG,38,5.96,38.41,15.23,39.74,0.00,0.66,0.00,0.000,0.293,0.174,0.450,0.000,1.000,0.000
Jacque Vaughn,Jazz,1998-1999,REG,19,16.67,53.33,0.00,20.00,0.00,10.00,0.00,0.200,0.375,0.000,0.500,0.000,0.333,0.000
Charles Smith,Clippers,1998-1999,REG,23,26.80,35.05,8.25,22.68,5.15,2.06,0.00,0.192,0.382,0.250,0.591,0.200,0.500,0.000
John Thomas,Raptors,1998-1999,REG,39,0.00,17.07,19.51,62.60,0.00,0.00,0.81,0.000,0.429,0.500,0.649,0.000,0.000,0.000
Rodrick Rhodes,"Rockets, Grizzlies",1998-1999,REG,13,11.54,38.46,3.85,44.23,0.00,1.92,0.00,0.167,0.150,0.500,0.348,0.000,0.000,0.000
Bobby Jackson,Timberwolves,1998-1999,REG,50,7.18,49.71,12.64,29.89,0.29,0.29,0.00,0.400,0.347,0.386,0.519,0.000,0.000,0.000
Ed Gray,Hawks,1998-1999,REG,30,21.98,39.01,11.54,26.37,0.00,1.10,0.00,0.300,0.183,0.143,0.521,0.000,0.000,0.000
Anthony Parker,76ers,1998-1999,REG,2,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.000,1.000,0.000,0.000,0.000,0.000,0.000
Paul Grant,"Timberwolves, Bucks",1998-1999,REG,6,0.00,50.00,33.33,16.67,0.00,0.00,0.00,0.000,0.000,0.500,1.000,0.000,0.000,0.000
Scot Pollard,"Hawks, Kings",1998-1999,REG,16,0.00,14.75,13.11,72.13,0.00,0.00,0.00,0.000,0.333,0.500,0.591,0.000,0.000,0.000
Chris Anstey,Mavericks,1998-1999,REG,41,3.60,51.80,8.63,34.53,0.00,0.72,0.72,0.000,0.319,0.333,0.479,0.000,0.000,0.000
Johnny Taylor,Nuggets,1998-1999,REG,36,22.22,38.89,5.05,21.72,9.09,3.03,0.00,0.364,0.377,0.200,0.581,0.444,0.333,0.000
Brevin Knight,Cavaliers,1998-1999,REG,39,1.59,46.98,18.73,32.70,0.00,0.00,0.00,0.000,0.426,0.373,0.476,0.000,0.000,0.000
Kelvin Cato,Trail Blazers,1998-1999,REG,43,1.55,25.58,19.38,53.49,0.00,0.00,0.00,0.500,0.182,0.320,0.623,0.000,0.000,0.000
Maurice Taylor,Clippers,1998-1999,REG,46,0.74,40.15,28.74,30.22,0.15,0.00,0.00,0.200,0.413,0.397,0.593,0.000,0.000,0.000
Derek Anderson,Cavaliers,1998-1999,REG,38,19.11,42.99,7.32,27.71,0.32,2.23,0.32,0.283,0.370,0.348,0.529,1.000,0.429,0.000
Austin Croshere,Pacers,1998-1999,REG,27,16.00,25.33,2.67,33.33,12.00,10.67,0.00,0.250,0.421,0.500,0.600,0.222,0.375,0.000
Tariq Abdul-Wahad,Kings,1998-1999,REG,49,4.42,39.56,13.02,42.26,0.49,0.00,0.25,0.278,0.304,0.321,0.610,0.500,0.000,0.000
Danny Fortson,Nuggets,1998-1999,REG,50,0.52,15.54,18.39,65.28,0.00,0.00,0.26,0.000,0.283,0.465,0.560,0.000,0.000,0.000
Tracy McGrady,Raptors,1998-1999,REG,49,6.23,25.19,17.40,48.31,2.08,0.52,0.26,0.167,0.361,0.358,0.543,0.375,0.500,0.000
Adonal Foyle,Warriors,1998-1999,REG,43,0.00,5.79,31.40,62.81,0.00,0.00,0.00,0.000,0.143,0.237,0.553,0.000,0.000,0.000
Tim Thomas,"76ers, Bucks",1998-1999,REG,50,18.64,22.58,11.47,41.58,3.23,2.51,0.00,0.327,0.365,0.406,0.647,0.222,0.286,0.000
Ron Mercer,Celtics,1998-1999,REG,41,1.56,57.99,13.01,24.75,1.41,0.85,0.42,0.182,0.405,0.337,0.589,0.300,0.000,0.000
Tony Battie,Celtics,1998-1999,REG,50,1.06,43.82,18.02,37.10,0.00,0.00,0.00,0.000,0.427,0.353,0.724,0.000,0.000,0.000
Antonio Daniels,Spurs,1998-1999,REG,46,8.74,38.25,18.03,34.43,0.00,0.55,0.00,0.250,0.400,0.424,0.571,0.000,1.000,0.000
Chauncey Billups,Nuggets,1998-1999,REG,45,37.58,19.39,5.66,27.88,4.04,5.45,0.00,0.339,0.396,0.250,0.449,0.550,0.370,0.000
Keith Van Horn,Nets,1998-1999,REG,42,6.25,35.77,21.94,35.24,0.00,0.80,0.00,0.319,0.349,0.315,0.604,0.000,0.167,0.000
Tim Duncan,Spurs,1998-1999,REG,50,0.47,34.44,28.99,35.74,0.00,0.12,0.24,0.000,0.378,0.441,0.659,0.000,1.000,0.000
Bruce Bowen,Celtics,1998-1999,REG,30,13.98,29.03,20.43,22.58,3.23,10.75,0.00,0.308,0.185,0.263,0.429,0.333,0.200,0.000
Lawrence Funderburke,Kings,1998-1999,REG,47,1.00,31.44,10.70,56.19,0.00,0.33,0.33,0.333,0.383,0.313,0.714,0.000,0.000,0.000
Jimmy Oliver,Suns,1998-1999,REG,2,33.33,66.67,0.00,0.00,0.00,0.00,0.00,1.000,0.000,0.000,0.000,0.000,0.000,0.000
Aaron Williams,SuperSonics,1998-1999,REG,39,0.00,18.70,28.46,52.03,0.00,0.00,0.81,0.000,0.217,0.314,0.563,0.000,0.000,0.000
Michael Hawkins,Kings,1998-1999,REG,24,37.50,27.50,2.50,22.50,2.50,7.50,0.00,0.267,0.273,0.000,0.667,0.000,0.333,0.000
Ike Austin,Magic,1998-1999,REG,49,1.32,49.01,16.56,32.89,0.22,0.00,0.00,0.167,0.342,0.360,0.537,1.000,0.000,0.000
Corey Beck,"Pistons, Hornets",1998-1999,REG,24,2.56,61.54,12.82,23.08,0.00,0.00,0.00,1.000,0.375,0.400,0.667,0.000,0.000,0.000
Dominique Wilkins,Magic,1998-1999,REG,27,9.85,36.36,15.15,34.09,2.27,2.27,0.00,0.231,0.375,0.250,0.489,0.000,0.667,0.000
Jaren Jackson,Spurs,1998-1999,REG,47,38.73,34.86,4.23,9.15,3.52,8.80,0.70,0.318,0.404,0.083,0.538,0.500,0.520,0.000
Ben Wallace,Wizards,1998-1999,REG,46,0.00,4.55,7.58,87.88,0.00,0.00,0.00,0.000,0.222,0.333,0.615,0.000,0.000,0.000
Mark Strickland,Heat,1998-1999,REG,32,0.99,22.77,13.86,62.38,0.00,0.00,0.00,0.000,0.174,0.286,0.667,0.000,0.000,0.000
Matt Maloney,Rockets,1998-1999,REG,15,46.43,32.14,3.57,10.71,0.00,7.14,0.00,0.077,0.222,1.000,0.333,0.000,0.000,0.000
Reggie Slater,Raptors,1998-1999,REG,30,0.00,22.22,16.05,61.73,0.00,0.00,0.00,0.000,0.222,0.385,0.440,0.000,0.000,0.000
Erick Strickland,Mavericks,1998-1999,REG,33,19.00,40.27,11.76,21.27,4.52,3.17,0.00,0.262,0.382,0.269,0.638,0.300,0.571,0.000
William Cunningham,"Raptors, Nets",1998-1999,REG,16,0.00,44.44,16.67,38.89,0.00,0.00,0.00,0.000,0.125,0.000,0.286,0.000,0.000,0.000
Stojko Vrankovic,Clippers,1998-1999,REG,2,0.00,0.00,25.00,75.00,0.00,0.00,0.00,0.000,0.000,1.000,0.000,0.000,0.000,0.000
Dean Garrett,Timberwolves,1998-1999,REG,49,0.00,50.65,16.88,32.47,0.00,0.00,0.00,0.000,0.453,0.513,0.573,0.000,0.000,0.000
Litterial Green,Cavaliers,1998-1999,REG,1,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Herb Williams,Knicks,1998-1999,REG,6,0.00,50.00,37.50,12.50,0.00,0.00,0.00,0.000,0.250,0.667,1.000,0.000,0.000,0.000
Walt Williams,Trail Blazers,1998-1999,REG,48,23.34,31.12,7.49,20.17,9.80,8.07,0.00,0.383,0.417,0.154,0.500,0.559,0.464,0.000
Drew Barry,SuperSonics,1998-1999,REG,17,65.63,18.75,3.13,3.13,3.13,6.25,0.00,0.381,0.333,0.000,0.000,0.000,0.000,0.000
Shandon Anderson,Jazz,1998-1999,REG,50,9.09,30.03,9.37,49.31,1.38,0.28,0.55,0.333,0.257,0.235,0.626,0.600,0.000,0.000
Mark Pope,Pacers,1998-1999,REG,4,28.57,0.00,0.00,42.86,14.29,14.29,0.00,0.000,0.000,0.000,0.333,0.000,0.000,0.000
Jamie Feick,"Bucks, Nets",1998-1999,REG,28,0.00,22.39,3.73,73.88,0.00,0.00,0.00,0.000,0.333,0.200,0.566,0.000,0.000,0.000
Malik Rose,Spurs,1998-1999,REG,47,0.00,19.40,17.91,62.19,0.50,0.00,0.00,0.000,0.256,0.222,0.600,0.000,0.000,0.000
Ben Davis,Knicks,1998-1999,REG,8,0.00,23.53,5.88,70.59,0.00,0.00,0.00,0.000,0.250,1.000,0.417,0.000,0.000,0.000
Randy Livingston,Suns,1998-1999,REG,1,0.00,50.00,37.50,12.50,0.00,0.00,0.00,0.000,0.500,1.000,0.000,0.000,0.000,0.000
Jason Sasser,Grizzlies,1998-1999,REG,6,0.00,45.45,27.27,27.27,0.00,0.00,0.00,0.000,0.400,0.667,0.333,0.000,0.000,0.000
Moochie Norris,SuperSonics,1998-1999,REG,12,30.00,15.00,22.50,25.00,7.50,0.00,0.00,0.500,0.000,0.222,0.500,0.000,0.000,0.000
Zydrunas Ilgauskas,Cavaliers,1998-1999,REG,5,0.00,29.82,22.81,47.37,0.00,0.00,0.00,0.000,0.412,0.308,0.667,0.000,0.000,0.000
Jermaine O'Neal,Trail Blazers,1998-1999,REG,35,0.00,25.30,20.48,53.01,1.20,0.00,0.00,0.000,0.381,0.176,0.568,0.000,0.000,0.000
Peja Stojakovic,Kings,1998-1999,REG,48,29.76,21.98,7.77,22.25,9.38,8.31,0.54,0.324,0.341,0.276,0.566,0.286,0.387,0.000
Kobe Bryant,Lakers,1998-1999,REG,50,12.32,45.31,14.51,27.21,0.51,0.00,0.13,0.260,0.382,0.407,0.726,0.500,0.000,0.000
Jeff McInnis,Wizards,1998-1999,REG,35,26.12,46.27,14.93,12.69,0.00,0.00,0.00,0.257,0.355,0.500,0.529,0.000,0.000,0.000
Mark Hendrickson,Nets,1998-1999,REG,22,0.00,59.09,2.27,37.50,1.14,0.00,0.00,0.000,0.442,0.000,0.485,0.000,0.000,0.000
Othella Harrington,Rockets,1998-1999,REG,41,0.00,21.38,35.53,43.09,0.00,0.00,0.00,0.000,0.292,0.454,0.672,0.000,0.000,0.000
Travis Knight,Lakers,1998-1999,REG,37,0.77,54.62,5.38,39.23,0.00,0.00,0.00,0.000,0.394,0.286,0.725,0.000,0.000,0.000
Brian Evans,"Nets, Timberwolves",1998-1999,REG,15,20.45,56.82,0.00,13.64,4.55,2.27,2.27,0.444,0.280,0.000,0.333,0.000,0.000,0.000
Jerome Williams,Pistons,1998-1999,REG,50,0.00,13.71,14.11,72.18,0.00,0.00,0.00,0.000,0.294,0.286,0.581,0.000,0.000,0.000
Derek Fisher,Lakers,1998-1999,REG,50,30.42,26.62,11.79,24.71,4.18,1.52,0.76,0.400,0.343,0.387,0.385,0.364,0.500,0.000
Walter McCarty,Celtics,1998-1999,REG,32,14.69,33.90,11.86,26.55,5.08,7.91,0.00,0.346,0.367,0.286,0.489,0.111,0.214,0.000
John Wallace,Raptors,1998-1999,REG,48,0.00,36.16,28.25,35.59,0.00,0.00,0.00,0.000,0.359,0.380,0.548,0.000,0.000,0.000
Tony Delk,Warriors,1998-1999,REG,36,22.92,41.90,11.07,20.95,1.19,0.79,1.19,0.259,0.406,0.357,0.434,0.333,0.000,0.000
Steve Nash,Mavericks,1998-1999,REG,40,35.99,37.90,6.69,13.69,2.87,2.87,0.00,0.389,0.353,0.333,0.372,0.111,0.444,0.000
Vitaly Potapenko,"Cavaliers, Celtics",1998-1999,REG,50,0.24,26.21,24.51,49.03,0.00,0.00,0.00,0.000,0.417,0.485,0.545,0.000,0.000,0.000
Todd Fuller,Jazz,1998-1999,REG,42,0.00,37.90,14.52,47.58,0.00,0.00,0.00,0.000,0.383,0.167,0.593,0.000,0.000,0.000
Erick Dampier,Warriors,1998-1999,REG,50,0.00,16.67,41.55,41.79,0.00,0.00,0.00,0.000,0.261,0.273,0.555,0.000,0.000,0.000
Samaki Walker,Mavericks,1998-1999,REG,39,0.00,36.32,34.21,28.95,0.00,0.00,0.53,0.000,0.391,0.477,0.545,0.000,0.000,0.000
Kerry Kittles,Nets,1998-1999,REG,46,22.68,36.54,9.62,28.06,2.12,0.65,0.33,0.317,0.295,0.288,0.547,0.385,0.250,0.000
Lorenzen Wright,Clippers,1998-1999,REG,48,0.38,23.85,26.15,49.62,0.00,0.00,0.00,0.000,0.355,0.250,0.620,0.000,0.000,0.000
Antoine Walker,Celtics,1998-1999,REG,42,20.54,16.60,22.31,37.28,1.90,1.36,0.00,0.351,0.246,0.360,0.544,0.500,0.500,0.000
Ray Allen,Bucks,1998-1999,REG,50,21.55,34.92,9.96,24.37,4.01,4.90,0.30,0.324,0.387,0.478,0.652,0.481,0.394,0.000
Stephon Marbury,"Timberwolves, Nets",1998-1999,REG,49,20.27,34.77,9.40,33.52,0.68,1.25,0.11,0.335,0.397,0.361,0.541,0.167,0.455,0.000
Shareef Abdur-Rahim,Grizzlies,1998-1999,REG,50,0.90,30.68,25.53,39.75,2.24,0.78,0.11,0.250,0.361,0.342,0.558,0.350,0.286,0.000
Marcus Camby,Knicks,1998-1999,REG,45,0.00,9.96,16.09,73.95,0.00,0.00,0.00,0.000,0.192,0.333,0.606,0.000,0.000,0.000
Allen Iverson,76ers,1998-1999,REG,48,15.06,40.81,11.17,29.17,1.61,2.18,0.00,0.233,0.385,0.220,0.601,0.412,0.609,0.000
Rony Seikaly,Nets,1998-1999,REG,9,0.00,45.00,20.00,35.00,0.00,0.00,0.00,0.000,0.222,0.000,0.286,0.000,0.000,0.000
Scottie Pippen,Rockets,1998-1999,REG,50,28.97,23.01,11.75,30.13,2.65,3.15,0.33,0.303,0.331,0.296,0.670,0.500,0.579,0.000
Bryon Russell,Jazz,1998-1999,REG,50,24.15,25.64,6.20,36.97,4.06,2.99,0.00,0.345,0.375,0.379,0.630,0.368,0.429,0.000
Derrick Coleman,Hornets,1998-1999,REG,37,7.39,35.47,23.65,32.76,0.00,0.25,0.49,0.233,0.306,0.365,0.617,0.000,0.000,0.000
Oliver Miller,Kings,1998-1999,REG,4,0.00,18.18,27.27,54.55,0.00,0.00,0.00,0.000,1.000,0.667,0.167,0.000,0.000,0.000
Don MacLean,SuperSonics,1998-1999,REG,17,16.35,39.62,17.61,22.64,2.52,1.26,0.00,0.308,0.333,0.464,0.556,0.000,0.500,0.000
