name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Marcus Banks,PG,24,Marcus Banks,58,1497,13.6,.543,.135,.314,0.1,20.6,0.9,1.4,2.3,.074,-0.7,-0.9,-1.6,1.9,8.8,5.4,25.3,1.9,0.6,18.3
Marcus Banks,PG,24,Marcus Banks,18,269,9.4,.531,.238,.375,-0.3,19.9,0.0,0.1,0.2,.033,-2.7,-3.1,-5.8,1.9,6.6,4.3,19.2,1.4,0.0,19.8
Marcus Banks,PG,24,Marcus Banks,40,1228,14.5,.545,.113,.302,0.4,20.7,0.8,1.3,2.1,.083,-0.3,-0.4,-0.7,1.9,9.2,5.7,26.6,2.1,0.7,17.9
Leandro Barbosa,SG,23,Leandro Barbosa,57,1592,15.1,.589,.346,.259,0.9,20.3,2.6,1.2,3.8,.115,1.5,-1.1,0.3,2.2,8.1,5.2,14.4,1.5,0.3,12.3
Matt Barnes,PF-SF,25,Matt Barnes,56,631,10.7,.545,.107,.336,-0.1,13.8,0.5,0.4,1.0,.075,-1.9,-0.9,-2.8,8.9,13.7,11.3,7.0,1.6,0.8,15.7
Matt Barnes,SF,25,Matt Barnes,6,93,9.8,.409,.133,.133,0.0,18.4,-0.1,0.1,0.0,-0.012,-3.7,-0.2,-3.9,9.1,22.5,15.7,10.9,2.3,0.0,15.9
Matt Barnes,PF,25,Matt Barnes,50,538,10.8,.578,.100,.391,-0.1,13.0,0.6,0.4,1.0,.090,-1.6,-1.0,-2.6,8.9,12.2,10.5,6.3,1.5,1.0,15.7
Andre Barrett,PG,23,Andre Barrett,19,282,11.3,.398,.135,.115,-0.3,20.3,-0.1,0.0,-0.1,-0.019,-2.5,-3.2,-5.7,3.7,7.1,5.4,29.5,1.9,0.0,12.1
Andre Barrett,PG,23,Andre Barrett,2,21,14.1,.541,.143,.429,0.0,19.9,0.0,0.0,0.0,.109,-1.7,-3.1,-4.9,5.4,10.3,7.9,13.3,0.0,0.0,10.7
Andre Barrett,PG,23,Andre Barrett,17,261,11.0,.386,.134,.093,-0.2,20.4,-0.2,0.0,-0.2,-0.029,-2.6,-3.2,-5.8,3.6,6.8,5.2,30.9,2.0,0.0,12.2
Earl Barron,C,24,Earl Barron,8,45,-2.8,.366,.000,.250,-0.2,23.4,-0.2,0.0,-0.2,-0.167,-13.9,-6.4,-20.4,5.5,20.1,13.1,0.0,0.0,0.0,22.0
Brent Barry,SG,34,Brent Barry,74,1259,14.8,.581,.586,.171,1.5,16.0,2.1,2.2,4.3,.162,1.5,1.2,2.7,2.8,11.9,7.5,15.5,1.7,1.5,12.3
Jon Barry,SG,36,Jon Barry,20,342,8.5,.553,.492,.446,-0.1,13.9,0.0,0.4,0.4,.055,-3.2,0.3,-2.8,0.3,10.1,5.3,12.5,2.1,0.2,22.1
Eddie Basden,SF,22,Eddie Basden,19,141,10.3,.471,.189,.270,0.0,16.1,-0.1,0.3,0.2,.065,-4.0,2.7,-1.4,5.7,17.0,11.4,8.8,3.3,1.1,17.9
Brandon Bass,PF,20,Brandon Bass,29,268,9.1,.434,.000,.271,-0.4,15.6,-0.2,0.3,0.1,.013,-6.6,-1.5,-8.2,7.8,22.8,15.1,1.8,0.6,2.2,12.3
Esteban Batista,PF,22,Esteban Batista,57,495,7.1,.489,.013,.663,-0.6,13.0,-0.2,0.3,0.1,.011,-4.9,-1.7,-6.6,14.4,20.7,17.5,2.1,1.6,1.7,26.9
Tony Battie,C,29,Tony Battie,82,2215,12.2,.531,.011,.243,0.4,14.9,1.7,2.2,3.8,.083,-1.8,0.5,-1.3,8.3,16.9,12.7,3.7,1.1,2.5,12.6
Shane Battier,SF,27,Shane Battier,81,2839,14.7,.574,.266,.335,4.3,13.7,4.6,4.5,9.1,.153,0.9,3.1,4.0,7.1,11.2,9.2,8.2,1.8,3.2,11.2
Lonny Baxter,C-PF,27,Lonny Baxter,41,400,11.9,.494,.000,.337,-0.4,16.2,0.1,0.6,0.7,.088,-4.8,-1.1,-5.9,13.2,21.3,17.1,1.7,1.5,1.6,14.3
Lonny Baxter,C,27,Lonny Baxter,23,281,13.1,.510,.000,.264,-0.2,15.8,0.2,0.5,0.7,.119,-3.6,-0.7,-4.3,16.1,18.9,17.5,1.3,1.7,2.0,13.9
Lonny Baxter,PF,27,Lonny Baxter,18,119,9.2,.461,.000,.500,-0.2,17.2,-0.1,0.1,0.0,.014,-7.6,-2.2,-9.8,6.4,27.1,16.1,2.6,0.9,0.7,15.2
Charlie Bell,SG,26,Charlie Bell,59,1283,14.7,.550,.410,.217,0.9,17.5,2.2,1.1,3.3,.123,1.6,-0.7,0.9,1.9,9.3,5.6,16.6,2.4,0.3,8.4
Raja Bell,SG,29,Raja Bell,79,2959,12.9,.584,.480,.157,2.8,16.4,4.7,2.1,6.8,.110,2.1,-0.3,1.8,1.7,7.7,4.7,9.8,1.3,0.5,8.2
Jonathan Bender,SF,25,Jonathan Bender,2,21,26.4,.850,.000,.400,0.0,13.0,0.1,0.0,0.2,.359,3.7,1.1,4.8,0.0,21.3,11.0,18.5,0.0,3.5,0.0
Mike Bibby,PG,27,Mike Bibby,82,3167,17.9,.554,.360,.292,2.4,25.4,6.0,2.4,8.4,.127,3.2,-2.3,1.0,1.1,7.7,4.4,25.2,1.4,0.2,11.3
Andris Biedriņš,C,19,Andris Biedriņš,68,1000,13.6,.595,.000,.389,0.6,11.2,1.6,1.3,2.9,.137,-1.5,1.7,0.2,13.5,18.2,15.8,3.9,1.2,3.5,13.6
Chauncey Billups,PG,29,Chauncey Billups,81,2925,23.4,.602,.420,.514,4.9,22.9,12.7,2.8,15.5,.254,6.9,-2.2,4.7,1.6,8.7,5.1,39.3,1.3,0.2,12.0
Steve Blake,PG,25,Steve Blake,68,1781,14.5,.549,.391,.194,0.1,15.8,3.0,-0.2,2.8,.076,1.5,-3.2,-1.7,1.7,8.2,4.9,29.0,1.3,0.2,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,
Andray Blatche,PF,19,Andray Blatche,29,175,10.1,.450,.194,.179,-0.1,21.5,-0.1,0.2,0.1,.026,-4.0,-0.4,-4.4,7.7,17.8,12.6,9.5,1.5,3.1,14.2
Mark Blount,C,30,Mark Blount,81,2240,12.1,.549,.000,.302,-0.9,21.4,-0.5,2.3,1.7,.037,-3.5,-0.1,-3.6,5.3,14.2,9.8,7.8,1.0,2.6,18.9
Mark Blount,C,30,Mark Blount,39,1083,12.0,.556,.000,.334,-0.7,23.6,-0.6,0.9,0.2,.010,-3.9,-0.5,-4.5,4.2,13.8,9.1,10.8,0.7,2.5,21.6
Mark Blount,C,30,Mark Blount,42,1157,12.1,.542,.000,.268,-0.2,19.3,0.1,1.4,1.5,.063,-3.1,0.3,-2.8,6.4,14.5,10.5,5.0,1.2,2.6,15.8
Keith Bogans,SG-SF,25,Keith Bogans,72,1912,10.7,.497,.368,.342,0.4,17.2,0.3,2.0,2.3,.058,-1.4,0.3,-1.1,3.3,12.4,7.8,11.2,2.0,0.4,12.6
Keith Bogans,SG,25,Keith Bogans,39,848,12.4,.510,.340,.365,0.1,19.6,0.4,0.7,1.2,.066,-0.8,-0.8,-1.6,3.7,11.3,7.2,8.7,2.4,0.3,10.9
Keith Bogans,SF,25,Keith Bogans,33,1064,9.3,.482,.398,.316,0.3,15.3,-0.1,1.3,1.2,.053,-1.9,1.2,-0.7,2.9,13.3,8.2,13.3,1.6,0.5,14.4
Andrew Bogut,PF,21,Andrew Bogut,82,2348,15.2,.555,.005,.320,2.3,15.9,3.1,2.4,5.5,.113,-0.2,2.0,1.8,9.4,19.8,14.5,13.4,1.1,2.3,15.3
Matt Bonner,PF,25,Matt Bonner,78,1710,13.7,.582,.520,.163,1.2,14.4,3.5,0.5,4.1,.114,1.9,-1.2,0.7,5.9,14.8,10.2,5.2,1.5,1.4,6.0
Calvin Booth,C,29,Calvin Booth,33,250,8.9,.451,.043,.191,0.0,10.5,0.1,0.3,0.4,.070,-3.1,1.8,-1.4,8.6,15.8,12.1,7.2,1.9,2.8,13.6
Carlos Boozer,PF,24,Carlos Boozer,33,1025,21.4,.585,.000,.343,1.2,23.9,2.2,1.3,3.5,.162,2.2,0.4,2.6,8.6,25.3,16.9,18.0,1.6,0.6,13.1
Chris Bosh,C,21,Chris Bosh,70,2751,23.2,.585,.012,.534,3.1,25.2,8.7,1.1,9.8,.170,2.8,-0.3,2.5,8.7,20.6,14.4,11.8,1.0,2.3,10.5
Bruce Bowen,SF,34,Bruce Bowen,82,2755,9.1,.540,.457,.157,2.7,11.1,1.7,4.5,6.2,.108,-0.6,2.6,1.9,1.5,11.9,6.9,6.8,1.6,0.8,10.5
Ryan Bowen,SF,30,Ryan Bowen,68,652,4.0,.338,.177,.113,-0.4,10.5,-0.6,0.8,0.2,.012,-5.6,1.2,-4.4,5.7,10.1,7.9,5.9,1.8,0.8,9.1
Earl Boykins,PG,29,Earl Boykins,60,1542,15.7,.513,.271,.263,0.0,23.8,2.0,0.9,2.9,.090,1.1,-3.2,-2.1,1.6,4.5,3.1,25.0,1.6,0.2,10.1
Michael Bradley,PF,26,Michael Bradley,46,367,8.4,.417,.063,.038,-0.3,12.3,-0.2,0.3,0.1,.019,-4.7,-0.7,-5.4,12.7,21.4,17.1,6.9,0.7,1.4,19.1
Elton Brand,PF,26,Elton Brand,79,3099,26.5,.580,.002,.396,6.5,27.7,9.3,5.5,14.8,.229,3.6,2.6,6.3,9.3,19.9,14.8,13.1,1.4,4.9,9.3
Primož Brezec,C,26,Primož Brezec,79,2165,15.3,.552,.003,.283,-0.5,20.0,3.4,1.2,4.6,.102,-0.9,-2.0,-2.9,9.1,14.8,11.8,3.7,0.5,1.1,8.7
Devin Brown,SG,27,Devin Brown,81,1711,10.3,.493,.224,.402,-0.7,19.5,0.4,1.1,1.4,.041,-1.9,-1.7,-3.7,5.1,9.6,7.3,10.7,1.4,0.7,13.8
Kwame Brown,C,23,Kwame Brown,72,1978,11.7,.545,.003,.606,0.2,13.6,1.7,1.9,3.6,.088,-2.0,0.3,-1.7,10.8,17.3,14.1,5.6,0.7,1.8,16.9
P.J. Brown,C,36,P.J. Brown,75,2380,12.7,.515,.000,.288,1.0,14.7,2.1,2.3,4.4,.088,-1.5,1.1,-0.3,8.9,18.8,13.7,6.3,1.0,1.7,12.0
Rick Brunson,PG,33,Rick Brunson,27,246,6.3,.455,.241,.222,-0.3,15.6,-0.4,0.2,-0.1,-0.025,-5.9,-1.0,-7.0,0.5,9.9,5.3,23.4,1.8,0.3,27.1
Rick Brunson,PG,33,Rick Brunson,4,31,7.8,.625,.125,.000,-0.1,15.9,0.0,0.0,0.0,-0.058,-4.2,-4.8,-9.0,0.0,7.9,3.9,10.5,0.0,0.0,27.3
Rick Brunson,PG,33,Rick Brunson,23,215,6.1,.429,.261,.261,-0.3,15.6,-0.4,0.3,-0.1,-0.020,-6.2,-0.5,-6.7,0.6,10.2,5.5,25.2,2.0,0.4,27.0
Kobe Bryant,SG,27,Kobe Bryant,80,3277,28.0,.559,.238,.377,6.5,38.7,11.6,3.7,15.3,.224,7.3,-1.5,5.8,2.6,12.7,7.6,24.1,2.4,0.7,9.0
Greg Buckner,SG,29,Greg Buckner,73,1758,11.4,.556,.583,.132,1.6,12.6,1.7,2.0,3.8,.103,0.6,1.1,1.7,2.1,11.7,6.9,10.8,2.5,0.9,10.5
,,,,,,,,,,,,,,,,,,,,,,,,,
Pat Burke,C,32,Pat Burke,42,346,9.9,.517,.055,.165,-0.3,21.9,-0.3,0.4,0.1,.009,-5.4,-0.4,-5.9,6.9,16.3,11.7,6.8,0.9,2.6,19.5
Antonio Burks,PG,25,Antonio Burks,57,570,5.1,.367,.042,.160,-0.9,16.2,-1.1,0.7,-0.4,-0.033,-6.9,-1.3,-8.2,0.9,7.0,3.9,22.1,2.0,0.0,18.9
Kevin Burleson,PG,26,Kevin Burleson,39,340,5.1,.367,.614,.193,-0.2,15.7,-0.6,0.4,-0.2,-0.032,-4.3,0.0,-4.3,1.3,8.0,4.4,20.8,3.9,0.5,20.8
Caron Butler,SF,25,Caron Butler,75,2708,17.0,.535,.110,.306,1.9,23.2,3.5,2.8,6.3,.112,0.5,0.3,0.8,4.8,15.6,10.0,12.1,2.4,0.5,12.4
Jackie Butler,C,20,Jackie Butler,55,740,14.8,.587,.000,.358,0.1,19.0,0.7,0.6,1.2,.078,-1.6,0.0,-1.6,10.9,19.3,15.0,6.1,1.2,3.4,19.9
Rasual Butler,SF,26,Rasual Butler,79,1875,10.8,.501,.382,.180,-0.4,18.6,0.4,1.3,1.7,.045,-1.6,-1.3,-2.9,3.2,11.8,7.4,3.7,0.9,2.0,8.7
Andrew Bynum,C,18,Andrew Bynum,46,338,7.4,.394,.000,.329,-0.3,15.0,-0.4,0.4,0.1,.007,-6.3,0.5,-5.8,11.9,16.0,13.9,4.1,0.6,5.0,15.3
Will Bynum,PG,23,Will Bynum,15,162,8.7,.457,.173,.308,-0.2,20.1,-0.2,0.1,-0.1,-0.021,-4.8,-1.8,-6.6,2.0,6.3,4.1,19.2,2.2,0.0,19.2
Žarko Čabarkapa,PF,24,Žarko Čabarkapa,61,505,9.9,.472,.115,.483,-0.5,21.7,-0.2,0.5,0.3,.031,-4.8,-1.4,-6.3,8.0,16.7,12.3,6.5,1.3,1.0,14.2
José Calderón,SG,24,José Calderón,64,1487,11.4,.495,.138,.295,-0.7,14.1,0.9,0.0,0.9,.029,-1.8,-2.1,-3.9,2.4,9.5,5.8,29.1,1.5,0.2,22.3
Marcus Camby,C,31,Marcus Camby,56,1857,19.9,.499,.017,.240,2.7,19.5,1.0,4.5,5.5,.141,-2.2,6.0,3.8,8.4,33.3,21.0,10.2,2.2,7.5,11.4
Brian Cardinal,PF,28,Brian Cardinal,36,402,10.0,.505,.261,.243,0.0,18.1,-0.1,0.7,0.6,.074,-2.8,0.9,-1.9,3.4,13.1,8.3,14.2,3.2,0.0,18.0
Matt Carroll,SG,25,Matt Carroll,78,1275,13.9,.540,.389,.353,-0.2,20.8,1.6,1.0,2.6,.097,-0.4,-2.1,-2.5,2.9,12.0,7.1,4.6,1.9,0.7,8.0
Anthony Carter,PG,30,Anthony Carter,45,589,10.6,.465,.109,.401,-0.3,16.2,-0.1,0.7,0.6,.047,-3.6,-0.3,-3.8,1.9,10.5,6.3,26.9,2.2,1.2,19.9
Vince Carter,SG,29,Vince Carter,79,2906,21.6,.536,.242,.396,4.7,32.3,4.9,4.4,9.3,.153,3.9,0.5,4.4,5.4,13.4,9.3,24.4,1.7,1.5,10.7
Sam Cassell,PG,36,Sam Cassell,78,2653,18.5,.534,.171,.301,2.5,25.0,4.8,2.8,7.6,.137,2.8,-1.0,1.8,1.8,10.4,6.3,32.5,1.5,0.3,12.2
Kelvin Cato,C,31,Kelvin Cato,27,333,9.3,.493,.000,.417,-0.4,16.7,0.0,0.4,0.3,.045,-5.2,-1.3,-6.5,7.6,18.0,12.9,1.9,1.0,2.8,15.3
Kelvin Cato,C,31,Kelvin Cato,23,299,9.4,.503,.000,.486,-0.3,16.4,0.0,0.3,0.3,.052,-4.9,-1.5,-6.4,8.1,17.7,13.0,1.1,1.1,2.6,15.5
Kelvin Cato,C,31,Kelvin Cato,4,34,7.7,.417,.000,.000,0.0,19.6,-0.1,0.1,0.0,-0.013,-7.9,0.5,-7.4,3.5,21.2,12.2,9.7,0.0,4.3,14.3
Tyson Chandler,C,23,Tyson Chandler,79,2121,12.2,.567,.004,.682,2.2,10.4,1.5,3.9,5.4,.123,-2.0,4.2,2.2,14.4,24.2,19.3,5.6,1.0,3.8,25.1
Calbert Cheaney,SF,34,Calbert Cheaney,42,448,6.0,.412,.074,.074,-0.4,12.8,-0.3,0.3,0.0,.000,-5.4,-0.1,-5.5,4.9,10.5,7.6,6.6,1.5,0.3,13.2
Josh Childress,SF,22,Josh Childress,74,2249,15.8,.626,.129,.399,2.0,14.0,4.6,1.1,5.7,.121,1.4,0.1,1.5,7.0,13.9,10.3,9.4,2.0,1.3,14.6
,,,,,,,,,,,,,,,,,,,,,,,,,
Doug Christie,SG,35,Doug Christie,7,185,6.8,.416,.038,.462,0.0,9.4,-0.1,0.2,0.1,.035,-2.9,1.3,-1.6,1.3,7.0,4.2,10.9,2.7,0.4,16.1
Speedy Claxton,PG,27,Speedy Claxton,71,2019,16.1,.497,.086,.435,1.0,23.8,1.1,2.0,3.0,.072,0.4,-0.3,0.1,2.2,9.3,5.7,29.8,2.9,0.2,14.9
Mateen Cleaves,PG,28,Mateen Cleaves,27,230,9.1,.448,.225,.338,-0.4,18.6,0.1,-0.1,0.0,-0.005,-2.7,-5.4,-8.1,1.0,6.4,3.7,27.4,0.7,0.7,14.7
Jarron Collins,C,27,Jarron Collins,79,1730,11.0,.551,.000,.782,0.6,11.7,2.5,1.4,3.9,.107,-1.0,0.3,-0.7,9.3,14.1,11.7,9.1,1.1,1.3,13.9
Jason Collins,C,27,Jason Collins,71,1895,5.5,.425,.046,.328,0.0,9.0,-0.9,2.9,2.0,.051,-5.1,3.0,-2.1,5.7,15.6,10.6,5.7,1.3,1.7,16.9
Nick Collison,PF,25,Nick Collison,66,1448,14.0,.556,.008,.287,0.3,16.1,2.2,0.1,2.3,.075,-0.1,-1.0,-1.1,11.8,19.0,15.4,8.1,0.8,1.9,14.8
Brian Cook,PF,25,Brian Cook,81,1535,15.6,.578,.164,.198,0.5,18.3,3.0,1.5,4.5,.142,0.1,-0.8,-0.7,6.8,14.2,10.5,8.3,1.3,1.6,9.9
Jamal Crawford,SG,25,Jamal Crawford,79,2555,15.5,.544,.333,.406,1.7,21.5,3.7,0.8,4.5,.084,2.1,-1.4,0.7,1.7,10.2,5.9,20.9,1.8,0.5,14.4
Austin Croshere,PF,30,Austin Croshere,50,1148,15.2,.618,.491,.358,1.2,15.3,2.5,1.7,4.1,.173,1.3,0.6,2.0,6.4,19.8,13.3,9.1,1.0,0.4,12.7
Eddy Curry,C,23,Eddy Curry,72,1865,17.0,.604,.000,.814,-1.0,24.1,2.3,1.0,3.3,.084,-1.6,-2.6,-4.2,9.4,18.9,14.1,1.9,0.8,2.5,18.1
Samuel Dalembert,C,24,Samuel Dalembert,66,1761,14.2,.568,.003,.358,0.2,13.8,0.9,2.6,3.6,.097,-3.8,2.2,-1.6,10.6,25.4,18.0,2.2,1.0,6.9,20.0
Erick Dampier,C,30,Erick Dampier,82,1934,13.9,.531,.000,.620,1.4,13.4,1.9,2.9,4.8,.119,-0.8,1.7,1.0,17.3,22.4,19.9,4.0,0.8,4.2,20.7
Antonio Daniels,SG,30,Antonio Daniels,80,2283,13.7,.550,.184,.611,0.3,15.4,4.3,0.9,5.3,.111,0.1,-1.6,-1.5,0.9,8.0,4.4,19.2,1.2,0.3,11.3
Marquis Daniels,SG,25,Marquis Daniels,62,1766,14.9,.535,.037,.357,1.5,18.3,2.4,1.7,4.2,.114,0.9,0.4,1.4,5.6,9.6,7.6,16.2,2.1,0.6,14.4
Antonio Davis,PF-C,37,Antonio Davis,44,940,8.3,.479,.005,.426,-0.4,13.4,0.0,0.4,0.3,.017,-2.8,-0.7,-3.6,11.5,15.5,13.5,3.5,1.3,0.9,18.4
Antonio Davis,PF,37,Antonio Davis,36,749,8.9,.487,.006,.384,-0.2,13.8,0.0,0.3,0.4,.024,-2.6,-0.7,-3.3,12.0,15.9,14.0,3.0,1.4,1.0,18.8
Antonio Davis,C,37,Antonio Davis,8,191,5.9,.440,.000,.645,-0.1,11.6,-0.1,0.0,0.0,-0.011,-3.5,-1.1,-4.6,9.2,14.0,11.5,5.4,0.8,0.4,16.7
Baron Davis,PG,26,Baron Davis,54,1971,18.3,.489,.376,.336,2.6,25.9,2.4,2.0,4.4,.106,3.6,-0.4,3.2,2.5,11.1,6.7,42.6,2.3,0.5,13.9
Dale Davis,C,36,Dale Davis,28,178,9.9,.425,.042,.625,0.0,9.2,0.1,0.3,0.4,.108,-4.0,1.3,-2.7,13.9,21.6,17.7,4.8,0.0,3.7,11.6
Josh Davis,PF,25,Josh Davis,6,17,13.6,.361,.286,.429,0.0,24.8,0.0,0.0,0.0,.018,-2.0,-0.2,-2.2,20.4,7.1,13.7,8.8,6.0,0.0,10.7
Josh Davis,PF,25,Josh Davis,4,12,5.2,.250,.250,.000,0.0,19.0,0.0,0.0,0.0,-0.089,-4.5,1.5,-3.0,19.4,10.1,14.9,12.5,4.4,0.0,20.0
Josh Davis,PF,25,Josh Davis,1,0,,,,,0.0,,0.0,0.0,0.0,,-7.2,0.9,-6.3,,,,,,,
Josh Davis,PF,25,Josh Davis,1,5,33.7,.463,.333,1.000,0.0,38.7,0.0,0.0,0.0,.275,4.2,-4.4,-0.3,22.7,0.0,11.1,0.0,10.0,0.0,0.0
Ricky Davis,SG-SF,26,Ricky Davis,78,3207,15.6,.521,.186,.265,1.6,24.3,2.5,2.5,5.0,.075,0.9,-1.0,0.0,2.5,10.5,6.6,22.2,1.5,0.4,12.8
Ricky Davis,SG,26,Ricky Davis,42,1747,16.0,.529,.176,.231,0.9,23.6,1.8,1.1,2.9,.080,1.2,-1.2,0.1,2.9,10.0,6.5,22.8,1.5,0.4,12.8
Ricky Davis,SF,26,Ricky Davis,36,1460,15.2,.511,.197,.304,0.7,25.1,0.7,1.4,2.1,.069,0.6,-0.7,-0.1,2.1,11.1,6.7,21.4,1.6,0.4,12.7
