name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Rafer Alston,PG,32,Rafer Alston,77,2447,13.8,.494,.404,.254,1.9,19.9,1.7,3.7,5.3,.104,0.4,0.6,1.0,1.6,8.8,5.3,27.0,2.3,0.3,13.3
Rafer Alston,PG,32,Rafer Alston,48,1591,12.8,.484,.441,.209,1.0,19.2,0.9,2.1,2.9,.088,0.3,0.1,0.4,1.9,8.4,5.3,25.9,1.9,0.3,13.4
Rafer Alston,PG,32,Rafer Alston,29,856,15.6,.509,.339,.332,0.9,21.2,0.8,1.6,2.4,.135,0.7,1.4,2.1,1.1,9.6,5.5,28.9,3.1,0.3,13.2
Lou Amundson,PF,26,Lou Amundson,76,1044,13.3,.530,.004,.480,0.4,15.1,0.8,1.0,1.8,.082,-1.3,0.8,-0.5,14.9,15.3,15.1,3.7,1.5,4.6,15.6
Chris Andersen,C,30,Chris Andersen,71,1460,18.1,.608,.034,.620,2.0,13.4,2.5,2.8,5.4,.176,-1.2,4.6,3.4,13.4,21.6,17.6,3.2,1.4,9.3,15.7
Ryan Anderson,PF,20,Ryan Anderson,66,1312,13.6,.532,.464,.285,0.3,18.6,1.3,1.2,2.5,.090,-0.1,-1.0,-1.1,9.3,19.0,14.1,6.4,1.8,1.2,12.1
Carmelo Anthony,SF,24,Carmelo Anthony,66,2277,19.0,.532,.141,.388,1.3,31.5,2.4,2.6,5.0,.105,0.8,-0.5,0.3,5.6,17.0,11.5,18.1,1.7,0.8,12.3
Joel Anthony,C,26,Joel Anthony,65,1048,9.3,.521,.000,.390,0.6,8.0,0.4,1.4,1.7,.079,-4.0,4.1,0.2,10.1,12.4,11.2,3.7,1.0,7.2,22.9
Gilbert Arenas,PG,27,Gilbert Arenas,2,63,18.9,.433,.304,.696,0.0,22.4,0.2,0.0,0.2,.115,2.5,-4.1,-1.7,1.8,15.3,8.4,47.8,0.0,1.3,3.2
Trevor Ariza,SF,23,Trevor Ariza,82,1999,15.5,.544,.320,.284,2.6,16.6,2.5,3.5,6.1,.146,1.0,2.1,3.1,6.4,13.5,10.0,10.4,3.5,0.9,11.5
,,,,,,,,,,,,,,,,,,,,,,,,,
Hilton Armstrong,C,24,Hilton Armstrong,70,1092,10.7,.585,.008,.398,-0.1,16.3,0.2,1.3,1.5,.068,-3.4,1.1,-2.3,9.0,12.6,10.8,4.4,1.3,3.5,21.7
Darrell Arthur,PF,20,Darrell Arthur,76,1464,11.3,.456,.005,.138,-0.4,16.3,-0.1,1.8,1.7,.055,-3.9,0.8,-3.1,8.9,20.3,14.5,5.0,1.9,2.9,9.2
Chucky Atkins,PG,34,Chucky Atkins,33,412,6.2,.408,.504,.142,-0.5,15.4,-0.3,0.2,-0.2,-0.018,-3.9,-3.2,-7.2,1.4,5.3,3.4,20.9,1.2,0.4,16.1
Chucky Atkins,PG,34,Chucky Atkins,14,115,8.9,.469,.630,.148,-0.2,15.0,0.0,0.1,0.0,.019,-3.6,-5.0,-8.6,0.0,5.9,3.0,34.9,0.9,0.7,25.8
Chucky Atkins,PG,34,Chucky Atkins,19,297,5.1,.389,.465,.140,-0.3,15.5,-0.3,0.1,-0.2,-0.032,-4.1,-2.6,-6.6,1.9,5.1,3.5,15.5,1.4,0.2,12.5
D.J. Augustin,PG,21,D.J. Augustin,72,1908,14.9,.587,.396,.375,0.6,20.8,3.6,1.5,5.1,.128,1.6,-2.3,-0.7,1.1,7.5,4.3,22.6,1.2,0.1,14.1
Kelenna Azubuike,SF,25,Kelenna Azubuike,74,2375,14.7,.562,.249,.271,0.8,18.7,3.6,0.5,4.1,.083,0.9,-1.6,-0.7,5.1,11.8,8.5,7.6,1.2,1.5,9.1
Renaldo Balkman,PF,24,Renaldo Balkman,53,780,16.8,.585,.036,.330,0.9,14.9,1.3,1.3,2.6,.162,0.5,2.2,2.7,13.2,16.9,15.1,6.9,3.1,2.3,13.4
Marcus Banks,PG,27,Marcus Banks,22,206,7.8,.431,.333,.316,-0.2,17.9,-0.3,0.2,0.0,-0.008,-4.6,-0.7,-5.4,0.6,9.9,5.2,20.6,2.8,0.8,17.7
Marcus Banks,PG,27,Marcus Banks,16,166,8.7,.461,.359,.385,-0.1,16.0,-0.1,0.2,0.1,.023,-4.4,0.1,-4.3,0.0,10.9,5.4,19.8,3.2,1.0,19.4
Marcus Banks,PG,27,Marcus Banks,6,40,4.0,.362,.278,.167,-0.1,25.7,-0.1,0.0,-0.1,-0.139,-5.6,-4.1,-9.7,3.0,5.8,4.4,24.2,1.3,0.0,13.4
Leandro Barbosa,SG,26,Leandro Barbosa,70,1705,19.4,.588,.316,.256,1.4,24.2,4.0,1.0,5.0,.141,3.2,-2.0,1.2,2.4,9.7,6.2,14.9,2.4,0.3,9.9
J.J. Barea,SG,24,J.J. Barea,79,1600,13.4,.516,.276,.167,0.1,20.2,1.2,1.0,2.2,.066,-0.1,-1.7,-1.9,2.6,10.0,6.4,26.4,1.2,0.2,14.9
Andrea Bargnani,PF,23,Andrea Bargnani,78,2453,14.6,.559,.304,.278,0.7,22.7,1.8,2.0,3.9,.076,-0.4,-0.5,-0.8,3.4,16.4,10.0,6.4,0.7,3.1,11.2
Matt Barnes,PF,28,Matt Barnes,77,2082,12.6,.537,.506,.202,1.3,18.3,1.6,1.4,3.0,.069,0.9,-0.4,0.5,4.6,18.5,11.8,14.2,1.2,0.9,15.0
Brent Barry,SG,37,Brent Barry,56,857,9.2,.575,.762,.116,0.3,12.4,0.4,1.1,1.5,.082,-0.9,0.4,-0.5,2.4,10.1,6.4,13.7,1.5,0.3,21.0
Brandon Bass,C,23,Brandon Bass,81,1574,16.4,.571,.012,.413,-0.1,20.0,2.5,1.6,4.1,.124,-1.6,-0.6,-2.1,9.5,17.2,13.4,4.3,0.9,2.6,12.5
Maceo Baston,PF,33,Maceo Baston,27,217,12.3,.579,.022,.587,0.0,14.0,0.2,0.2,0.5,.105,-2.4,0.6,-1.7,11.1,15.4,13.2,4.6,1.4,3.4,17.2
Tony Battie,PF,32,Tony Battie,77,1202,11.9,.518,.028,.254,0.0,15.6,0.7,2.1,2.8,.113,-3.4,1.2,-2.2,8.9,17.0,13.0,4.2,1.1,1.5,11.4
Shane Battier,SG,30,Shane Battier,60,2031,10.7,.568,.669,.189,2.8,9.9,2.3,2.9,5.2,.123,0.4,3.0,3.4,3.1,12.9,8.2,10.0,1.3,1.9,11.3
Nicolas Batum,SF,20,Nicolas Batum,79,1454,12.9,.555,.465,.144,1.7,14.0,2.1,1.6,3.7,.123,1.2,1.3,2.5,7.0,11.8,9.4,7.8,1.9,2.2,11.5
Jerryd Bayless,PG,20,Jerryd Bayless,53,655,8.2,.487,.143,.545,-0.6,20.9,-0.2,0.5,0.3,.019,-3.8,-1.6,-5.4,1.5,9.4,5.4,18.2,1.4,0.2,19.3
Michael Beasley,PF,20,Michael Beasley,81,2009,17.2,.528,.085,.252,-1.2,27.7,1.2,2.2,3.4,.081,-2.4,-1.9,-4.3,6.5,19.8,13.1,7.7,1.1,1.5,10.2
Marco Belinelli,SG,22,Marco Belinelli,42,882,11.8,.547,.413,.164,-0.3,19.3,0.4,0.1,0.5,.028,-0.2,-3.0,-3.2,1.2,7.5,4.4,15.3,2.0,0.1,14.8
,,,,,,,,,,,,,,,,,,,,,,,,,
Charlie Bell,SG,29,Charlie Bell,70,1783,9.8,.525,.458,.153,0.2,16.0,0.9,1.2,2.2,.059,-0.4,-1.0,-1.5,2.0,7.1,4.4,13.3,1.5,0.3,12.0
Raja Bell,SG,32,Raja Bell,67,2315,10.7,.548,.396,.149,0.9,16.3,2.0,1.6,3.6,.074,0.2,-0.6,-0.4,2.2,10.5,6.4,10.1,1.1,0.3,10.6
Raja Bell,SG,32,Raja Bell,22,712,8.5,.569,.531,.119,0.2,12.6,0.7,0.1,0.8,.054,0.7,-1.6,-0.9,1.4,8.8,5.2,5.5,0.9,0.2,8.8
Raja Bell,SG,32,Raja Bell,45,1603,11.7,.541,.349,.160,0.7,18.0,1.3,1.5,2.8,.083,0.0,-0.2,-0.2,2.6,11.2,6.9,12.2,1.3,0.3,11.1
Mike Bibby,PG,30,Mike Bibby,79,2740,16.3,.544,.426,.170,2.6,20.6,4.4,2.5,6.9,.121,2.6,-0.9,1.7,1.6,10.3,6.0,24.2,1.9,0.3,10.6
Andris Biedriņš,C,22,Andris Biedriņš,62,1863,19.1,.585,.002,.405,2.1,16.9,3.3,2.1,5.4,.139,0.6,1.9,2.6,13.0,27.4,20.2,10.0,1.7,3.6,14.9
Chauncey Billups,PG,32,Chauncey Billups,79,2789,18.8,.592,.405,.467,3.2,21.7,7.9,2.2,10.1,.174,4.2,-1.7,2.5,1.4,8.4,5.0,28.9,1.7,0.5,13.0
Chauncey Billups,PG,32,Chauncey Billups,2,70,17.5,.492,.333,.476,0.0,20.0,0.1,0.1,0.2,.124,0.3,0.1,0.4,1.7,15.5,8.5,33.0,2.4,1.1,13.6
Chauncey Billups,PG,32,Chauncey Billups,77,2719,18.8,.595,.407,.467,3.1,21.8,7.8,2.1,9.9,.176,4.3,-1.7,2.5,1.4,8.2,4.9,28.8,1.7,0.5,13.0
Steve Blake,PG,28,Steve Blake,69,2188,14.4,.557,.507,.116,2.0,17.0,4.1,1.7,5.8,.128,2.7,-1.1,1.7,1.6,8.4,4.9,25.1,1.7,0.1,13.7
Andray Blatche,C,22,Andray Blatche,71,1703,15.0,.508,.033,.257,0.2,21.9,0.2,1.2,1.4,.039,-1.9,0.4,-1.5,8.5,17.9,13.0,11.8,1.6,3.5,14.3
Mark Blount,C,33,Mark Blount,20,207,8.7,.472,.346,.167,-0.4,22.2,-0.3,0.2,-0.1,-0.024,-6.1,-2.9,-9.0,5.7,18.1,11.8,3.1,0.3,2.8,14.3
Keith Bogans,SG,28,Keith Bogans,65,1272,9.7,.521,.673,.176,0.6,14.0,0.7,1.9,2.5,.096,-0.9,0.8,-0.1,2.8,15.6,9.1,7.7,1.8,0.2,10.5
Keith Bogans,SG,28,Keith Bogans,36,787,8.0,.509,.720,.137,0.4,12.0,0.3,1.2,1.5,.093,-1.4,1.4,0.0,2.2,13.4,7.9,5.9,1.5,0.2,9.3
Keith Bogans,SG,28,Keith Bogans,29,485,12.5,.535,.617,.221,0.2,17.2,0.4,0.6,1.0,.101,-0.1,-0.1,-0.2,3.7,19.1,11.1,10.5,2.1,0.3,11.9
Andrew Bogut,C,24,Andrew Bogut,36,1124,16.2,.586,.000,.309,1.0,17.8,1.0,1.6,2.6,.112,-0.9,2.6,1.7,11.8,27.7,19.4,10.7,1.1,2.7,19.3
Matt Bonner,PF,28,Matt Bonner,81,1928,15.0,.611,.500,.043,2.2,14.6,3.8,3.0,6.8,.169,1.6,0.9,2.6,6.1,17.6,11.9,6.8,1.3,1.0,6.3
Josh Boone,C,24,Josh Boone,62,995,13.3,.513,.000,.397,0.2,13.3,0.9,0.9,1.8,.089,-2.4,1.1,-1.3,12.3,18.7,15.4,5.0,1.2,3.9,11.0
Calvin Booth,C,32,Calvin Booth,8,56,11.4,.592,.000,.800,-0.1,11.6,0.1,0.0,0.1,.106,-3.3,-4.0,-7.3,10.1,12.6,11.5,0.0,0.9,2.7,6.9
Calvin Booth,C,32,Calvin Booth,1,1,39.8,,,,0.0,0.0,0.0,0.0,0.0,.475,14.7,-9.1,5.6,100.0,0.0,58.5,0.0,0.0,0.0,
Calvin Booth,C,32,Calvin Booth,7,55,10.9,.592,.000,.800,-0.1,11.8,0.1,0.0,0.1,.099,-3.6,-3.9,-7.5,8.4,12.8,10.6,0.0,0.9,2.7,6.9
Carlos Boozer,PF,27,Carlos Boozer,37,1197,17.2,.523,.000,.271,0.6,24.4,0.9,1.7,2.6,.105,-0.7,0.6,-0.1,11.1,27.3,19.2,11.4,1.7,0.5,12.1
Chris Bosh,C,24,Chris Bosh,77,2928,22.1,.569,.039,.489,3.3,26.9,6.6,3.1,9.7,.159,2.0,0.5,2.4,8.7,22.1,15.5,11.6,1.2,2.0,10.2
Bruce Bowen,SF,37,Bruce Bowen,80,1506,5.4,.539,.524,.139,0.2,7.2,0.3,1.9,2.2,.070,-3.0,1.6,-1.3,1.3,10.1,5.7,3.7,1.3,0.6,11.2
Ryan Bowen,SF,33,Ryan Bowen,21,219,10.8,.585,.000,.132,0.2,9.9,0.2,0.3,0.6,.125,-1.6,2.7,1.1,5.5,7.7,6.6,6.5,3.5,1.9,11.1
Elton Brand,PF,29,Elton Brand,29,920,14.6,.484,.000,.296,-0.2,23.8,-0.4,1.3,0.9,.047,-3.7,0.9,-2.8,9.9,23.2,16.5,6.9,1.0,3.9,14.2
Corey Brewer,SF,22,Corey Brewer,15,307,11.2,.473,.133,.211,0.1,16.3,0.1,0.3,0.3,.052,-1.6,0.8,-0.8,6.6,12.3,9.3,12.9,2.6,0.8,11.7
Ronnie Brewer,SF,23,Ronnie Brewer,81,2605,16.1,.565,.103,.425,2.7,18.8,3.9,2.9,6.8,.126,1.0,1.0,2.0,4.6,9.1,6.9,10.9,2.7,0.9,10.1
,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Brooks,PG,24,Aaron Brooks,80,1998,12.9,.521,.395,.220,0.4,22.9,1.4,2.2,3.6,.086,0.2,-1.5,-1.3,2.0,7.0,4.6,20.2,1.2,0.3,12.7
Andre Brown,PF,27,Andre Brown,4,41,-1.5,.254,.000,.286,-0.1,14.8,-0.2,0.0,-0.1,-0.122,-8.9,-0.4,-9.3,21.3,15.0,18.1,3.5,1.3,0.0,38.8
Bobby Brown,SG-PG,24,Bobby Brown,68,931,8.9,.476,.361,.119,-1.2,21.3,-0.5,-0.1,-0.6,-0.029,-2.4,-4.7,-7.2,1.7,4.8,3.3,20.9,1.2,0.2,14.3
Bobby Brown,SG,24,Bobby Brown,47,675,7.7,.468,.381,.138,-1.0,20.5,-0.5,-0.2,-0.7,-0.047,-3.0,-5.1,-8.1,1.4,4.9,3.1,21.1,1.1,0.1,15.2
Bobby Brown,PG,24,Bobby Brown,21,256,11.9,.496,.319,.080,-0.2,23.4,0.0,0.1,0.1,.017,-0.9,-3.8,-4.7,2.6,4.8,3.7,20.6,1.2,0.6,12.0
Dee Brown,PG,24,Dee Brown,19,261,6.6,.449,.490,.102,-0.2,11.8,-0.2,0.1,-0.1,-0.018,-3.2,-1.7,-4.9,3.1,10.1,6.5,19.8,2.0,0.0,24.9
Dee Brown,PG,24,Dee Brown,17,233,7.8,.452,.455,.068,-0.1,11.6,-0.1,0.1,0.0,-0.006,-2.9,-1.3,-4.2,3.4,10.9,7.1,20.6,2.3,0.0,23.6
Dee Brown,PG,24,Dee Brown,2,28,-2.9,.425,.800,.400,-0.1,14.0,-0.1,0.0,-0.1,-0.116,-6.0,-4.5,-10.5,0.0,4.0,2.1,13.1,0.0,0.0,33.8
Devin Brown,SG,30,Devin Brown,63,869,9.7,.459,.310,.319,-0.7,22.8,-0.8,1.0,0.1,.007,-3.8,-1.3,-5.0,4.3,12.2,8.3,10.2,2.0,0.5,13.1
Kwame Brown,C,26,Kwame Brown,58,999,11.5,.546,.000,.722,0.0,13.0,0.5,1.4,1.9,.093,-3.1,1.2,-1.9,10.7,24.0,17.2,4.9,1.3,1.9,18.3
Shannon Brown,SG,23,Shannon Brown,48,477,12.9,.554,.224,.236,-0.1,21.4,0.1,0.6,0.7,.067,-2.2,-0.7,-2.9,2.8,8.1,5.5,13.7,2.5,1.2,17.3
Shannon Brown,SG,23,Shannon Brown,30,341,12.1,.529,.228,.244,-0.1,22.9,-0.1,0.4,0.3,.041,-2.6,-0.6,-3.3,2.9,5.8,4.4,14.8,2.9,1.2,17.6
Shannon Brown,SG,23,Shannon Brown,18,136,15.0,.631,.214,.214,0.0,17.8,0.2,0.2,0.4,.131,-1.2,-0.7,-1.9,2.5,13.9,8.3,10.9,1.5,1.1,16.4
Kobe Bryant,SG,30,Kobe Bryant,82,2960,24.4,.561,.196,.329,4.9,32.2,8.6,4.0,12.7,.206,4.8,-0.2,4.5,3.5,12.8,8.2,23.8,2.1,1.0,9.7
Greg Buckner,SF,32,Greg Buckner,63,878,6.3,.456,.321,.157,-0.3,11.1,-0.4,0.7,0.3,.019,-3.6,0.4,-3.2,4.4,13.9,9.1,9.9,1.8,0.7,18.3
Caron Butler,SG,28,Caron Butler,67,2585,18.8,.552,.194,.371,2.5,25.9,3.4,1.1,4.5,.083,2.6,-0.8,1.8,5.2,13.8,9.4,19.7,2.2,0.6,14.3
Rasual Butler,SF,29,Rasual Butler,82,2614,11.8,.541,.447,.137,1.0,16.8,2.2,2.4,4.6,.084,-0.3,-0.2,-0.5,2.3,10.2,6.3,4.8,1.1,2.0,6.5
Andrew Bynum,C,21,Andrew Bynum,50,1446,20.0,.598,.000,.428,1.4,20.7,3.2,2.3,5.5,.184,0.2,1.6,1.9,10.8,20.1,15.6,7.7,0.6,4.8,12.5
Will Bynum,PG,26,Will Bynum,57,803,17.4,.520,.056,.348,0.1,27.9,0.5,0.8,1.3,.078,0.2,-1.9,-1.7,2.8,8.4,5.5,35.3,2.3,0.2,16.2
José Calderón,PG,27,José Calderón,68,2333,18.8,.613,.314,.239,1.7,16.9,6.2,1.3,7.5,.154,3.3,-2.4,0.9,0.8,8.9,4.9,41.0,1.7,0.2,16.7
Marcus Camby,C,34,Marcus Camby,62,1925,18.7,.556,.008,.367,1.8,15.8,2.3,2.9,5.2,.129,-2.0,3.7,1.8,9.4,32.7,20.7,10.8,1.4,5.1,13.9
Brian Cardinal,PF,31,Brian Cardinal,64,909,8.1,.515,.544,.207,0.3,11.5,0.1,0.7,0.9,.045,-1.8,1.0,-0.8,4.8,13.8,9.1,12.3,2.1,1.1,20.7
Rodney Carney,SG,24,Rodney Carney,67,1199,12.1,.532,.534,.156,0.2,18.6,0.7,0.8,1.5,.059,-0.2,-1.2,-1.5,3.4,9.1,6.1,3.6,2.0,1.9,8.7
Matt Carroll,SG,28,Matt Carroll,55,616,5.5,.451,.310,.146,-0.5,16.4,-0.8,0.7,-0.1,-0.008,-5.2,-0.2,-5.4,1.4,12.2,6.8,7.2,1.8,0.8,15.3
Matt Carroll,SG,28,Matt Carroll,34,475,7.0,.475,.326,.138,-0.3,17.1,-0.5,0.6,0.1,.015,-4.5,0.2,-4.3,1.3,12.9,7.2,8.4,2.1,0.9,15.1
Matt Carroll,SG,28,Matt Carroll,21,141,0.5,.351,.242,.182,-0.2,13.9,-0.3,0.1,-0.2,-0.084,-7.8,-1.2,-9.0,1.6,9.7,5.7,2.9,1.1,0.5,16.4
Anthony Carter,PG,33,Anthony Carter,78,1787,10.8,.490,.228,.202,0.1,14.3,-0.3,2.1,1.8,.047,-2.2,0.3,-1.8,2.7,10.4,6.7,29.9,2.7,0.6,26.9
Vince Carter,SG,32,Vince Carter,80,2946,19.3,.545,.291,.305,3.4,26.8,5.7,1.8,7.5,.123,3.5,-0.9,2.5,3.0,13.8,8.3,23.7,1.5,1.1,9.8
,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Chalmers,PG,22,Mario Chalmers,82,2626,13.3,.548,.470,.292,1.8,16.3,2.1,3.1,5.2,.095,0.4,0.3,0.8,1.7,8.8,5.2,23.5,3.3,0.2,18.1
Tyson Chandler,C,26,Tyson Chandler,45,1445,13.4,.581,.000,.470,0.4,13.7,1.7,1.7,3.4,.114,-1.8,0.9,-0.9,13.7,19.2,16.4,2.4,0.6,3.3,17.0
Wilson Chandler,SF,21,Wilson Chandler,82,2735,12.9,.515,.298,.204,0.8,20.5,1.0,2.1,3.1,.054,-1.2,0.3,-0.9,3.5,14.7,8.9,9.9,1.3,2.0,10.8
Speedy Claxton,PG,30,Speedy Claxton,2,15,5.7,.317,.000,.286,-0.1,24.6,0.0,0.0,0.0,-0.083,-8.3,-10.7,-19.1,0.0,0.0,0.0,32.4,0.0,0.0,0.0
Jarron Collins,C,30,Jarron Collins,26,201,5.8,.502,.000,.314,-0.1,10.9,0.1,0.1,0.2,.047,-2.9,-1.0,-3.9,11.9,10.1,11.0,4.9,0.5,0.4,18.4
Jason Collins,C,30,Jason Collins,31,422,3.3,.346,.000,.400,-0.3,10.1,-0.4,0.3,-0.2,-0.018,-5.7,0.9,-4.8,7.5,12.1,9.7,3.7,1.1,2.4,12.7
Mardy Collins,PG-SG,24,Mardy Collins,48,890,9.5,.470,.126,.186,-0.5,16.6,-0.5,0.4,-0.1,-0.003,-3.6,-0.7,-4.2,3.9,10.1,6.9,19.8,1.8,0.8,17.8
Mardy Collins,SG,24,Mardy Collins,9,75,5.0,.371,.130,.391,-0.1,18.5,-0.2,0.0,-0.1,-0.077,-6.6,-2.1,-8.7,2.8,9.1,5.8,19.3,1.3,0.0,15.6
Mardy Collins,PG,24,Mardy Collins,39,815,9.9,.481,.125,.165,-0.4,16.4,-0.3,0.4,0.1,.004,-3.3,-0.6,-3.8,4.0,10.2,7.0,19.9,1.9,0.9,18.1
Nick Collison,C,28,Nick Collison,71,1831,14.8,.599,.005,.318,1.2,13.5,3.0,2.0,5.0,.130,-0.5,1.0,0.6,11.2,19.7,15.4,5.8,1.4,2.0,13.0
Mike Conley,PG,21,Mike Conley,82,2508,14.3,.548,.297,.270,1.1,17.9,2.7,1.9,4.5,.086,0.5,-0.7,-0.2,1.2,12.5,6.8,23.7,1.9,0.3,14.9
Brian Cook,PF,28,Brian Cook,30,171,7.6,.470,.395,.079,-0.2,24.8,-0.3,0.3,0.0,-0.001,-5.3,-1.7,-6.9,4.8,16.1,10.6,5.1,0.9,1.3,14.2
Brian Cook,PF,28,Brian Cook,21,146,7.6,.495,.417,.100,-0.2,23.3,-0.2,0.2,0.1,.019,-4.5,-2.0,-6.5,4.8,15.8,10.4,4.7,1.1,0.0,14.9
Brian Cook,PF,28,Brian Cook,9,25,7.4,.375,.313,.000,0.0,33.5,-0.1,0.0,-0.1,-0.120,-9.6,-0.2,-9.8,4.9,17.9,11.7,7.3,0.0,8.7,11.1
Daequan Cook,SF,21,Daequan Cook,75,1833,10.3,.512,.612,.087,-0.5,18.2,0.9,1.3,2.2,.056,-0.7,-2.3,-3.0,1.2,11.2,6.2,6.2,1.1,0.4,5.9
Jamal Crawford,PG-SG,28,Jamal Crawford,65,2479,15.1,.545,.386,.337,0.2,22.8,3.3,0.0,3.3,.065,1.7,-3.4,-1.7,1.0,7.5,4.2,18.1,1.1,0.4,11.2
Jamal Crawford,SG,28,Jamal Crawford,11,392,15.7,.571,.456,.272,0.0,23.9,0.6,0.1,0.7,.083,1.7,-4.0,-2.3,0.5,4.3,2.4,20.0,1.1,0.0,12.1
Jamal Crawford,PG,28,Jamal Crawford,54,2087,15.0,.541,.372,.349,0.2,22.6,2.7,-0.1,2.7,.061,1.7,-3.2,-1.6,1.1,8.1,4.6,17.8,1.1,0.4,11.0
Joe Crawford,SF,22,Joe Crawford,2,23,10.8,.414,.400,.200,0.0,20.6,0.0,0.0,0.0,.037,-3.0,-2.6,-5.6,4.6,14.8,9.5,6.5,2.2,0.0,0.0
Javaris Crittenton,PG-SG,21,Javaris Crittenton,63,1174,10.4,.487,.053,.323,-0.5,15.8,-0.3,0.3,0.0,.000,-2.6,-1.1,-3.6,5.6,11.2,8.3,19.8,1.8,0.4,20.1
Javaris Crittenton,SG,21,Javaris Crittenton,7,44,13.2,.479,.067,.733,0.0,24.3,0.0,0.0,0.0,.025,-1.0,-3.3,-4.3,11.0,5.7,8.4,20.1,1.2,0.0,13.1
Javaris Crittenton,PG,21,Javaris Crittenton,56,1130,10.3,.488,.052,.300,-0.5,15.5,-0.3,0.3,0.0,.000,-2.6,-1.0,-3.6,5.4,11.4,8.3,19.7,1.8,0.4,20.5
Austin Croshere,PF,33,Austin Croshere,14,100,14.2,.452,.385,.308,0.0,23.0,0.0,0.1,0.1,.052,-1.8,-1.0,-2.9,12.7,28.1,20.1,14.4,0.5,0.8,11.9
Austin Croshere,PF,33,Austin Croshere,11,77,17.2,.517,.367,.367,0.0,22.6,0.1,0.1,0.2,.117,-0.2,-1.3,-1.5,10.3,27.3,18.4,12.9,0.7,1.1,10.3
Austin Croshere,PF,33,Austin Croshere,3,23,4.3,.212,.444,.111,0.0,24.1,-0.1,0.0,-0.1,-0.166,-7.4,-0.1,-7.5,21.0,30.7,25.9,19.3,0.0,0.0,17.5
