Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Greivis Vasquez,Grizzlies,2010-2011,REG,70,31.76,19.74,22.75,20.60,2.15,1.29,1.72,0.324,0.370,0.396,0.667,0.000,0.333,0.000
Jordan Crawford,"Hawks, Wizards",2010-2011,REG,42,16.20,39.20,13.80,21.40,4.20,5.00,0.20,0.235,0.393,0.348,0.542,0.333,0.280,0.000
Quincy Pondexter,Hornets,2010-2011,REG,66,6.67,25.56,16.67,30.00,10.00,11.11,0.00,0.333,0.326,0.400,0.519,0.444,0.300,0.000
Dominique Jones,Mavericks,2010-2011,REG,18,0.00,28.89,33.33,28.89,2.22,4.44,2.22,0.000,0.308,0.400,0.308,0.000,0.000,0.000
Damion James,Nets,2010-2011,REG,25,0.97,43.69,17.48,35.92,0.00,1.94,0.00,0.000,0.444,0.222,0.595,0.000,0.000,0.000
Trevor Booker,Wizards,2010-2011,REG,65,0.00,17.00,19.76,62.85,0.40,0.00,0.00,0.000,0.186,0.480,0.673,0.000,0.000,0.000
Craig Brackins,76ers,2010-2011,REG,3,25.00,37.50,12.50,18.75,0.00,6.25,0.00,0.000,0.500,0.000,0.333,0.000,0.000,0.000
James Anderson,Spurs,2010-2011,REG,25,35.80,18.52,2.47,22.22,13.58,7.41,0.00,0.310,0.467,0.000,0.333,0.455,0.667,0.000
Avery Bradley,Celtics,2010-2011,REG,31,4.48,55.22,5.97,31.34,2.99,0.00,0.00,0.000,0.216,0.250,0.667,0.000,0.000,0.000
Eric Bledsoe,Clippers,2010-2011,REG,81,14.81,20.99,13.99,41.15,4.94,3.50,0.62,0.292,0.392,0.294,0.570,0.292,0.235,0.000
Kevin Seraphin,Wizards,2010-2011,REG,58,0.00,15.65,29.93,54.42,0.00,0.00,0.00,0.000,0.391,0.364,0.513,0.000,0.000,0.000
Luke Babbitt,Trail Blazers,2010-2011,REG,24,23.64,20.00,20.00,30.91,0.00,5.45,0.00,0.154,0.091,0.273,0.471,0.000,0.333,0.000
Larry Sanders,Bucks,2010-2011,REG,60,0.00,48.88,17.54,33.58,0.00,0.00,0.00,0.000,0.305,0.383,0.644,0.000,0.000,0.000
Patrick Patterson,Rockets,2010-2011,REG,52,0.00,49.06,13.48,36.70,0.00,0.37,0.37,0.000,0.496,0.528,0.663,0.000,0.000,0.000
Ed Davis,Raptors,2010-2011,REG,65,0.00,15.82,20.11,64.08,0.00,0.00,0.00,0.000,0.458,0.427,0.653,0.000,0.000,0.000
Xavier Henry,Grizzlies,2010-2011,REG,38,8.13,50.00,11.25,28.13,0.63,1.88,0.00,0.154,0.375,0.333,0.600,0.000,0.000,0.000
Cole Aldrich,Thunder,2010-2011,REG,18,0.00,0.00,46.67,53.33,0.00,0.00,0.00,0.000,0.000,0.143,0.875,0.000,0.000,0.000
Paul George,Pacers,2010-2011,REG,61,24.37,21.83,8.63,34.77,7.36,3.05,0.00,0.292,0.500,0.235,0.635,0.276,0.417,0.000
Gordon Hayward,Jazz,2010-2011,REG,72,15.02,36.18,7.17,31.40,4.10,6.14,0.00,0.432,0.377,0.429,0.630,0.500,0.556,0.000
Al-Farouq Aminu,Clippers,2010-2011,REG,81,20.69,15.76,10.84,38.18,8.37,5.91,0.25,0.345,0.172,0.432,0.548,0.265,0.292,0.000
Greg Monroe,Pistons,2010-2011,REG,80,0.00,9.45,13.09,77.27,0.00,0.00,0.18,0.000,0.231,0.292,0.635,0.000,0.000,0.000
Ekpe Udoh,Warriors,2010-2011,REG,58,0.00,27.93,35.14,36.94,0.00,0.00,0.00,0.000,0.339,0.397,0.549,0.000,0.000,0.000
DeMarcus Cousins,Kings,2010-2011,REG,81,1.39,33.27,25.00,39.94,0.00,0.30,0.10,0.214,0.377,0.299,0.569,0.000,0.000,0.000
Wesley Johnson,Timberwolves,2010-2011,REG,79,31.96,39.30,4.84,13.49,4.55,5.87,0.00,0.344,0.384,0.242,0.620,0.419,0.375,0.000
Derrick Favors,"Nets, Jazz",2010-2011,REG,78,0.00,17.55,16.59,65.87,0.00,0.00,0.00,0.000,0.288,0.319,0.628,0.000,0.000,0.000
Evan Turner,76ers,2010-2011,REG,78,5.10,49.72,19.85,22.12,1.32,1.51,0.38,0.296,0.376,0.362,0.632,0.571,0.250,0.000
John Wall,Wizards,2010-2011,REG,69,9.88,33.74,13.89,40.53,0.51,0.93,0.51,0.292,0.314,0.296,0.561,0.400,0.444,0.000
Zabian Dowdell,Suns,2010-2011,REG,24,5.60,53.60,9.60,28.80,2.40,0.00,0.00,0.286,0.388,0.250,0.528,0.333,0.000,0.000
Sundiata Gaines,"Timberwolves, Raptors, Nets",2010-2011,REG,24,32.38,22.86,13.33,27.62,0.95,1.90,0.95,0.235,0.542,0.071,0.655,0.000,0.500,0.000
Reggie Williams,Warriors,2010-2011,REG,80,27.62,19.58,13.11,25.17,6.12,8.04,0.35,0.411,0.348,0.400,0.674,0.457,0.457,0.000
Alonzo Gee,"Spurs, Wizards, Cavaliers",2010-2011,REG,56,10.23,13.26,14.77,52.65,3.79,5.30,0.00,0.333,0.314,0.256,0.597,0.200,0.429,0.000
Wesley Matthews,Trail Blazers,2010-2011,REG,82,24.51,16.34,13.79,31.26,5.72,7.97,0.41,0.396,0.313,0.385,0.601,0.482,0.410,0.000
Larry Owens,"Spurs, Wizards",2010-2011,REG,12,12.50,21.88,21.88,15.63,15.63,12.50,0.00,0.250,0.429,0.429,0.600,0.800,0.250,0.000
Garret Siler,Suns,2010-2011,REG,21,0.00,0.00,45.16,54.84,0.00,0.00,0.00,0.000,0.000,0.429,0.647,0.000,0.000,0.000
Garrett Temple,"Spurs, Bucks, Bobcats",2010-2011,REG,24,35.29,19.12,8.82,17.65,10.29,7.35,1.47,0.208,0.231,0.333,0.417,0.429,0.400,0.000
Lester Hudson,Wizards,2010-2011,REG,11,54.17,20.83,0.00,16.67,4.17,4.17,0.00,0.308,0.200,0.000,0.250,0.000,0.000,0.000
Patty Mills,Trail Blazers,2010-2011,REG,64,25.30,28.96,7.01,23.48,8.54,6.10,0.61,0.301,0.379,0.435,0.545,0.393,0.550,0.000
A.J. Price,Pacers,2010-2011,REG,50,43.44,28.75,17.19,7.50,1.56,0.31,1.25,0.288,0.402,0.400,0.583,0.200,0.000,0.000
Danny Green,Spurs,2010-2011,REG,8,34.29,20.00,11.43,14.29,8.57,11.43,0.00,0.583,0.571,0.750,0.600,0.000,0.000,0.000
Chase Budinger,Rockets,2010-2011,REG,78,27.98,19.42,11.47,27.52,7.03,6.57,0.00,0.301,0.386,0.307,0.656,0.348,0.395,0.000
Marcus Thornton,"Hornets, Kings",2010-2011,REG,73,23.42,27.39,14.62,28.25,2.97,2.73,0.62,0.344,0.403,0.331,0.588,0.625,0.364,0.000
Jodie Meeks,76ers,2010-2011,REG,74,44.91,16.49,4.91,17.54,8.07,7.89,0.18,0.387,0.383,0.321,0.590,0.370,0.489,0.000
Derrick Brown,"Bobcats, Knicks",2010-2011,REG,49,2.31,6.15,7.69,79.23,2.31,2.31,0.00,0.000,0.000,0.200,0.650,0.667,1.000,0.000
Jon Brockman,Bucks,2010-2011,REG,63,0.00,10.64,18.09,71.28,0.00,0.00,0.00,0.000,0.400,0.294,0.582,0.000,0.000,0.000
DeJuan Blair,Spurs,2010-2011,REG,81,0.34,11.32,25.21,63.12,0.00,0.00,0.00,0.000,0.212,0.401,0.595,0.000,0.000,0.000
Sam Young,Grizzlies,2010-2011,REG,78,4.05,35.83,16.60,37.45,2.83,3.04,0.20,0.250,0.401,0.329,0.638,0.214,0.600,0.000
DaJuan Summers,Pistons,2010-2011,REG,22,13.04,40.58,11.59,17.39,8.70,8.70,0.00,0.333,0.393,0.125,0.583,0.333,0.667,0.000
Dante Cunningham,"Trail Blazers, Bobcats",2010-2011,REG,78,1.06,61.86,9.75,25.64,0.85,0.42,0.42,0.000,0.425,0.413,0.612,0.000,0.500,0.000
Jermaine Taylor,"Rockets, Kings",2010-2011,REG,34,15.31,12.24,9.18,55.61,2.55,4.59,0.51,0.333,0.292,0.278,0.624,0.400,0.222,0.000
Christian Eyenga,Cavaliers,2010-2011,REG,44,16.99,26.14,13.07,31.05,5.88,6.54,0.33,0.288,0.450,0.275,0.611,0.278,0.250,0.000
Toney Douglas,Knicks,2010-2011,REG,81,38.73,18.70,9.15,21.49,5.04,6.50,0.40,0.384,0.390,0.319,0.580,0.263,0.429,0.000
Wayne Ellington,Timberwolves,2010-2011,REG,62,22.42,39.80,11.59,18.14,3.53,3.78,0.76,0.382,0.424,0.304,0.431,0.714,0.267,0.000
DeMarre Carroll,"Grizzlies, Rockets",2010-2011,REG,12,0.00,33.33,25.00,41.67,0.00,0.00,0.00,0.000,0.000,0.667,0.400,0.000,0.000,0.000
Taj Gibson,Bulls,2010-2011,REG,80,0.80,37.85,17.13,43.43,0.40,0.00,0.40,0.250,0.342,0.395,0.615,0.000,0.000,0.000
Rodrigue Beaubois,Mavericks,2010-2011,REG,28,29.15,16.59,13.45,32.74,3.14,4.48,0.45,0.231,0.270,0.367,0.658,0.714,0.500,0.000
Byron Mullens,Thunder,2010-2011,REG,13,0.00,42.86,14.29,42.86,0.00,0.00,0.00,0.000,0.167,0.500,0.417,0.000,0.000,0.000
Omri Casspi,Kings,2010-2011,REG,71,28.94,18.86,12.27,23.63,10.07,5.68,0.55,0.329,0.282,0.358,0.620,0.400,0.581,0.000
Darren Collison,Pacers,2010-2011,REG,79,11.15,35.40,19.54,30.80,1.26,1.61,0.23,0.320,0.419,0.382,0.608,0.364,0.429,0.000
Eric Maynor,Thunder,2010-2011,REG,82,24.02,23.42,32.13,15.62,1.20,1.80,1.80,0.425,0.359,0.383,0.538,0.500,0.167,0.000
Jeff Teague,Hawks,2010-2011,REG,70,13.82,20.39,29.61,34.21,0.66,0.99,0.33,0.357,0.258,0.478,0.538,0.500,0.667,0.000
Ty Lawson,Nuggets,2010-2011,REG,80,18.17,16.13,11.92,47.09,3.20,3.20,0.29,0.352,0.414,0.463,0.596,0.636,0.455,0.500
Jrue Holiday,76ers,2010-2011,REG,82,16.02,30.13,16.82,30.83,1.70,4.30,0.20,0.369,0.455,0.345,0.552,0.235,0.419,0.000
James Johnson,"Bulls, Raptors",2010-2011,REG,38,7.17,29.11,9.70,46.84,5.49,1.27,0.42,0.059,0.304,0.261,0.658,0.308,1.000,0.000
Austin Daye,Pistons,2010-2011,REG,72,21.23,32.91,8.70,21.87,7.22,7.86,0.21,0.380,0.368,0.366,0.505,0.500,0.378,0.000
Earl Clark,"Suns, Magic",2010-2011,REG,42,2.53,44.94,7.59,44.30,0.63,0.00,0.00,0.000,0.352,0.083,0.600,0.000,0.000,0.000
Tyler Hansbrough,Pacers,2010-2011,REG,70,0.33,52.04,16.97,30.67,0.00,0.00,0.00,0.000,0.429,0.394,0.569,0.000,0.000,0.000
Gerald Henderson,Bobcats,2010-2011,REG,68,3.33,52.81,11.58,29.30,1.40,1.40,0.18,0.158,0.425,0.273,0.635,0.250,0.250,0.000
Terrence Williams,"Nets, Rockets",2010-2011,REG,21,14.78,31.30,20.00,29.57,0.87,3.48,0.00,0.353,0.278,0.435,0.500,0.000,0.000,0.000
Brandon Jennings,Bucks,2010-2011,REG,63,28.73,24.84,13.17,29.27,1.73,1.94,0.32,0.316,0.370,0.352,0.498,0.375,0.444,0.000
DeMar DeRozan,Raptors,2010-2011,REG,82,2.60,46.19,16.38,32.93,0.52,1.04,0.35,0.067,0.418,0.444,0.597,0.333,0.083,0.000
Jordan Hill,Rockets,2010-2011,REG,72,0.28,25.28,34.66,39.49,0.00,0.00,0.28,0.000,0.382,0.393,0.655,0.000,0.000,0.000
Stephen Curry,Warriors,2010-2011,REG,74,24.03,35.99,12.82,18.71,3.23,4.84,0.38,0.419,0.488,0.363,0.609,0.500,0.549,0.000
Jonny Flynn,Timberwolves,2010-2011,REG,53,29.39,34.46,16.55,15.20,2.03,1.69,0.68,0.322,0.382,0.265,0.556,0.167,0.400,0.000
Tyreke Evans,Kings,2010-2011,REG,57,14.81,27.47,15.88,40.88,0.32,0.54,0.11,0.275,0.340,0.257,0.562,0.333,0.600,1.000
James Harden,Thunder,2010-2011,REG,82,38.16,14.18,6.43,31.87,5.26,3.95,0.15,0.345,0.402,0.273,0.615,0.389,0.333,0.000
Hasheem Thabeet,"Grizzlies, Rockets",2010-2011,REG,47,0.00,7.50,17.50,75.00,0.00,0.00,0.00,0.000,0.333,0.143,0.500,0.000,0.000,0.000
Blake Griffin,Clippers,2010-2011,REG,82,1.38,26.82,20.64,50.80,0.07,0.07,0.22,0.368,0.339,0.359,0.661,0.000,0.000,0.000
Cartier Martin,Wizards,2010-2011,REG,52,36.26,28.57,3.30,13.74,11.54,6.59,0.00,0.409,0.308,0.167,0.600,0.286,0.500,0.000
Gary Forbes,Nuggets,2010-2011,REG,63,8.09,11.40,16.54,51.10,4.41,8.46,0.00,0.318,0.355,0.244,0.597,0.417,0.304,0.000
Othyus Jeffers,"Spurs, Wizards",2010-2011,REG,17,1.54,18.46,10.77,64.62,0.00,4.62,0.00,0.000,0.333,0.286,0.571,0.000,0.333,0.000
Hamed Haddadi,Grizzlies,2010-2011,REG,30,1.72,6.90,36.21,55.17,0.00,0.00,0.00,0.000,0.000,0.333,0.719,0.000,0.000,0.000
Anthony Morrow,Nets,2010-2011,REG,58,26.29,35.16,12.90,10.00,7.42,8.23,0.00,0.436,0.463,0.500,0.452,0.478,0.333,0.000
Semih Erden,"Celtics, Cavaliers",2010-2011,REG,41,0.00,3.60,16.22,80.18,0.00,0.00,0.00,0.000,0.250,0.333,0.618,0.000,0.000,0.000
Darnell Jackson,Kings,2010-2011,REG,59,2.53,37.97,13.29,41.77,2.53,0.63,1.27,0.500,0.383,0.429,0.636,0.250,0.000,0.000
Henry Walker,Knicks,2010-2011,REG,61,53.81,9.75,4.66,20.76,3.81,7.20,0.00,0.378,0.261,0.455,0.694,0.222,0.529,0.000
Goran Dragic,"Suns, Rockets",2010-2011,REG,70,27.21,20.63,13.38,30.84,3.85,3.63,0.45,0.358,0.330,0.356,0.625,0.353,0.438,0.000
Patrick Ewing Jr.,Hornets,2010-2011,REG,7,40.00,40.00,20.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Chris Douglas-Roberts,Bucks,2010-2011,REG,44,4.40,31.87,15.02,36.26,5.49,6.96,0.00,0.250,0.391,0.390,0.525,0.400,0.316,0.000
Sonny Weems,Raptors,2010-2011,REG,59,7.21,46.39,15.40,26.32,1.56,2.73,0.39,0.216,0.387,0.494,0.593,0.500,0.357,0.000
Kyle Weaver,Jazz,2010-2011,REG,5,20.00,40.00,16.00,16.00,4.00,4.00,0.00,0.400,0.300,0.500,0.250,1.000,0.000,0.000
Luc Mbah a Moute,Bucks,2010-2011,REG,79,0.47,37.85,6.31,54.21,0.23,0.70,0.23,0.000,0.364,0.370,0.556,0.000,0.000,0.000
Omer Asik,Bulls,2010-2011,REG,82,0.00,0.71,3.55,95.74,0.00,0.00,0.00,0.000,1.000,0.400,0.556,0.000,0.000,0.000
DeAndre Jordan,Clippers,2010-2011,REG,80,0.29,0.59,8.21,90.91,0.00,0.00,0.00,0.000,0.000,0.464,0.713,0.000,0.000,0.000
Mario Chalmers,Heat,2010-2011,REG,70,37.98,18.09,8.27,14.21,11.11,9.82,0.52,0.347,0.400,0.375,0.582,0.349,0.421,0.000
Joey Dorsey,Raptors,2010-2011,REG,43,0.00,0.00,7.07,92.93,0.00,0.00,0.00,0.000,0.000,0.286,0.543,0.000,0.000,0.000
Nikola Pekovic,Timberwolves,2010-2011,REG,65,0.00,6.08,33.08,60.84,0.00,0.00,0.00,0.000,0.125,0.437,0.600,0.000,0.000,0.000
DJ White,"Thunder, Bobcats",2010-2011,REG,47,0.91,53.88,13.24,31.96,0.00,0.00,0.00,0.000,0.381,0.448,0.757,0.000,0.000,0.000
Donte Greene,Kings,2010-2011,REG,69,26.17,22.28,10.62,27.20,5.96,7.51,0.26,0.248,0.314,0.293,0.686,0.348,0.414,0.000
Darrell Arthur,Grizzlies,2010-2011,REG,80,0.64,50.16,16.83,32.05,0.00,0.32,0.00,0.000,0.412,0.467,0.660,0.000,0.000,0.000
George Hill,Spurs,2010-2011,REG,76,11.85,27.65,15.01,25.12,9.79,10.43,0.16,0.333,0.423,0.516,0.547,0.500,0.318,0.000
Nicolas Batum,Trail Blazers,2010-2011,REG,80,23.67,21.56,5.20,30.86,12.64,5.45,0.62,0.319,0.379,0.381,0.671,0.333,0.523,0.000
Serge Ibaka,Thunder,2010-2011,REG,82,0.16,39.38,13.94,46.52,0.00,0.00,0.00,0.000,0.407,0.395,0.704,0.000,0.000,0.000
Kosta Koufos,"Timberwolves, Nuggets",2010-2011,REG,50,0.00,13.33,42.67,42.67,0.00,0.67,0.67,0.000,0.300,0.313,0.656,0.000,0.000,0.000
Courtney Lee,Rockets,2010-2011,REG,81,20.49,33.33,10.94,25.52,5.03,4.69,0.00,0.407,0.359,0.349,0.619,0.414,0.407,0.000
Ryan Anderson,Magic,2010-2011,REG,64,48.19,4.76,4.19,26.10,7.24,9.33,0.19,0.431,0.280,0.182,0.591,0.342,0.245,0.000
Alexis Ajinca,"Mavericks, Raptors",2010-2011,REG,34,24.06,45.86,4.51,24.06,0.75,0.75,0.00,0.313,0.361,0.667,0.656,1.000,1.000,0.000
JJ Hickson,Cavaliers,2010-2011,REG,80,0.43,32.59,17.20,49.68,0.11,0.00,0.00,0.000,0.302,0.360,0.600,0.000,0.000,0.000
JaVale McGee,Wizards,2010-2011,REG,79,0.50,9.77,26.82,62.91,0.00,0.00,0.00,0.000,0.254,0.414,0.658,0.000,0.000,0.000
Roy Hibbert,Pacers,2010-2011,REG,81,0.22,30.79,31.46,37.30,0.11,0.00,0.11,0.000,0.365,0.400,0.596,0.000,0.000,0.000
Marreese Speights,76ers,2010-2011,REG,64,1.03,50.86,12.37,35.40,0.00,0.00,0.34,0.333,0.446,0.222,0.670,0.000,0.000,0.000
Robin Lopez,Suns,2010-2011,REG,67,0.00,26.89,24.93,48.18,0.00,0.00,0.00,0.000,0.427,0.326,0.634,0.000,0.000,0.000
Anthony Randolph,"Knicks, Timberwolves",2010-2011,REG,40,0.00,40.15,15.15,43.18,0.76,0.38,0.38,0.000,0.349,0.375,0.614,0.000,1.000,0.000
Brandon Rush,Pacers,2010-2011,REG,67,26.99,29.13,7.18,20.39,8.74,7.38,0.19,0.410,0.333,0.324,0.590,0.444,0.421,0.000
Jason Thompson,Kings,2010-2011,REG,75,0.56,32.40,27.90,39.14,0.00,0.00,0.00,0.000,0.353,0.443,0.689,0.000,0.000,0.000
Jerryd Bayless,"Hornets, Raptors",2010-2011,REG,71,19.54,29.59,8.12,34.04,4.64,4.06,0.00,0.317,0.399,0.357,0.528,0.583,0.143,0.000
Brook Lopez,Nets,2010-2011,REG,82,0.08,32.70,37.13,30.10,0.00,0.00,0.00,0.000,0.386,0.496,0.604,0.000,0.000,0.000
D.J. Augustin,Bobcats,2010-2011,REG,82,29.85,22.23,8.56,34.45,2.40,1.77,0.73,0.336,0.437,0.293,0.518,0.348,0.412,0.000
Eric Gordon,Clippers,2010-2011,REG,56,27.95,20.89,14.35,34.18,1.58,0.84,0.21,0.370,0.384,0.324,0.620,0.267,0.500,0.000
Danilo Gallinari,"Knicks, Nuggets",2010-2011,REG,62,34.53,19.84,6.72,27.66,5.78,5.31,0.16,0.357,0.323,0.279,0.616,0.270,0.412,0.000
Kevin Love,Timberwolves,2010-2011,REG,73,18.52,19.98,18.71,40.74,0.49,1.17,0.39,0.416,0.351,0.411,0.581,0.200,0.667,0.000
Russell Westbrook,Thunder,2010-2011,REG,82,6.69,31.65,19.28,41.58,0.43,0.36,0.00,0.366,0.359,0.336,0.574,0.000,0.000,0.000
Derrick Rose,Bulls,2010-2011,REG,81,22.29,27.99,13.96,33.94,0.69,0.56,0.56,0.343,0.403,0.395,0.581,0.091,0.556,0.000
O.J. Mayo,Grizzlies,2010-2011,REG,71,23.56,36.01,10.44,18.21,5.35,5.76,0.67,0.358,0.390,0.295,0.588,0.425,0.372,0.000
Michael Beasley,Timberwolves,2010-2011,REG,73,11.32,43.58,20.39,22.87,0.72,1.12,0.00,0.369,0.400,0.402,0.639,0.556,0.214,0.000
Mario West,Nets,2010-2011,REG,6,19.05,14.29,14.29,52.38,0.00,0.00,0.00,0.250,0.000,0.333,0.636,0.000,0.000,0.000
Trey Johnson,"Raptors, Lakers",2010-2011,REG,8,3.03,54.55,9.09,27.27,3.03,3.03,0.00,1.000,0.333,0.333,0.444,0.000,0.000,0.000
Anthony Tolliver,Timberwolves,2010-2011,REG,65,30.99,23.64,13.74,25.56,3.83,2.24,0.00,0.351,0.365,0.372,0.638,0.583,0.857,0.000
CJ Watson,Bulls,2010-2011,REG,82,21.57,45.43,8.63,17.51,2.79,3.81,0.25,0.388,0.352,0.265,0.435,0.636,0.267,0.000
Mustafa Shakur,Wizards,2010-2011,REG,22,16.95,35.59,16.95,30.51,0.00,0.00,0.00,0.100,0.238,0.700,0.444,0.000,0.000,0.000
Joel Anthony,Heat,2010-2011,REG,75,0.00,5.05,38.38,56.57,0.00,0.00,0.00,0.000,0.200,0.474,0.607,0.000,0.000,0.000
Ramon Sessions,Cavaliers,2010-2011,REG,81,1.80,30.15,20.23,47.68,0.13,0.00,0.00,0.214,0.389,0.369,0.568,0.000,0.000,0.000
Aaron Gray,Hornets,2010-2011,REG,41,0.00,5.05,23.23,71.72,0.00,0.00,0.00,0.000,0.400,0.348,0.648,0.000,0.000,0.000
Marc Gasol,Grizzlies,2010-2011,REG,81,0.43,20.55,40.23,38.21,0.00,0.00,0.58,1.000,0.387,0.457,0.678,0.000,0.000,0.000
Kyrylo Fesenko,Jazz,2010-2011,REG,53,1.00,14.00,29.00,56.00,0.00,0.00,0.00,0.000,0.214,0.379,0.536,0.000,0.000,0.000
Dominic McGuire,Bobcats,2010-2011,REG,52,0.55,41.76,10.44,46.70,0.55,0.00,0.00,0.000,0.289,0.263,0.529,0.000,0.000,0.000
Josh McRoberts,Pacers,2010-2011,REG,72,13.47,18.91,11.92,53.63,0.52,1.55,0.00,0.404,0.370,0.370,0.696,0.000,0.333,0.000
Glen Davis,Celtics,2010-2011,REG,78,1.37,53.31,12.61,32.21,0.12,0.12,0.25,0.182,0.379,0.376,0.609,0.000,0.000,0.000
Carl Landry,"Kings, Hornets",2010-2011,REG,76,0.15,43.96,21.98,33.48,0.00,0.15,0.29,0.000,0.371,0.424,0.735,0.000,0.000,0.000
Tiago Splitter,Spurs,2010-2011,REG,60,0.52,3.66,36.13,59.69,0.00,0.00,0.00,0.000,0.000,0.348,0.675,0.000,0.000,0.000
Arron Afflalo,Nuggets,2010-2011,REG,69,15.54,22.28,11.86,26.60,10.10,13.46,0.16,0.392,0.417,0.581,0.639,0.508,0.405,0.000
Aaron Brooks,"Rockets, Suns",2010-2011,REG,59,31.01,24.70,12.10,23.00,4.77,2.90,1.53,0.291,0.386,0.239,0.570,0.321,0.471,0.000
Rudy Fernandez,Trail Blazers,2010-2011,REG,78,46.43,14.61,6.43,16.17,6.43,9.74,0.17,0.303,0.369,0.216,0.624,0.351,0.393,0.000
Wilson Chandler,"Knicks, Nuggets",2010-2011,REG,72,20.99,29.49,11.86,25.08,6.09,6.40,0.10,0.305,0.388,0.363,0.699,0.414,0.443,0.000
Jared Dudley,Suns,2010-2011,REG,82,25.60,24.64,7.47,27.66,11.61,3.02,0.00,0.416,0.426,0.319,0.655,0.452,0.263,0.000
Daequan Cook,Thunder,2010-2011,REG,43,54.14,11.05,1.66,2.21,10.50,19.89,0.55,0.398,0.550,0.333,0.500,0.526,0.444,0.000
Jason Smith,Hornets,2010-2011,REG,77,0.65,72.96,5.21,21.17,0.00,0.00,0.00,0.000,0.415,0.313,0.585,0.000,0.000,0.000
Marco Belinelli,Hornets,2010-2011,REG,80,30.10,32.13,5.79,15.20,7.67,8.83,0.29,0.409,0.423,0.400,0.552,0.415,0.410,1.000
Nick Young,Wizards,2010-2011,REG,64,16.58,49.09,10.27,11.66,4.81,7.49,0.11,0.361,0.440,0.438,0.578,0.467,0.400,0.000
Rodney Stuckey,Pistons,2010-2011,REG,70,7.38,31.08,14.87,43.17,0.85,2.18,0.48,0.328,0.374,0.350,0.555,0.000,0.333,0.000
Al Thornton,"Wizards, Warriors",2010-2011,REG,71,2.55,42.92,16.94,34.11,1.16,2.09,0.23,0.364,0.389,0.438,0.660,0.000,0.000,0.000
Julian Wright,Raptors,2010-2011,REG,52,2.50,21.88,16.25,55.63,0.63,3.13,0.00,0.000,0.257,0.462,0.663,0.000,0.400,0.000
Thaddeus Young,76ers,2010-2011,REG,82,1.77,27.51,18.54,51.36,0.00,0.71,0.12,0.333,0.348,0.401,0.708,0.000,0.167,0.000
Acie Law,"Grizzlies, Warriors",2010-2011,REG,51,7.53,23.12,12.90,44.62,5.91,5.91,0.00,0.143,0.419,0.250,0.614,0.273,0.091,0.000
Spencer Hawes,76ers,2010-2011,REG,81,4.93,36.80,19.01,37.50,0.88,0.53,0.35,0.286,0.397,0.407,0.601,0.000,0.333,0.000
Joakim Noah,Bulls,2010-2011,REG,48,0.25,14.43,15.42,69.90,0.00,0.00,0.00,0.000,0.362,0.371,0.594,0.000,0.000,0.000
Brandan Wright,"Warriors, Nets",2010-2011,REG,37,0.00,22.22,26.50,51.28,0.00,0.00,0.00,0.000,0.269,0.452,0.650,0.000,0.000,0.000
