name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Tony Battie,C,24,Tony Battie,40,845,15.2,.562,.015,.343,0.2,14.4,1.0,1.3,2.3,.131,-2.9,1.8,-1.2,9.7,23.1,16.1,3.3,1.7,5.4,13.8
Raja Bell,SG,24,Raja Bell,5,30,-0.6,.357,.429,.000,-0.1,13.6,-0.1,0.0,-0.1,-0.091,-7.7,-1.4,-9.1,0.0,3.7,1.9,0.0,1.8,0.0,22.2
Jonathan Bender,SF,20,Jonathan Bender,59,574,7.6,.447,.220,.366,-0.6,21.0,-0.7,0.5,-0.1,-0.012,-5.5,-0.8,-6.3,2.9,11.5,7.3,9.4,0.7,3.5,16.3
Corey Benjamin,PG,22,Corey Benjamin,65,857,8.8,.453,.268,.275,-0.8,21.8,-0.8,0.3,-0.5,-0.028,-3.1,-2.6,-5.7,5.1,8.9,6.9,14.6,1.8,1.4,15.7
David Benoit,SF,32,David Benoit,49,446,11.1,.542,.088,.265,-0.2,19.8,0.4,0.4,0.7,.080,-2.0,-1.7,-3.7,5.7,16.6,11.3,8.4,0.7,1.1,14.6
Travis Best,PG,28,Travis Best,77,2457,16.7,.517,.123,.287,1.6,19.3,4.8,2.3,7.2,.140,1.6,-1.0,0.6,1.8,8.2,5.1,34.0,2.4,0.3,12.5
Mike Bibby,PG,22,Mike Bibby,82,3190,16.8,.525,.246,.162,2.2,21.3,4.0,1.4,5.3,.081,2.3,-1.6,0.7,1.7,9.2,5.5,38.3,1.8,0.3,16.7
Chauncey Billups,SG,24,Chauncey Billups,77,1790,14.1,.538,.330,.291,0.3,19.5,2.7,0.9,3.7,.098,1.0,-2.4,-1.4,2.0,8.1,5.0,22.2,1.5,0.4,14.4
Mookie Blaylock,PG,33,Mookie Blaylock,69,2352,15.8,.455,.281,.095,1.7,17.3,1.9,1.6,3.5,.071,1.1,-0.3,0.8,3.0,9.9,6.1,32.3,3.5,0.6,13.3
Corie Blount,PF,32,Corie Blount,68,1305,11.8,.473,.027,.282,0.1,13.2,0.5,1.2,1.8,.065,-2.3,0.7,-1.7,13.9,19.4,16.5,7.1,1.6,1.2,18.1
Corie Blount,PF,32,Corie Blount,30,387,5.8,.504,.000,.319,0.0,8.3,0.0,0.6,0.6,.077,-4.2,1.7,-2.5,10.1,14.9,12.4,3.0,1.7,0.9,25.1
Corie Blount,PF,32,Corie Blount,38,918,14.3,.468,.032,.275,0.2,15.3,0.5,0.6,1.1,.060,-1.6,0.3,-1.3,15.6,21.3,18.2,8.9,1.6,1.3,16.6
Mark Blount,C,25,Mark Blount,64,1098,11.1,.541,.000,.330,0.3,12.0,0.5,1.4,1.9,.084,-3.4,2.6,-0.8,9.9,14.9,12.3,4.8,1.8,5.3,21.3
Muggsy Bogues,PG,36,Muggsy Bogues,3,34,-0.5,.000,.500,.000,-0.1,7.9,-0.1,0.0,-0.1,-0.128,-9.7,1.5,-8.3,0.0,10.2,5.0,19.3,3.1,0.0,66.7
Etdrick Bohannon,PF,27,Etdrick Bohannon,6,19,22.4,.694,.000,1.000,0.0,16.1,0.1,0.0,0.1,.276,-1.2,-3.5,-4.7,18.3,24.3,21.3,0.0,0.0,7.7,14.8
Calvin Booth,C,24,Calvin Booth,55,933,16.1,.512,.000,.310,0.8,16.3,0.6,1.4,2.1,.106,-2.6,4.1,1.5,9.5,21.1,15.2,7.4,1.6,8.5,15.6
Calvin Booth,C,24,Calvin Booth,40,640,14.7,.482,.000,.268,0.3,15.6,0.1,0.9,1.0,.074,-3.7,3.8,0.1,9.5,22.5,15.9,5.9,1.4,9.1,16.1
Calvin Booth,C,24,Calvin Booth,15,293,18.9,.568,.000,.393,0.5,17.9,0.5,0.6,1.1,.176,-0.1,4.5,4.5,9.4,17.8,13.7,10.4,2.1,7.3,14.7
Cal Bowdler,SF,23,Cal Bowdler,44,375,15.8,.532,.044,.351,-0.1,17.0,0.7,0.4,1.0,.134,-2.0,-0.8,-2.8,8.9,14.1,11.4,1.8,1.4,4.0,7.7
Bruce Bowen,SF,29,Bruce Bowen,82,2685,8.1,.478,.528,.277,1.6,13.1,0.5,3.7,4.2,.075,-1.4,1.8,0.4,2.0,8.8,5.4,8.2,1.7,1.5,10.2
,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Bowen,SF,25,Ryan Bowen,57,696,13.3,.585,.076,.306,0.5,12.0,1.2,0.4,1.7,.114,0.2,0.7,0.9,9.6,8.1,8.8,6.8,2.8,1.2,12.8
Ira Bowman,PG,27,Ira Bowman,3,19,9.2,.000,.000,.000,-0.1,7.1,0.0,0.0,0.0,-0.024,-6.9,-5.8,-12.7,5.8,5.9,5.9,50.5,0.0,0.0,33.3
Earl Boykins,PG,24,Earl Boykins,10,149,17.2,.461,.127,.270,0.0,24.7,0.2,0.1,0.3,.089,1.2,-3.9,-2.7,3.2,5.2,4.2,38.7,1.8,0.0,11.3
Shawn Bradley,C,28,Shawn Bradley,82,2001,16.2,.551,.013,.398,1.7,13.9,2.5,3.8,6.3,.151,-2.5,3.8,1.3,9.2,24.4,17.0,2.8,0.9,8.1,14.3
Elton Brand,PF,21,Elton Brand,74,2906,20.4,.524,.002,.388,3.0,26.3,4.1,2.0,6.1,.101,1.7,0.5,2.2,11.2,19.6,15.2,17.0,1.3,3.0,13.3
Terrell Brandon,PG,30,Terrell Brandon,78,2821,20.0,.507,.080,.198,3.2,22.2,5.8,2.7,8.5,.145,2.8,-0.3,2.5,2.4,9.7,6.0,33.7,3.0,0.5,11.2
Chucky Brown,SF,32,Chucky Brown,26,339,9.7,.464,.032,.358,-0.3,15.5,0.1,0.2,0.4,.050,-4.0,-1.2,-5.2,2.6,15.7,9.0,5.3,1.4,1.5,6.8
Chucky Brown,SF,32,Chucky Brown,6,74,13.4,.492,.100,.500,0.0,15.1,0.1,0.1,0.2,.098,-2.9,-0.5,-3.4,4.0,23.4,12.9,10.9,2.1,1.0,7.6
Chucky Brown,SF,32,Chucky Brown,20,265,8.7,.456,.013,.320,-0.2,15.6,0.0,0.2,0.2,.036,-4.3,-1.4,-5.7,2.2,13.5,7.9,3.7,1.2,1.7,6.6
Dee Brown,PG,32,Dee Brown,7,155,9.0,.519,.727,.114,-0.1,15.2,0.1,0.1,0.2,.059,-0.8,-2.7,-3.5,0.0,8.1,3.9,11.9,1.3,0.0,13.2
P.J. Brown,C,31,P.J. Brown,80,2811,13.3,.518,.007,.373,2.5,12.5,3.4,4.7,8.0,.137,-1.3,2.8,1.5,10.5,19.6,15.1,7.3,1.5,2.4,14.2
Randy Brown,PG,32,Randy Brown,54,1238,8.2,.438,.013,.169,-0.6,11.4,-0.1,1.0,0.9,.034,-3.8,-0.1,-3.9,2.1,7.5,4.7,20.1,2.6,0.6,18.0
Rick Brunson,PG,28,Rick Brunson,22,208,6.3,.380,.259,.278,-0.3,17.4,-0.4,0.2,-0.2,-0.039,-5.4,-1.7,-7.1,2.9,9.2,6.0,24.2,2.0,0.4,21.9
Rick Brunson,PG,28,Rick Brunson,7,142,5.6,.334,.314,.257,-0.2,15.3,-0.2,0.1,-0.1,-0.043,-5.3,-2.3,-7.6,1.6,6.0,3.7,26.9,2.6,0.5,18.8
Rick Brunson,PG,28,Rick Brunson,15,66,7.8,.462,.158,.316,-0.1,21.9,-0.1,0.1,0.0,-0.030,-5.6,-0.5,-6.1,5.7,16.0,11.0,18.6,0.8,0.0,27.0
Kobe Bryant,SG,22,Kobe Bryant,68,2783,24.5,.552,.132,.369,4.4,31.8,9.2,2.2,11.3,.196,5.3,-1.0,4.2,4.3,11.8,8.1,23.0,2.1,1.1,11.1
Mark Bryant,PF,35,Mark Bryant,18,101,2.1,.428,.000,.250,-0.1,12.2,-0.1,0.1,0.0,.005,-6.2,-0.5,-6.6,4.5,18.3,11.6,4.2,0.5,1.4,18.4
Greg Buckner,SG,24,Greg Buckner,37,820,12.1,.503,.036,.422,0.6,14.1,1.1,0.9,2.0,.118,-0.3,1.1,0.8,8.4,12.9,10.7,8.8,2.1,0.8,10.6
Jud Buechler,SF,32,Jud Buechler,57,737,9.9,.570,.470,.073,0.2,11.4,0.8,0.7,1.5,.098,-1.1,0.1,-1.0,2.9,11.0,6.8,8.4,1.4,1.0,12.9
Rodney Buford,SF,23,Rodney Buford,47,573,11.3,.489,.158,.120,-0.3,22.3,0.1,0.7,0.8,.071,-2.7,-1.6,-4.3,3.2,11.2,7.3,5.4,1.6,0.8,10.3
Matt Bullard,PF,33,Matt Bullard,61,1000,13.0,.569,.698,.046,0.4,14.9,2.2,0.4,2.6,.125,2.2,-2.6,-0.3,2.6,12.2,7.5,6.9,0.5,0.6,3.7
Scott Burrell,SF,30,Scott Burrell,4,41,12.8,.507,.400,.267,0.0,18.8,0.1,0.1,0.1,.135,0.6,-1.6,-1.0,2.8,5.5,4.2,4.6,3.9,0.0,0.0
Jason Caffey,PF,27,Jason Caffey,70,1460,13.7,.544,.000,.575,0.1,16.6,2.3,1.2,3.5,.114,-1.1,-0.7,-1.8,10.6,16.8,13.7,5.5,1.4,1.3,14.3
Marcus Camby,C,26,Marcus Camby,63,2127,20.9,.559,.014,.388,3.3,17.0,4.8,5.5,10.3,.233,0.1,4.1,4.2,11.5,29.0,20.5,4.5,1.7,5.2,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,
Elden Campbell,PF,32,Elden Campbell,78,2337,16.4,.505,.007,.487,0.8,22.8,1.9,4.5,6.4,.131,-2.6,1.9,-0.7,7.7,21.9,14.8,8.1,1.4,4.4,12.4
Brian Cardinal,PF,23,Brian Cardinal,15,126,4.7,.398,.161,.581,-0.1,16.5,-0.2,0.2,0.0,-0.009,-6.0,0.5,-5.5,6.7,13.0,9.8,3.6,2.8,1.1,18.8
Chris Carr,SG,26,Chris Carr,35,309,16.3,.611,.330,.536,-0.2,23.1,0.8,0.2,0.9,.142,0.2,-4.4,-4.2,4.0,13.0,8.3,6.7,0.7,0.7,12.1
Anthony Carter,PG,25,Anthony Carter,72,1630,11.3,.439,.083,.215,0.0,19.2,-0.8,2.5,1.7,.050,-2.8,0.7,-2.1,3.4,9.8,6.6,29.5,2.5,0.5,18.5
Vince Carter,SF,24,Vince Carter,75,2979,25.0,.551,.240,.303,6.8,30.7,10.3,2.6,12.9,.208,7.7,-0.6,7.0,6.5,9.3,7.9,19.2,2.0,1.9,8.2
Sam Cassell,PG,31,Sam Cassell,76,2709,20.1,.542,.087,.285,2.1,24.9,7.0,1.4,8.5,.150,2.9,-1.9,1.1,1.9,10.1,6.1,36.4,1.7,0.2,14.7
Kelvin Cato,C,26,Kelvin Cato,35,624,13.0,.606,.000,.514,0.2,11.9,1.0,0.7,1.7,.128,-1.4,0.8,-0.6,8.9,17.0,13.1,2.8,1.1,3.4,15.5
Duane Causwell,C,32,Duane Causwell,31,384,4.8,.396,.000,.294,-0.5,15.0,-0.7,0.7,0.0,.002,-8.2,1.4,-6.8,7.1,18.6,12.8,2.2,1.1,3.6,19.3
Cedric Ceballos,SF,31,Cedric Ceballos,40,559,15.4,.526,.319,.188,0.0,23.5,0.5,0.8,1.3,.114,-0.7,-1.5,-2.2,7.1,15.0,11.0,6.9,1.5,0.9,11.4
Cedric Ceballos,SF,31,Cedric Ceballos,13,166,13.0,.497,.563,.141,0.0,22.0,0.1,0.2,0.3,.081,0.0,-1.7,-1.7,4.4,12.5,8.4,7.4,1.8,1.3,10.7
Cedric Ceballos,SF,31,Cedric Ceballos,27,393,16.4,.539,.209,.209,0.0,24.1,0.5,0.6,1.1,.129,-0.9,-1.5,-2.4,8.2,16.0,12.1,6.7,1.4,0.8,11.8
Calbert Cheaney,SG,29,Calbert Cheaney,9,153,4.1,.340,.000,.067,-0.1,10.5,-0.2,0.1,-0.1,-0.035,-5.8,0.1,-5.7,3.5,10.8,7.1,8.6,1.4,0.9,13.9
Chris Childs,PG,33,Chris Childs,77,1859,9.0,.494,.316,.212,-0.1,13.3,-0.2,2.3,2.2,.057,-2.5,0.3,-2.2,1.5,11.2,6.4,29.8,1.7,0.6,29.9
Chris Childs,PG,33,Chris Childs,51,1309,9.1,.506,.288,.207,0.1,12.7,0.1,1.8,2.0,.073,-2.3,0.7,-1.7,1.3,11.1,6.4,29.0,1.6,0.4,28.8
Chris Childs,PG,33,Chris Childs,26,550,8.8,.472,.372,.221,-0.2,14.8,-0.3,0.5,0.2,.018,-2.9,-0.6,-3.5,2.0,11.3,6.6,31.5,2.1,1.0,31.9
Doug Christie,SG,30,Doug Christie,81,2939,14.8,.538,.317,.396,4.1,16.2,4.3,4.4,8.7,.141,1.4,2.3,3.6,3.6,9.3,6.5,14.6,3.2,1.0,14.3
Keon Clark,PF,25,Keon Clark,81,1720,15.6,.512,.002,.462,0.7,18.6,1.5,2.2,3.7,.104,-2.3,2.1,-0.3,8.6,19.6,14.0,6.8,1.0,6.3,12.6
Keon Clark,PF,25,Keon Clark,35,752,11.0,.463,.000,.528,-0.2,17.4,-0.2,0.7,0.5,.031,-4.3,1.1,-3.1,8.3,18.7,13.4,7.0,1.1,4.0,16.4
Keon Clark,PF,25,Keon Clark,46,968,19.2,.544,.003,.422,1.0,19.5,1.7,1.6,3.2,.161,-0.8,2.8,1.9,8.9,20.3,14.4,6.6,0.9,8.0,10.0
Mateen Cleaves,PG,23,Mateen Cleaves,78,1268,9.0,.458,.043,.343,-1.0,20.5,-1.3,1.2,-0.1,-0.006,-4.1,-1.0,-5.2,2.2,9.1,5.6,26.8,2.0,0.1,23.2
John Coker,C,29,John Coker,6,32,-2.8,.125,.000,.000,-0.1,13.2,-0.1,0.0,-0.1,-0.192,-9.7,-1.4,-11.1,9.2,7.2,8.3,8.8,1.6,0.0,20.0
Derrick Coleman,PF,33,Derrick Coleman,34,683,13.8,.469,.200,.361,-0.2,22.8,0.1,1.1,1.2,.082,-3.0,-0.3,-3.3,7.7,23.0,15.4,10.2,0.8,2.3,12.4
Bimbo Coles,PG,32,Bimbo Coles,47,804,9.3,.440,.067,.234,-0.8,18.1,-0.3,0.3,0.0,.000,-3.2,-2.9,-6.1,1.3,5.6,3.5,27.9,1.8,0.5,18.3
Jason Collier,C,23,Jason Collier,23,222,7.4,.435,.014,.338,-0.3,19.2,-0.1,0.1,0.0,-0.001,-5.2,-2.8,-8.0,6.4,12.7,9.6,4.4,0.5,0.9,11.9
Sean Colson,PG,25,Sean Colson,13,44,6.8,.291,.208,.167,0.0,28.8,-0.1,0.0,-0.1,-0.106,-3.0,-3.3,-6.3,5.4,10.2,7.7,38.7,1.2,0.0,7.2
Sean Colson,PG,25,Sean Colson,3,14,-10.6,.000,.200,.000,-0.1,22.3,-0.1,0.0,-0.1,-0.465,-17.5,-1.6,-19.0,0.0,24.0,11.9,29.4,0.0,0.0,28.6
Sean Colson,PG,25,Sean Colson,10,30,14.9,.361,.211,.211,0.0,31.9,0.0,0.0,0.0,.062,3.8,-4.1,-0.3,7.9,3.8,5.8,43.0,1.8,0.0,0.0
Tyrone Corbin,SF,38,Tyrone Corbin,15,117,-2.2,.252,.132,.105,-0.3,16.3,-0.4,0.1,-0.3,-0.126,-8.4,-2.6,-11.0,2.8,9.9,6.3,5.0,0.9,0.0,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Crawford,PF,25,Chris Crawford,47,901,9.5,.519,.081,.307,-0.5,18.3,0.1,0.5,0.6,.031,-3.1,-0.9,-4.0,3.4,10.2,6.8,6.9,1.2,1.3,16.8
Jamal Crawford,PG,20,Jamal Crawford,61,1050,8.5,.442,.385,.112,-1.1,17.9,-1.3,0.4,-0.9,-0.043,-3.9,-2.3,-6.3,1.0,9.4,5.0,23.0,2.2,1.0,21.0
Austin Croshere,PF,25,Austin Croshere,81,1874,14.3,.512,.295,.330,0.1,23.4,1.2,2.0,3.2,.082,-0.8,-1.0,-1.9,7.7,15.5,11.7,8.8,1.0,1.9,14.5
John Crotty,PG,31,John Crotty,31,264,7.2,.443,.108,.292,-0.2,16.1,0.0,0.1,0.1,.019,-2.8,-1.8,-4.6,6.2,6.9,6.6,19.4,1.2,0.0,20.6
Vonteego Cummings,PG,24,Vonteego Cummings,66,1495,10.4,.425,.277,.224,-0.6,18.6,-0.2,0.4,0.2,.007,-1.6,-2.1,-3.7,3.1,7.0,4.9,24.4,2.3,0.7,13.8
Bill Curley,PF,28,Bill Curley,20,192,10.5,.569,.043,.404,-0.1,15.8,0.0,0.1,0.2,.038,-3.3,-0.6,-3.9,10.7,9.6,10.2,2.6,1.9,3.3,22.4
Bill Curley,PF,28,Bill Curley,5,15,-8.3,.260,.250,1.000,0.0,23.5,-0.1,0.0,-0.1,-0.314,-13.6,0.6,-13.0,0.0,0.0,0.0,0.0,3.4,4.8,25.8
Bill Curley,PF,28,Bill Curley,15,177,12.1,.605,.023,.349,0.0,15.2,0.2,0.1,0.3,.068,-2.4,-0.7,-3.1,11.6,10.4,11.1,2.8,1.7,3.2,22.0
Dell Curry,SG,36,Dell Curry,71,956,14.4,.530,.380,.134,0.1,20.7,1.5,0.5,2.0,.101,1.1,-2.7,-1.6,1.8,8.3,5.0,13.2,1.5,0.6,8.8
Michael Curry,SG,32,Michael Curry,68,1485,7.5,.507,.028,.229,-0.6,12.0,0.8,0.9,1.7,.055,-2.9,-0.7,-3.6,1.5,7.4,4.4,13.9,0.9,0.1,14.8
Erick Dampier,C,25,Erick Dampier,43,1038,10.0,.432,.006,.401,-0.6,18.4,-1.0,0.6,-0.5,-0.021,-4.7,0.5,-4.2,9.2,17.0,12.8,9.2,0.8,4.0,18.2
Antonio Daniels,PG,25,Antonio Daniels,79,2060,15.5,.567,.311,.265,1.8,17.5,4.1,2.4,6.6,.153,2.1,-0.6,1.5,1.5,7.2,4.5,24.9,1.6,0.5,14.2
Kornél Dávid,SF,29,Kornél Dávid,27,209,12.0,.547,.000,.255,-0.1,14.3,0.2,0.2,0.4,.102,-3.0,-0.1,-3.2,7.8,20.1,13.8,5.3,1.5,1.3,16.2
Kornél Dávid,SF,29,Kornél Dávid,17,140,11.9,.605,.000,.448,-0.1,13.3,0.2,0.1,0.3,.120,-2.6,-0.9,-3.5,7.1,19.8,13.3,4.4,0.8,1.5,16.8
Kornél Dávid,SF,29,Kornél Dávid,10,69,12.2,.455,.000,.000,0.0,16.3,0.0,0.1,0.1,.067,-4.0,1.4,-2.6,9.1,20.6,14.7,7.4,2.9,1.0,15.4
Antonio Davis,C,32,Antonio Davis,78,2729,16.5,.508,.001,.488,1.3,19.5,4.2,3.1,7.2,.127,-0.9,0.8,-0.1,11.0,21.7,16.2,6.2,0.4,3.9,11.4
Baron Davis,PG,21,Baron Davis,82,3192,16.6,.512,.286,.352,4.3,19.2,4.2,4.7,8.9,.134,2.2,1.1,3.3,4.6,9.9,7.3,32.5,2.9,0.8,17.0
Dale Davis,C,31,Dale Davis,81,2162,15.1,.524,.008,.312,2.0,13.4,3.8,2.8,6.6,.147,0.2,1.5,1.7,13.3,19.9,16.7,7.4,1.1,2.6,10.8
Emanual Davis,SG,32,Emanual Davis,62,1290,11.8,.527,.399,.173,0.6,14.7,0.9,0.9,1.8,.067,-0.3,0.0,-0.3,2.5,11.2,6.9,16.1,2.6,0.7,18.4
Hubert Davis,PG,30,Hubert Davis,66,1692,10.0,.569,.395,.143,0.2,14.5,1.6,0.6,2.2,.062,0.1,-1.7,-1.6,1.9,7.3,4.6,10.3,1.1,0.0,15.0
Hubert Davis,PG,30,Hubert Davis,51,1261,9.1,.559,.424,.131,0.2,14.0,0.8,0.7,1.5,.058,-0.3,-1.0,-1.3,1.6,7.9,4.8,7.2,1.2,0.1,14.4
Hubert Davis,PG,30,Hubert Davis,15,431,12.8,.597,.319,.176,0.0,15.8,0.8,-0.1,0.7,.075,1.3,-3.6,-2.3,2.7,5.5,4.1,19.4,0.7,0.0,16.3
Ricky Davis,SG,21,Ricky Davis,7,70,18.9,.492,.034,.276,0.0,26.0,0.1,0.1,0.2,.139,-1.0,1.3,0.3,1.7,10.2,5.9,31.0,3.9,2.2,13.3
Terry Davis,PF,33,Terry Davis,19,228,6.7,.476,.000,.880,-0.1,7.8,0.2,0.0,0.2,.051,-2.9,-1.3,-4.1,11.3,14.0,12.6,4.4,0.2,0.3,12.6
Todd Day,SG,31,Todd Day,31,345,10.1,.515,.585,.195,-0.1,19.9,0.1,0.2,0.3,.048,-0.4,-2.3,-2.7,3.3,9.0,6.1,12.2,1.5,1.4,15.8
Andrew DeClercq,C,27,Andrew DeClercq,67,903,12.8,.570,.000,.425,0.4,13.7,1.0,1.4,2.5,.132,-1.7,1.6,-0.2,10.9,18.3,14.5,5.6,2.3,2.7,18.2
,,,,,,,,,,,,,,,,,,,,,,,,,
Vinny Del Negro,PG,34,Vinny Del Negro,65,922,11.3,.501,.056,.188,-0.5,13.6,1.0,0.6,1.6,.085,-2.5,-1.6,-4.2,1.4,8.8,4.9,21.7,1.5,0.2,11.8
Vinny Del Negro,PG,34,Vinny Del Negro,29,396,6.9,.397,.100,.178,-0.6,11.9,0.0,-0.1,0.0,-0.005,-4.8,-3.7,-8.4,1.0,7.9,4.2,23.5,0.8,0.0,13.4
Vinny Del Negro,PG,34,Vinny Del Negro,36,526,14.7,.566,.028,.194,0.1,14.9,1.0,0.7,1.7,.153,-0.9,-0.1,-1.0,1.7,9.4,5.5,20.3,2.0,0.4,10.8
Tony Delk,SG,27,Tony Delk,82,2288,13.4,.490,.182,.255,0.5,22.0,1.7,2.9,4.6,.096,-0.7,-0.4,-1.1,3.7,9.3,6.5,12.1,1.7,0.5,9.0
Derrick Dial,SG,25,Derrick Dial,33,207,14.3,.466,.120,.253,0.0,23.7,0.1,0.3,0.4,.091,-1.3,-0.1,-1.4,6.9,13.5,10.4,18.3,1.0,2.0,11.5
