name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
Maceo Baston,PF,32,Maceo Baston,15,103,17.6,.697,.000,.400,0.1,15.3,0.3,0.1,0.4,.201,0.4,0.4,0.8,10.3,19.7,14.9,4.6,1.0,3.2,12.0
Shane Battier,SF,29,Shane Battier,80,2907,11.7,.561,.596,.163,4.3,11.7,3.6,4.6,8.2,.135,0.8,3.0,3.8,5.2,10.5,7.9,8.0,1.4,2.3,10.5
Marco Belinelli,SG,21,Marco Belinelli,33,241,8.2,.490,.441,.097,-0.3,19.1,0.0,0.0,0.0,-0.002,-2.8,-4.3,-7.2,1.3,5.1,3.1,8.8,1.0,0.0,11.0
Charlie Bell,SG,28,Charlie Bell,68,1628,10.9,.490,.447,.179,-0.3,16.6,1.0,0.3,1.3,.038,-0.5,-2.2,-2.7,2.1,10.3,6.0,19.9,1.7,0.1,12.7
Raja Bell,SG,31,Raja Bell,75,2646,10.5,.561,.583,.121,2.2,14.5,3.0,1.5,4.5,.082,1.7,-0.4,1.3,2.2,9.0,5.9,8.6,1.0,0.7,7.6
Mike Bibby,PG,29,Mike Bibby,48,1573,14.5,.515,.411,.166,0.4,22.0,1.1,0.9,2.1,.063,1.3,-2.3,-1.0,1.2,10.6,6.0,30.9,1.8,0.2,15.5
Mike Bibby,PG,29,Mike Bibby,15,473,13.5,.494,.318,.161,0.1,23.0,0.0,0.3,0.3,.035,0.1,-1.7,-1.6,2.8,11.0,7.0,26.3,2.0,0.3,15.6
Mike Bibby,PG,29,Mike Bibby,33,1100,14.9,.526,.455,.168,0.3,21.5,1.1,0.6,1.7,.076,1.7,-2.6,-0.8,0.5,10.4,5.5,32.9,1.7,0.1,15.5
,,,,,,,,,,,,,,,,,,,,,,,,,
Andris Biedriņš,C,21,Andris Biedriņš,76,2078,19.2,.637,.000,.344,2.0,14.4,5.4,2.6,8.0,.185,0.6,1.2,1.8,12.7,26.2,19.1,5.2,1.3,3.3,12.0
Chauncey Billups,PG,31,Chauncey Billups,78,2522,23.6,.619,.390,.498,5.2,23.0,10.2,3.4,13.5,.257,6.8,-0.7,6.1,2.0,8.1,5.0,34.7,2.2,0.5,13.0
Steve Blake,PG,27,Steve Blake,81,2424,12.0,.518,.466,.100,0.7,15.3,2.5,1.3,3.8,.075,0.6,-1.4,-0.8,1.5,7.9,4.7,27.1,1.2,0.1,14.5
Andray Blatche,PF,21,Andray Blatche,82,1675,15.5,.512,.024,.287,1.0,19.7,0.8,2.1,3.0,.085,-1.9,2.4,0.5,11.2,18.8,14.9,9.2,1.7,5.7,15.6
Mark Blount,C,32,Mark Blount,69,1542,11.4,.505,.085,.268,-1.3,19.8,-0.3,1.0,0.7,.021,-4.1,-1.3,-5.4,5.3,15.3,10.2,4.8,1.1,1.8,10.8
Keith Bogans,SG,27,Keith Bogans,82,2198,10.9,.559,.696,.187,1.8,14.4,2.6,2.3,4.9,.106,1.2,0.1,1.3,2.3,11.3,7.0,7.1,1.4,0.3,7.7
Andrew Bogut,C,23,Andrew Bogut,78,2720,17.5,.532,.008,.354,2.2,20.2,2.6,2.3,4.8,.085,-0.5,1.7,1.2,10.2,23.4,16.5,12.4,1.2,3.9,14.1
Matt Bonner,PF,27,Matt Bonner,68,853,12.4,.525,.471,.151,0.1,19.6,0.5,1.5,2.0,.110,-1.4,-0.2,-1.6,7.4,19.0,13.3,6.2,0.9,1.5,11.2
Josh Boone,PF,23,Josh Boone,70,1773,14.8,.543,.000,.500,0.3,15.4,1.9,1.8,3.7,.100,-1.8,0.6,-1.2,12.5,20.8,16.6,5.3,1.1,2.7,11.4
Calvin Booth,C,31,Calvin Booth,31,204,7.1,.382,.000,.370,0.0,7.8,-0.1,0.4,0.3,.065,-6.0,4.9,-1.2,3.5,18.8,11.1,5.4,1.6,7.0,11.3
Carlos Boozer,PF,26,Carlos Boozer,81,2827,21.9,.581,.001,.303,3.7,26.6,5.9,4.3,10.2,.173,1.9,1.3,3.2,8.6,27.7,18.2,14.2,1.8,1.2,12.5
Chris Bosh,C,23,Chris Bosh,67,2425,23.8,.588,.024,.544,3.5,27.7,7.0,3.1,10.1,.200,2.7,1.0,3.7,8.4,20.1,14.2,12.1,1.4,2.2,10.7
Bruce Bowen,SF,36,Bruce Bowen,81,2448,7.0,.527,.502,.161,1.5,9.9,0.9,3.4,4.4,.085,-1.6,2.1,0.4,1.6,9.6,5.6,5.5,1.2,0.7,9.1
Ryan Bowen,SF,32,Ryan Bowen,53,660,9.9,.505,.010,.290,0.5,9.0,0.6,0.8,1.5,.107,-1.3,2.5,1.2,9.5,8.2,8.9,5.2,2.6,1.3,11.7
Earl Boykins,PG,31,Earl Boykins,36,577,10.0,.467,.256,.343,-0.7,19.0,-0.1,0.1,0.0,.001,-3.2,-3.9,-7.1,1.8,5.0,3.4,26.0,1.2,0.0,17.2
Elton Brand,PF,28,Elton Brand,8,274,18.0,.523,.000,.412,0.0,25.5,0.2,0.3,0.5,.080,-1.8,0.3,-1.5,8.8,18.2,13.5,11.2,0.6,4.1,11.2
Corey Brewer,SF,21,Corey Brewer,79,1803,8.3,.429,.074,.226,-0.5,15.6,-1.4,1.2,-0.2,-0.005,-3.9,0.8,-3.2,5.1,13.9,9.4,9.1,2.2,1.1,14.3
Ronnie Brewer,SG,22,Ronnie Brewer,76,2088,18.4,.612,.079,.405,3.1,17.5,5.4,2.4,7.8,.178,3.0,0.9,3.9,5.7,7.0,6.4,9.7,3.2,0.7,8.5
Primož Brezec,C,28,Primož Brezec,50,475,5.4,.502,.000,.426,-0.5,13.3,-0.1,0.3,0.2,.017,-5.0,-1.3,-6.3,7.3,12.6,10.0,3.5,0.3,1.2,17.7
Primož Brezec,C,28,Primož Brezec,20,267,1.5,.409,.000,.116,-0.4,10.3,-0.4,0.1,-0.3,-0.054,-7.1,-1.1,-8.2,6.0,13.0,9.5,3.3,0.0,0.9,24.9
Primož Brezec,C,28,Primož Brezec,17,98,10.8,.705,.000,1.077,0.0,11.6,0.2,0.1,0.3,.148,-1.0,0.9,0.0,8.5,14.7,11.6,6.2,1.1,1.6,20.7
Primož Brezec,C,28,Primož Brezec,13,110,10.2,.508,.000,.553,-0.1,22.0,0.1,0.1,0.2,.072,-3.6,-3.7,-7.2,9.6,9.8,9.7,1.4,0.5,1.5,7.8
Aaron Brooks,PG,23,Aaron Brooks,51,608,13.1,.535,.484,.218,0.0,21.8,0.6,0.8,1.4,.112,0.0,-1.8,-1.8,2.5,7.9,5.2,23.5,1.1,0.6,15.1
,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Brown,PF,26,Andre Brown,33,286,13.5,.502,.000,.628,-0.2,17.7,0.2,0.2,0.4,.068,-3.1,-2.0,-5.1,14.4,21.8,18.0,4.4,1.2,1.0,12.3
Devin Brown,SG,29,Devin Brown,78,1762,11.3,.494,.275,.267,-0.1,17.8,0.6,1.7,2.4,.064,-1.8,-0.4,-2.2,4.1,13.2,8.5,16.1,1.6,0.3,14.3
Kwame Brown,C,25,Kwame Brown,38,713,10.1,.497,.000,.690,0.0,14.6,-0.3,1.0,0.6,.043,-3.9,1.9,-2.0,8.1,20.8,14.7,9.0,1.6,2.3,21.6
Kwame Brown,C,25,Kwame Brown,23,509,9.7,.503,.000,.621,0.0,14.6,-0.3,0.8,0.5,.047,-4.2,2.3,-1.9,7.0,20.9,14.3,7.7,1.6,2.7,22.0
Kwame Brown,C,25,Kwame Brown,15,204,11.1,.482,.000,.872,0.0,14.8,0.0,0.2,0.1,.034,-3.3,0.9,-2.4,10.9,20.5,15.7,12.3,1.5,1.4,20.6
P.J. Brown,PF,38,P.J. Brown,18,209,10.2,.406,.024,.390,0.1,12.9,0.0,0.5,0.5,.116,-3.5,3.0,-0.5,17.6,21.0,19.4,6.9,1.3,3.1,17.2
Shannon Brown,SG,22,Shannon Brown,21,240,6.3,.411,.238,.230,-0.5,30.7,-0.8,0.3,-0.5,-0.102,-6.5,-3.1,-9.6,2.8,6.9,4.7,12.8,2.4,1.0,14.7
Shannon Brown,SG,22,Shannon Brown,15,218,8.1,.433,.261,.207,-0.3,29.2,-0.5,0.2,-0.2,-0.052,-4.7,-2.9,-7.6,2.5,7.0,4.7,14.1,2.4,0.4,13.6
Shannon Brown,SG,22,Shannon Brown,6,22,-11.8,.255,.067,.400,-0.1,45.5,-0.3,0.0,-0.3,-0.592,-24.3,-4.7,-29.0,5.0,5.3,5.1,0.0,2.3,7.1,22.1
Kobe Bryant,SG,29,Kobe Bryant,82,3192,24.2,.576,.246,.439,6.0,31.4,9.5,4.3,13.8,.208,5.1,0.3,5.4,3.4,14.1,9.0,23.9,2.4,0.9,11.3
Greg Buckner,SG,31,Greg Buckner,31,520,7.2,.489,.427,.188,-0.2,13.5,-0.2,0.3,0.1,.008,-2.9,-0.3,-3.2,2.2,12.7,7.2,10.8,2.1,0.3,18.6
Caron Butler,SF,27,Caron Butler,58,2314,20.7,.558,.196,.278,3.9,24.0,4.8,2.4,7.2,.150,3.7,1.0,4.7,4.6,15.4,9.8,21.9,3.0,0.7,12.4
Rasual Butler,SF,28,Rasual Butler,51,875,8.8,.460,.512,.119,0.0,15.1,0.3,0.8,1.2,.063,-1.9,-0.3,-2.2,2.1,11.5,6.7,5.9,0.9,1.9,3.5
Andrew Bynum,C,20,Andrew Bynum,35,1008,22.6,.659,.000,.397,1.6,17.5,3.0,1.8,4.8,.230,1.7,2.7,4.5,12.1,26.6,19.6,9.6,0.6,5.1,13.0
José Calderón,PG,26,José Calderón,82,2484,20.5,.607,.260,.170,2.9,16.8,8.1,2.2,10.2,.197,4.0,-1.5,2.6,1.6,9.7,5.6,42.3,1.9,0.2,14.2
Marcus Camby,C,33,Marcus Camby,79,2758,17.2,.498,.031,.318,4.7,13.0,2.6,5.9,8.5,.148,-1.8,6.6,4.8,9.2,31.1,20.3,12.9,1.5,7.3,14.0
Brian Cardinal,PF,30,Brian Cardinal,37,440,7.3,.461,.643,.151,-0.3,15.9,-0.2,0.2,0.0,.003,-2.4,-1.8,-4.3,6.6,18.0,12.2,7.4,1.1,0.3,14.6
Rodney Carney,SF,23,Rodney Carney,70,1039,12.1,.478,.306,.207,-0.2,20.0,0.4,1.2,1.6,.075,-1.7,-1.0,-2.6,5.7,11.4,8.5,5.0,2.0,1.8,7.4
Matt Carroll,SG,27,Matt Carroll,80,2016,10.7,.554,.409,.234,-0.1,16.1,1.9,1.0,3.0,.071,-0.7,-1.5,-2.2,1.9,11.1,6.4,5.8,1.2,0.7,8.2
Anthony Carter,PG,32,Anthony Carter,70,1960,12.8,.531,.271,.179,0.7,13.8,1.6,2.2,3.8,.092,-0.7,0.1,-0.6,1.5,9.4,5.5,27.4,2.6,1.0,19.5
Vince Carter,SG,31,Vince Carter,76,2959,18.8,.550,.212,.333,3.8,25.6,5.5,2.2,7.7,.126,3.3,-0.3,3.0,4.4,13.4,8.9,25.2,1.6,0.9,10.9
Sam Cassell,PG,38,Sam Cassell,55,1274,15.4,.517,.143,.271,0.0,25.1,0.7,1.1,1.8,.067,-0.2,-1.7,-1.9,1.6,10.8,6.2,31.5,1.5,0.4,14.0
Sam Cassell,PG,38,Sam Cassell,38,975,16.8,.535,.134,.296,0.2,25.2,0.8,0.6,1.4,.069,0.8,-2.0,-1.3,1.4,11.1,6.2,35.0,1.5,0.2,14.7
Sam Cassell,PG,38,Sam Cassell,17,299,11.0,.461,.169,.192,-0.1,24.9,-0.1,0.5,0.4,.061,-3.4,-0.6,-4.0,2.1,9.8,6.2,19.9,1.6,0.8,11.9
Tyson Chandler,C,25,Tyson Chandler,79,2783,17.5,.632,.002,.488,3.1,14.5,5.9,4.1,10.0,.172,0.5,1.9,2.4,13.2,26.1,19.5,4.4,0.9,2.4,15.6
Wilson Chandler,SF,20,Wilson Chandler,35,685,11.7,.480,.124,.223,-0.3,19.2,0.2,0.4,0.5,.038,-2.6,-0.9,-3.5,6.1,15.3,10.6,8.1,1.1,1.8,9.2
,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Childress,SF,24,Josh Childress,76,2274,17.8,.647,.105,.480,2.5,15.8,6.0,1.5,7.6,.160,2.5,0.0,2.4,9.0,10.2,9.6,8.5,1.6,1.4,12.4
Jarron Collins,C,29,Jarron Collins,70,702,6.1,.515,.012,.902,0.0,8.7,0.5,0.5,1.0,.070,-2.3,0.1,-2.2,7.0,13.1,10.1,6.8,0.7,0.7,16.1
Jason Collins,C,29,Jason Collins,74,1172,3.4,.481,.009,.655,-0.8,7.4,-0.5,0.6,0.1,.005,-5.1,0.5,-4.6,6.2,11.1,8.7,3.1,1.0,1.6,24.8
Jason Collins,C,29,Jason Collins,43,684,2.0,.430,.000,.667,-0.5,6.2,-0.3,0.3,0.0,-0.002,-5.3,0.5,-4.8,5.9,9.2,7.5,4.0,0.8,0.9,24.8
Jason Collins,C,29,Jason Collins,31,488,5.4,.528,.017,.644,-0.3,9.2,-0.2,0.3,0.1,.015,-4.8,0.6,-4.2,6.6,13.9,10.2,1.7,1.2,2.5,24.8
Mardy Collins,SG,23,Mardy Collins,46,634,5.9,.378,.183,.217,-0.7,17.5,-1.4,0.3,-1.0,-0.079,-5.7,-0.5,-6.2,3.3,10.4,6.7,21.4,2.0,1.0,22.6
Nick Collison,PF,27,Nick Collison,78,2223,15.0,.537,.003,.261,1.4,16.2,2.2,2.3,4.5,.098,-0.9,1.5,0.6,12.5,23.3,17.9,7.9,1.1,1.9,14.2
Mike Conley,PG,20,Mike Conley,53,1381,12.6,.502,.206,.278,-0.3,18.8,0.6,0.5,1.1,.038,-1.1,-1.8,-3.0,1.7,9.7,5.6,25.3,1.6,0.1,15.2
Brian Cook,PF,27,Brian Cook,51,629,8.6,.489,.491,.090,-0.3,20.5,-0.4,0.7,0.4,.029,-2.6,-1.1,-3.7,5.3,14.2,10.0,6.8,1.1,1.4,13.8
Brian Cook,PF,27,Brian Cook,6,70,1.2,.308,.476,.190,-0.1,16.9,-0.2,0.1,-0.1,-0.087,-6.3,-2.0,-8.3,6.6,9.1,7.9,5.6,1.4,0.0,14.9
Brian Cook,PF,27,Brian Cook,45,559,9.5,.508,.493,.080,-0.2,21.0,-0.2,0.7,0.5,.044,-2.1,-1.0,-3.1,5.2,14.8,10.2,6.9,1.0,1.6,13.7
Daequan Cook,SG,20,Daequan Cook,59,1441,7.9,.480,.463,.111,-1.1,19.8,-1.0,0.6,-0.4,-0.013,-2.8,-2.3,-5.1,1.6,13.3,7.4,9.1,0.8,0.5,10.5
Jamal Crawford,SG,27,Jamal Crawford,80,3190,16.0,.528,.355,.274,1.5,24.6,4.6,0.4,5.0,.076,2.5,-2.7,-0.2,1.3,6.3,3.7,22.0,1.3,0.4,11.0
Javaris Crittenton,SG,20,Javaris Crittenton,50,679,11.0,.499,.159,.446,-0.6,21.8,-0.3,0.4,0.1,.004,-3.6,-1.9,-5.4,4.5,13.7,9.1,11.7,1.4,0.2,16.5
Javaris Crittenton,SG,20,Javaris Crittenton,22,171,11.0,.551,.057,.528,-0.2,22.5,-0.1,0.2,0.0,.013,-4.1,-1.4,-5.5,4.7,8.7,6.8,15.7,2.1,0.0,25.2
Javaris Crittenton,SG,20,Javaris Crittenton,28,508,11.0,.483,.189,.422,-0.4,21.6,-0.2,0.2,0.0,.001,-3.4,-2.0,-5.4,4.4,15.4,9.8,10.3,1.2,0.3,13.4
Austin Croshere,PF,32,Austin Croshere,44,457,13.2,.573,.445,.234,0.0,16.0,0.8,0.3,1.1,.112,-0.1,-1.6,-1.7,7.4,17.3,12.2,9.0,0.9,1.0,12.7
Eddy Curry,C,25,Eddy Curry,59,1530,15.0,.578,.000,.551,-1.0,23.5,1.3,0.4,1.7,.053,-1.9,-2.6,-4.5,8.0,12.6,10.2,3.8,0.5,1.5,15.7
Samuel Dalembert,C,26,Samuel Dalembert,82,2724,15.6,.556,.002,.398,1.5,15.4,2.6,4.3,6.9,.121,-2.1,2.2,0.1,13.1,24.0,18.5,2.5,0.8,5.6,16.6
Erick Dampier,C,32,Erick Dampier,72,1755,15.3,.645,.000,.527,2.4,11.2,3.3,2.8,6.0,.165,0.4,3.1,3.4,14.1,21.2,17.8,5.4,0.7,4.4,19.0
Antonio Daniels,PG,32,Antonio Daniels,71,2161,13.7,.549,.166,.490,0.4,13.5,3.5,1.0,4.5,.099,0.0,-1.2,-1.2,1.2,10.0,5.5,24.0,1.7,0.1,14.3
Marquis Daniels,SG,27,Marquis Daniels,74,1546,11.6,.487,.182,.248,-0.2,20.6,-0.7,1.6,0.9,.028,-2.7,0.2,-2.5,4.6,10.5,7.5,14.1,2.5,0.9,15.3
Jermareo Davidson,SF,23,Jermareo Davidson,38,322,9.8,.437,.000,.224,-0.4,21.9,-0.4,0.3,-0.1,-0.012,-6.0,-0.9,-7.0,7.5,14.7,11.1,6.9,1.1,3.5,11.0
Baron Davis,PG,28,Baron Davis,82,3196,19.8,.523,.344,.278,4.5,25.6,5.9,2.8,8.7,.131,3.7,-0.1,3.6,3.1,10.1,6.4,29.7,2.9,1.0,11.9
Glen Davis,C,22,Glen Davis,69,940,11.3,.545,.000,.679,0.1,17.4,0.6,1.9,2.5,.128,-2.7,1.1,-1.6,12.8,13.5,13.2,4.6,1.7,1.7,18.5
Paul Davis,PF,23,Paul Davis,22,194,9.0,.389,.000,.154,-0.1,18.6,-0.2,0.2,0.0,-0.007,-4.5,0.1,-4.4,14.8,13.2,14.0,8.8,1.6,2.3,11.5
,,,,,,,,,,,,,,,,,,,,,,,,,
Ricky Davis,SF,28,Ricky Davis,82,2963,12.0,.534,.343,.203,0.6,20.0,0.3,1.6,1.9,.030,-0.6,-0.6,-1.2,2.2,12.2,7.1,16.4,1.6,0.4,15.3
Carlos Delfino,SG,25,Carlos Delfino,82,1928,13.6,.527,.497,.247,1.6,19.0,1.7,2.3,4.0,.100,0.9,0.4,1.3,4.0,18.1,11.0,11.3,1.9,0.5,9.7
Luol Deng,SF,22,Luol Deng,63,2128,17.0,.528,.025,.296,1.1,23.6,2.4,1.9,4.4,.098,0.2,-0.1,0.1,7.0,14.2,10.4,13.2,1.4,1.1,10.6
Boris Diaw,PF,25,Boris Diaw,82,2308,12.0,.516,.063,.200,1.0,16.6,1.1,1.9,3.0,.063,-1.3,0.9,-0.4,5.2,12.7,9.3,19.0,1.3,1.1,18.1
