Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Dee Brown,Jazz,2006-2007,REG,49,21.43,25.51,5.10,41.84,5.10,1.02,0.00,0.238,0.280,0.200,0.439,0.200,0.000,0.000
Alexander Johnson,Grizzlies,2006-2007,REG,59,0.00,20.12,16.57,63.31,0.00,0.00,0.00,0.000,0.294,0.429,0.645,0.000,0.000,0.000
Marcus Vinicius,Hornets,2006-2007,REG,13,33.33,13.33,6.67,33.33,0.00,13.33,0.00,0.400,0.000,0.000,0.800,0.000,0.500,0.000
Daniel Gibson,Cavaliers,2006-2007,REG,60,32.47,20.35,5.19,20.78,9.96,10.39,0.87,0.440,0.426,0.083,0.521,0.391,0.417,0.000
James Augustine,Magic,2006-2007,REG,2,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.000,0.000,0.000,0.333,0.000,0.000,0.000
David Noel,Bucks,2006-2007,REG,68,10.17,40.68,2.26,27.68,7.91,11.30,0.00,0.167,0.347,0.250,0.449,0.429,0.400,0.000
Bobby Jones,Sixers,2006-2007,REG,44,4.30,36.56,6.45,47.31,3.23,2.15,0.00,0.000,0.265,0.500,0.682,0.333,0.000,0.000
Craig Smith,Timberwolves,2006-2007,REG,82,0.65,13.17,28.73,56.80,0.00,0.00,0.65,0.000,0.410,0.451,0.612,0.000,0.000,0.000
PJ Tucker,Raptors,2006-2007,REG,17,0.00,4.55,18.18,77.27,0.00,0.00,0.00,0.000,0.000,0.000,0.647,0.000,0.000,0.000
Paul Davis,Clippers,2006-2007,REG,31,0.00,42.31,15.38,42.31,0.00,0.00,0.00,0.000,0.136,0.375,0.727,0.000,0.000,0.000
Solomon Jones,Hawks,2006-2007,REG,58,0.78,15.63,9.38,74.22,0.00,0.00,0.00,0.000,0.200,0.417,0.589,0.000,0.000,0.000
Steve Novak,Rockets,2006-2007,REG,35,58.00,18.00,0.00,4.00,2.00,18.00,0.00,0.310,0.444,0.000,0.500,0.000,0.444,0.000
James White,Spurs,2006-2007,REG,6,7.32,26.83,9.76,46.34,2.44,7.32,0.00,0.000,0.364,0.500,0.526,1.000,0.333,0.000
Mardy Collins,Knicks,2006-2007,REG,52,15.35,28.95,14.04,36.40,2.19,1.75,1.32,0.286,0.227,0.375,0.566,0.000,0.750,0.000
Maurice Ager,Mavericks,2006-2007,REG,32,17.14,37.14,5.71,35.71,4.29,0.00,0.00,0.417,0.346,0.250,0.280,0.000,0.000,0.000
Sergio Rodriguez,Trail Blazers,2006-2007,REG,67,29.71,35.98,4.18,25.10,3.35,1.26,0.42,0.296,0.535,0.500,0.433,0.125,0.667,0.000
Jordan Farmar,Lakers,2006-2007,REG,72,35.37,17.69,6.46,29.25,3.74,6.80,0.68,0.308,0.442,0.368,0.570,0.364,0.450,0.000
Shannon Brown,Cavaliers,2006-2007,REG,23,12.16,31.08,4.05,31.08,10.81,9.46,1.35,0.111,0.261,0.667,0.565,0.375,0.286,1.000
Kyle Lowry,Grizzlies,2006-2007,REG,10,13.16,23.68,5.26,50.00,7.89,0.00,0.00,0.400,0.222,0.000,0.474,0.333,0.000,0.000
Josh Boone,Nets,2006-2007,REG,61,0.00,1.17,10.53,88.30,0.00,0.00,0.00,0.000,0.500,0.389,0.603,0.000,0.000,0.000
Marcus Williams,Nets,2006-2007,REG,79,24.71,30.61,10.84,27.57,2.28,3.04,0.95,0.315,0.410,0.439,0.490,0.000,0.313,0.000
Rajon Rondo,Celtics,2006-2007,REG,78,4.00,20.67,21.11,51.78,0.89,0.67,0.89,0.111,0.290,0.368,0.515,0.250,1.000,0.000
Renaldo Balkman,Knicks,2006-2007,REG,68,2.18,10.18,5.82,74.18,4.00,3.27,0.36,0.167,0.143,0.188,0.623,0.182,0.222,0.000
Quincy Douby,Kings,2006-2007,REG,42,26.19,29.37,15.87,15.08,6.35,7.14,0.00,0.273,0.432,0.500,0.526,0.000,0.333,0.000
Shawne Williams,Pacers,2006-2007,REG,46,15.00,29.38,6.88,31.25,4.38,13.13,0.00,0.250,0.340,0.455,0.700,0.000,0.619,0.000
Rodney Carney,Sixers,2006-2007,REG,67,10.71,36.99,12.24,32.40,3.32,3.57,0.77,0.262,0.386,0.417,0.638,0.385,0.643,0.000
Cedric Simmons,Hornets,2006-2007,REG,43,0.00,43.94,9.85,46.21,0.00,0.00,0.00,0.000,0.276,0.308,0.574,0.000,0.000,0.000
Ronnie Brewer,Jazz,2006-2007,REG,56,2.59,29.53,7.25,58.55,1.04,1.04,0.00,0.000,0.351,0.143,0.708,0.000,0.000,0.000
Thabo Sefolosha,Bulls,2006-2007,REG,71,10.55,41.41,8.20,33.98,2.73,3.13,0.00,0.259,0.358,0.381,0.552,0.571,0.500,0.000
Hilton Armstrong,Hornets,2006-2007,REG,56,0.00,28.00,12.80,59.20,0.00,0.00,0.00,0.000,0.371,0.250,0.689,0.000,0.000,0.000
JJ Redick,Magic,2006-2007,REG,42,33.33,41.03,1.03,7.69,9.23,7.18,0.51,0.369,0.400,1.000,0.533,0.444,0.429,0.000
Mouhamed Sene,SuperSonics,2006-2007,REG,28,0.00,36.73,26.53,36.73,0.00,0.00,0.00,0.000,0.222,0.308,0.556,0.000,0.000,0.000
Patrick O'Bryant,Warriors,2006-2007,REG,16,0.00,75.00,9.38,15.63,0.00,0.00,0.00,0.000,0.292,0.000,0.600,0.000,0.000,0.000
Rudy Gay,Grizzlies,2006-2007,REG,78,12.37,33.16,18.03,30.00,2.89,2.89,0.66,0.351,0.345,0.401,0.557,0.409,0.455,0.000
Randy Foye,Timberwolves,2006-2007,REG,82,18.96,31.11,12.45,29.67,4.20,3.18,0.43,0.366,0.372,0.407,0.571,0.414,0.364,0.000
Brandon Roy,Trail Blazers,2006-2007,REG,57,12.03,33.86,17.52,29.54,2.09,4.58,0.39,0.337,0.444,0.403,0.558,0.375,0.486,0.000
Shelden Williams,Hawks,2006-2007,REG,81,1.10,41.37,10.41,47.12,0.00,0.00,0.00,0.500,0.377,0.263,0.564,0.000,0.000,0.000
Tyrus Thomas,Bulls,2006-2007,REG,72,0.35,22.34,11.35,65.60,0.35,0.00,0.00,0.000,0.238,0.250,0.600,0.000,0.000,0.000
Adam Morrison,Bobcats,2006-2007,REG,78,22.88,43.43,16.63,12.71,2.44,1.80,0.11,0.329,0.359,0.382,0.508,0.435,0.294,1.000
LaMarcus Aldridge,Trail Blazers,2006-2007,REG,63,0.42,48.85,12.94,37.79,0.00,0.00,0.00,0.000,0.350,0.500,0.707,0.000,0.000,0.000
Andrea Bargnani,Raptors,2006-2007,REG,65,41.44,31.04,6.72,19.36,1.28,0.16,0.00,0.378,0.448,0.214,0.587,0.250,0.000,0.000
John Lucas III,Rockets,2006-2007,REG,47,23.08,19.87,25.64,16.67,5.77,8.33,0.64,0.194,0.387,0.475,0.615,0.333,0.385,0.000
Charles Hayes,Rockets,2006-2007,REG,78,0.00,1.19,14.63,84.18,0.00,0.00,0.00,0.000,0.000,0.469,0.599,0.000,0.000,0.000
Kelenna Azubuike,Warriors,2006-2007,REG,41,25.91,17.27,9.09,37.73,1.36,8.64,0.00,0.421,0.368,0.150,0.566,0.000,0.526,0.000
Roger Powell,Jazz,2006-2007,REG,3,33.33,0.00,0.00,66.67,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Will Conroy,"Grizzlies, Clippers",2006-2007,REG,7,0.00,33.33,33.33,33.33,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Esteban Batista,Hawks,2006-2007,REG,13,0.00,6.25,12.50,81.25,0.00,0.00,0.00,0.000,0.000,0.500,0.538,0.000,0.000,0.000
Stephen Graham,Trail Blazers,2006-2007,REG,14,15.00,32.50,5.00,35.00,7.50,5.00,0.00,0.167,0.615,0.500,0.357,0.333,0.500,0.000
Dwayne Jones,Cavaliers,2006-2007,REG,4,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Luke Schenscher,Trail Blazers,2006-2007,REG,11,0.00,13.04,26.09,60.87,0.00,0.00,0.00,0.000,0.000,0.333,0.357,0.000,0.000,0.000
Anthony Roberson,Warriors,2006-2007,REG,20,31.73,29.81,5.77,11.54,10.58,10.58,0.00,0.394,0.419,0.333,0.667,0.273,0.455,0.000
James Singleton,Clippers,2006-2007,REG,53,13.41,40.24,9.76,32.93,2.44,1.22,0.00,0.273,0.333,0.125,0.556,0.000,0.000,0.000
Alan Anderson,Bobcats,2006-2007,REG,17,13.58,28.40,8.64,38.27,7.41,2.47,1.23,0.182,0.435,0.429,0.613,0.500,0.000,0.000
Rawle Marshall,Pacers,2006-2007,REG,40,8.99,29.21,21.35,29.21,5.62,4.49,1.12,0.125,0.462,0.368,0.346,0.400,0.250,0.000
Shavlik Randolph,Sixers,2006-2007,REG,13,0.00,8.33,25.00,66.67,0.00,0.00,0.00,0.000,0.500,0.500,0.469,0.000,0.000,0.000
Donell Taylor,Wizards,2006-2007,REG,47,10.00,45.71,10.00,32.14,2.14,0.00,0.00,0.214,0.359,0.286,0.578,0.000,0.000,0.000
Jose Calderon,Raptors,2006-2007,REG,77,11.88,40.79,3.37,40.99,0.59,2.18,0.20,0.317,0.466,0.588,0.638,0.000,0.545,0.000
Sarunas Jasikevicius,"Pacers, Warriors",2006-2007,REG,63,31.99,34.78,13.98,10.87,3.11,4.97,0.31,0.311,0.455,0.400,0.429,0.600,0.375,0.000
Ronnie Price,Kings,2006-2007,REG,58,31.40,23.26,6.98,31.98,2.91,2.91,0.58,0.352,0.425,0.167,0.491,0.200,0.200,0.000
Fabricio Oberto,Spurs,2006-2007,REG,79,0.00,26.69,17.08,56.23,0.00,0.00,0.00,0.000,0.373,0.396,0.703,0.000,0.000,0.000
Uros Slokar,Raptors,2006-2007,REG,20,3.85,46.15,30.77,15.38,3.85,0.00,0.00,0.000,0.500,0.625,0.500,1.000,0.000,0.000
Amir Johnson,Pistons,2006-2007,REG,8,6.06,3.03,21.21,66.67,3.03,0.00,0.00,0.000,0.000,0.143,0.773,0.000,0.000,0.000
Lawrence Roberts,Grizzlies,2006-2007,REG,54,0.48,10.10,10.10,78.85,0.00,0.00,0.48,0.000,0.238,0.286,0.506,0.000,0.000,0.000
Dijon Thompson,Hawks,2006-2007,REG,6,6.67,33.33,6.67,46.67,0.00,6.67,0.00,0.000,0.400,0.000,0.571,0.000,0.000,0.000
Orien Greene,Pacers,2006-2007,REG,41,14.52,30.65,11.29,40.32,1.61,1.61,0.00,0.222,0.421,0.143,0.480,0.000,0.000,0.000
Ryan Gomes,Celtics,2006-2007,REG,73,3.32,56.57,7.61,30.01,0.28,2.21,0.00,0.292,0.421,0.345,0.604,0.500,0.500,0.000
Andray Blatche,Wizards,2006-2007,REG,56,10.66,25.89,8.63,51.78,1.52,1.52,0.00,0.190,0.275,0.412,0.598,0.000,0.000,0.000
Mickael Gelabale,SuperSonics,2006-2007,REG,70,4.55,40.15,6.44,35.61,5.68,7.58,0.00,0.167,0.321,0.471,0.734,0.133,0.350,0.000
Bracey Wright,Timberwolves,2006-2007,REG,19,20.00,50.00,5.00,11.67,5.00,8.33,0.00,0.250,0.400,0.333,0.714,0.667,0.200,0.000
Louis Williams,Sixers,2006-2007,REG,61,12.32,30.33,9.00,43.13,3.32,1.42,0.47,0.308,0.344,0.368,0.571,0.429,0.333,0.000
Mile Ilic,Nets,2006-2007,REG,5,0.00,0.00,66.67,33.33,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Monta Ellis,Warriors,2006-2007,REG,77,7.72,32.57,10.30,42.97,2.18,4.06,0.20,0.346,0.365,0.375,0.650,0.182,0.195,0.000
Von Wafer,Clippers,2006-2007,REG,1,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Travis Diener,Magic,2006-2007,REG,26,50.00,27.50,3.75,6.25,5.00,7.50,0.00,0.350,0.500,0.333,0.800,0.500,0.333,0.000
Ronny Turiaf,Lakers,2006-2007,REG,72,0.00,28.73,17.91,52.99,0.37,0.00,0.00,0.000,0.442,0.396,0.662,0.000,0.000,0.000
Ersan Ilyasova,Bucks,2006-2007,REG,66,31.96,22.87,10.74,25.62,4.68,4.13,0.00,0.397,0.289,0.333,0.516,0.235,0.267,0.000
CJ Miles,Jazz,2006-2007,REG,37,21.55,38.79,7.76,25.86,0.00,6.03,0.00,0.280,0.378,0.222,0.467,0.000,0.000,0.000
Brandon Bass,Hornets,2006-2007,REG,21,2.27,36.36,20.45,40.91,0.00,0.00,0.00,0.000,0.250,0.222,0.500,0.000,0.000,0.000
Daniel Ewing,Clippers,2006-2007,REG,61,23.60,49.69,9.32,13.66,1.86,1.86,0.00,0.289,0.463,0.333,0.409,0.667,0.333,0.000
Salim Stoudamire,Hawks,2006-2007,REG,61,29.88,45.18,4.47,13.88,3.06,3.29,0.24,0.331,0.401,0.526,0.576,0.615,0.429,0.000
David Lee,Knicks,2006-2007,REG,58,0.00,13.75,11.00,75.25,0.00,0.00,0.00,0.000,0.291,0.364,0.691,0.000,0.000,0.000
Wayne Simien,Heat,2006-2007,REG,8,0.00,43.48,26.09,30.43,0.00,0.00,0.00,0.000,0.400,0.333,0.429,0.000,0.000,0.000
Linas Kleiza,Nuggets,2006-2007,REG,79,29.32,17.30,7.59,28.69,5.91,10.97,0.21,0.374,0.341,0.389,0.551,0.500,0.327,0.000
Jason Maxiell,Pistons,2006-2007,REG,67,0.00,31.68,14.50,53.82,0.00,0.00,0.00,0.000,0.386,0.421,0.589,0.000,0.000,0.000
Johan Petro,SuperSonics,2006-2007,REG,81,0.00,38.81,29.68,31.51,0.00,0.00,0.00,0.000,0.447,0.492,0.623,0.000,0.000,0.000
Luther Head,Rockets,2006-2007,REG,80,39.14,19.14,3.29,20.29,8.71,9.00,0.43,0.431,0.321,0.348,0.549,0.525,0.429,0.000
Francisco Garcia,Kings,2006-2007,REG,79,29.47,27.11,7.37,26.32,6.05,3.68,0.00,0.339,0.379,0.393,0.600,0.435,0.357,0.000
Jarrett Jack,Trail Blazers,2006-2007,REG,79,18.58,35.60,10.35,28.51,3.12,3.12,0.71,0.344,0.398,0.479,0.607,0.455,0.364,0.000
Nate Robinson,Knicks,2006-2007,REG,64,26.96,23.14,4.78,31.36,6.69,6.50,0.57,0.404,0.388,0.560,0.506,0.429,0.324,0.000
Julius Hodge,"Nuggets, Bucks",2006-2007,REG,9,0.00,16.67,25.00,58.33,0.00,0.00,0.00,0.000,0.500,0.333,0.571,0.000,0.000,0.000
Hakim Warrick,Grizzlies,2006-2007,REG,82,0.84,30.76,16.57,51.54,0.00,0.00,0.28,0.000,0.406,0.449,0.629,0.000,0.000,0.000
Gerald Green,Celtics,2006-2007,REG,81,24.36,34.78,7.98,22.46,5.41,5.01,0.00,0.344,0.432,0.305,0.524,0.375,0.459,0.000
Danny Granger,Pacers,2006-2007,REG,82,21.20,31.57,9.10,26.15,6.57,5.30,0.12,0.370,0.354,0.544,0.652,0.456,0.348,0.000
Joey Graham,Raptors,2006-2007,REG,79,4.38,46.65,9.28,36.08,1.29,1.80,0.52,0.294,0.398,0.417,0.686,0.400,0.286,0.000
Antoine Wright,Nets,2006-2007,REG,63,5.98,25.10,3.98,47.41,9.16,7.57,0.80,0.333,0.286,0.400,0.580,0.348,0.316,0.000
Rashad McCants,Timberwolves,2006-2007,REG,37,27.68,28.25,3.39,25.99,5.65,8.47,0.56,0.265,0.340,0.167,0.522,0.300,0.267,0.000
Sean May,Bobcats,2006-2007,REG,35,0.91,44.21,14.63,40.24,0.00,0.00,0.00,0.667,0.490,0.354,0.561,0.000,0.000,0.000
Yaroslav Korolev,Clippers,2006-2007,REG,10,18.75,43.75,18.75,6.25,0.00,12.50,0.00,0.000,0.000,0.667,1.000,0.000,0.500,0.000
Andrew Bynum,Lakers,2006-2007,REG,82,0.23,5.87,34.09,59.37,0.23,0.00,0.23,0.000,0.269,0.404,0.681,0.000,0.000,0.000
Deron Williams,Jazz,2006-2007,REG,80,21.51,35.73,8.59,32.13,0.74,0.65,0.65,0.326,0.478,0.398,0.546,0.250,0.571,0.000
Ike Diogu,"Warriors, Pacers",2006-2007,REG,59,0.00,21.80,26.69,51.50,0.00,0.00,0.00,0.000,0.483,0.366,0.533,0.000,0.000,0.000
Channing Frye,Knicks,2006-2007,REG,72,1.74,67.34,14.22,15.82,0.44,0.44,0.00,0.250,0.394,0.520,0.560,0.000,0.000,0.000
Charlie Villanueva,Bucks,2006-2007,REG,39,19.06,28.98,16.71,31.85,2.09,1.31,0.00,0.342,0.351,0.500,0.656,0.500,0.000,0.000
Martell Webster,Trail Blazers,2006-2007,REG,82,23.37,25.61,2.64,20.93,13.41,13.01,1.02,0.348,0.341,0.538,0.524,0.439,0.344,0.000
Raymond Felton,Bobcats,2006-2007,REG,78,26.07,28.71,7.23,33.69,1.66,2.05,0.59,0.341,0.388,0.270,0.452,0.235,0.381,0.000
Chris Paul,Hornets,2006-2007,REG,64,15.04,29.97,22.39,31.23,0.69,0.69,0.00,0.359,0.360,0.467,0.537,0.333,0.167,0.000
Marvin Williams,Hawks,2006-2007,REG,64,4.82,55.38,8.36,29.89,0.85,0.71,0.00,0.206,0.417,0.492,0.488,0.333,0.400,0.000
Andrew Bogut,Bucks,2006-2007,REG,66,0.64,16.38,19.24,63.59,0.00,0.00,0.16,0.250,0.320,0.421,0.658,0.000,0.000,0.000
Jared Reiner,Bucks,2006-2007,REG,27,0.00,23.26,13.95,62.79,0.00,0.00,0.00,0.000,0.100,0.333,0.444,0.000,0.000,0.000
Jackie Butler,Spurs,2006-2007,REG,11,0.00,22.86,40.00,37.14,0.00,0.00,0.00,0.000,0.375,0.286,0.692,0.000,0.000,0.000
Damien Wilkins,SuperSonics,2006-2007,REG,82,11.63,40.20,10.63,28.90,3.99,4.32,0.33,0.443,0.335,0.391,0.609,0.333,0.423,0.000
Andre Barrett,Bulls,2006-2007,REG,6,0.00,50.00,0.00,50.00,0.00,0.00,0.00,0.000,0.250,0.000,0.750,0.000,0.000,0.000
Earl Barron,Heat,2006-2007,REG,28,1.20,53.01,19.28,26.51,0.00,0.00,0.00,0.000,0.205,0.188,0.545,0.000,0.000,0.000
Desmon Farmer,SuperSonics,2006-2007,REG,8,40.00,26.67,0.00,20.00,13.33,0.00,0.00,0.333,0.500,0.000,0.333,0.000,0.000,0.000
Andre Brown,SuperSonics,2006-2007,REG,38,1.35,12.16,32.43,54.05,0.00,0.00,0.00,0.000,0.222,0.625,0.625,0.000,0.000,0.000
Andres Nocioni,Bulls,2006-2007,REG,53,27.74,28.08,12.16,24.14,5.82,2.05,0.00,0.352,0.512,0.493,0.525,0.588,0.250,0.000
DJ Mbenga,Mavericks,2006-2007,REG,21,0.00,18.75,31.25,50.00,0.00,0.00,0.00,0.000,0.000,0.200,0.500,0.000,0.000,0.000
Matt Freije,Hawks,2006-2007,REG,19,33.33,27.78,7.41,24.07,5.56,1.85,0.00,0.167,0.400,0.250,0.462,0.000,0.000,0.000
Vassilis Spanoulis,Rockets,2006-2007,REG,31,22.22,18.06,12.50,29.17,6.94,11.11,0.00,0.188,0.385,0.111,0.571,0.000,0.250,0.000
Pape Sow,Raptors,2006-2007,REG,7,0.00,33.33,55.56,11.11,0.00,0.00,0.00,0.000,0.333,0.400,0.000,0.000,0.000,0.000
Bernard Robinson,"Bobcats, Nets",2006-2007,REG,31,3.23,37.10,8.06,51.61,0.00,0.00,0.00,0.000,0.174,0.000,0.469,0.000,0.000,0.000
Trevor Ariza,Magic,2006-2007,REG,57,1.08,26.15,8.09,63.88,0.27,0.27,0.27,0.000,0.340,0.267,0.671,0.000,0.000,0.000
Justin Reed,Timberwolves,2006-2007,REG,41,0.00,44.86,12.15,42.99,0.00,0.00,0.00,0.000,0.313,0.308,0.457,0.000,0.000,0.000
Chris Duhon,Bulls,2006-2007,REG,78,36.65,14.70,5.80,28.99,4.55,8.90,0.41,0.373,0.282,0.464,0.543,0.364,0.326,0.000
Royal Ivey,Hawks,2006-2007,REG,53,6.29,51.05,13.29,24.48,2.10,1.40,1.40,0.222,0.466,0.263,0.571,1.000,0.000,0.000
Anderson Varejao,Cavaliers,2006-2007,REG,81,1.75,17.46,16.71,63.59,0.00,0.00,0.50,0.000,0.286,0.239,0.608,0.000,0.000,0.000
David Harrison,Pacers,2006-2007,REG,24,0.00,10.34,43.10,46.55,0.00,0.00,0.00,0.000,0.333,0.480,0.593,0.000,0.000,0.000
Beno Udrih,Spurs,2006-2007,REG,73,21.22,38.66,6.40,21.51,5.52,5.81,0.87,0.274,0.376,0.182,0.541,0.316,0.350,0.000
Sasha Vujacic,Lakers,2006-2007,REG,73,49.25,26.12,2.61,11.19,4.85,4.85,1.12,0.394,0.371,0.143,0.600,0.308,0.308,0.000
Kevin Martin,Kings,2006-2007,REG,80,22.96,30.27,12.28,26.24,2.91,5.25,0.09,0.367,0.406,0.504,0.646,0.323,0.482,0.000
Tony Allen,Celtics,2006-2007,REG,33,8.11,18.15,11.20,57.92,2.32,2.32,0.00,0.286,0.340,0.414,0.647,0.167,0.167,0.000
Delonte West,Celtics,2006-2007,REG,69,17.15,39.61,6.00,29.57,3.63,4.04,0.00,0.325,0.363,0.302,0.590,0.615,0.310,0.000
Viktor Khryapa,Bulls,2006-2007,REG,33,5.71,54.29,4.29,32.86,1.43,0.00,1.43,0.000,0.316,0.333,0.609,0.000,0.000,0.000
Jameer Nelson,Magic,2006-2007,REG,77,15.89,38.17,7.77,31.89,3.31,2.86,0.11,0.324,0.401,0.412,0.534,0.483,0.240,0.000
Dorell Wright,Heat,2006-2007,REG,66,3.57,45.33,12.09,33.24,3.57,1.65,0.55,0.231,0.400,0.386,0.612,0.154,0.000,0.000
J.R. Smith,Nuggets,2006-2007,REG,63,47.52,13.20,3.73,23.76,5.90,5.90,0.00,0.405,0.388,0.208,0.634,0.368,0.289,0.000
Josh Smith,Hawks,2006-2007,REG,72,12.08,26.99,11.58,46.12,1.41,1.71,0.10,0.258,0.321,0.243,0.620,0.214,0.235,0.000
Kirk Snyder,Rockets,2006-2007,REG,39,18.49,17.81,6.85,45.21,4.79,6.85,0.00,0.259,0.269,0.500,0.652,0.143,0.300,0.000
Al Jefferson,Celtics,2006-2007,REG,69,0.11,19.05,34.69,46.15,0.00,0.00,0.00,0.000,0.363,0.454,0.622,0.000,0.000,0.000
Kris Humphries,Raptors,2006-2007,REG,60,0.00,17.84,22.70,59.46,0.00,0.00,0.00,0.000,0.424,0.310,0.545,0.000,0.000,0.000
Sebastian Telfair,Celtics,2006-2007,REG,78,16.24,32.70,8.65,31.65,5.91,4.43,0.42,0.273,0.316,0.366,0.500,0.286,0.381,0.000
Andris Biedrins,Warriors,2006-2007,REG,82,0.00,1.38,14.63,83.99,0.00,0.00,0.00,0.000,0.250,0.353,0.648,0.000,0.000,0.000
Luke Jackson,"Clippers, Raptors",2006-2007,REG,13,30.23,16.28,0.00,44.19,2.33,6.98,0.00,0.231,0.571,0.000,0.526,1.000,0.333,0.000
Andre Iguodala,Sixers,2006-2007,REG,76,11.20,40.36,6.76,37.24,2.42,1.82,0.20,0.315,0.360,0.254,0.634,0.292,0.333,0.000
Rafael Araujo,Jazz,2006-2007,REG,28,0.00,40.00,26.15,33.85,0.00,0.00,0.00,0.000,0.385,0.353,0.500,0.000,0.000,0.000
Luol Deng,Bulls,2006-2007,REG,82,0.25,50.08,11.66,37.60,0.25,0.00,0.16,0.000,0.433,0.408,0.668,0.667,0.000,0.000
Josh Childress,Hawks,2006-2007,REG,55,3.86,16.80,5.41,63.13,2.70,7.92,0.19,0.250,0.322,0.286,0.609,0.429,0.366,0.000
Devin Harris,Mavericks,2006-2007,REG,80,5.23,30.02,9.44,52.11,1.18,0.84,1.18,0.323,0.410,0.357,0.599,0.286,0.400,0.000
Shaun Livingston,Clippers,2006-2007,REG,54,2.45,45.43,26.50,24.50,0.00,0.45,0.67,0.364,0.412,0.445,0.600,0.000,0.500,0.000
Ben Gordon,Bulls,2006-2007,REG,82,20.40,46.64,9.87,15.55,2.84,4.71,0.00,0.421,0.465,0.455,0.505,0.289,0.444,0.000
Emeka Okafor,Bobcats,2006-2007,REG,67,0.00,19.86,25.68,54.46,0.00,0.00,0.00,0.000,0.354,0.416,0.653,0.000,0.000,0.000
Dwight Howard,Magic,2006-2007,REG,82,0.23,6.87,26.00,66.90,0.00,0.00,0.00,0.500,0.283,0.410,0.711,0.000,0.000,0.000
Lynn Greer,Bucks,2006-2007,REG,41,23.40,31.21,7.09,25.53,5.67,7.09,0.00,0.303,0.386,0.600,0.556,0.625,0.300,0.000
Josh Powell,"Pacers, Warriors",2006-2007,REG,37,0.00,48.39,13.98,37.63,0.00,0.00,0.00,0.000,0.333,0.692,0.543,0.000,0.000,0.000
Keith McLeod,"Warriors, Pacers",2006-2007,REG,48,20.21,52.13,7.45,16.49,2.13,1.06,0.53,0.316,0.388,0.643,0.323,0.500,1.000,0.000
Matt Carroll,Bobcats,2006-2007,REG,72,19.15,37.39,5.78,16.57,12.61,8.51,0.00,0.421,0.419,0.526,0.468,0.446,0.375,0.000
Linton Johnson,Hornets,2006-2007,REG,54,2.63,51.58,4.21,28.42,6.32,6.32,0.53,0.200,0.469,0.375,0.630,0.583,0.167,0.000
Ronald Dupree,Pistons,2006-2007,REG,19,0.00,41.94,16.13,41.94,0.00,0.00,0.00,0.000,0.154,0.400,0.538,0.000,0.000,0.000
