name,position,age,Teams,GP,MP,PER,TS %,FG3A PerFGA%,Fta PerFGA%,VORP,Usg Pct,OWS,DWS,WS,WS Per 48,Off. Box +-,Deff. Box +-,Box +-,ORB Pct,DRB Pct,TRB Pct,As. Pct,Stl Pct,Blk Pct,TO Pct
,,,,,,,,,,,,,,,,,,,,,,,,,
Steve Bardo,SG,27,Steve Bardo,9,123,8.4,.429,.174,.261,0.0,11.9,0.0,0.2,0.2,.069,-4.1,1.6,-2.6,2.0,18.9,10.8,19.2,1.8,0.6,16.3
Charles Barkley,PF,32,Charles Barkley,71,2632,24.8,.585,.151,.488,5.2,27.5,7.0,3.5,10.5,.191,4.5,1.4,5.9,10.9,25.0,18.1,17.4,2.2,1.6,13.4
Dana Barros,PG,28,Dana Barros,80,2328,15.6,.596,.457,.182,1.3,18.3,4.8,0.8,5.6,.116,2.6,-2.4,0.2,1.0,8.4,4.6,20.8,1.2,0.1,12.1
Brent Barry,SG,24,Brent Barry,79,1898,15.9,.609,.496,.229,1.8,18.3,3.7,1.2,4.9,.124,2.7,-1.0,1.7,2.4,8.4,5.3,18.8,2.6,0.9,15.4
Jon Barry,SG,26,Jon Barry,68,712,14.9,.638,.503,.200,0.4,14.9,1.4,0.4,1.8,.122,1.5,-1.3,0.1,2.7,7.5,5.1,18.5,2.4,1.1,17.3
Corey Beck,PG,24,Corey Beck,5,33,0.8,.282,.000,.250,-0.1,17.7,-0.1,0.0,-0.1,-0.140,-7.8,-0.4,-8.2,10.8,15.0,12.9,21.0,1.6,0.0,31.1
Benoit Benjamin,C,31,Benoit Benjamin,83,1896,14.4,.539,.005,.329,-0.6,19.8,0.1,2.2,2.3,.057,-3.8,0.5,-3.3,8.8,26.1,17.3,5.7,1.3,3.4,17.6
Benoit Benjamin,C,31,Benoit Benjamin,13,404,13.6,.488,.000,.348,-0.3,24.8,-0.4,0.5,0.1,.010,-5.0,0.1,-4.9,8.7,21.7,15.0,7.6,1.3,2.8,15.5
Benoit Benjamin,C,31,Benoit Benjamin,70,1492,14.6,.558,.007,.322,-0.3,18.4,0.5,1.7,2.2,.070,-3.5,0.6,-2.9,8.9,27.3,17.9,5.2,1.2,3.6,18.3
Elmer Bennett,PG,25,Elmer Bennett,8,66,-0.5,.293,.000,.235,-0.2,17.4,-0.3,0.0,-0.3,-0.200,-11.0,-3.0,-14.0,1.7,7.2,4.4,18.7,0.8,1.1,27.2
Mario Bennett,SF,22,Mario Bennett,19,230,13.3,.515,.016,.656,0.0,18.1,0.2,0.3,0.5,.098,-2.4,0.4,-2.0,10.7,13.9,12.3,3.9,2.5,3.6,11.8
David Benoit,SF,27,David Benoit,81,1961,12.2,.524,.330,.193,1.2,16.4,1.6,2.3,3.9,.096,-0.4,0.8,0.3,5.8,17.9,12.0,6.3,1.2,2.1,10.1
Travis Best,PG,23,Travis Best,59,571,11.5,.545,.153,.552,-0.3,21.4,0.2,0.5,0.7,.057,-2.0,-1.9,-3.9,2.5,7.0,4.8,26.8,1.9,0.4,23.7
Mookie Blaylock,PG,28,Mookie Blaylock,81,2893,18.9,.529,.555,.151,5.3,21.5,5.4,3.6,9.0,.149,4.6,0.6,5.2,4.3,9.5,6.8,27.6,3.9,0.5,13.6
Corie Blount,PF,27,Corie Blount,57,715,10.9,.491,.012,.263,0.2,14.6,-0.1,1.0,0.9,.063,-3.0,2.0,-1.1,11.5,16.1,13.8,8.3,1.8,3.4,20.1
Muggsy Bogues,PG,31,Muggsy Bogues,6,77,10.6,.415,.063,.125,-0.1,13.4,0.0,0.0,0.0,.020,-2.3,-3.7,-6.0,9.3,1.6,5.5,35.1,1.4,0.0,26.2
Anthony Bonner,PF,27,Anthony Bonner,4,43,11.3,.360,.000,.467,0.0,22.2,-0.1,0.1,0.0,.040,-5.3,1.5,-3.8,16.6,34.4,25.7,13.5,3.6,0.0,14.2
Melvin Booker,PG,23,Melvin Booker,11,131,6.2,.401,.380,.220,-0.2,22.9,-0.3,0.1,-0.2,-0.065,-5.4,-3.2,-8.6,0.9,6.8,3.9,24.5,2.0,0.5,18.0
Anthony Bowie,SG,32,Anthony Bowie,74,1078,10.4,.527,.114,.169,-0.3,14.6,0.7,0.9,1.6,.071,-2.2,-0.7,-3.0,4.4,8.8,6.6,14.2,1.6,0.7,15.8
Donnie Boyce,SG,22,Donnie Boyce,8,41,17.7,.485,.348,.174,0.0,33.7,-0.1,0.1,0.0,.004,-1.1,-0.7,-1.8,13.9,15.0,14.4,13.6,3.9,1.9,19.5
Shawn Bradley,C,23,Shawn Bradley,79,2329,15.7,.481,.005,.282,1.0,21.8,-1.1,4.1,3.0,.062,-4.3,4.0,-0.4,10.3,20.4,15.2,4.9,1.1,9.4,15.4
Shawn Bradley,C,23,Shawn Bradley,12,334,13.4,.486,.000,.258,-0.1,18.6,-0.4,0.4,0.0,.005,-6.4,2.7,-3.7,11.4,25.6,18.3,4.1,1.2,8.4,22.3
Shawn Bradley,C,23,Shawn Bradley,67,1995,16.1,.480,.005,.285,1.1,22.4,-0.7,3.7,3.0,.071,-4.0,4.2,0.2,10.1,19.5,14.7,5.0,1.1,9.6,14.5
Marques Bragg,PF,25,Marques Bragg,53,369,9.8,.475,.000,.342,-0.4,19.7,-0.3,0.3,0.1,.012,-4.3,-1.5,-5.9,12.3,13.3,12.8,3.6,2.4,1.7,15.8
,,,,,,,,,,,,,,,,,,,,,,,,,
Terrell Brandon,PG,25,Terrell Brandon,75,2570,25.2,.573,.214,.348,5.2,27.6,9.5,3.1,12.7,.237,6.0,-0.1,6.0,2.4,10.6,6.4,38.1,3.0,1.1,10.1
Tim Breaux,SF,25,Tim Breaux,54,570,6.2,.445,.286,.280,-0.7,16.6,-0.6,0.3,-0.2,-0.021,-5.0,-2.0,-7.0,4.5,7.4,6.0,6.3,1.0,1.0,14.2
Frank Brickowski,C,36,Frank Brickowski,63,986,8.6,.585,.313,.341,-0.2,16.7,0.1,1.4,1.6,.076,-2.7,-0.2,-2.9,3.3,14.3,9.0,9.1,1.3,0.6,21.2
Scott Brooks,PG,30,Scott Brooks,69,716,16.6,.544,.212,.235,-0.3,21.3,1.2,0.4,1.6,.110,-0.2,-3.2,-3.4,1.5,4.8,3.0,23.4,3.0,0.3,11.7
Chucky Brown,PF,27,Chucky Brown,82,2019,13.7,.568,.014,.270,0.2,15.9,2.2,2.1,4.2,.101,-1.7,0.0,-1.7,7.7,16.8,12.4,7.0,1.2,1.3,13.1
Dee Brown,PG,27,Dee Brown,65,1591,13.7,.507,.357,.256,0.4,20.5,1.4,1.0,2.4,.073,0.3,-1.2,-1.0,2.5,7.2,4.8,14.3,2.5,0.5,9.7
Mike Brown,C,32,Mike Brown,9,162,7.3,.554,.000,1.063,-0.1,8.1,0.1,0.1,0.1,.037,-4.0,-1.0,-4.9,9.7,16.8,13.2,2.8,1.0,0.9,20.4
P.J. Brown,C,26,P.J. Brown,81,2942,12.6,.500,.019,.332,2.4,15.6,2.0,3.3,5.3,.087,-1.1,2.3,1.2,7.9,13.2,10.5,9.3,1.4,2.6,12.7
Randy Brown,PG,27,Randy Brown,68,671,11.2,.436,.057,.240,0.3,16.0,0.0,1.5,1.5,.105,-3.0,2.8,-0.3,3.0,8.5,5.7,15.1,4.5,1.4,12.7
Mark Bryant,PF,30,Mark Bryant,71,1587,13.1,.583,.004,.397,-0.3,17.3,2.1,1.4,3.6,.107,-1.6,-1.2,-2.8,9.6,15.3,12.5,5.2,1.0,0.9,14.0
Jud Buechler,SF,27,Jud Buechler,74,740,14.1,.552,.372,.091,0.6,17.3,1.0,1.2,2.3,.148,0.6,0.3,1.0,7.1,10.4,8.7,11.1,2.4,0.7,13.4
Matt Bullard,PF,28,Matt Bullard,46,460,11.5,.509,.444,.123,-0.1,19.0,0.2,0.4,0.6,.065,-1.8,-1.4,-3.2,4.4,11.3,7.7,6.4,2.0,1.9,12.3
Scott Burrell,SF,25,Scott Burrell,20,693,13.0,.570,.476,.272,0.6,17.9,0.6,0.4,1.1,.075,1.1,0.1,1.2,4.5,12.9,8.6,10.5,2.0,1.4,15.7
Junior Burrough,PF,23,Junior Burrough,61,495,9.0,.448,.000,.547,-0.7,21.8,-0.6,0.4,-0.2,-0.018,-6.0,-1.9,-7.9,9.9,14.8,12.3,4.6,1.5,1.4,15.9
Mitchell Butler,SG,25,Mitchell Butler,61,858,7.4,.446,.262,.362,-0.4,17.3,-1.2,1.0,-0.2,-0.010,-4.2,0.5,-3.7,4.1,12.0,8.1,11.1,2.4,1.0,20.1
Jason Caffey,PF,22,Jason Caffey,57,545,7.9,.474,.006,.420,-0.4,19.4,-0.4,0.8,0.4,.038,-4.6,-0.4,-5.0,10.9,12.8,11.9,6.3,1.2,1.0,20.0
Michael Cage,C,34,Michael Cage,82,2631,14.1,.561,.003,.232,2.3,9.4,4.1,4.0,8.1,.148,-0.9,2.4,1.5,14.3,22.7,18.4,3.3,1.9,2.7,11.0
Adrian Caldwell,PF,29,Adrian Caldwell,51,327,10.4,.556,.000,.434,-0.3,18.8,-0.2,0.5,0.3,.044,-4.0,-1.1,-5.0,16.6,25.2,21.0,3.0,1.5,1.2,26.2
Elden Campbell,PF,27,Elden Campbell,82,2699,18.0,.549,.006,.393,3.3,19.6,3.8,4.4,8.2,.147,-0.6,3.4,2.9,7.1,19.5,13.4,10.3,1.7,5.5,11.6
Antoine Carr,SF,34,Antoine Carr,80,1532,10.6,.506,.006,.282,0.0,19.5,0.6,1.5,2.1,.065,-2.6,0.6,-1.9,5.8,10.1,8.0,7.6,1.0,3.5,12.0
,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Carr,SG,21,Chris Carr,60,590,10.5,.493,.194,.276,-0.5,21.4,-0.1,0.3,0.3,.021,-3.1,-2.5,-5.6,5.4,14.5,10.0,11.4,0.9,0.6,14.1
Sam Cassell,PG,26,Sam Cassell,61,1682,16.8,.565,.319,.433,0.7,25.1,2.6,1.2,3.9,.110,1.8,-2.2,-0.4,3.5,9.0,6.3,27.3,1.6,0.2,16.7
Duane Causwell,C,27,Duane Causwell,73,1044,9.9,.484,.005,.444,-0.1,13.1,0.0,1.3,1.3,.059,-4.5,2.1,-2.4,9.5,18.0,13.7,2.9,1.3,5.6,17.0
Cedric Ceballos,SF,26,Cedric Ceballos,78,2628,22.1,.599,.153,.340,2.7,26.5,7.1,2.8,9.8,.180,3.5,-1.5,2.1,9.7,13.9,11.9,7.9,1.9,0.6,10.8
Rex Chapman,SG,28,Rex Chapman,56,1865,13.0,.539,.496,.166,1.2,19.7,2.3,1.9,4.2,.108,1.4,-0.8,0.6,1.4,7.5,4.5,15.4,1.3,0.4,9.8
Calbert Cheaney,SF,24,Calbert Cheaney,70,2324,13.0,.528,.170,.236,0.3,21.7,1.5,1.7,3.2,.065,-0.4,-1.1,-1.5,3.5,8.5,6.1,10.6,1.5,0.6,11.4
Pete Chilcutt,PF,27,Pete Chilcutt,74,651,12.5,.525,.547,.145,0.0,14.7,0.6,0.8,1.4,.101,-1.0,-0.9,-1.9,9.1,17.8,13.6,6.0,1.5,1.5,10.4
Randolph Childress,PG,23,Randolph Childress,28,250,6.7,.468,.595,.342,-0.2,20.8,-0.3,0.3,0.0,-0.009,-4.2,-1.7,-5.9,0.5,8.2,4.3,19.1,1.7,0.3,23.6
Chris Childs,PG,28,Chris Childs,78,2408,16.4,.549,.333,.391,1.9,20.7,3.3,2.5,5.8,.115,2.3,-1.1,1.2,2.3,9.1,5.6,38.6,2.4,0.3,20.1
Doug Christie,SF,25,Doug Christie,55,1036,14.0,.549,.315,.276,0.5,20.4,0.2,1.2,1.4,.065,-0.7,0.6,-0.1,3.9,13.8,8.8,18.0,3.5,1.4,20.1
Doug Christie,SF,25,Doug Christie,23,218,14.1,.562,.260,.301,0.1,21.7,0.1,0.4,0.5,.108,-1.0,0.9,-0.1,4.5,13.7,9.2,19.2,2.9,1.1,18.7
Doug Christie,SF,25,Doug Christie,32,818,13.9,.545,.330,.269,0.4,20.0,0.1,0.8,0.9,.054,-0.7,0.5,-0.1,3.8,13.8,8.7,17.7,3.7,1.5,20.5
Robert Churchwell,SG,23,Robert Churchwell,4,20,1.2,.375,.000,.000,-0.1,21.8,-0.1,0.0,-0.1,-0.166,-11.2,-3.7,-14.9,0.0,17.4,8.6,8.0,0.0,0.0,20.0
Charles Claxton,C,25,Charles Claxton,3,7,0.2,.347,.000,1.000,0.0,23.9,0.0,0.0,0.0,-0.179,-8.5,-2.6,-11.1,31.2,0.0,16.0,0.0,0.0,10.0,25.8
John Coker,C,24,John Coker,5,11,37.3,.800,.000,.000,0.0,20.2,0.1,0.0,0.1,.360,13.6,-0.8,12.8,21.4,0.0,10.5,21.2,0.0,6.8,0.0
Derrick Coleman,PF,28,Derrick Coleman,11,294,12.0,.466,.178,.271,-0.2,24.3,-0.4,0.2,-0.2,-0.029,-4.0,-0.5,-4.5,5.0,23.8,14.1,19.3,0.7,2.5,17.5
Bimbo Coles,PG,27,Bimbo Coles,81,2615,12.4,.513,.327,.272,1.3,17.9,2.2,2.8,5.0,.091,0.1,0.0,0.0,2.2,9.2,5.8,25.9,1.9,0.5,16.4
Bimbo Coles,PG,27,Bimbo Coles,52,1882,13.0,.523,.308,.309,1.4,18.3,1.9,2.4,4.3,.109,0.4,0.6,1.0,2.4,9.9,6.2,25.7,1.8,0.5,16.2
Bimbo Coles,PG,27,Bimbo Coles,29,733,10.9,.486,.376,.174,-0.1,16.8,0.3,0.4,0.7,.047,-0.7,-1.7,-2.5,1.7,7.6,4.6,26.3,2.2,0.5,17.0
Marty Conlon,C,28,Marty Conlon,74,958,12.2,.526,.092,.336,-0.6,21.7,0.1,0.5,0.6,.028,-2.6,-1.7,-4.3,7.3,15.5,11.3,11.7,1.1,0.9,17.4
Anthony Cook,PF,28,Anthony Cook,11,60,7.6,.422,.125,.250,0.0,13.7,0.0,0.1,0.1,.057,-4.0,-1.1,-5.2,9.5,13.2,11.4,5.1,0.0,1.2,5.3
Tyrone Corbin,SF,33,Tyrone Corbin,71,1284,12.6,.511,.051,.342,0.5,16.2,0.9,1.6,2.5,.093,-1.8,1.4,-0.3,7.4,14.7,11.0,10.4,2.5,1.2,14.2
Tyrone Corbin,SF,33,Tyrone Corbin,49,930,13.3,.521,.046,.355,0.4,16.5,0.7,1.1,1.8,.092,-1.6,1.3,-0.3,6.8,15.5,11.1,10.5,2.6,1.4,14.3
Tyrone Corbin,SF,33,Tyrone Corbin,22,354,10.8,.484,.065,.304,0.1,15.6,0.2,0.6,0.7,.097,-2.2,1.7,-0.5,8.8,12.5,10.7,10.4,2.4,0.7,14.0
Joe Courtney,PF,26,Joe Courtney,23,200,7.0,.443,.000,.514,-0.1,15.1,-0.2,0.2,0.0,.000,-5.6,1.1,-4.5,15.7,16.9,16.3,7.2,1.5,2.7,28.4
John Crotty,PG,26,John Crotty,58,617,13.0,.590,.237,.632,-0.2,16.1,0.8,0.5,1.3,.101,-1.9,-1.5,-3.4,4.2,7.5,5.8,26.9,2.1,0.9,25.9
,,,,,,,,,,,,,,,,,,,,,,,,,
Terry Cummings,PF,34,Terry Cummings,81,1777,13.9,.493,.012,.274,0.2,18.6,1.5,1.5,3.0,.080,-1.4,-0.2,-1.7,11.0,19.9,15.3,8.1,1.7,1.3,9.5
Dell Curry,SG,31,Dell Curry,82,2371,16.8,.568,.417,.176,2.1,22.5,3.8,1.4,5.1,.104,2.6,-1.2,1.5,3.4,10.2,6.8,12.5,2.4,0.8,11.0
Michael Curry,SG-SF,27,Michael Curry,46,783,9.4,.560,.329,.385,0.2,12.9,0.8,0.8,1.6,.100,-1.1,-0.1,-1.2,4.3,8.6,6.6,5.6,1.7,0.2,11.3
Michael Curry,SF,27,Michael Curry,5,34,8.2,.425,.300,.400,0.0,16.8,0.0,0.0,0.0,.033,-3.6,-2.6,-6.2,7.1,10.2,8.7,4.1,1.5,0.0,7.8
Michael Curry,SG,27,Michael Curry,41,749,9.4,.569,.331,.384,0.2,12.7,0.8,0.8,1.6,.103,-1.0,0.0,-1.0,4.2,8.6,6.5,5.6,1.7,0.2,11.5
Rastko Cvetković,C,25,Rastko Cvetković,14,48,2.1,.282,.063,.250,-0.1,19.3,-0.2,0.1,-0.1,-0.118,-8.4,0.0,-8.4,9.6,16.9,13.2,9.6,2.2,1.5,14.5
Sasha Danilović,SG,25,Sasha Danilović,19,542,14.4,.591,.424,.391,0.3,21.2,0.9,0.6,1.5,.129,1.4,-1.0,0.4,2.6,7.1,4.9,14.9,1.5,0.4,14.6
Yinka Dare,C,23,Yinka Dare,58,626,6.1,.479,.000,.431,-1.5,17.0,-1.4,1.0,-0.5,-0.037,-9.9,-1.6,-11.5,9.6,22.5,15.9,0.0,0.7,4.9,29.6
Antonio Davis,PF,27,Antonio Davis,82,2092,13.9,.567,.004,.716,0.9,15.8,3.6,2.4,6.0,.137,-0.6,0.3,-0.2,11.6,18.1,15.0,3.2,0.8,2.5,12.1
Dale Davis,PF,26,Dale Davis,78,2617,14.3,.553,.000,.482,2.8,14.8,2.6,3.7,6.2,.115,-0.2,2.4,2.2,12.4,21.1,16.9,4.6,1.2,3.4,14.1
Hubert Davis,SG,25,Hubert Davis,74,1773,14.8,.633,.472,.228,1.1,18.0,4.0,1.6,5.6,.151,2.3,-2.0,0.4,2.4,5.7,4.1,9.6,0.9,0.3,9.2
Mark Davis,SF,22,Mark Davis,57,571,10.9,.470,.087,.779,0.0,20.8,-0.8,0.8,-0.1,-0.005,-3.9,2.1,-1.9,11.7,14.5,13.1,12.6,3.6,2.9,25.4
Terry Davis,PF,28,Terry Davis,28,501,10.0,.532,.000,.435,-0.3,12.8,0.3,0.3,0.5,.052,-3.8,-0.8,-4.6,8.3,17.0,12.2,6.2,1.0,0.6,16.3
Todd Day,SG,26,Todd Day,79,1807,13.5,.489,.370,.351,0.0,25.2,0.4,1.5,1.9,.049,-0.8,-1.3,-2.1,4.3,9.9,7.0,9.5,2.2,2.0,10.4
Todd Day,SG,26,Todd Day,8,171,8.0,.443,.352,.366,-0.2,25.0,-0.2,0.1,-0.1,-0.028,-3.9,-3.7,-7.6,5.6,10.2,7.9,4.6,1.2,1.4,11.8
Todd Day,SG,26,Todd Day,71,1636,14.1,.493,.371,.350,0.2,25.2,0.6,1.4,2.0,.057,-0.4,-1.1,-1.5,4.1,9.8,6.9,10.0,2.3,2.1,10.2
Andrew DeClercq,C,22,Andrew DeClercq,22,203,12.1,.505,.020,.380,0.0,13.4,0.3,0.1,0.4,.102,-1.1,-0.2,-1.3,10.1,12.0,11.1,6.8,1.8,1.8,6.4
Terry Dehere,PG,24,Terry Dehere,82,2018,16.7,.612,.461,.477,0.9,22.6,4.5,0.5,5.0,.119,3.2,-3.4,-0.2,2.4,6.2,4.3,27.3,1.4,0.6,18.7
Vinny Del Negro,SG,29,Vinny Del Negro,82,2766,15.6,.564,.156,.222,2.5,18.8,5.2,3.2,8.3,.144,1.5,0.1,1.6,1.5,9.1,5.5,18.3,1.6,0.2,8.6
Bison Dele,C,26,Bison Dele,65,2157,17.0,.582,.008,.349,1.1,22.2,2.1,1.9,4.0,.090,-0.5,0.5,0.0,8.2,19.5,13.7,9.4,1.7,1.9,17.7
Dell Demps,SG,25,Dell Demps,16,87,17.1,.655,.061,.515,0.0,27.1,0.1,0.1,0.2,.105,-1.5,-1.4,-2.9,2.7,8.6,5.8,15.9,1.8,0.8,22.9
Vlade Divac,C,27,Vlade Divac,79,2470,17.4,.544,.022,.366,3.0,20.6,2.2,4.0,6.1,.119,-0.3,3.1,2.8,9.5,22.2,16.0,16.3,1.6,3.7,17.5
Sherman Douglas,PG,29,Sherman Douglas,79,2335,14.6,.570,.161,.320,-0.1,19.0,2.9,0.4,3.3,.068,0.5,-2.7,-2.2,2.8,6.6,4.7,30.0,1.4,0.2,19.9
Sherman Douglas,PG,29,Sherman Douglas,10,234,9.3,.482,.083,.476,-0.3,24.0,-0.3,0.0,-0.3,-0.053,-4.3,-3.5,-7.8,2.8,8.3,5.5,26.0,0.4,0.0,22.2
Sherman Douglas,PG,29,Sherman Douglas,69,2101,15.2,.583,.171,.298,0.2,18.4,3.2,0.4,3.5,.081,1.1,-2.6,-1.6,2.8,6.4,4.6,30.4,1.5,0.2,19.5
Clyde Drexler,SG,33,Clyde Drexler,52,1997,20.0,.551,.308,.442,3.4,23.6,4.1,2.6,6.7,.161,3.5,1.2,4.7,5.6,15.3,10.6,24.7,2.7,0.9,12.8
,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Duckworth,C,31,Kevin Duckworth,8,58,-2.7,.270,.000,.429,-0.1,14.7,-0.2,0.0,-0.1,-0.110,-8.7,-1.6,-10.3,4.2,10.8,7.4,4.8,1.8,0.0,10.7
Chris Dudley,C,30,Chris Dudley,80,1924,12.2,.473,.003,.439,0.5,11.5,0.6,4.0,4.7,.117,-3.8,2.9,-1.0,14.2,28.4,21.3,2.8,1.1,3.9,15.6
Joe Dumars,PG,32,Joe Dumars,67,2193,13.7,.579,.498,.329,1.3,17.0,4.3,1.7,6.0,.131,2.0,-1.7,0.3,1.6,5.8,3.8,20.4,1.1,0.1,12.4
Richard Dumas,PF,26,Richard Dumas,39,739,11.3,.515,.044,.345,-0.2,17.1,0.0,0.4,0.3,.021,-2.7,-0.3,-3.0,6.4,9.2,7.7,10.3,3.0,0.6,17.3
Tony Dumas,SG,23,Tony Dumas,67,1284,15.2,.505,.316,.392,-0.5,27.4,1.2,0.4,1.6,.060,0.4,-4.0,-3.6,4.4,5.1,4.7,13.5,1.6,0.7,9.1
Ledell Eackles,SG,29,Ledell Eackles,55,1238,12.5,.553,.340,.313,0.2,17.6,1.6,0.8,2.4,.094,0.3,-1.5,-1.2,4.3,9.7,7.0,10.2,1.2,0.2,11.7
Acie Earl,C,25,Acie Earl,42,655,14.1,.484,.011,.413,-0.7,25.2,-0.1,0.4,0.3,.020,-4.4,-1.7,-6.1,9.2,14.3,11.7,6.9,1.4,4.3,13.1
Tyus Edney,PG,22,Tyus Edney,80,2481,12.7,.505,.195,.341,-0.1,18.5,2.0,1.2,3.3,.064,-0.2,-1.9,-2.2,2.9,6.5,4.7,31.5,1.8,0.1,18.4
Blue Edwards,SF,30,Blue Edwards,82,2773,11.9,.498,.256,.218,0.8,20.0,-0.7,2.5,1.9,.032,-1.6,0.7,-0.9,4.0,10.9,7.3,13.8,2.2,1.3,14.0
