Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Mark Madsen,Lakers,2000-2001,REG,67,0.00,10.62,18.58,69.91,0.88,0.00,0.00,0.000,0.250,0.286,0.570,1.000,0.000,0.000
Erick Barkley,Trail Blazers,2000-2001,REG,8,31.82,31.82,4.55,27.27,4.55,0.00,0.00,0.429,0.143,1.000,0.500,0.000,0.000,0.000
Mamadou N'diaye,Raptors,2000-2001,REG,3,0.00,75.00,0.00,25.00,0.00,0.00,0.00,0.000,0.000,0.000,1.000,0.000,0.000,0.000
Jake Tsakalidis,Suns,2000-2001,REG,56,0.00,17.21,33.49,49.30,0.00,0.00,0.00,0.000,0.162,0.403,0.623,0.000,0.000,0.000
Dalibor Bagaric,Bulls,2000-2001,REG,35,0.00,35.38,26.15,36.92,0.00,1.54,0.00,0.000,0.087,0.353,0.375,0.000,0.000,0.000
DeShawn Stevenson,Jazz,2000-2001,REG,40,6.59,24.18,15.38,47.25,5.49,1.10,0.00,0.167,0.091,0.214,0.581,0.000,0.000,0.000
Donnell Harvey,Mavericks,2000-2001,REG,16,0.00,28.57,35.71,35.71,0.00,0.00,0.00,0.000,0.250,0.400,1.000,0.000,0.000,0.000
Morris Peterson,Raptors,2000-2001,REG,80,13.82,33.43,9.06,32.99,3.27,6.84,0.59,0.376,0.342,0.377,0.572,0.500,0.370,0.000
Quentin Richardson,Clippers,2000-2001,REG,76,24.00,15.81,16.19,39.24,3.62,0.95,0.19,0.317,0.313,0.329,0.621,0.421,0.400,0.000
Jamaal Magloire,Hornets,2000-2001,REG,74,0.37,23.99,21.77,53.51,0.00,0.00,0.37,0.000,0.277,0.271,0.607,0.000,0.000,0.000
Desmond Mason,SuperSonics,2000-2001,REG,78,8.88,44.65,10.93,29.16,3.42,2.51,0.46,0.308,0.372,0.313,0.648,0.333,0.091,0.000
Hedo Turkoglu,Kings,2000-2001,REG,74,14.03,34.03,11.64,28.66,7.76,3.88,0.00,0.298,0.404,0.282,0.552,0.308,0.462,0.000
Jason Collier,Rockets,2000-2001,REG,23,1.41,57.75,15.49,25.35,0.00,0.00,0.00,0.000,0.390,0.091,0.556,0.000,0.000,0.000
Mateen Cleaves,Pistons,2000-2001,REG,78,3.75,46.50,8.50,40.75,0.25,0.00,0.25,0.333,0.403,0.235,0.442,0.000,0.000,0.000
Courtney Alexander,"Mavericks, Wizards",2000-2001,REG,65,6.63,59.69,13.09,19.20,0.70,0.70,0.00,0.421,0.421,0.320,0.491,0.000,0.250,0.000
Jerome Moiso,Celtics,2000-2001,REG,23,3.33,40.00,6.67,50.00,0.00,0.00,0.00,0.000,0.500,0.000,0.400,0.000,0.000,0.000
Keyon Dooling,Clippers,2000-2001,REG,76,17.40,35.08,11.60,31.22,1.93,2.76,0.00,0.365,0.362,0.286,0.549,0.286,0.300,0.000
Joel Przybilla,Bucks,2000-2001,REG,33,0.00,0.00,20.00,80.00,0.00,0.00,0.00,0.000,0.000,0.143,0.393,0.000,0.000,0.000
Jamal Crawford,Bulls,2000-2001,REG,61,35.53,39.80,8.22,13.49,1.64,0.99,0.33,0.343,0.347,0.320,0.390,0.600,0.333,0.000
Chris Mihm,Cavaliers,2000-2001,REG,59,0.26,34.78,25.58,39.39,0.00,0.00,0.00,0.000,0.434,0.380,0.494,0.000,0.000,0.000
DerMarr Johnson,Hawks,2000-2001,REG,78,21.28,31.28,8.97,27.18,7.44,3.33,0.51,0.373,0.328,0.314,0.509,0.241,0.231,0.000
Mike Miller,Magic,2000-2001,REG,82,34.79,34.44,6.39,16.09,4.26,4.02,0.00,0.412,0.419,0.315,0.596,0.444,0.324,0.000
Marcus Fizer,Bulls,2000-2001,REG,72,5.11,42.11,18.89,32.97,0.62,0.00,0.31,0.273,0.357,0.344,0.606,0.250,0.000,0.000
Darius Miles,Clippers,2000-2001,REG,81,2.22,25.08,16.35,55.56,0.32,0.16,0.32,0.071,0.323,0.320,0.666,0.000,0.000,0.000
Stromile Swift,Grizzlies,2000-2001,REG,80,1.18,24.78,23.30,50.74,0.00,0.00,0.00,0.000,0.250,0.367,0.599,0.000,0.000,0.000
Kenyon Martin,Nets,2000-2001,REG,68,0.90,51.48,19.31,27.80,0.26,0.13,0.13,0.143,0.353,0.367,0.690,0.000,0.000,0.000
Zendon Hamilton,Clippers,2000-2001,REG,3,0.00,22.22,0.00,77.78,0.00,0.00,0.00,0.000,0.000,0.000,0.286,0.000,0.000,0.000
Jamel Thomas,Nets,2000-2001,REG,5,10.53,36.84,10.53,36.84,0.00,5.26,0.00,0.000,0.000,0.500,0.571,0.000,1.000,0.000
Milt Palacio,Celtics,2000-2001,REG,57,9.36,26.97,10.86,48.69,1.50,1.87,0.75,0.320,0.361,0.483,0.569,0.500,0.400,0.000
Ira Newble,Spurs,2000-2001,REG,26,0.00,45.45,7.27,30.91,10.91,5.45,0.00,0.000,0.280,0.250,0.529,0.500,0.333,0.000
Raja Bell,76ers,2000-2001,REG,5,14.29,14.29,0.00,42.86,0.00,14.29,14.29,0.000,0.000,0.000,0.333,0.000,1.000,0.000
Andy Panko,Hawks,2000-2001,REG,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Eddie Robinson,Hornets,2000-2001,REG,67,0.25,57.99,14.74,26.29,0.49,0.00,0.25,0.000,0.432,0.500,0.766,1.000,0.000,0.000
Rodney Buford,76ers,2000-2001,REG,47,10.79,50.21,16.18,17.84,2.49,2.49,0.00,0.423,0.397,0.256,0.698,0.333,0.500,0.000
Lari Ketner,Pacers,2000-2001,REG,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Todd MacCulloch,76ers,2000-2001,REG,63,0.00,10.27,21.62,68.11,0.00,0.00,0.00,0.000,0.368,0.150,0.762,0.000,0.000,0.000
Lee Nailon,Hornets,2000-2001,REG,42,0.74,37.50,26.47,35.29,0.00,0.00,0.00,0.000,0.412,0.389,0.646,0.000,0.000,0.000
Laron Profit,Wizards,2000-2001,REG,34,15.49,18.31,18.31,45.07,2.82,0.00,0.00,0.227,0.192,0.192,0.609,0.500,0.000,0.000
Obinna Ekezie,"Wizards, Mavericks",2000-2001,REG,33,0.00,35.80,24.69,39.51,0.00,0.00,0.00,0.000,0.310,0.350,0.500,0.000,0.000,0.000
Wang Zhi-zhi,Mavericks,2000-2001,REG,5,10.53,57.89,15.79,15.79,0.00,0.00,0.00,0.000,0.455,0.333,0.667,0.000,0.000,0.000
Calvin Booth,"Wizards, Mavericks",2000-2001,REG,54,0.00,34.92,23.81,41.27,0.00,0.00,0.00,0.000,0.443,0.283,0.615,0.000,0.000,0.000
Evan Eschmeyer,Nets,2000-2001,REG,74,0.00,6.50,17.00,76.50,0.00,0.00,0.00,0.000,0.231,0.265,0.523,0.000,0.000,0.000
Chris Herren,Celtics,2000-2001,REG,25,43.75,3.13,8.33,31.25,7.29,6.25,0.00,0.286,0.000,0.000,0.433,0.429,0.167,0.000
Michael Ruffin,Bulls,2000-2001,REG,45,0.00,6.67,12.22,81.11,0.00,0.00,0.00,0.000,0.167,0.364,0.479,0.000,0.000,0.000
Scott Padgett,Jazz,2000-2001,REG,27,16.28,27.91,4.65,48.84,0.00,0.00,2.33,0.571,0.167,0.500,0.524,0.000,0.000,0.000
Jumaine Jones,76ers,2000-2001,REG,65,15.64,42.91,6.55,28.73,4.00,1.82,0.36,0.256,0.415,0.000,0.671,0.636,0.400,0.000
Vonteego Cummings,Warriors,2000-2001,REG,66,22.05,39.65,14.12,18.96,2.32,2.71,0.19,0.342,0.312,0.233,0.500,0.250,0.429,0.000
Tim James,Hornets,2000-2001,REG,29,5.77,34.62,30.77,28.85,0.00,0.00,0.00,0.333,0.278,0.375,0.267,0.000,0.000,0.000
Devean George,Lakers,2000-2001,REG,58,22.71,26.09,15.46,25.60,6.76,3.38,0.00,0.170,0.278,0.250,0.491,0.429,0.143,0.000
Jeff Foster,Pacers,2000-2001,REG,71,2.82,24.88,12.21,59.62,0.00,0.47,0.00,0.333,0.264,0.269,0.606,0.000,0.000,0.000
Kenny Thomas,Rockets,2000-2001,REG,74,17.85,17.20,16.99,46.02,0.86,1.08,0.00,0.265,0.275,0.342,0.617,0.250,0.400,0.000
Dion Glover,Hawks,2000-2001,REG,57,11.31,30.95,15.18,40.18,1.19,0.89,0.30,0.184,0.385,0.275,0.578,0.250,0.333,0.000
Quincy Lewis,Jazz,2000-2001,REG,35,12.20,38.21,17.89,23.58,4.07,4.07,0.00,0.467,0.383,0.227,0.621,0.200,0.200,0.000
James Posey,Nuggets,2000-2001,REG,82,18.81,19.32,7.46,36.44,7.46,10.00,0.51,0.288,0.360,0.364,0.563,0.295,0.339,0.000
Cal Bowdler,Hawks,2000-2001,REG,43,4.39,54.39,10.53,30.70,0.00,0.00,0.00,0.200,0.468,0.167,0.600,0.000,0.000,0.000
Metta World Peace,Bulls,2000-2001,REG,76,14.85,37.30,11.41,33.13,1.96,1.23,0.12,0.256,0.355,0.333,0.537,0.438,0.500,0.000
William Avery,Timberwolves,2000-2001,REG,54,34.03,19.44,10.42,29.17,2.78,2.78,1.39,0.265,0.500,0.200,0.524,0.250,0.500,0.000
Corey Maggette,Clippers,2000-2001,REG,69,7.39,32.03,16.02,40.45,2.67,1.44,0.00,0.278,0.301,0.410,0.655,0.385,0.286,0.000
Trajan Langdon,Cavaliers,2000-2001,REG,65,28.43,37.70,9.27,13.74,3.19,7.67,0.00,0.404,0.398,0.345,0.651,0.300,0.458,0.000
Jason Terry,Hawks,2000-2001,REG,82,18.65,46.45,16.17,14.26,2.05,2.34,0.07,0.404,0.446,0.371,0.549,0.464,0.219,1.000
Shawn Marion,Suns,2000-2001,REG,79,2.41,44.22,20.43,28.28,1.90,2.50,0.26,0.107,0.431,0.418,0.659,0.364,0.345,0.000
Andre Miller,Cavaliers,2000-2001,REG,82,4.70,41.44,22.32,29.83,0.20,0.20,1.30,0.319,0.411,0.417,0.577,0.000,0.500,0.077
Richard Hamilton,Wizards,2000-2001,REG,78,7.77,46.68,26.34,15.29,2.80,1.12,0.00,0.237,0.422,0.422,0.639,0.343,0.357,0.000
Wally Szczerbiak,Timberwolves,2000-2001,REG,82,5.76,56.30,12.17,23.15,1.30,1.20,0.11,0.358,0.485,0.393,0.695,0.083,0.545,0.000
Jonathan Bender,Pacers,2000-2001,REG,57,12.90,44.09,13.98,19.89,2.69,5.91,0.54,0.292,0.366,0.192,0.541,0.400,0.182,0.000
Lamar Odom,Clippers,2000-2001,REG,76,22.94,26.00,20.08,29.83,0.57,0.48,0.10,0.329,0.401,0.448,0.635,0.000,0.200,0.000
Baron Davis,Hornets,2000-2001,REG,82,26.44,22.88,8.25,40.23,0.52,1.36,0.31,0.296,0.338,0.316,0.584,0.400,0.538,0.333
Steve Francis,Rockets,2000-2001,REG,80,21.41,26.09,13.04,33.22,0.98,4.68,0.57,0.395,0.371,0.409,0.578,0.500,0.404,0.143
Elton Brand,Bulls,2000-2001,REG,74,0.08,33.72,33.47,32.57,0.00,0.16,0.00,0.000,0.385,0.437,0.611,0.000,0.000,0.000
Steve Goodrich,Bulls,2000-2001,REG,12,11.11,16.67,5.56,61.11,5.56,0.00,0.00,0.000,0.333,0.000,0.455,1.000,0.000,0.000
Earl Boykins,Clippers,2000-2001,REG,10,7.94,36.51,25.40,25.40,1.59,3.17,0.00,0.000,0.391,0.375,0.563,0.000,0.500,0.000
Anthony Carter,Heat,2000-2001,REG,72,6.67,49.38,15.63,26.67,0.00,0.42,1.25,0.156,0.367,0.373,0.578,0.000,0.500,0.000
Brad Miller,Bulls,2000-2001,REG,57,0.78,27.72,18.39,52.59,0.00,0.52,0.00,0.333,0.383,0.211,0.547,0.000,0.000,0.000
Tyrone Nesby,"Clippers, Wizards",2000-2001,REG,62,26.79,28.11,15.28,22.64,3.77,3.40,0.00,0.268,0.295,0.272,0.617,0.350,0.222,0.000
Ryan Bowen,Nuggets,2000-2001,REG,57,2.78,16.67,7.64,68.06,2.78,2.08,0.00,0.000,0.375,0.091,0.673,0.500,0.667,0.000
Damon Jones,Grizzlies,2000-2001,REG,71,36.30,20.19,6.01,18.27,10.58,8.65,0.00,0.397,0.345,0.360,0.632,0.318,0.278,0.000
Greg Buckner,Mavericks,2000-2001,REG,37,1.56,13.54,28.13,54.69,0.52,1.56,0.00,0.333,0.192,0.333,0.562,0.000,0.333,0.000
Derrick Dial,Spurs,2000-2001,REG,32,9.64,49.40,9.64,28.92,1.20,1.20,0.00,0.125,0.341,0.625,0.625,0.000,1.000,0.000
Jahidi White,Wizards,2000-2001,REG,68,0.00,4.66,20.59,74.51,0.00,0.25,0.00,0.000,0.368,0.369,0.543,0.000,0.000,0.000
Rafer Alston,Bucks,2000-2001,REG,36,25.00,33.33,13.10,17.86,5.95,4.76,0.00,0.286,0.357,0.364,0.533,0.200,0.250,0.000
Cuttino Mobley,Rockets,2000-2001,REG,79,14.83,34.43,12.69,32.13,3.05,2.47,0.41,0.372,0.359,0.331,0.605,0.378,0.267,0.200
Bruno Sundov,Pacers,2000-2001,REG,11,7.32,63.41,14.63,12.20,0.00,2.44,0.00,0.000,0.462,0.500,1.000,0.000,0.000,0.000
Shammond Williams,SuperSonics,2000-2001,REG,68,30.43,32.88,11.68,19.29,2.17,3.26,0.27,0.438,0.364,0.372,0.563,0.750,0.500,0.000
Jelani McCoy,SuperSonics,2000-2001,REG,70,0.00,3.79,24.24,71.97,0.00,0.00,0.00,0.000,0.100,0.344,0.605,0.000,0.000,0.000
Rashard Lewis,SuperSonics,2000-2001,REG,78,24.46,24.69,15.67,27.62,3.83,3.49,0.23,0.433,0.370,0.396,0.686,0.353,0.516,0.000
Ruben Patterson,SuperSonics,2000-2001,REG,76,3.47,18.16,17.76,59.28,0.27,0.67,0.40,0.077,0.309,0.368,0.624,0.000,0.000,0.000
Nazr Mohammed,"76ers, Hawks",2000-2001,REG,58,0.27,23.58,25.75,50.41,0.00,0.00,0.00,0.000,0.333,0.326,0.624,0.000,0.000,0.000
Corey Benjamin,Bulls,2000-2001,REG,65,22.19,33.77,11.26,28.48,1.99,2.32,0.00,0.284,0.324,0.382,0.558,0.167,0.143,0.000
Vladimir Stepania,Nets,2000-2001,REG,29,3.41,39.77,10.23,45.45,0.00,1.14,0.00,0.333,0.229,0.222,0.425,0.000,0.000,0.000
Sam Jacobson,Timberwolves,2000-2001,REG,14,0.00,61.11,11.11,27.78,0.00,0.00,0.00,0.000,0.455,0.000,0.800,0.000,0.000,0.000
Al Harrington,Pacers,2000-2001,REG,78,1.10,41.44,18.97,38.31,0.00,0.18,0.00,0.167,0.409,0.311,0.558,0.000,0.000,0.000
Felipe Lopez,"Wizards, Timberwolves",2000-2001,REG,70,3.56,31.59,9.00,48.54,2.72,4.18,0.42,0.176,0.351,0.186,0.565,0.538,0.450,0.000
Tyronn Lue,Lakers,2000-2001,REG,38,20.51,39.32,9.40,22.22,5.13,2.56,0.85,0.292,0.326,0.818,0.577,0.500,0.333,0.000
Brian Skinner,Clippers,2000-2001,REG,39,0.00,21.12,33.54,45.34,0.00,0.00,0.00,0.000,0.235,0.278,0.562,0.000,0.000,0.000
Ricky Davis,Heat,2000-2001,REG,7,3.45,72.41,6.90,17.24,0.00,0.00,0.00,1.000,0.381,0.500,0.400,0.000,0.000,0.000
Roshown McLeod,"Hawks, 76ers",2000-2001,REG,34,4.52,61.14,16.87,15.36,1.51,0.60,0.00,0.067,0.429,0.393,0.667,0.200,0.000,0.000
Pat Garrity,Magic,2000-2001,REG,76,30.21,43.23,7.47,10.59,3.99,4.51,0.00,0.425,0.333,0.349,0.475,0.348,0.538,0.000
Rasho Nesterovic,Timberwolves,2000-2001,REG,73,0.31,26.02,40.75,32.92,0.00,0.00,0.00,0.000,0.386,0.408,0.590,0.000,0.000,0.000
Bryce Drew,Bulls,2000-2001,REG,48,28.44,42.51,9.79,15.60,2.14,1.53,0.00,0.376,0.317,0.438,0.510,0.143,0.800,0.000
Matt Harpring,Cavaliers,2000-2001,REG,56,5.53,47.33,12.40,30.34,1.53,2.86,0.00,0.276,0.435,0.308,0.610,0.250,0.200,0.000
Keon Clark,"Nuggets, Raptors",2000-2001,REG,81,0.19,24.08,21.00,54.72,0.00,0.00,0.00,0.000,0.240,0.367,0.630,0.000,0.000,0.000
Michael Dickerson,Grizzlies,2000-2001,REG,70,16.27,44.31,9.71,23.43,3.73,2.55,0.00,0.373,0.403,0.263,0.548,0.395,0.346,0.000
Michael Doleac,Magic,2000-2001,REG,77,0.57,77.99,7.21,14.23,0.00,0.00,0.00,0.000,0.414,0.316,0.507,0.000,0.000,0.000
Bonzi Wells,Trail Blazers,2000-2001,REG,75,3.99,31.54,10.61,50.96,1.65,1.10,0.14,0.414,0.402,0.338,0.681,0.250,0.250,0.000
Paul Pierce,Celtics,2000-2001,REG,82,20.29,35.16,9.58,29.87,2.64,2.31,0.13,0.378,0.429,0.372,0.571,0.475,0.343,0.000
Dirk Nowitzki,Mavericks,2000-2001,REG,82,21.49,34.00,13.07,21.65,8.18,1.28,0.32,0.381,0.450,0.387,0.689,0.431,0.313,0.000
Larry Hughes,Warriors,2000-2001,REG,50,7.70,48.57,15.90,26.21,0.87,0.75,0.00,0.177,0.335,0.250,0.621,0.286,0.167,0.000
Jason Williams,Kings,2000-2001,REG,77,38.99,26.67,5.65,22.75,1.74,2.46,1.74,0.335,0.397,0.410,0.605,0.167,0.235,0.083
Robert Traylor,Cavaliers,2000-2001,REG,70,0.31,12.35,24.69,62.35,0.31,0.00,0.00,0.000,0.225,0.288,0.639,0.000,0.000,0.000
Vince Carter,Raptors,2000-2001,REG,75,19.63,42.15,8.51,25.36,2.42,1.87,0.06,0.409,0.423,0.355,0.607,0.425,0.387,0.000
Antawn Jamison,Warriors,2000-2001,REG,82,9.93,41.34,22.57,24.78,0.77,0.61,0.00,0.322,0.366,0.391,0.677,0.286,0.000,0.000
Raef LaFrentz,Nuggets,2000-2001,REG,78,14.53,25.25,12.32,45.20,2.22,0.49,0.00,0.339,0.322,0.350,0.640,0.500,0.500,0.000
Mike Bibby,Grizzlies,2000-2001,REG,82,20.40,55.14,8.30,12.10,2.07,1.99,0.00,0.386,0.458,0.500,0.557,0.375,0.304,0.000
Michael Olowokandi,Clippers,2000-2001,REG,82,0.00,27.26,46.33,26.41,0.00,0.00,0.00,0.000,0.285,0.442,0.578,0.000,0.000,0.000
Larry Robinson,"Hawks, Cavaliers",2000-2001,REG,34,31.52,29.89,3.80,2.72,23.91,7.61,0.54,0.345,0.327,0.429,0.400,0.409,0.429,0.000
Mikki Moore,Pistons,2000-2001,REG,81,0.37,27.61,19.03,52.99,0.00,0.00,0.00,0.000,0.257,0.333,0.676,0.000,0.000,0.000
Chris Garner,Warriors,2000-2001,REG,8,16.22,54.05,13.51,13.51,0.00,2.70,0.00,0.000,0.200,0.200,0.400,0.000,0.000,0.000
Art Long,Kings,2000-2001,REG,9,0.00,25.00,50.00,25.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Troy Hudson,Magic,2000-2001,REG,73,25.54,31.99,9.68,29.03,1.61,0.81,1.34,0.211,0.353,0.278,0.472,0.167,0.333,0.000
Kornel David,"Raptors, Pistons",2000-2001,REG,27,0.00,33.33,5.88,60.78,0.00,0.00,0.00,0.000,0.176,0.000,0.710,0.000,0.000,0.000
Rick Brunson,"Celtics, Knicks",2000-2001,REG,22,11.11,50.00,7.41,16.67,7.41,3.70,3.70,0.167,0.333,0.500,0.556,0.000,0.500,0.000
Michael Stewart,Raptors,2000-2001,REG,26,0.00,35.29,14.71,50.00,0.00,0.00,0.00,0.000,0.167,0.200,0.471,0.000,0.000,0.000
Etdrick Bohannon,Cavaliers,2000-2001,REG,6,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.000,0.000,0.000,0.500,0.000,0.000,0.000
Kevin Ollie,"Nets, 76ers",2000-2001,REG,70,1.56,47.92,22.92,27.60,0.00,0.00,0.00,0.333,0.435,0.205,0.491,0.000,0.000,0.000
Gerard King,Wizards,2000-2001,REG,45,0.00,60.23,17.05,22.73,0.00,0.00,0.00,0.000,0.453,0.400,0.750,0.000,0.000,0.000
Adrian Griffin,Celtics,2000-2001,REG,44,11.34,28.87,14.43,29.90,7.22,7.22,1.03,0.364,0.214,0.357,0.448,0.143,0.571,0.000
Jamal Robinson,Heat,2000-2001,REG,6,9.09,50.00,13.64,27.27,0.00,0.00,0.00,0.000,0.182,0.000,0.167,0.000,0.000,0.000
Mark Blount,Celtics,2000-2001,REG,64,0.00,26.00,16.50,57.50,0.00,0.00,0.00,0.000,0.365,0.364,0.609,0.000,0.000,0.000
Chris Crawford,Hawks,2000-2001,REG,47,6.30,41.48,19.26,31.11,0.74,0.74,0.37,0.235,0.384,0.327,0.667,0.500,0.500,0.000
Alvin Williams,Raptors,2000-2001,REG,82,11.08,56.06,9.39,20.47,1.96,0.65,0.39,0.294,0.409,0.347,0.611,0.533,0.000,0.000
Cedric Henderson,Cavaliers,2000-2001,REG,55,1.53,49.62,11.07,36.26,0.76,0.76,0.00,0.000,0.292,0.310,0.568,0.500,0.000,0.000
Stephen Jackson,Nets,2000-2001,REG,77,16.96,33.74,8.04,31.12,4.20,5.42,0.52,0.361,0.399,0.217,0.584,0.292,0.323,0.000
Anthony Johnson,"Hawks, Cavaliers",2000-2001,REG,53,2.63,52.63,21.05,23.03,0.00,0.00,0.66,0.250,0.275,0.313,0.571,0.000,0.000,0.000
Marc Jackson,Warriors,2000-2001,REG,48,4.13,45.47,18.11,31.89,0.00,0.00,0.39,0.238,0.411,0.370,0.636,0.000,0.000,0.000
Jacque Vaughn,Jazz,2000-2001,REG,82,17.56,46.06,6.36,28.24,0.76,0.76,0.25,0.362,0.403,0.360,0.541,0.333,0.667,0.000
Bobby Jackson,Kings,2000-2001,REG,79,9.32,36.31,13.12,30.80,6.46,3.99,0.00,0.367,0.393,0.333,0.580,0.353,0.429,0.000
Brevin Knight,"Hawks, Cavaliers",2000-2001,REG,52,2.43,60.38,16.17,20.75,0.00,0.00,0.27,0.111,0.379,0.283,0.468,0.000,0.000,0.000
Scot Pollard,Kings,2000-2001,REG,77,0.51,7.59,23.80,68.10,0.00,0.00,0.00,0.000,0.200,0.255,0.576,0.000,0.000,0.000
